numb_description,job_description
24," 

 job description:  about applied intuition applied intuition is a tier 1 vehicle software supplier that accelerates the adoption of safe and intelligent machines worldwide. founded in 2017, applied intuition delivers the definitive adas ad toolchain and a world-class vehicle platform to help customers shorten time to market, build industry-leading products, and create next-generation consumer experiences. 18 of the top 20 global automakers trust applied intuition s solutions to drive the production of modern vehicles. applied intuition serves the automotive, trucking, construction, mining, agriculture, and defense industries and is headquartered in mountain view, ca, with offices in ann arbor and detroit, mi, washington, d.c., munich, stockholm, seoul, and tokyo. learn more at https: appliedintuition.com. please note that we are an in-office company, which means the expectation is that you would come in to your applied intuition office 5 days a week. about the role we are looking for a skilled software engineer with deep expertise in real-time computer graphics on the web. you will be responsible for contributing to the architecture and optimizations that enable us to visualize and interact with large simulations. at applied intuition, we encourage all engineers to take ownership over technical and product decisions, interact closely with users to collect feedback, and contribute to a thoughtful, dynamic team culture. at applied intuition, you will: build and drive new product features from inception to launch proactively identify and implement improvements to the product surface area design large scalable systems within a team of talented engineers collaborate with the design and product team to ship complex features and delightful interfaces maintain and develop a culture of engineering excellence for the product and codebase we re looking for someone who has: experience with browser-based computer graphics, game engines, or related systems typescript and or c++ knowledge and ability to program and architect various core engine systems understanding of webgl, three.js (or comparable), shaders us citizen, able to obtain clearance nice to have: experience with front-end or api layer frameworks (such as react, graphql) experience working with autonomous vehicle systems or simulation software the salary range for this position is $65,000 usd to $400,000 usd annually. this salary range is an estimate, and the actual salary may vary based on the company s compensation practices. don t meet every single requirement? if you re excited about this role but your past experience doesn t align perfectly with every qualification in the job description, we encourage you to apply anyway. you may be just the right candidate for this or other roles. applicants will be required to be fully vaccinated against covid-19 upon commencing employment. reasonable accommodations will be considered on a case-by-case basis for exemptions to this requirement in accordance with applicable federal and state law. applicants should be aware that for external-facing roles that involve close contact with company employees or other third parties on the company s premises, accommodations that involve remaining unvaccinated against covid-19 may not be deemed reasonable. the company will engage in the interactive process on an individualized basis taking into account the particular position. applied intuition is an equal opportunity employer and federal contractor or subcontractor. consequently, the parties agree that, as applicable, they will abide by the requirements of 41 cfr 60-1.4(a), 41 cfr 60-300.5(a) and 41 cfr 60-741.5(a) and that these laws are incorporated herein by reference. these regulations prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, religion, sex, sexual orientation, gender identity or national origin. these regulations require that covered prime contractors and subcontractors take affirmative action to employ and advance in employment individuals without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability. the parties also agree that, as applicable, they will abide by the requirements of executive order 13496 (29 cfr part 471, appendix a to subpart a), relating to the notice of employee rights under federal labor laws. 

 "
25," 

 job description:   class=""jobsearch-jobdescriptiontext jobsearch-jobcomponent-description css-kqe8pq eu4oa1w0"">this position is contingent upon task order award. position title: gis developer jr. - sr. location: alexandria, va clearance required: secret position description: understanding of geospatial information systems (gis) software as well as software engineering and programming for gis systems in large computer and minicomputer and microprocessor systems supporting broad base of applications. develops and maintains gis software programs, perform software coding and writes software documentation to design specifications. designs and implements data conversion procedures and performs software and database quality control. ensures the stability, integrity, and efficient operation of systems. perform detailed software design and detailed database conversion design and are directly involved in the coding and implementation of the more complex and strategic portions of application software and database conversion projects. confirms that gis data remains at company quality standards. oversees quality assurance testing for gis software programs. proficient in esri product languages, programming languages, internet markup languages, and other technologies. experience: junior: bachelor s degree and 2 years of experience or master s degree and 0 years of experience. (4 years work experience or associate s degree plus 2 years of experience may be substituted for a bachelor s degree) senior: master s degree and 10 years of experience. (8 years work experience, or a bachelor s plus 4 years experience, may be substituted for a master s degree) education: junior: degree in geographic information science, computer science, cartographic science, geology, social science, environmental science or related technical field. senior: degree in geographic information science, computer science, cartographic science, geology, social science, environmental science, or related technical field. minimum required experience and certifications: junior: (none) senior: eight years of progressively complex experience in geospatial software design, development, integration, and testing for dod or intelligence community (ic) systems. eight years in a software engineering position working on dod programs projects. five years in a software engineering management technical lead position leading a technical team working on dod or ic programs projects. significant experience with arcgis, python, as well as open geospatial standards. recommended experience and certifications: junior: experience with geospatial programing, including arcgis senior: certified gis professional (gisp) certification, national system for geospatial-intelligence (nsg) geoint professional certification, army geoint imagery analyst leadership course, or army foundry geoint training or comparable certification. experience in the operation of national and tactical geoint systems and associated tactics, techniques, and procedures (ttps). compass, inc. (compass) is a small business (sb) headquartered in winchester, va as a defense and intelligence solutions provider to the united states government. we provide systems engineering and technical assistance (seta), advisory and assistance services (a&amp;as), and systems engineering and integration (se&amp;i) to our government and business partner customers. as a premier defense and intelligence solution provider, we employee a diverse, agile, highly trained and extremely talented staff. equal opportunity employer veterans disabled

 "
26," 

 job description:  organization national library of medicine, bethesda, md and surrounding area scientific focus area computational biology about the position come join a dynamic interdisciplinary team advancing the boundaries of single cell genomics and machine learning with dr. richard h. scheuermann, the scientific director of the national library of medicine (nlm). nlm is the world s largest biomedical library and a leader in research, development, and training in biomedical informatics and health information technology. nlm is legislatively mandated to support the essential work of acquiring, organizing, preserving, and disseminating biomedical information, a field that is changing at a more rapid pace than ever before. nlm plays a pivotal role in translating biomedical research into practice. nlm s research and information services support scientific discovery, health care, and public health, enabling researchers, clinicians, and the public to use the vast wealth of biomedical data to improve health. the nlm intramural research program (irp) develops and applies computational approaches to a broad range of information problems in biology, biomedicine, and human health. the graph database developer will be a member of an interdisciplinary project team developing a cell phenotype to disease knowledge base (c2dkb) as a definitive public reference resource of information about cell phenotypes, including cell types, cell states and developmental trajectories, using linked open data (lod) approaches. c2dkb will be designed to support three core disease-related use cases: diagnostic biomarker discovery, therapeutic target identification, and mechanistic insight detection, with an initial focus on priority disease processes in two physiological systems: neurodegeneration of the nervous system and autoimmune and inflammatory diseases of the immune system. the graph database developer will collaborate with a biomedical ontologist to develop a fair-compliant cell phenotype representational model (a semantic schema) based on obo foundry ontologies and related standards and an extraction, translation, and loading (etl) protocol for translating processed assay results, including transcriptional biomarkers produced using a standardized machine learning pipeline, and experiment metadata from the datasets selected into standardized semantically-structured assertions (sss assertions) about cell phenotypes for loading into the c2dkb graph knowledgebase. the graph database developer will integrate these c2dkb cell phenotypes with disease, drug, and other complementary information from external public graph knowledgebases (e.g., spoke) to facilitate the core mechanistic, diagnostic, and therapeutic discovery use cases. the graph database developer will also develop and implement an intuitive user-friendly query, visualization, and analysis interface for semantic network exploration, graphical machine learning pattern discovery, and computational comparison of new datasets for cell type matching, with a focus on maximizing user experience (ux). the end delivered product will be an open access reference knowledgebase about healthy and diseased cell phenotypes designed to meet the needs of the general biomedical research community. specific tasks include: provide guidance on use of information retrieval and extraction techniques to increase the utility of unstructured, semi-structured, and structured data, including application of semantic and ontology-based methods for organization and query of scientific knowledge. lead the creation of strategies for the deployment, construction, and querying of data systems, including relational database management systems (rdbms), nosql systems (e.g., graph databases, rdf subject-predicate-object triple stores) and sparql and cypher query languages to gather and analyze biomedical research data. collaborate with the development team to design, develop, and maintain knowledge graph databases for intelligence analysis purposes. collaborate with intelligence analysts and subject matter experts to understand requirements and translate them into effective database designs. support implementation of the data integration processes to extract, transform, and load structured and unstructured data from various sources into the knowledge graph database. collaborate to develop data models and ontologies to represent entities, relationships, and attributes within the knowledge graph. develop algorithms and techniques for relationship mapping, clustering, and trend analysis within the knowledge graph. ensure data quality and integrity by implementing data validation and cleansing procedures. optimize query performance and implement indexing strategies to enhance database retrieval and analysis capabilities. collaborate with software developers to integrate the knowledge graph database into analytical tools and platforms. stay updated with the latest advancements in knowledge graph technologies and propose innovative solutions to enhance database capabilities. administer tools and services that increase researcher access to nih data and knowledge management resources, and ensure that data and metadata meet principles of fair (findable, accessible, interoperable, reusable) data practices to enable reproducibility, including use of containerization (docker), notebooks (jupyter), etc. aid in the creation of strategies for the development of web-based interfaces that are user-friendly and will promote usage of organizational analytical tools and databases by experts in other data domains and the lay public. apply for this vacancy what you ll need to apply candidates should send the following application materials directly to dr. richard h. scheuermann at richard.scheuermann@nih.gov and copy dr. virginia meyer at virginia.meyer@nih.gov : current curriculum vitae cover letter statement of research interest contact information for three references contact name richard h. scheuermann contact email richard.scheuermann@nih.gov qualifications phd and or md degree in a biomedical science, computer science or related field. experience participating on data service, product, or project teams. strong working knowledge of deploying, constructing, and querying data systems, including relational database management systems (rdbms) as well as non-sql systems (e.g., neo4j graph databases, rdf subject-predicate-object triple stores) and sparql and cypher query languages. strong working knowledge of data and metadata standards and application of metadata in a biomedical repository setting, including experience with biomedical ontologies. experience working with taxonomies, ontologies, and controlled vocabularies, including obo foundry ontologies, especially the cell ontology, ontology of biomedical investigation, and umls mesh. strong working knowledge of semantic web technologies (rdf s, owl), query languages (sparql) and validation reasoning approaches and standards. familiarity with other scientific, biomedical research, and health-related terminology (e.g., snomed-ct). familiarity with programming languages and environments used in data science, e.g., python and or r as well as associated programming libraries, e.g., numpy, scipy, and bioconductor. familiarity with tools for processing, reporting, and visualizing of scientific data, including web-based applications, e.g., javascript, java, python, c c++, r shiny apps. familiarity with the linux operating system as well as software development and deployment tools, e.g., docker, git. familiarity with data and metadata standards and application of metadata in a biomedical repository setting, including experience with biomedical ontologies. knowledge of scientific, biomedical research, and health-related terminology. demonstrable skills in interpersonal communication, oral and written communication, and an ability to work collaboratively in cross-functional working groups. experience in maintaining relationships and or partnerships with other institutions and vendors. ability to successfully work on multiple projects simultaneously. attention to detail and ability to adapt to changes in work requirements. disclaimer fine print the nih is dedicated to building a community in its training and employment programs and encourages the application and nomination of qualified women, minorities, and individuals with disabilities. 

 "
27," 

 job description:  sinclair, inc. is seeking a full-time, highly motivated, and experienced oracle fusion analytics warehouse administrator &amp; developer to join the enterprise data &amp; insights (ed&amp;i) team! the primary mission of the enterprise data &amp; insights team is to empower and enable every sinclair stakeholder with the trusted, accessible data needed and desired to operate a modern, world-class media company by connecting, democratizing, and managing data to enable transformative insights and data-led decision making. sinclair uses industry-leading data management tools and processes, both cloud-based and on-premises. as the oracle faw administrator and developer, you will be responsible for the maintenance and support of the oracle fusion analytics warehouse product in addition to building supporting full-service reports and dashboards as time permits. reporting to the data delivery manager, you will collaborate closely with cross-functional teams to ensure the seamless enablement and delivery of faw capabilities to internal stakeholders. responsibilities include: development and maintenance of oracle fusion analytics warehouse: building data models, reports and dashboards, end user training and support, manage data model, data pipelines, security and perform any customizations. lead and own all technical aspects of faw - erp hcm implementations and or customizations including data migrations, data quality, systems integrations, 3 rd -party applications, and custom development. partnering with oac analytics team to build erp hcm analytics and provide support on aspects such as data model changes and security configuration. managing users, groups, application roles and data access in faw environment, customizing as per business needs. participation in each phase of faw erp hcm modules (e.g., requirements gathering, planning-analysis-design, architect-build-deploy, support). provide technical leadership, setting best practices (e.g., integration and application development, deployment, testing, iterative refinement). define, communicate, and manage a change management (release) process to develop and implement new application code and updates to existing application code. work closely with sinclair s oracle platform team to coordinate quarterly oracle release testing in synchronization with erp hcm releases. enable faw augmentation to support external data integration with other data platforms. collaborate with data engineers and etl developers to design, implement, and optimize data integration processes for loading data from various source systems into the oracle fusion analytics data warehouse. design and implement data models and schemas to support analytical reporting requirements. implement and enforce security policies, access controls, and data privacy regulations within the oracle fusion analytics data warehouse environment. monitor user access and permissions to ensure compliance with organizational policies. monitor and optimize the performance of the oracle faw, including database queries, data pipelines, and system resources. identify and address performance bottlenecks and optimization opportunities. document faw configurations, processes, and best practices. provide training and support to end-users and technical teams on faw administration and usage. the preferred candidate will have : bachelor s degree in computer science, information systems, or a related field; advanced degree preferred. solid understanding of oracle s analytics offerings including fusion analytics warehouse (faw), oracle analytics cloud (oac), oracle data integrator (odi), and autonomous data warehouse (adw) strong technical background in data warehouse and reporting concepts, including data modeling, etl processes, and data integration. proficiency in oracle fusion middleware, oracle data integrator (odi), oracle business intelligence enterprise edition (obiee), and oracle analytics cloud (oac). excellent project management skills with the ability to prioritize tasks, manage resources, and deliver projects on time. strong communication and interpersonal skills with the ability to collaborate effectively with cross-functional teams. experience working with data governance frameworks, data privacy regulations, and data security standards. experience in oracle autonomous data warehouse (adw), data modelling, oracle sql developer, data warehouse concepts and implementation, analytics, and advanced analytics concepts and implementation. functional understanding of oracle fusion applications (hcm, erp and epm modules). prior oracle data warehouse experience, ideally with integration to from oracle applications third-party applications. prior odi obia experience would be a plus. excellent sql query and debugging skills. sinclair broadcast group, inc. is proud to be an equal opportunity employer and drug free workplace! about us make your mark in media with sinclair broadcast group, a diversified media company dedicated to connecting people with content everywhere! we have consistently led the broadcast industry since our inception, and now sinclair owns the largest regional sports network business and one of the largest television broadcast portfolios in the country. in addition, we have affiliations with all of the major broadcast networks, own tennis channel, and several multicast networks including tbd and comet. our content is distributed over-the-air, on multi-video providers, and through our industry-leading digital media platforms. we re at the forefront of nextgen technology, enabling innovative new ways to engage with broadcast content like never before. we also recently launched a free tv streaming service called stirr. our success is the direct result of our extraordinary employees and management team who believe in our vision and are dedicated to ensuring a great future for our employees. we are advancing the world of media and want you to join our winning team! about the team the life-blood of our organization is our people. we have a compelling story, a goal-oriented culture, and we take really good care of people. how good? here is a glimpse: great benefits, open door policy, upward mobility and a strong desire to see you succeed. ready to be part of a winning team? let s talk. 

 "
28," 

 job description:  when you join verizon verizon is one of the world s leading providers of technology and communications services, transforming the way we connect around the world. we re a human network that reaches across the globe and works behind the scenes. we anticipate, lead, and believe that listening is where learning begins. in crisis and in celebration, we come together—lifting up our communities and striving to make an impact to move the world forward. if you re fueled by purpose, and powered by persistence, explore a career with us. here, you ll discover the rigor it takes to make a difference and the fulfillment that comes with living the #networklife. what you ll be doing... the person in this position will be responsible for software application development for new and ongoing telecommunications and data communications projects. these efforts will be aimed at customer retention and revenue expansion. responsibilities include: develop and test custom software systems for telecommunications and data communications applications. assist in the design of software systems. analyze customer requirements and develop concepts for new applications. coordinate with project management and other engineering teams in determining overall system solutions. apply object oriented techniques and agile methodologies. author technical documentation as needed. support qa team in developing test plans. what we re looking for... you enjoy using your analytical mind to solve complex problems. you work well in a team environment and can communicate effectively. you are passionate about finding solutions in a fast-paced environment. you ll need to have: bachelor s degree or four or more years of work experience four or more years of relevant work experience software development experience in a linux environment using java, python, c c++, or go. thorough understanding of multi-threaded software development. must be able to pass an extensive background investigation as a condition of employment. even better if you have one or more of the following: bachelor s degree in computer science or relevant engineering field or four or more years of work experience. four or more years of relevant experience in software development experience in a linux environment using java, python, c c++, or go. experience with networking technology for telecommunications and data communications. experience with information security. knowledge of big data systems. experience with web gui development involving jsp tomcat, struts, mysql postgresql, css html javascript. experience with java ide, j2ee, and jquery. usage of source version control products such as git. outstanding communication and analytical skills. if verizon and this role sound like a fit for you, we encourage you to apply even if you don t meet every “even better” qualification listed above. #stserp22 where you ll be working in this worksite-based role, you ll work onsite at a defined location(s). scheduled weekly hours 40 equal employment opportunity we re proud to be an equal opportunity employer - and celebrate our employees differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and veteran status. at verizon, we know that diversity makes us stronger. we are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. we strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. check out our diversity and inclusion page to learn more. 

 "
29," 

 job description:  clarity innovations connects human creativity with emerging technology to design, develop, and deploy software that enhances mission success. our focus is redefining the government s relationship with technology by encouraging the use of devsecops and agile methodologies, small-teams constructs, modern tech stacks, and automation. our software improves the lives and work of our end users and enhances innovation. we fulfill our responsibility to our country by delivering mission-changing results that help shape a better and safer world. description: swe l2 lead position qualifications experience building distributed systems with a strong networking background. experience performing application, network, and infrastructure monitoring and analysis. familiarity with open source tools such as istio, keycloak, nginx, prometheus, grafana, and elasticsearch. experience with administering kubernetes clusters including deploying and configuring operators and helm charts. experience with one or more of the following programming languages: go, java, javascript, kotlin, python, typescript. responsibilities leverage infrastructure as code to ensure repeatable deployment of resources. contribute to the architecture, design, and implementation of the platform (kubernetes). provide technical solutions and perform analysis of network and storage components of the platform. lead individual and group efforts from design to implementation. clearance: ts sci with polygraph clarity innovations provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, or any other protected class. 

 "
30," 

 job description:  we are searching for a ui ux developer to support the national center of biotechnology information. ui ux developer will work as part of the development team to develop and implement new python and django ui components and user facing applications defined by the design team into the development, testing, and production environments for the product. this position will also be responsible for collaborating with the development team to integrate these user facing applications into the existing backend components and api s. in this role, the developer will be expected to become familiar with the uswds styling guidelines and leverage best practices to implement styling into the web ui applications. the developer will need to become familiar with ncbi web application architecture patterns, produce css supplements to augment existing templates and uswds css templates and produce documentation detailing the applications user workflow. required skills bachelor s degree in computer science or relevant experience experience developing ui ux applications in a python django framework software development experience in a linux environment experience developing user facing web applications experience in the agile scrum development process excellent written and verbal communication skills additional information: competitive salary depends on skills and experience. excellent benefits package we look forward to reviewing your application. click apply button now! 

 "
31," 

 job description:  overview: nakupuna consulting is seeking a software developer iii to join the software development team supporting the execution of a large size, multi-year contract to the integrated personnel and pay system – army (ipps-a) army military payroll (amp). nakupuna consulting is extending contingent offers for this effort in anticipation of contract award, which is expected in may of 2024. the software developer (developer) iii will be an agile development team member, responsible for designing technical solutions and extending peoplesoft application functionality to meet development team objectives. the software developer iii should be comfortable working in an agile team environment, collaborating with team members to remove blockers and resolve problems, and sharing information within and across teams. responsibilities: the following reflects management s definition of essential functions for this job but does not restrict the tasks that may be assigned. management may assign additional duties and responsibilities to this job at any time due to reasonable accommodation or other reasons. follow technical design specifications. extend peoplesoft software functionality to meet design specifications using peopletools technology. configure modules in peoplesoft software to meet design specifications. provide estimates for work assignments. document software configurations in prescribed documentation tool(s). conduct unit testing in line with defined quality engineering processes. conduct software development activities in support of application enhancements and system defects. conduct peer reviews on other teammates configuration and code to ensure accuracy and alignment to overall architecture and design. explain technical approach and code to team members. demonstrate software functionality to end users. qualifications: education and experience: bachelor of science degree in a computer software or engineering major or 2 or more years of experience within the federal government, dod, army, or ic preferred. minimum 2 years of experience working in a computer software-related field required. skills qualifications: peoplesoft peopletools and sql knowledge required. strong communication skills required. certifications in peoplesoft peopletools, and safe for teams preferred. clearance requirements: this position requires a current secret clearance. must be a u.s. citizen. work location: work location will be in the d.c., maryland, virginia region. physical requirements: in addition to the skills and qualifications mentioned above, candidates must, at a minimum, be able to meet the following physical requirements. ability to lift up to 25 pounds ability to use stairs without assistance ability to perform repetitive motions with the hands, wrists, and fingers ability to engage in and follow audible communications in emergency situations ability to sit for prolonged periods at a desk and working on a computer ability to stand, sit, walk, lift, carry, reach, kneel, crouch, bend and climb a step stool ladder 

 "
32," 

 job description:  required to be considered for this position you must have an active ts sci w full scope polygraph security clearance (u.s. citizenship required) required: tech experience: linux, java candidates should demonstrate a strong background developing enterprise-grade java applications with experience matching the listed skills based on software development focus area. there is a need for all skill sets. ability to debug and resolve applications errors and performance bottlenecks in a timely and effective manner ability to clearly communicate ideas and status updates to peers and management experience developing software with git, maven and gradle serverside back end position skills: experience developing high-performance, multi-threaded java applications or applications executed in distributed computing environments knowledge of the spring framework and dependency injection full-stack front end web application position skills: - skills listed in red are not priority for current openings full-stack software development experience experience developing web applications experience developing restful web services qualification requirements: four (4) years experience as a swe, in programs and contracts of similar scope, type, and complexity is required. qualification requirements: public key enabling (pke). restful services and containers (oracle weblogic, jboss, tomcat). java programming language. perl programing language. java ee. secure web (ssl) and file encryption. ldap (redhat directory) java, linux (centos), modern ides (intellij, eclipse, etc.) and agile scrum process. qualification requirements: one (1) year experience programming in the linux, unix or windows operating system environment qualification requirements: two (2) years experience writing maintaining software in java or golang language qualification requirements: one (1) year experience with the spring framework qualification requirements: two (2) years experience using software development configuration management tools (such as git, cvs) qualification requirements: one (1) year experience with test harness software such as junit or fit desired qualifications: familiarity with sigint security rules desired qualifications: one (1) years experience with the sigint environment. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. cwip: iam level 1 certificate, ia baseline certificate for the primary computing environment operating system security tool 

 "
33," 

 job description:  overview join constellation! come join bethesda game studios , the award-winning development team behind starfield , the elder scrolls and fallout . bethesda game studios strives to offer its employees a well-balanced home and work life by providing competitive salaries, a generous benefits program, and offices located in some of north america s best cities. with a goal of creating a culture as fun and diverse as our games and our players, we welcome applicants with unique skillsets, experience levels and backgrounds. if you are passionate about making a meaningful contribution to some of the most significant games in the industry we d love to hear from you! responsibilities your daily life at bethesda game studios as senior systems programmer (physics) , you will… write clear, maintainable, highly functional code and portable c++ code plan and design code in collaboration with team members create, improve and maintain the physics system maintain and enhance the stability, quality and variety of game physics elements accurately estimate your schedules and deliver high quality work products to that schedule provide technical expertise to develop cutting-edge technologies to include: architecture, design, prototype, implement, test, debug, document, profile, maintain, and support review code from other team members qualifications what makes you s.p.e.c.i.a.l. you have at least 5 years of professional experience as a physics programmer with at least 2 years of havok experience you ve obtained a bachelor s degree in computer science, software engineering or equivalent experience you have excellent analytic and mathematical skills you have very strong c++ design and coding experience you are experienced in building multithreaded, real-time systems you are experienced in writing systems balancing performance and maintainability you have experience profiling and optimizing both cpu and gpu utilization you have a passion for making great games preferred skills bonus skills you have experience with other havok products you have experience with other physics engine you have development experience on game consoles (xbox one ps4) salary range sr. systems programmer - the typical base pay range for this position at the start of employment is expected to be between $100,000 - $215,000 per year. zenimax has different base pay ranges for different work locations within the united states, which allows us to pay employees competitively and consistently in different geographic markets. the range above reflects the potential base pay across the u.s. for this role; the applicable base pay range will depend on what ultimately is determined to be the candidate s primary work location. individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties requirements, and relevant experience and skills. base pay ranges are reviewed and typically updated each year. offers are made within the base pay range applicable at the time. at zenimax certain roles are eligible for additional rewards, such as merit increases and discretionary bonuses. these awards are allocated based on individual performance and are not guaranteed. benefits perks listed here may vary depending on the nature of employment with zenimax and the country work location. u.s.-based employees have access to healthcare benefits, a 401(k) plan and company match, short-term and long-term disability coverage, basic life insurance, wellbeing benefits, paid vacation time, paid sick and mental health time, and several paid holidays, among others. we embrace diversity, equity, and inclusion in everything we do – from recruiting for our studios, publishing and operations to fostering safe and respectful workplaces that encourage collaboration. our culture is based on principles of respect, inclusion, and fair treatment and we welcome anyone into our family without regard to race, religion, gender identity, sexual orientation, or age. our diversity fuels our innovation and inspires us to create game worlds that bring us closer to the global community of players we serve. 

 "
34," 

 job description:  overview: commit is seeking a mid software engineer with demonstrated expertise supporting projects for the department of defense (dod) in stafford, va- this position can also be remote! the ideal candidate will be responsible for providing subject matter expertise in the development, testing, engineering, and system management and administration of new weapons system builds. the mid software engineer must also have an excellent understanding of, and experience in systems engineering, specifically software development and software testing. he she should have knowledge of the system development life cycle, including system definition, development, design, analysis and control, integration, and testing. he she should have knowledge and experience with department of defense (dod) navy plans, policies, standards, and methods aimed at supporting engineering and integration efforts that are associated with the systems administration, software development, and security compliance of software builds for military systems. the requirements listed below are representative of the knowledge, skill and or ability required. established in 2001, commit is a certified veteran-owned small business (cvosb) providing innovative technical engineering and data science services. our enterprise systems support includes the department of defense s (dod) gcss-mc, cac2s, tbmcs-mc, and the department of veteran s affairs (va) telehealth communications. we offer acquisition management, systems engineering, agile software development, cloud management, it modernization, data analytics, cybersecurity, and training, including leading-edge devsecops, automated testing, and mobile application development. responsibilities: your essential job functions will include but may not be limited to- support software development and implementation of machine-to-machine interfaces, including end-to-end automation testing and development of manual testing tools assist in the development of interoperability and data integrity test plans in support of interface accreditation support the software development and implementation of data translation tools for data exchange between modern and legacy database models assist product owners in the review of interface control documentation in support of the design and development of systems of systems (sos) architectures assist with the design, development, and implementation of database replication services, including the support for failover and recovery in bandwidth constrained edge environments provide systems engineering support for the system development life cycle, including system definition, development, design, analysis and control, integration, and testing provide technical expertise during programmatic events such as technical reviews, status meetings, technical interchange meetings, requirements working group sessions, test working group sessions, configuration control board meetings, and interface control board meetings provide technical support and onsite troubleshooting during test and integration events in support of the development of system external interfaces support the development and integration of ci cd pipelines as products mature qualifications: required experience and education : bachelor s degree from an accredited college or university knowledge of aviation command and control systems and air battle management capabilities thorough understanding of both devops and the agile process three (3) years of professional experience experience in the following: c#, asp.net, .net core experience with blazor preferred experience with relational databases: postgres, mysql, or sqlite experience with oracle database preferred security requirements: secret clearance u.s. citizenship equal opportunity employer: commit enterprises, inc. is an equal opportunity employer. employment decisions are made without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military veteran status or other characteristics protected by law. 

 "
35," 

 job description:  overview: nakupuna consulting is seeking a deputy software development manager to provide standardization, management, and leadership supporting the execution of a large size, multi-year contract to the integrated personnel and pay system – army (ipps-a) army military payroll (amp). nakupuna consulting is extending contingent offers for this effort in anticipation of contract award, which is expected in may of 2024. the deputy software development manager will assist the software development manager with the staffing and formation of the development community of practice. this will require collaboration and coordination with the numerous agile teams working across the amp program. working closely with the portfolio operations technical smes, the deputy software development manager will develop, write, and distribute standard operating procedures for development processes. the software development manager will maintain open communication with the program manager and the army client, providing reports and attending meetings as needed. the software development manager should serve as a positive mentor for junior employees, coaching team members as needed. responsibilities: the following reflects management s definition of essential functions for this job but does not restrict the tasks that may be assigned. management may assign additional duties and responsibilities to this job at any time due to reasonable accommodation or other reasons. assist in hiring for the development community of practice across all agile teams. acts as secondary point of contact for agile teams for development staffing needs. assist in creating and maintaining the development community of practice organizational structure. assist in implementing standards for development processes and documentation. assist in creation of cdrls related to development community of practice. serve as interim-sw development manager when sw development manager is unavailable. acts as govt poc for development community of practice. manage direct reports including conducting performance reviews, ensuring appropriate tasking, training and mentoring, ensuring timesheet compliance, support recruiting and staffing initiatives, and other management duties. qualifications: education and experience: bachelor s degree with 8 or more years of experience within the federal government, dod, army, or ic and or private sector preferred. 1-3 years managing software development or technical teams preferred. peoplesoft, workday, or other erp experience a plus. skills qualifications: peoplesoft technical experience preferred but not required. leading safe certification or other agile certification preferred. clearance requirements: this position requires a current secret clearance. must be a u.s. citizen. work location: work location will be in the d.c., maryland, virginia region. physical requirements: in addition to the skills and qualifications mentioned above, candidates must, at a minimum, be able to meet the following physical requirements. ability to lift up to 25 pounds ability to use stairs without assistance ability to perform repetitive motions with the hands, wrists, and fingers ability to engage in and follow audible communications in emergency situations ability to sit for prolonged periods at a desk and working on a computer ability to stand, sit, walk, lift, carry, reach, kneel, crouch, bend and climb a step stool ladder 

 "
