numb_description,job_description,state,report_year
15," 

 job description:  altamira technologies is seeking senior digital signal processing software engineers to join our world-class engineering team in denver co. the ideal candidate possesses a mix of software, signal processing, and algorithm development skills. signal processing and dsp experience is important, as is ability to understand the software development process and integrate into a team of general software engineers. experience with other aspects of software development is a plus, including middleware and user interfaces as an example. we are looking for people who are excited to learn the new skills to solve tomorrow s problems. clearance requirement: ts sci required skills: produce software based on desired functionality provided by users and analysts interpret mission needs and requirements to produce user-friendly software systems experience with x-midas leverage continuous integration to create sustainable and maintainable software interact with teammates and users through whiteboard sessions and or design documents to establish circular feedback desired skills: experience in development of dsp sigint processing systems (highly desired) knowledge of communications systems (highly desired) experience prototyping with matlab experience with a variety of operating systems including linux, solaris, windows experience with general software development including user interface, services, etc. education &amp; experience requirements: bachelor s degree in electrical engineering, computer science, or related field required (m.s. in electrical engineering is a plus) knowledge of signal processing algorithms experience with all aspects of software design, implementation, testing is required. five (5) or more years of practical experience with multiple programming languages such as java, python, fortran, c, c++ is required - preferably experience implementing digital signal processing and or algorithms 

 ",dmv,2024
16," 

 job description:  2+ years of non-internship professional front end, web or mobile software development using javascript, html and css experience 1+ years of computer science fundamentals (object-oriented design, data structures, algorithm design, problem solving and complexity analysis) experience experience using javascript frameworks such as angular and react we are responsible for creating hiring solutions for millions of applicants and future amazonians. amazon has 1.2m employees worldwide with plans for continued growth. here, you ll be part of a team that builds scalable, international solutions impacting unprecedented number of candidate experiences. we create global solutions that not only scale up in volume, but also handle the complexity of diverse workflows and country specific rules regulations. our team is growing rapidly at multiple locations. if you have the drive, tenacity, an entrepreneurial spirit, and most importantly the day 1 spark to take on ambiguous problems head on, in a fast-paced environment, this is the place for you! key job responsibilities as part of our growth and expansion, we are setting up brand new teams to build end-to-end hiring solutions on native aws from ground up. this solution will handle all phases of hiring process from job creation, search, and application to all the way candidate day 1 experience. as a front end engineer, you will drive the development of services and assets for an external facing, mobile first, global solution that will be used by millions of applicants aspiring to work at amazon. you will own automation of business processes using proven as well as evolving aws services and other technologies to create a friction free customer experience. your tier-one services will have highest standards and be available 24x7, scale under massive load, and perform consistently. in this role you will: be a technical leader that is not afraid to challenge the norms and innovate. execute against project plans and delivery commitments. develop relationships with internal and external partner teams to move fast. help establish the long-term success strategy for your systems, development best practices, and operational excellence processes. collaborate with peers to ensure your strategies are in alignment with the rest of the development teams. develop junior and new team members by mentoring them on multiple fronts. about the team we are a team of 8-10 engineers who work together to design and deliver a system that enables candidates who wants to work for amazon find a job. we are very focused on ensuring that we enable a great candidate experience. our customers are the candidates themselves who we help through the hiring process. we also work directly with the internal workforce staffing team, data scientists, and other hiring systems to ensure a great candidate experience. we find new ways to use automation to help the hiring process move faster, smoother, and smarter. we are open to hiring candidates to work out of one of the following locations: arlington, va, usa 1+ years of agile software development methodology experience experience with common front-end technologies such as html, css, js, typescript, and node amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us.

 ",dmv,2024
17," 

 job description:  overview: qa software testing engineer hybrid | washington d.c. | 3-4 days a week onsite active ts sci clearance required summary our client is an employee and service-disabled, veteran-owned small business focused on providing niche technical services. they are a team of experienced cybersecurity professionals with a track record of success in the federal, commercial, and academic workspaces. additionally, our client designs, builds, operates, and secures scalable cloud and it infrastructures to meet their customers near-term needs and fulfill their long-term requirements. responsibilities our client is looking for a qa software testing engineer to join their team to support their federal client s mission to accelerate discovery and delivery of identity and network-based intelligence to counter national security threat actors by applying experience relevant in an intelligence domain and applies the knowledge to evaluate, make recommendations, implement, and oversee automated testing tools and strategies. the ideal candidate will be able to independently design and conduct testing and evaluation procedures to ensure system requirements are met. design, implement, and conduct test and evaluation procedures to validate software functionality and ensure system requirements are met write and implement test plans, test cases, and test scripts in accordance with business requirements participate in agile software testing process with regular scrum standup to discuss new features of the application and provide input on testing strategies and priorities collaborate with product managers, business analysts, developers, and other stakeholders to define testing requirements and expected results identify, analyze, and report software defects, and work closely with development teams to resolve issues in a timely manner perform functional testing, smoke testing, regression testing, end-to-end testing and data validation design, implement, and conduct regression and user-acceptance testing procedures for releases to verify new functionality and ensure that new updates do not adversely impact existing functionality serve as subject matter specialist providing testing know-how for the support of user requirements of complex to highly complex software hardware applications direct and or participate in all phases of risk management assessments and software hardware development with emphasis on analysis of user requirements, test design and test tools selection work with developers to improve code coverage, increasing it where coverage is missing as well as ensuring existing tests cover appropriate cases and are constructed implemented correctly design, develop, and implement automated tests for rest api and ui validation for integration with ci cd pipeline requirements 4-6+ years of relevant software testing experience is required technical experience within the following are required: languages: javascript java, sql t est management tools: jira databases: postgresql version control: git, gitlab methodologies: agile proven full-stack tester with both front-end and back-end testing experiences solid experience in agile (scrum) methodologies experience in using jira as defect test management tool knowledge and experience with implementing automated testing frameworks for angular applications and rest apis extensive expertise in functional testing, smoke testing, regression testing, end-to-end, backend database testing of web applications excellent writing skills to develop clear and organized test plans and procedures expertise with jira for raising issues, bugs, defect tracking, writing and executing tests experience with gitlab as version control tool quality-oriented mindset with a test-to-break attitude, keen attention to detail, and the ability to focus on user needs and the customer point-of-view excellent communicative interpersonal skills with tactful, diplomatic behavior ability to work independently with minimal supervision proven team player with an analytical aptitude to problem solving and delivering under fast-paced agile environment results-driven achiever, exceptionally motivated self-starter and highly flexible and adaptive performer who loves challenges and strives to meet deliverable deadlines on time preferred requirements familiarity with playwright and sonarqube as automated testing frameworks familiarity with selenium as an automated testing tool experience with implementing and maintaining a ci cd pipeline with automated test and code quality capabilities education certification requirements a bachelors degree is required clearance requirements applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; an active ts sci clearance is required. please be aware that onboarding can take 4-6 weeks for this position. other duties please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee for this job. duties, responsibilities, and activities may change at any time with or without notice. - about us northern virginia-based precision solutions is an expert in staffing solutions for companies of any size that open the door to new opportunities and seek outstanding talent. we pride ourselves on being versatile enough to tailor our relationships to the needs of each individual client, being agile in the fast-paced marketplace, and being precise in meeting the needs of any company. equal opportunity employer statement precision solutions is an equal opportunity employer. we prohibit discrimination and harassment of any kind based on race, color, sex, religion, sexual orientation, national origin, disability, genetic information, pregnancy, or any other protected characteristic as outlined by federal, state, or local laws. 

 ",dmv,2024
18," 

 job description:  the contractor shall participate in all lean agile scrums, sprints and grooming sessions. the contractor shall consult and coordinate appropriately for problem resolution, task scheduling, new resource requirements, and task clarification. the contractor shall work in partnership with an integrated team of staff and contractors. the contractor shall understand the cloud environments, such as aws or azure. the contractor shall coordinate and collaborate with security, operations, engineering, testing and other teams to provide system information and technical support. the contractor shall design, develop and modify software systems. the contractor shall document and track vendor software roadmaps for software and patch version updates. the contractor shall unit test their software and perform code reviews. the contractor shall modify and integrate commercial software into cloud environment. requirements basic qualifications: candidate must have an active ts sci with a polygraph requires bachelors with 12-15 years of prior relevant experience or masters with 10-13 years of prior relevant experience. additional years of experience can be accepted in lieu of a degree. demonstrated experience working in lean agile development environment. demonstrated experience developing detailed design and associated deliverables. demonstrated experience translating customer and system requirements into design. demonstrated experience designing system interfaces. demonstrated experience developing single page applications using html5, css3, and angular 2+. demonstrated hands-on experience developing restful web services using java 8+ or other technologies such as spring framework 4+, or spring security 4+. demonstrated hands-on experience with and troubleshooting of internet and web related protocols and technologies such as tomcat, nodejs, web services, or ssl. demonstrated hands-on experience developing junit and jasmine tests. demonstrated experience with testing platforms such as jest or karma. demonstrated hands-on experience working with devops tools such as git, jenkins, or nexus demonstrated hands-on experience working with enterprise search technologies such as, lucidworks fusion 4.2.6 and higher. desired qualifications: demonstrated experience developing accessibility standards. demonstrated recent experience with the sponsor s lean agile methodology and erdos for reporting sprint mvi burn-up and top line charts, as well as mvi features and user stories. demonstrated experience with flss, and nes and lucidworks fusion 4.2.6 and higher 

 ",dmv,2024
19," 

 job description:  job: test engineer location: annapolis junction, md job type: permanent fulltime clearance: ts sci + poly required · strong cno experience, ability to lead and take ownership responsibility · bachelor s degree in math, science, engineering, statistics, engineering management, or related discipline from an accredited college or university. · four () years of additional test engineering experience may be substituted for bachelor s degree · experience with telecommunications equipment · minimum of 5 years of experience in software system testing · outstanding interpersonal skills with a customer service mentality · experience with continuous integration tools (i.e. jenkins, quickbuild, etc.) · ability to design, oversee, and perform software testing on various applications · experience with configuration management version control systems (i.e. svn, git, etc.) · experience with software development and various software development lifecycle models · experience with agile software issues tracking tools (i.e. jira, trac, redmine, etc.) · excellent documentation skills · ability to work independently and explore options · knowledge of automated testing is a plus · experience in the development of test documentation such as test plans, procedures, test reports · minimum of 5 years of experience in software system testing · ability to work as part of a team environment · experience in three (3) or more of the following: - project schedules and estimates - requirements definition and analysis - requirements traceability - requirements verification and validation - risk management job type: full-time pay: $100,000 - $120,000 per year benefits: 401(k) dental insurance health insurance application question(s): are you willing to commute or relocate to annapolis junction, md? do you have ts sci + poly required? how many years of experience you have into software system testing? work location: on the road 

 ",dmv,2024
20," 

 job description:  description looking for an opportunity to make an impact? the leidos national security sector combines technology-enabled services and mission software capabilities in the areas of cyber, logistics, security operations, and decision analytics to support our defense and intel customers mission to defend against evolving threats around the world. our team s focus is to ensure our customers have the right tools, technologies, and tactics to keep pace with an ever-evolving security landscape and succeed in their pursuit to protect people and critical assets. your greatest work is ahead! the national security sector at leidos is hiring for an experienced application developer, technical lead to oversee development teams for a program supporting a government customer. this crucial role involves leading a team to design, develop, and maintain a comprehensive suite of applications for the customer. the ideal candidate is technically proficient across both front-end and back-end development and is keen on fostering collaboration between teams to achieve integrated and innovative solutions. this position is contingent upon contract award. what you ll be doing: lead the development of the intelligence discovery application, ensuring a harmonious integration between user experience and backend services, using government-specified technologies. expertise in front-end technologies, including but not limited to javascript (and modern open-source libraries), angular, html, css, xml, and json, to create dynamic, responsive, and accessible user interfaces. develop and manage backend services using technologies such as oracle, postgresql, mongodb, redis, elasticsearch, solr, and sql, ensuring efficient data storage, retrieval, and indexing capabilities. utilize node.js with typescript for scalable server-side development and integrate server-side languages such as java to build robust backend services. architect the application using microservices and api-led connectivity to ensure modularity, scalability, and maintainability, while ensuring secure data exchange and system interoperability. lead the application development team in adopting agile methodologies for iterative development, facilitating sprint planning, progress tracking, and ensuring the timely delivery of features. coordinate with cybersecurity teams to embed security measures into the development process, including data encryption, authentication protocols, and adherence to compliance standards. advocate for and implement best practices in code quality, conducting regular code reviews, and ensuring adherence to coding standards. communicate effectively with both technical and non-technical stakeholders, providing regular updates on project status, milestones, and addressing any challenges promptly. what does leidos need from me? must have an active top secret security clearance with the ability to obtain and maintain a ts sci with polygraph security clearance. bs in engineering, computer science, systems engineering, or related field or equivalent experience with 10 plus years in software development, technology management, system engineering or related field. eight plus years of experience with master s degree. original posting date:  while subject to change based on business needs, leidos reasonably anticipates that this job requisition will remain open for at least 3 days with an anticipated close date of no earlier than 3 days after the original posting date as listed above. pay range: pay range $122,200 - $220,900 the leidos pay range for this job level is a general guideline only and not a guarantee of compensation or salary. additional factors considered in extending an offer include (but are not limited to) responsibilities of the job, education, experience, knowledge, skills, and abilities, as well as internal equity, alignment with market data, applicable bargaining agreement (if any), or other law. 

 ",dmv,2024
21," 

 job description:  overview: senior web developer quantico, va are you ready to enhance your skills and build your career in a rapidly evolving business climate? are you looking for a career where professional development is embedded in your employer s core culture? if so, chenega military, intelligence &amp; operations support (mios) could be the place for you! join our team of professionals who support large-scale government operations by leveraging cutting-edge technology and take your career to the next level! the senior web developer will be supporting the defense threat reduction agency s operational informational management system (oims) at fort belvoir, va. as part of this effort, you ll collaborate with a dedicated team to develop, code, deploy, and maintain web applications and websites. responsibilities: develop, code, deploy, and maintain web applications and websites. test and create contingency plans for optimal website usability and connectivity. guide the analysis of customer requirements for websites according to the client s wide range of highly complex specifications and needs. provide guidance and collaborate with graphics and web designers to develop web applications and websites. provide thorough testing and guidance for the finalization of web applications and websites for next-level production. maintain and recommend highly complex updates to websites ensuring changes are implemented without disruption. create and implement highly complex contingency plans in preparation for website outages. build upon current knowledge and guide emerging and relevant programming that will enhance web applications and websites overall functionality. provide guidance and leadership to less-experienced web developer personnel. may serve as a team or task leader. support business development activities as required (e.g., customer technical capabilities briefings, past performance content, technical solutions). other duties as assigned. qualifications: bachelor of arts bachelor of science degree in computer science, web development, or a related field. technical training and certification may be used instead of education. must have 3+ years of experience in web development such as experience in coding, designing, and optimizing high-traffic, mission-critical apps in a classified environment. must know other web languages which include at least one of the following: html, css, xml, javascript, sql. must be able to maintain and enhance the current environment; must be able to follow directions for app enhancements, upgrades, patches, etc. must possess baseline and full computing environment certifications for iat-ii iaw dod 8570.01-m (security+ certification). secret clearance required. knowledge, skills, and abilities ability to maintain existing coldfusion applications, including providing direct support to users and customers. experienced in creating data search queries on relational database sources (e.g. oracle and sql) and geographical data apps (e.g., esri arcgis and google earth). exceptional written and verbal communication skills that include the ability to interact with a wide variety of key stakeholders to ensure timely responses for all communications and deliverables across all projects. exceptional skills in leadership, time management, facilitation, decision-making, and organization. experience leading the performance of tasks on schedule, at cost, and achieving all requirements. superb planning, coordination, and organizational skills. results-driven with a positive attitude and a high degree of initiative and responsiveness. ability to multitask, meet tight deadlines, and attend to details while staying focused on key priorities and management. ability to work nights, weekends, and holidays as required. ability to travel up to 10%. ability to meet minimum security clearance requirements. must be a u.s. citizen. how you ll grow at chenega mios, our professional development plan focuses on helping our team members at every level of their career to identify and use their strengths to do their best work every day. from entry-level employees to senior leaders, we believe there s always room to learn. we offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. from on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their careers. benefits at chenega mios, we know that great people make a great organization. we value our team members and offer them a broad range of benefits. learn more about what working at chenega mios can mean for you. chenega mios s culture our positive and supportive culture encourages our team members to do their best work every day. we celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them be healthy, centered, confident, and aware. we offer well-being programs and continuously look for new ways to maintain a culture where we excel and lead healthy, happy lives. corporate citizenship chenega mios is led by a purpose to make an impact that matters. this purpose defines who we are and extends to relationships with our clients, our team members, and our communities. we believe that business has the power to inspire and transform. we focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. learn more about chenega s impact on the world. chenega mios news- https: chenegamios.com news tips from your talent acquisition team we want job seekers exploring opportunities at chenega mios to feel prepared and confident. to help you with your research, we suggest you review the following links: chenega mios web site - www.chenegamios.com glassdoor - https: www.glassdoor.com overview working-at-chenega-mios-ei_ie369514.11,23.htm linkedin - https: www.linkedin.com company 1472684 facebook - https: www.facebook.com chenegamios #dice #chronos operations, llc teleworking permitted?: false 

 ",dmv,2024
22," 

 job description:  required to be considered for this position you must have an active ts sci w full scope polygraph security clearance (u.s. citizenship required) required: tech experience: linux, java candidates should demonstrate a strong background developing enterprise-grade java applications with experience matching the listed skills based on software development focus area. there is a need for all skill sets. ability to debug and resolve applications errors and performance bottlenecks in a timely and effective manner ability to clearly communicate ideas and status updates to peers and management experience developing software with git, maven and gradle serverside back end position skills: experience developing high-performance, multi-threaded java applications or applications executed in distributed computing environments knowledge of the spring framework and dependency injection full-stack front end web application position skills: - skills listed in red are not priority for current openings full-stack software development experience experience developing web applications experience developing restful web services qualification requirements: four (4) years experience as a swe, in programs and contracts of similar scope, type, and complexity is required. qualification requirements: public key enabling (pke). restful services and containers (oracle weblogic, jboss, tomcat). java programming language. perl programing language. java ee. secure web (ssl) and file encryption. ldap (redhat directory) java, linux (centos), modern ides (intellij, eclipse, etc.) and agile scrum process. qualification requirements: one (1) year experience programming in the linux, unix or windows operating system environment qualification requirements: two (2) years experience writing maintaining software in java or golang language qualification requirements: one (1) year experience with the spring framework qualification requirements: two (2) years experience using software development configuration management tools (such as git, cvs) qualification requirements: one (1) year experience with test harness software such as junit or fit desired qualifications: familiarity with sigint security rules desired qualifications: one (1) years experience with the sigint environment. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. cwip: iam level 1 certificate, ia baseline certificate for the primary computing environment operating system security tool 

 ",dmv,2024
23," 

 job description:  overview: at bluehalo our cyber experts operate at the mission s edge. using advanced cyber techniques, our team of technologists and analysts employ capabilities spanning traditional computing environments to internet of things (iot), including offensive and defensive cyber operations and analysis, signals intelligence (sigint) discovery, and data science. our team is expanding to do the big things that have never been done before – the things the nation and the world are counting on us to deliver. join the transformation and help us make this impact now. we are seeking a software engineer to join our intel division. in this role, you will develop, maintain, and enhance complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. if that sounds like you and you re ready to make an impact now, not later, read on for the details and apply to make the most out of your career. you d like to do this: review and test software components for adherence to the design requirements and documents test results. resolve software problem reports. work individually or as part of a team. utilize software development and software design methodologies appropriate to the development environment. provide specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components you re required to have this: you love technology (e.g., angular.io, node.js, elastic stack, aws, mongodb, apache nifi, ansible, and more) you have a technical degree or at least 4 years of solid experience in development, and like trying new things. you want to work in a lively yet laid-back environment full of people who love learning you want to build stuff people actually use this position requires an active ts sci clearance with polygraph about bluehalo intelligence systems bluehalo s intel division provides specialized operational support, services and technology to plan, design, develop and execute critical missions in the national security community. bluehalo generates actionable insights from analytics through a suite of operationalized ai ml tools for data collection ingestion and subsequent text, geospatial, time series and image video analytics to support open-source intelligence. bluehalo is a national source for classified cyber sigint missions and a leading provider of blockchain crypto analytics and platform cyber resiliency, specializing in offensive and defensive cyber and sigint warfare technologies. leading the transformation: the bluehalo effect it speaks to who we are as a company, a global protective ring that shields everything we most want to safeguard, an unbroken line that ensures our customers retain the advantage in any battlespace, from high above the earth to deep in cyberspace. it s who we are, a halo, a protector, the light of inspired engineering keeping our nation safe. our vision is a world where national security is certain because technical superiority is assured. join us and become a vital element of the bluehalo effect! eeo statement bluehalo is committed to hiring and retaining a diverse workforce. we are proud to be an equal opportunity affirmative action employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. u.s. citizenship is required for most positions. if you are an individual with a disability and would like to request a reasonable workplace accommodation for any part of the employment process, please send an email to recruiting@bluehalo.com. please indicate the specifics of the assistance needed. this option is reserved only for individuals who are requesting a reasonable workplace accommodation. it is not intended for other purposes or inquiries. 

 ",dmv,2024
24," 

 job description:  altamira technologies has a long and successful history providing innovative solutions throughout the u.s. national security community. headquartered in mclean, virginia, altamira serves the defense, intelligence and homeland security communities worldwide by focusing on creating innovative solutions leveraging common standards in architecture, data and security. altamira believes that our people and the culture of our company differentiate us from other companies. position location: warrenton, virginia position description : we are seeking software engineers that possess a mix of talent areas related to full-stack development. as part of our team, you will provide software and web development services. our ideal candidate would possess a broad range of skills as our scope of work spans various technologies. examples of technologies we are currently using to support our customers include java, python, javascript, angular, react, and elasticsearch. altamira technologies corporation encourages independent problem solving but also provides deep reach-back support and a collaborative environment for our engineering team. we are looking for candidates who have experience with developing and are not afraid to adapt to the right architecture, languages, and libraries to build the best systems for the mission and deliver the best user experience. role and responsibilities produce software based on desired functionality provided by users and analysts interpret mission needs and requirements to produce user-friendly software systems leverage continuous integration to create sustainable and maintainable software interact with teammates and users through whiteboard sessions and or design documents to establish circular feedback education and experience bachelor s in computer science, computer engineering, electrical engineering, or a related field experience in one or more of the following: java, javascript typescript, python, angular, elk stack, redis, web services (rest), machine learning, data analytics, android development, nosql and sql databases, xmidas, digital signal processing abilities and competencies ability to obtain ts sci clearance with polygraph self-motivated and eager to work intently to satisfy mission requirements adaptable and has the desire to maintain our company culture ability to effectively communicate in verbal and written communications ability to multitask and adjust priorities as needed 

 ",dmv,2024
25," 

 job description:  security clearance required: public trust do you want to make a difference? cognosante employees are passionate about improving people s lives. with an innovative mindset and an unwavering commitment to those we serve, we partner with healthcare, civilian and defense agencies to deliver exceptional public services and programs. our multi-faceted technology and customer experience (cx) solutions achieve program outcomes, solve critical challenges and create meaningful change. whether we are helping veterans access healthcare faster, ensuring that members of the military complete their missions safely, or helping people obtain health insurance, our work touches millions of people. are you ready to make a difference? come join our team our mission is to deliver excellence in support to defense health agency (dha) medical logistics (medlog) information technology (it) program management office (pmo) it capabilities through the defense medical logistics - enterprise solution (dml-es) program. dml-es pmo delivers capabilities to support the dod and va in asset management, materiel management, assemblage maintenance, equipment and biomedical maintenance management, and facility environment of care management. the dmls-es pmo supports the software development lifecycle (sdlc) activities for the legacy defense medical logistics standard support (dmlss) application and its replacement, logicole. what is the position? as a fullstack developer you will meet with stakeholders to understand their software needs, design, develop, test, and enhance software solutions as directed to ensure they meet stakeholder needs. developers support the development, maintenance, and global deployment of dmlss logicole across the departments of defense (dod) and veterans affairs (va). developers deliver on initiatives for cybersecurity, data center operations, and maintenance enhancement of the development, security, and operations (devsecops) ci cd ecosystem, cloud migration and systems engineering activities. what will i get to do? you will apply agile methodologies to sprint planning, design sessions, development, testing, and deployment for dmlss logicole to ensure its functionality meets stakeholder needs, cybersecurity compliance, and data storage requirements. you will facilitate design and architecture brainstorms, participate in code reviews, and collaborate with team members to define and implement solutions. what qualifications do i need? candidates must be able to apply expertise on complex work assignments where they develop the methodology and present solutions to problems. assignments may be broad in nature, requiring originality and innovation in determining how to accomplish tasks. candidates may be responsible for contributing to program deliverables and capturing performance metrics. bachelor s degree or equivalent ,plus 4 years relevant working experience demonstrated experience in: fullstack java development (java, angular js, mongodb, json etc) experience with agile frameworks such as scrum or kanban strong understanding of devsecops methodologies ability to obtain a top tier level public trust ***all candidates must be able to work on-site in fort detrick, md 3-4 days per week.*** what additional characteristics will help me thrive? additional characteristics that enhance the delivery of excellence include professional certifications from a recognized certification body such as: demonstrated knowledge or experience that enhance the delivery of excellence include the following areas: dmlss logicole development knowledge of healthcare asset management, materiel management, assemblage maintenance, biomedical equipment and maintenance management, or facility environment of care management. what we offer our mission is to provide comprehensive and competitive pay, benefits, services, and programs to eligible employees and their dependents that: ensure optimal health and productivity of our employees support employee retention and attraction provide work life balance to ensure our employees succeed inside and outside of the office compensation $0 - $0 the pay range for this job is determined by various factors, including but not necessarily limited to location, responsibilities of the job, and alignment with market data. when determining a salary for this role, the following factors may be taken into consideration - contract-specific affordability, education, knowledge, skills, competencies and experience. the estimate displayed represents the salary range for this position and is just one component of cognosante s total compensation package for employees. it is not necessarily reflective of actual compensation that may be earned, nor a promise of any specific pay for any specific employee. cognosante will not provide sponsorship for employment-based immigration benefits for this position. what we promise cognosante employees are inspired by our bold mission to improve lives. to achieve this mission, we put our people first. no matter where they re located around the nation, our innovative workplaces enable individuals to apply their skills and experience to work toward a greater good. we foster a winning culture of solution creators built on innovation, collaboration, flexibility, and work-life balance. and we invest in the next generation of diverse talent to foster an inclusive, progressive, adaptable workplace that prioritizes advancement for all. as an affirmative action employer, we are committed to equal opportunity regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class. your safety during your job search is important. recruiting communications will always be sent through one of the following corporate domain emails (@cognosante.com or @accurate.com). we will never send communications through any other domain, including @cognosantecareers.com, @gmail.com or @yahoo.com). we will never request payment from you, nor will we send payment to you, prior to your start date. if you have been asked to send or receive any payment, or if you have any doubt about whether you have been contacted by a cognosante employee, please contact us at jobs@cognosante.com 

 ",dmv,2024
26," 

 job description:  type of requisition: regular clearance level must currently possess: top secret sci + polygraph clearance level must be able to obtain: top secret sci + polygraph suitability: public trust other required: job family: software development job qualifications: skills: software projects, software systems, systems development certifications: experience: 0 + years of related experience us citizenship required: yes job description: #swdevpolymdgdit is looking for a software developer advisor experienced as a full stack c# developer. responsibilities will include: codes, tests, integrates and documents software solutions applies principles and techniques of computer science, engineering, and mathematical analysis to the development of complex solutions participates as a subject matter expert in internal review of software components and systems works on the hardest technical problems facing the company, often these problems are unusually complex and require the utmost creativity and innovation applies and champions the appropriate standards, processes, procedures, and tools throughout the system development life cycle to support the generation of technical engineering products receives no appreciable instruction on day-to-day work; more often responsible to define the scope, schedule and expectations for the work they execute or lead; assignments may be self-initiated provides leadership and or direction and or supervision to lower level employees and teams leads large technical tasks and large teams and projects keeps abreast of technology trends and champions new ideas and process improvements basic qualifications: web development with javascript preferred libraries: jquery, bootstrap.js, knockout.js c# with asp.net web forms alternatively: strong development skills in java and a willingness to learn c# database experience preferred: mongodb html css deployment with a web server preferred: iis education and experience: a bachelor s in software engineering or a related technical field and a minimum of 5 years of relevant experience or a master s degree and a minimum of 3 years of relevant experience; agile experience preferred proficient understanding of software engineering concepts, principles, and theories proficient at applying technical standards and methodologies to resolve issues in creative ways and help company meet financial and business objectives #swdevpolymd scheduled weekly hours: 40 travel required: none telecommuting options: onsite work location: usa md hanover additional work locations: we are gdit. a global technology and professional services company that delivers consulting, technology and mission services to every major agency across the u.s. government, defense and intelligence community. our 30,000 experts extract the power of technology to create immediate value and deliver solutions at the edge of innovation. we operate across 30 countries worldwide, offering leading capabilities in digital modernization, ai ml, cloud, cyber and application development. together with our clients, we strive to create a safer, smarter world by harnessing the power of deep expertise and advanced technology. we connect people with the most impactful client missions, creating an unparalleled work experience that allows them to see their impact every day. we create opportunities for our people to lead and learn simultaneously. from securing our nation s most sensitive systems, to enabling digital transformation and cloud adoption, our people are the ones who make change real. gdit is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class. 

 ",dmv,2024
