numb_description,job_description,state,report_year
17," 

 job description:  deloitte s enterprise performance professionals are leaders in optimizing operations that span the entire enterprise of an organization, from strategy to implementation and operation. by joining our team, you can help clients achieve impact and value from their investments in both people and technology that support enterprise-wide operations, as well as solutions for specific functions in the organization, from it to finance and the supply chain. work you ll do as an analyst within our finance &amp; performance team you will: provide finance management and analytics support across finance modernization efforts with gps clients conduct financial systems analyses and modernization evaluations work with clients to coordinate development and resolution of identified analytical deficiencies design and implement technical solutions to improve financial management activities participate in team problem solving efforts and offer ideas to solve client issues develop financial analysis using large data sets conduct relevant research, data analysis, and create operational and executive-level reports demonstrate analytical and critical thinking skills maintain responsibility for completion and accuracy of work products assist in proposal development, as requested participate in team problem solving efforts and offer ideas to solve client issues conduct relevant research, data analysis, and create reports identify opportunities for efficiencies in work process and innovative approaches to completing scope of work actively expand consulting skills and professional development through training courses, and daily interaction with clients the team deloitte s government and public services (gps) practice - our people, ideas, technology and outcomes-is designed for impact. serving federal, state, &amp; local government clients as well as public higher education institutions, our team of over 15,000+ professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise. the finance &amp; enterprise performance (f&amp;ep) teams advise, implement, and deliver as-a-service solutions to help clients develop strategies and capabilities that support enterprise-wide decision-making, develop operating models to optimize organizational performance, improve finance operations, and create impact within their organizations. qualifications required: bachelor s degree in accounting, business, finance or other business-related field 1+ years of relevant consulting or industry experience in financial analytics, transformation or strategic initiatives ability to obtain and maintain the required security clearance for this role ability to travel 5-25%, on average, based on the work you do and the clients and industries sectors you serve must be legally authorized to work in the united states without the need for employer sponsorship, now or at any time in the future preferred: prior professional services or federal consulting experience direct government budget &amp; finance support cdfm or cgfm certification working capital fund experience information for applicants with a need for accommodation: https: www2.deloitte.com us en pages careers articles join-deloitte-assistance-for-disabled-applicants.html 

 ",dmv,2024
18," 

 job description:  job description: aeyon seeks a highly skilled, experienced level iii data analyst to ensure financial integrity, compliance, and operational effectiveness through rigorous financial management, audit response, internal controls evaluation, and policy development. this requirement will support the deputy commandant for installations and logistics priorities for modernizing business processes to support an effective internal control program and improve external reporting requirements. this program is a centralized, nationwide program that is responsible for meeting the requirements outlined in the office of management and budget (omb) circular a-123 (omb a-123), omb circular a-136 (omb a-136), the chief financial officer s act of 1990 and the national institute of standards andtechnology(nist)publications. key responsibilities: comprehensive data project leadership: independently lead and manage comprehensive data projects from it development within the software development lifecycle (sdlc) from technical documentation to deployment, database creation, and maintenance to advanced data analytics initiatives, supporting the program s centralized, nationwide responsibilities for modernizing business processes and improving compliance and reporting. strategic direction and team oversight: provide strategic direction and oversight to project teams, ensuring projects align with organizational goals and adhere to data governance standards outlined in omb circular a-123, nist publications, and other relevant compliance frameworks. advanced data visualization and reporting: develop and implement complex data visualizations and analytics reports to influence strategic decisions and policy formulation at high levels within state or federal government agencies or large organizations, enhancing internal control programs and external reporting capabilities. data integrity assurance: design, refine, and oversee the execution of data cleansing scripts and processes to ensure the integrity and accuracy of data analyses, contributing to the reliability of financial reporting and decision-making processes. high-level stakeholder engagement: engage directly with financial management &amp; comptroller (fm&amp;c) offices and government clients at the branch and division head level, presenting data insights and recommendations to inform policy and operational decisions, facilitating communication and collaboration to drive the implementation of solutions that address complex financial management challenges. technology and methodology integration: spearhead the integration of new data technologies and methodologies to enhance analytical capabilities and operational efficiency, staying ahead of industry trends and leveraging expertise in oracle federal financials, or similar platforms. leadership and teamwork: ability to lead small teams, demonstrating effective communication and collaboration skills in a multidisciplinary environment. problem-solving: excellent problem-solving abilities to design and implement solutions for data quality, integration, and analytics challenges. experience supporting it development (sdlc - technical documentation, requirements, design, testing, change management or deployment) or creating maintaining databases or data and analytics experience (creation of data visualizations, data analytic reports, data cleansing scripts, and processes or performing technical data analytics) for state or federal government agencies or large, complex companies (greater than 1,000) employees. experience requirements: mandatory: six (6) years of progressive, relevant experience and presenting to middle management (gs13 15 or o4 o6) or one (3) year of progressive, relevant experience and presenting to senior leaders (go or ses) certification requirements: n a education requirements: mandatory: bachelor s degree from an accredited united states college or university in a field of study relevant to his her professional role. waiverable substitutable : n a work type: hybrid-pentagon clearance requirements: secret clearance is required 

 ",dmv,2024
19," 

 job description:  job ref:  location: adelphi, md category: financial aid type: full time financial aid data and reporting analyst office of financial aid exempt, regular, full-time, pay grade 1.4 job location: hybrid the data and reporting analyst is responsible for the collection, analysis, monitoring, and reporting of data to inform operational decisions and day-to-day workforce optimization actions within the department. responsibilities: maintain a full, up-to-date understanding of all systems administration policies and procedures within the systems unit. conduct an in-depth analysis of financial aid data to identify trends, patterns, and areas for improvement. develop and maintain robust data models to support ongoing reporting needs. collaborate with cross-functional teams to gather and integrate data from various sources. maintain up-to-date knowledge of all compliance and regulatory requirements for each program serviced by the scholarship unit. design visually appealing and informative dashboards for internal and external stakeholders. ensure accuracy and consistency in all reports, adhering to established data governance standards. identify opportunities for process improvement within the financial aid office through data analysis. collaborate with team members to implement enhancements that streamline workflows and increase efficiency. stay informed about industry best practices and emerging technologies to drive continuous improvement. implement and maintain data quality checks to ensure the integrity and accuracy of financial aid data. troubleshoot and resolve data discrepancies, working closely with it and other relevant departments. collaborate to conduct annual reporting with external entities such as the maryland higher education commission (mhec), u.s. department of education, and accelered. other duties as assigned. effective communication effectively communicate complex data findings to both technical and non-technical stakeholders. maintain consistent and strategic communication with peers and the leadership team as it relates to the completion of work. communicate with all members of the systems unit to determine any team needs. respond in a timely and appropriate manner to all requests. collaborate with colleagues across the institution to support data-related initiatives and projects. professionalism maintain a positive and motivated presence and contribute to a professional and comfortable environment for all employees. communicate all questions and concerns to leadership using the appropriate channels. key performance indicators provide clear, comprehensive, and accurate data as requested by all stakeholders within 3 business days. record all data requests and identify recurring data needs for each stakeholder; meet with stakeholders at least quarterly to discuss financial aid data needs. build automated reporting solutions wherever possible. schedule and maintain all daily, weekly, and monthly reports. monitor fa systems inbox daily and ensure a time-to-first response of no more than three business days. complete one professional development activity per quarter. qualifications bachelor s degree in a relevant field (e.g., data science, business analytics, finance). 2-4 years of peoplesoft experience proven experience in data analysis and reporting, preferably in a higher education or financial aid setting. proficiency in data visualization tools (e.g., peoplesoft query, tableau, power bi) and strong excel skills. knowledge of sql for data querying and manipulation. familiarity with financial aid processes and regulations. excellent problem-solving and critical-thinking skills. strong attention to detail and commitment to data accuracy. effective communication and collaboration skills. experience with peoplesoft preferred. all submissions should include a cover letter and resume. umgc offers competitive compensation and comprehensive benefits for qualifying positions, such as tuition remission, generous leave and healthcare. for detailed benefits information, please visit: https: careers.umgc.edu benefits.html . the university of maryland global campus (umgc) is an equal opportunity employer and complies with all applicable federal and state laws regarding nondiscrimination. umgc is committed to a policy of equal opportunity for all persons and does not discriminate on the basis of race, color, national origin, age, marital status, sex, sexual orientation, gender identity, gender expression, disability, religion, ancestry, political affiliation or veteran status in employment, educational programs and activities, and admissions. university of maryland global campus (umgc) is committed to helping safeguard the health of its faculty, staff, students, contractors, and guests. because vaccinations reduce the spread of sars-cov-2-the virus that causes covid-19-all prospective umgc faculty (full-time and adjunct) and staff are strongly encouraged to be fully vaccinated and current with the recommended boosters. as always, operations at our military locations in europe, asia, and stateside will follow the guidance of the u.s. department of defense and local commands, and may require proof of full vaccination, unless an exception is approved as a reasonable accommodation based on disability or religion. if so, a copy of their approved exception letter must be provided before the start of their employment. failure to provide proof of vaccination or show proof of exception may result in the offer of employment being rescinded. workplace accommodations: the university of maryland global campus global campus (umgc) is committed to creating and maintaining a welcoming and inclusive working environment for people of all abilities. umgc is dedicated to the principle that no qualified individual with a disability shall, based on disability, be excluded from participation in or be denied the benefits of the services, programs, or activities of the university, or be subjected to discrimination. for information about umgc s reasonable workplace accommodation policy or to request an accommodation, applicants candidates can contact employee accommodations via email at employee-accommodations@umgc.edu. 

 ",dmv,2024
20," 

 job description:  savvee consulting is seeking to hire a data call support analyst to support our government client located in silver spring, md . this position will require the employee to be onsite at least twice a week and as needed. candidates must be detail oriented with excellent communication and customer service skills. essential functions providing support for all of the cyber security related data calls, including analyzing data needed, collection methodologies, target audiences, and tracking task completions creating and updating tracking mechanisms to verify and validate the responses to all data calls to ensure alignment with the intent of the data call providing updates and schedules to various work groups supporting all of the department of homeland security (dhs) binding operational directives (bod) emergency directive (ed) efforts developing policies, spreadsheets, and presentations, while also assisting with the preparation and submission of various ad-hoc reports and other information as requested by risk management &amp; compliance staff and the deputy director locating and defining new process improvement opportunities providing support to the supply chain risk management (scrm) team to include tracking, collecting, and analyzing scrm tasks, policies, and other items related to the scrm program understanding the organizational policies and procedures for accuracy of solutions and deliverables to client demonstrating a commitment to quality and customer support 

 ",dmv,2024
21," 

 job description:  own your opportunity to serve as a critical component of our nation s safety and security. make an impact by using your expertise to protect our country from threats. be part of an exciting opportunity to contribute to one of the nation s most critical intelligence organizations. your work directly impacts national security and global issues, you will have the chance to contribute to missions that are of paramount importance to the united states and its allies, know that that the environments and programs you support are making a difference on a global scale. our customers operate at the forefront of technology, dealing with some of the most advanced defense, geospatial, and intelligence systems in the world. customer description our customer is an intelligence agency (ia) delivering world-class geospatial intelligence providing a decisive advantage to policymakers, war-fighters, intelligence professionals and first responders. the customer enables all these critical actions and shapes decisions impacting our world through the indispensable discipline of geospatial intelligence (geoint). our customer is a unique combination of intelligence and combat support agency. it is the world leader in timely, relevant, accurate, and actionable geoint. this ia enables the u.s. intelligence community (ic) and the department of defense (dod) to fulfill the president s national security priorities to protect the nation. although geoint is the most critical data within this agency, all data that is produced, collected, and stored plays a supportive role in the day-to-day operations of our customer. program description this is an exciting opportunity to join a large geoint based contract used for search and dissemination across the intel community. hosted in aws, this system is a set of computer services that allows users to search and discover different types of geoint data that comes from different sources, whether it s internal to this intel agency or from other external sources. the system is comprised of various components that will be supported by two task orders. one of the task orders is to maintain all the existing services, the compute, the software and various components that allow the system to function. the second task order is an engineering and architecture task order that provides software engineering, devops and site reliability services to help modernize and fast-track the future of the overall system. team description blackspoke is a trusted member of a larger team of strategic partners. this contract was just awarded and has the full 5-year contract life remaining. work is to be performed onsite in government and contractor scif space in springfield, va and arnold, mo. job description equal opportunity employer veterans disabled. individuals with disabilities, including disabled veterans or veterans with service-connected disabilities, are encouraged to apply. if you need assistance applying outside of the online application, please contact recruiting@blackspoke.com for more information. this organization participates in e-verify this employer participates in e-verify and will provide the federal government with your form i-9 information to confirm that you are authorized to work in the u.s. if e-verify cannot confirm that you are authorized to work, this employer is required to give you written instructions and an opportunity to contact department of homeland security (dhs) or social security administration (ssa) so you can begin to resolve the issue before the employer can take any action against you, including terminating your employment. employers can only use e-verify once you have accepted a job offer and completed the form i-9. e-verify works for everyone for more information on e-verify, or if you believe that your employer has violated its e-verify responsibilities, please contact dhs. department of homeland security: 888-897-7781and e-verify.gov 

 ",dmv,2024
22," 

 job description:  are you an experienced, passionate pioneer in technology who wants to work in a collaborative environment? as an experienced project delivery lead - azure data analyst you will have the ability to share new ideas and collaborate on projects as a consultant without the extensive demands of travel. if so, consider an opportunity with deloitte under our project delivery talent model. project delivery model (pdm) is a talent model that is tailored specifically for long-term, onsite client service delivery. as a pdm employee, you will be focused on developing cutting-edge quantitative solutions to our client s most challenging problems. you will develop and apply technical skills, apply quantitative methods to challenging ai and machine learning problems across multiple industries. opportunities to assist clients will span from life sciences (genetics, new medicines development) to cyber security to fraud waste abuse detection to capital markets modeling. this is an exciting role that will stretch your knowledge and curiosity, offering the opportunity to deepen your skills, learn new industries, and work within a global community with strong support from experienced experts in the field. data engineers will: 1+ years of hands-on experience with azure databricks, azure data factory, and azure synapse proficient in sql experience with data lake environments a strong understanding of data warehousing, data modeling, and data transformation principles excellent problem-solving and analytical skills the ability to work independently and as part of a team flexibility to work varied hours, including weekends requirements and doing analysis on the current system and provide best possible solutions. limited immigration sponsorship may be available the team this is a hands-on position where you will be empowered to be creative, ambitious, and bold; to solve novel problems and have the potential to directly impact the lives of people around the world. we have impressive toolkits and clients with world class data, and we are now looking for talented people to join our team. client account has a multi-year tech foundry setup to help client with testing, development and automation of solutions across the portfolio. clients personalization real-time (pre) program is key to accomplishing several key strategic objectives for cross-sell, upsell, and efficient targeting. us cellular needs a strong and reliable partner to support development, testing and managed services on the pre platform. objective of the project is to provide comprehensive development &amp; managed services support for the pre platform and adhere to the slas to ensure the platform can deliver the pre program objectives. juan pulas 

 ",dmv,2024
23," 

 job description:  job description position summary dpr construction is seeking an individual responsible for leading the technical data analysts within the data analytics team in working closely with cross-functional teams, including data engineering, development, business intelligence analysts, and other stakeholders to gather information, understand requirements, and build complex data models, datasets and custom views for downstream business use cases. this role will be responsible for developing and continuously improving the strategy around creation, maintenance, optimization and enhancement of the data pipeline and data analytics consumption. responsibilities strategic partnership roadmap execution delivery lead team of technical data analysts in the overall improvement and optimization of our data structure and consumption. this includes: identification of new datasets and integrations required the development of complex data models in support of analytics requests creation of qa qc workflows to proactively identify data quality issues creation and maintenance of power bi dataflows troubleshooting and solutioning data integrity consistency quality issues throughout the data pipeline completing impact analysis on reports and analytics from changes made to sources and tables upstream; communicating impact and mitigation plans to stakeholders developing and maintaining documentation on dataflows and custom views created using data modeling tool (dbt) working with data engineering on the development and maintenance of a data dictionary data catalog and self-service platform provide expertise and thought leadership on best practices around data modeling, data visualization and data consumption. lead internal improvement efforts on data consumption, data quality and best practices. lead overall data literacy improvement effort throughout dpr, including the development and management of a self service and citizen data analyst framework. lead the creation, maintenance and execution of a technical data analytics roadmap for continuous improvement of our data models and consumption tools and processes. develop efficient workflows for collaboration with stakeholders to deliver optimized data models. provide guidance and counsel to technical data analysts and data analytics leadership based on analysis of data with regards to business and process improvement. work with business intelligence analysts in driving strategic conversations with internal stakeholders to fully understand and document pain points with respect to our data usage focusing on successful outcomes. maintain a deep understanding of the customer s processes, tools, and goals develop and maintain relationships with internal and business stakeholders visualization storytelling data modeling be responsible for taking data analysis and insights capability to the next level by working with data infrastructure to ensure the data is accessible; working with stakeholders to understand and align on business requirements; and working with business intelligence analysts and technical data analysts to develop and deliver new reporting and actionable insights to improve business processes and inform strategic conversations. lead by example and direct technical data analysts in creating complex data models in visualization tool and making transformations as needed. query data warehouse using sql to quickly analyze datasets; clean data as required. identify potential new datasets to add to the data warehouse and or potential new integrations between source systems and the data warehouse. work with technical data analysts to build requirements for views in data modeling tool (dbt) and the data warehouse (snowflake). create and maintain dashboards and apps and perform ad-hoc analyses as required. identify root cause of data integrity issues (report, dfl, data warehouse, source system). complete impact analysis on reports when changes are made to source systems or tables upstream. identify, quantify, and communicate impacts to stakeholders and customers. follow, implement, and enhance data security and governance guidelines. coaching managing mentoring work with managed technical data analysts to plan work and set goals aligned with their unique needs, competence, commitment, and company strategy utilizing the blanchard situational leadership model. hold analysts accountable for performance, goals and competency development. provide progressive development for team members through coaching, training opportunities, ongoing feedback and regular check-ins. act as role models for direct reports to demonstrate dprs culture in action. internal data analytics team strategy work with the data analytics leader to create strategic priorities for the data analytics team in support of dpr s mission 2030. collaborate with leader in aligning tactics and resources to execute with predictable results. areas of primary focus for the technical data analytics lead would include: internal improvements – data consumption, data quality, data governance, best practices overall data literacy – training, communication, self service, citizen analyst team performance – r&amp;r, competencies, training lead and present opportunities for others on the data analytics team to lead the execution of various parts of the strategy. collaboration training sme identify opportunities for data collaboration and integration between disciplines. coordinate alignment, as applicable, across other technology and innovation (t&amp;i) groups. identify opportunities for ai ml data science efforts and collaborate with those teams on initial discovery, requirements gathering and project delivery. train end-users on how to use and interpret information insights on deployed dashboards reports. identify opportunities to improve data literacy throughout dpr. operate as the subject matter expert (sme) for the business across data availability, quality, processes, and technology for all supported functions. maintain understanding of our data pipeline architecture to be able to articulate why we use it and its benefits limitations for end users. work with data engineering and others to develop and maintain tool for self service analytics. qualifications master s degree in business analytics, data analytics, computer science, software engineering, computer engineering, or related, plus seven (7) years of experience in the application of data to solve problems, or bachelor s degree in one of the above plus ten (10) years of experience. construction experience including industry trends, terminology, and typical processes is a plus. demonstrated experience in data visualization bi tools – power bi required - including creating and maintaining dataflows. proficiency with consuming apis from the client side including rest and graphql required. proficiency with sql scripting required. proficiency with python required. proficiency with modeling tool such as dbt strongly preferred. experience with data governance policies and data structure strongly preferred. proven ability to create well-constructed, complex data models and understand dependencies between source systems. passion for the use of data and business intelligence principles and their ability to optimize business outcomes. proven track record of identifying and solving complex problems with data. proven analytic skills, including data mining, evaluation, analysis, and visualization. skilled at analysis and providing the relevant information people need to succeed in their roles to formulate accurate decisions and take appropriate action. excellent organizational, leadership, interpersonal, communication (written, verbal and visual), and analytical skills are needed. demonstrated success in building trusted relationships with internal external clients and customers. a drive to do what it takes to get the job done, including taking on different roles and responsibilities and adapting to changing environments. #li-ms2 dpr has been nationally recognized for its strong company culture, based on a well-defined purpose “we exist to build great things,” and four core values: integrity, enjoyment, uniqueness and ever forward. a flat, title-less organization that empowers people at all levels to make decisions, dpr ranked on fortune s “100 best companies to work for” list for five consecutive years. for more information, visit http: www.dpr.com . 

 ",dmv,2024
24," 

 job description:  [onsite or remote] position description ert is seeking a grants program data analyst to provide analytical and technical support for the national oceanic and atmospheric administration (noaa) office of education (oed). oed manages a $3m year environmental literacy program (elp) that supports projects in informal and formal k-12 education that build community resilience to climate change impacts. the successful candidate will provide the elp staff with analytical support and end-to-end data management (i.e., developing processes of collection, storage, management and data harvesting) for all grant-related investments and partnerships as well as support for grant competitions. these data include project characteristics such as grantee organizations, personnel, geographic data, participants, partners, climate hazards, and education impacts. the successful candidate will be the sole data analyst for the elp team. the grants program analyst will play an essential role in identifying major impacts of the program s investments and helping determine appropriate future directions for the program. the tasks of this position include but are not limited to: maintaining and or augmenting existing grants portfolio database structure as needed; supporting grantees in submitting required information on project progress, i.e., development of data collection templates, interacting with grantees to ensure they understand data collection needs; reviewing and analyzing grantee-submitted progress reports, including the data entry into the grants portfolio database, to identify common challenges and successful practices; analyzing grantee outputs and outcomes and aggregating outputs and outcomes across multiple projects to reveal trends and impacts of funded projects; creating responses for agency performance measures and other requests for program impacts; identifying and incorporating publicly available data into the analyses of impacts of elp-funded projects; providing technical and data-management support for the application review process; advising on opportunities to appropriately employ generative ai to aid in the efforts described above; protecting applicant and grantee data from improper access use by generative ai applications, and; generating data products to support the communication and evaluation needs of the program, including maintaining the elp s impacts web page (see https: www.noaa.gov office-education elp impacts). required skills 2 + years of experience with: harvesting data and conducting data analyses on program impact; managing relational databases, including microsoft access; managing data through shared and interconnected spreadsheets; working with geospatial information and tools, including shape files; identifying and incorporating data from publicly available datasets (e.g., us census, national center for education statistics); and, working knowledge of generative ai applications. must be a us citizen or permanent resident to able to pass a background investigation and obtain a security badge to access government systems. desired data analysis of education projects programs; excellent written communication skills; exceptional organizational skills and attention to detail; background in the field of formal and or informal education; background in supporting grant competitions or other review processes; familiarity with the google workspace. education ba bs in scientific, engineering, environmental, education, related field, or equivalent. location work is based in silver spring, md. this role is eligible for 100% remote work. ert is a vevraa federal contractor and equal opportunity affirmative action employer - all qualified applicants will be considered for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status. 

 ",dmv,2024
25," 

 job description:  title: 9-month teaching faculty (artificial intelligence and data analyst) agency: northern va community college location: fairfax county - 059 flsa: exempt hiring range: starting salary is commensurate based on education and experience within assigned rank. full time or part time: full time additional detail job description: general description: northern virginia community college (nova) invites applications for qualified individuals to join our faculty to support the mission and vision of the largest institution of higher education in virginia. the open faculty position is available beginning with the  academic year. the primary responsibility of a faculty member at nova is to provide quality instruction. nova faculty are expected to excel in teaching strategies and classroom management that fully engage students in a classroom, laboratory, or online platform, and engage students in individual conferences and related activities. nova faculty help students develop their interests and abilities to their fullest capacity in order to build stronger citizens within the community. all faculty must be available to teach day, evening, and weekend classes at any of the college s campuses or off-site locations. duties and tasks: full-time teaching faculty members are responsible for teaching courses offered in traditional, hybrid, and distance learning formats. full-time 9-month teaching faculty positions carry a normal teaching load of 12-15 credit hours and 15-20 contact hours per semester. faculty members also serve as faculty advisors, serve on division campus college committees, participate in curriculum development, and maintain currency in their discipline. essential functions : nova faculty are expected to meet assigned classes regularly; submit required records and reports in a timely manner; teach the courses using established texts; conduct requisite student conferences; hold required office hours; attend to assigned divisional and college duties; contribute to the development of the program of instruction; adhere to the statement on professional ethics in accordance with college policies, procedures, and regulations; answer emails in a responsible fashion; maintain current competence in the particular discipline or field of specialization; and advise students. employees must reside in virginia, maryland or the district of columbia. minimum qualifications: ksas: · ability to develop and adapt teaching and learning strategies to accommodate the diversity of community college students. ability to use formative and summative assessment measure to enhance student learning. experience with or ability to utilize proven teaching strategies that promote student success. ability to use or incorporate emerging technologies and alternative delivery methods to enhance classroom instruction. excellent interpersonal, analytical, and oral written communication skills. available to teach a combination of day, evening, weekend, and online classes. minimum qualifications: master s degree in a stem field related to artificial intelligence machine learning data analytics or a master s degree with a minimum of 18 graduate semester hours in the teaching field. qualifying degree(s) and coursework must be awarded by and or completed with a regionally accredited institution. two years of full-time, related occupational experience. part-time experience will be converted to its full-time equivalent. preferred qualifications: additional considerations: experience teaching various courses data analytics, machine learning or artificial intelligence courses. experience teaching in classroom, hybrid, and online formats. demonstrated commitment to fostering a diverse, equitable, and inclusive working and learning environment. course or curriculum development experience. experience teaching students from diverse language backgrounds and varying levels of proficiency. each agency within the commonwealth of virginia is dedicated to recruiting, supporting, and maintaining a competent and diverse work force. equal opportunity employer 

 ",dmv,2024
26," 

 job description:  position: management and program analyst, gs-13 division: inspection division unit: evaluation and mitigation unit location: washington, dc working hours: 8:00am to 4:30pm (flexible) salary: gs-13 $117,962 - $153,354 full performance level: gs-13 number of positions available: 1 duration: full time permanent additional selections may be made from this announcement to fill positions within the same division when the position includes substantially the same duties, responsibilities, and qualifications. key requirements must be a u.s. citizen must be able to obtain a top secret-sci clearance some travel may be required selectee will be required to complete form fd-887, request for access to sensitive compartmented information (sci) mission statement: the mission of the fbi is to protect the american people and uphold the constitution of the united states. major duties: proactively conducts, on his her own initiative, detailed, in-depth analysis of administrative program activities and presents alternatives, conclusions, and recommendations to management for proposed reviews (audits). conducts risk assessments and analysis based upon qualitative and quantitative data to establish review priorities. mentors and guides members of the unit in review: theory, preparation, execution, and development of instructions recommendations. develops a network of contacts at fbihq and in field offices to identify high-risk programs and or policy compliance risks. works with the unit s data scientist to identify new methods to proactively assess risks through exploitations of data maintained in various bureau it systems and databases. prepares charts, graphs, and tables by utilizing a high-level of proficiency in microsoft excel and microsoft office applications. prepares a variety of high-level written correspondence and analytical documents to include review reports and electronic communications. manage projects of a complex nature, utilizing microsoft excel to analyze data and prepare written reports or summaries. qualifications and evaluations please make sure your specialized experience requirement(s) can be identified in your resume. applicants must meet the qualification requirements by the closing date of this announcement. your application will be evaluated and rated under the fbi s candidate rating procedures. your resume and supporting documentation will be used to determine whether you meet the job qualifications listed in this announcement and will be compared to your responses to the online assessment questionnaire. high self-assessment in the vacancy questions that is not supported by information in your resume, and or supporting documents may eliminate you from most competitive status. your application will then be placed in one of three categories: most competitive, competitive, or least competitive. names of candidates in the most competitive category will be sent to the hiring official for employment consideration. veterans preference will be applied. all applicants will be rated on the following competencies: analytic thinking business acumen collaboration communication consultative services data analysis flexibility adaptability innovative thinking research (data) specialized experience (se): gs-13: applicant must possess at least one (1) year of specialized experience equivalent to the gs-12 grade level. se is defined as follows: experience in researching, gathering information, analyzing, and interpreting complicated issues. experience in the statutes, rules, regulations, policies, practices, and procedures governing programs and functions. how to apply for detailed instructions related to applying, uploading documents, withdrawing an application or updating your application, please review instructions on 

 ",dmv,2024
27," 

 job description:  description: welcome to lafayette federal credit union careers! our organization is growing, and we are seeking top-notch individuals to provide support to our members. our employees are a critical component in our endeavor to be the premier financial partner for every one of our members. do you have experience investigating suspicious transactions alerted through the fraud monitoring system? do you understand the requirements of the bank secrecy act and financial crime laws? if so, then lafayette federal may have the perfect opportunity for you! we are currently seeking a senior fraud analyst to join our dynamic team! about us: our difference: what makes lafayette federal cutting-edge ? lafayette federal credit union is not only a great place to bank, but also a great place to work! we have been recognized nationally by (1) newsweek s america s best bank s list , (2) we ve received a 5-star rating from bauer financial , and (3) we ve also ranked #12 in s&amp;p global s top performing credit union s in 2022 for the second year in a row! our culture: lafayette federal is about inclusion, diversity, high performance, and new opportunities. teamwork and our sense of community also make lafayette federal a great place to work. each person is valued for his or her unique set of skills. we share a common devotion to the people we serve, participating in charity events throughout each year and giving back to the community. our opportunities: professional development, training, and certification is a priority for our employees. we want you to reach your career goals and provide support that leads to opportunities of advancement within the industry. about the role: we are seeking a senior fraud analyst responsible for maintaining the requirements of the fraud prevention program. your primary responsibility will be to analyze data, detect patterns, investigate suspicious transactions alerted through the fraud monitoring system. you will work closely with the bsa department (bank security act), to assist with the investigation and deterrence of fraud against lafayette federal credit union. requirements: a day in the life of a senior fraud analyst will include: working with cross-functional teams to ensure a proactive approach to fraud prevention and maintaining the integrity of the credit union s operations on a daily basis to identify and researching incidents and or allegations involving any new or existing accounts at lafayette federal, other organizations, or local, state, and federal authorities when required. responsible for managing the credit union s fraud prevention program. monitors financial transactions and investigates possible fraudulent activity. researches and validates suspicious account behaviors. administrator for the credit union s anti-fraud software platform (guardian officer). maintaining records of investigations in accordance with the bank secrecy act working with bsa analyst in developing case files and provides data for timely completion and submission of suspicious activity reports required under the bank secrecy act. responsible for filing police reports with the appropriate law enforcement agencies tracking and fulfilling subpoena requests received for member information in criminal and civil proceedings. assisting with training of credit union staff in fraud prevention best practices. top benefits or perks: joining lafayette federal comes with perks to support you in your personal and professional journey. we provide employees with a generous benefits package including: employer paid (99.9%) health insurance premium for single and family coverage (hmo plan) fully funded deductible (hmo plan) 401k employer matching contribution income protection with life insurance, short and long-term disability paid time off &amp; holiday leave educational assistance commuter benefits program and more ! the job posting highlights the most critical responsibilities and requirements of the job. it is not all-inclusive. there may be additional duties, responsibilities, and qualifications for this job. lafayette federal credit union is an equal opportunity and e-verify employer eoe aa disability veteran 

 ",dmv,2024
