numb_description,job_description
25," 

 job description:  edgewood brookland family support collaborative position description position title: data specialist reports to: program director flsa: exempt division: housing position purpose the data specialist must have a working knowledge of the dynamics of homelessness and in-depth knowledge of hmis software. the incumbent works with the housing director to manage the data review process for e bfsc. they assist in the implementation of reporting systems to ensure that minimum standards for case management and community engagement are obtained; ensures data integrity as maintenance and modification projects to existing applications are undertaken; assists to develop and implement quality assurance policies and procedures; provides technical assistance to staff regarding e bfsc data systems; conducts regular case audits and provides feedback to management regarding staff performance and quality improvement. all activities are conducted in accordance with the organization s established policies and procedures, contract requirements, legal requirements and best practice standards. specific duties and responsibilities 1. data management: (i) assist in implementation of a data management and reporting system to ensure that minimum standards for case management and community engagement are obtained; (ii) helps to ensure data integrity is maintained and established workflows are followed within staff ranks; (iii) assists with data collection and report outs to support service and process improvement; (iv) assists staff with data quality review and corrections. (20%) 2. documentation and reporting: (i) assist with preparation and distribution of weekly, monthly, quarterly and annual reports to ensure practice, contract and grant compliance; (ii) assist in the development and maintenance of quality assurance protocols and quality improvement initiatives; (iii) oversee and manage client satisfaction in regards to services; (vi) utilize data systems to assist with and provide input for the development of proposals for program funding demonstration projects; (iv) helps to encourage outcomes focused culture within organization. (20%) 3. record review and audits: (i) assist with creation and maintenance of regular file auditing procedures; (ii) conduct regular scheduled audits (hard files and database entry) to ensure that client records meet local and federal compliances and program standards; (iii) provide assistance for staff and management file audits; (iv) maintain detailed records of audit procedures; (v) assist with data analysis with an eye towards procedural and program improvement. (25%) 4. staff support: (i) helps to identify and define user support needs; (ii) provides ongoing in-service training to staff; (iii) helps to provide ongoing technical assistance for data system users. (20%) 5. community engagement: (i) assist in the dissemination of program and organizational materials which highlight the services and programs of e bfsc; (ii) attend community meetings and events to keep abreast of programs, projects and resources; (iii) serve as a representative on behalf of e bfsc at community-based events and meetings: (iv) share resource information for the maintenance of a community resource database. (5%) 6. training and professional development: (i) identify and attend trainings and professional development activities to increase knowledge and skills relevant to this position, including those provided by cfsa, hftc, e bfsc and other entities; (ii) apply and disseminate acquired knowledge and skill sets among colleagues and families; (iii) attend supervision on a regular basis; (iv) participate in annual performance evaluation and goal-setting for professional development. (10%) 7. report any suspected abuse or neglect as mandated by law. 8. perform other tasks as necessary and or assigned. measurable outcomes 1. maintain satisfactory performance requirements (see attached performance evaluation.) qualifications required bachelor s degree in information technology or related field; two years of experience serving as hmis administrator or similar homeless management information system. experience in non-profit or social service setting preferred experience utilizing eto software preferred valid driver s license, copy of driving record and proof of valid auto insurance police clearance and child abuse registry clearance availability during evenings and weekends preferred resident of e bfsc serving area health certification and tb screen skills and competencies required effective verbal and written communication skills effective interpersonal skills driving or ability to use public transportation skill to process information logically skill to communicate ideas and instructions clearly and concisely personal computer proficiency demonstrated cultural competence and responsiveness disclaimer this position description is intended to be an accurate reflection of the current job; however, it is not necessarily an exhaustive list of duties, responsibilities, activities, qualifications, or skills associated with the job. management reserves the right to revise this position description or to require that other or different tasks are performed as changing circumstances warrant. job type: full-time pay: up to $60,000 per year benefits: 401(k) dental insurance employee assistance program employee discount flexible schedule flexible spending account health insurance life insurance paid time off parental leave vision insurance schedule: 8 hour shift work location: in person 

 "
26," 

 job description:  about peraton peraton is a next-generation national security company that drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. as the world s leading mission capability integrator and transformative enterprise it provider, we deliver trusted, highly differentiated solutions and technologies to protect our nation and allies. peraton operates at the critical nexus between traditional and nontraditional threats across all domains: land, sea, space, air, and cyberspace. the company serves as a valued partner to essential government agencies and supports every branch of the u.s. armed forces. each day, our employees do the can t be done by solving the most daunting challenges facing our customers. visit peraton.com to learn how we re keeping people around the world safe and secure. responsibilities peraton is seeking an experienced data analyst and visualization engineer in support of a communication system for the defense intelligence enterprise. this exciting program provides engineering and operations for the continual design, transition, operations, and service improvement activities associated with the lan, wan, and unified communication services (voice, video, &amp; data) on multiple classified and unclassified networks. the successful candidate for this position will design data reporting solutions that provide stakeholders with relevant data insights, identify trends and patterns in data, and report on analytical findings. roles and responsibilities include: performing data collection, normalization, and visualization activities associated with network and unified communication (uc) performance cost, location, system warranty, and ticket data. performing data queries and extraction using monitoring systems and custom queries in a variety of programming languages and automated tools. overseeing data ingestion into enterprise data mining solutions and generating visualization and dashboards suited to the purpose of the data query. performing analysis to assess quality and meaning of data. using statistical tools to identify, analyze, and interpret patterns and trends in complex data sets. preparing reports stating trends, patterns, and predictions using relevant data working with the technical teams and customer to identify process improvement opportunities, system modifications, and data governance strategies. preparing final analysis reports for the stakeholders to understand the data-analysis steps, enabling them to take important decisions based on various facts and trends. qualifications peraton offers enhanced benefits to employees working on this critical national security program, which include heavily subsidized employee benefits coverage for you and your dependents, 25 days of pto accrued annually up to a generous pto cap and eligible to participate in an attractive bonus plan. 5 years with bs ba; 3 years with ms ma; 0 years with phd - additional 4 years experience may be considered in lieu of a degree required qualifications: active ts sci with poly or ability to pass polygraph information assurance technical (iat) ii demonstrated data analysis experience. demonstrated experience utilizing splunk itsi, and tableau data mining solutions. preference for candidates with splunk it service intelligence certified admin credential. experience integrating data from multiple network monitoring health tools (i.e., hpna, nnmi) with splunk and servicenow target salary range $112,000 - $179,000. this represents the typical salary range for this position based on experience and other factors. sca union intern rate or range eeo an equal opportunity employer including disability veteran. our values benefits at peraton, our benefits are designed to help keep you at your best beyond the work you do with us daily. we re fully committed to the growth of our employees. from fully comprehensive medical plans to tuition reimbursement, tuition assistance, and fertility treatment, we are there to support you all the way. paid time-off and holidays retirement life &amp; disability insurance career development tuition assistance and student loan financing paid parental leave additional benefits medical, dental, &amp; vision care 

 "
27," 

 job description:  hunatek is seeking a management analyst to analyze business or operating procedures to obtain the most efficient methods of accomplishing work. he she will plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis. collects and organizes information on problem or procedures including present operating procedures. analyzes data gathered, develops information and considers available solutions or alternate methods of proceeding. position will be available contingent on award of contract on february 29, 2024 essential job functions: administrative coordination of contract task orders from proposal stage to project close-out in accordance with relevant regulations. organizes contracts management folders in sharepoint. reviews invoices through the online invoice processing platform (ipp). periodically audits invoices and billing for compliance with existing contracts and follows up and resolves all differences. develops and maintains a compliance calendar or tracking system of contractual reporting due dates in excel, including contract renewals, registrations, action items and other areas as necessary, etc. assists the logistics division in product, equipment and supplier research and guidance. maintains complete and accurate contract files in accordance with all applicable regulations to facilitate internal administration and audits through efiling in ilms. remain current with customer policy, such as end of year funding action deadlines as they relate to contracting actions and maintain familiarity with customer contract policies and acquisition manuals. maintains liaison with operations and funding experts in functional areas. inform bureau of african affairs (af) staff and recommend strategies and approaches to best use foreign assistance resources for the assigned portfolio at the country, regional and global level. research, and provide oral and written briefings, to af leadership, other department offices, practitioners in u.s. embassies, state department public affairs officers, and interagency representatives- on best practices, challenges and opportunities, programming needs and gaps, and potential for interagency program co-ordination. identify, recommend, and support the development of new programs aligned with af s strategic objectives. identify and implement innovative approaches for working with embassies and grant recipients to improve the efficiency of af ex program management and to minimize administrative burdens. assist af ex in the development of sops for project management life cycle of projects including initiation, planning (e.g., statements of work), execution, and closure. track and analyze new political, economic, and security developments in sub-saharan africa that may affect current and future programming and use this to inform and support strategy development and the strategic alignment of af program and activities with the department and bureau s highest priorities. uses technical expertise in assigned area to support the budget planning for af including the preparation of foreign assistance materials (congressional notifications, allocation requests, and operational plans). organize and participate in strategy and portfolio reviews to understand the impact and performance of af programs. develop and support u.s. government and international coordination mechanisms and strategic program planning. advise af ex on synchronizing programs with other u.s. government and international efforts, developing recommended strategies to create more efficient planning and program management and oversight with u.s overseas missions, implementers, and relevant third countries and nongovernmental organizations. coordinate with other program practitioners to develop whole-of-government approaches to promoting immediate, medium-term, and long-term objectives. travel periodically to sub-saharan africa to enhance program coordination with embassy representatives, and conduct site visits to oversee ongoing programming. use relevant state department and interagency databases to track funding to inform decision making for foreign assistance for af. serves as the action officer and is the initial point of contact for all incoming actions regarding assignment from departmental offices, u.s. embassies posts, other u.s. government (usg) agencies, international organizations, foreign governments, non-governmental organizations, or other sources. monitors developing political situations or issues of administrative management as reported or identified in the various notifications received. confers with analysts and action officers in the various interested organizations. to develop information, obtain clarification of divergent viewpoints, and build consensus for a course of action acceptable to the assigned regional bureau. manages issue areas pertinent to such geographic areas (e.g., law enforcement, trade promotion, intellectual property rights, nuclear non-proliferation, military cooperation) maintaining currency on legislative and policy developments affecting the usg s stance and reactions. ensures effective communication of us policy developments and guidance to u.s. mission personnel. advocates and defends policy interests in dealing with specific foreign assistance program proposals and other usg activities focused on or affecting countries assigned to the incumbent. assesses conditions in the assigned country through analysis of reporting as well as on-site interviews and observation. based on these assessments, determines the advisability, and need for more, less, or continued usg program activity. advocates adjustments in program funding as appropriate. evaluates program effectiveness as evidenced by improvement or deterioration in the political, economic, or social conditions within the assigned country. skills and qualifications required: us citizenship top secret clearance minimum education: high school graduate or equivalent minimum years experience: 4 years or more proficient in microsoft office suite possess strong multi-tasking and organizational skills strong interpersonal and customer service skills demonstrated written and oral communications skills ability to handle complexity and highly detailed responsibilities experience and ability to work and interact with others and provide excellent customer service ability to prioritize work and make decisions skill and ability in managing multiple concurrent activities of varying complexity, including changing priorities and short turn-around times about us: at hunatek, we build teams of people from all backgrounds with varying levels of experience, knowing firsthand that diversity of thought will strengthen our ability to deliver for our customers. we work hand in hand with federal civilian and military staff, pulling together to further the interests of our nation and home and abroad. whenever possible, we provide opportunities for our employees to learn new skills, obtain certifications, attend industry events, and have some fun together. our benefits: we offer a comprehensive benefits package designed to make sure our employees and their families have access to good health care, are insured against catastrophic health events, can put money aside for retirement and are able to maintain a healthy work-life balance. these benefits include: comprehensive medical, dental and vision long-term and short-term disability insurance and term life insurance 401(k) with safe harbor contribution paid time off and 11 paid holidays tuition and career development assistance a selection of voluntary benefits ada : hunatek will make reasonable accommodations in compliance with the americans with disabilities act of 1990. eeo aa : hunatek does not discriminate on the basis of race, color, national origin, sex, religion, age, disability, sexual orientation, gender identity, veteran status, height, weight, or marital status in employment or the provision of services and is an equal access equal opportunity affirmative action employer. this job description will be reviewed periodically as duties and responsibilities change with business necessity. essential and marginal job functions are subject to modification. 

 "
28," 

 job description:  overview: as a member of the pricing team, the pricing analyst develops budgets and fee arrangements that support the firm s overall pricing strategy. the pricing analyst is responsible for developing budgets, analyzing historical and current firm financial data to determine best practices for success, modeling alternative fee arrangements and special rate arrangements and proposing recommendations to increase efficiencies and profitability, and preparing rate cards. responsibilities: develop financial models and analytics in support of pricing proposals compile and analyze data and historical statistics relating to revenue, realization, and profitability provide support to partners for pricing requests, including preparation of fee estimates, development of appropriate pricing approaches and the communication of fees and value pricing work with different management groups and attorneys within the firm, utilizing tools and analytics to guide rates and pricing strategy to maximize profitable growth create and document best practices as they relate to pricing and profitability work effectively with others on the finance team to determine best wats to extract relevant financial data to analyze in relation to pricing and financial analysis review outside counsel guidelines for new matters to ensure proper tracking and setup range: 70,000 - 90,000 (doe) qualifications: 2-5 years post bachelor s degree required in an analytical environment (i.e. accounting, finance, economics) from an accredited college or university or equivalent experience experience constructing complex models, financial analyses, and reports using excel, access, and other relational-database systems effectively communicate with a wide variety of personnel and personalities including partners, business development professionals and accounting staff strong analytical, evaluative, and critical thinking skills demonstrate ability to be flexible and to adapt quickly to change in a high pressure, deadline-driven environment ability to work independently as well as in a team environment, including an ability to work across geographical borders ability to work on multiple assignments and proven experience in prioritizing work demonstrated agility within diverse cultural and business environments, using various communications methods to influence and lead others demonstrated ability to apply learning in fast-paced business situations 

 "
29," 

 job description:  group w is hiring! position: senior analyst (data science, modeling, simulation, and analysis, machine learning, and visualization) location: alexandria, va overview: group w, a 100% employee-owned company, is seeking a resourceful senior data analyst to leverage commonly used data science tools and methods in support of our department of defense (dod) customer. as part of a small, egalitarian team the successful candidate will wear multiple hats, voice their opinions confidently, and ingest critical feedback with self-correcting humility. an eagerness to acquire new knowledge and undertake broader duties is integral to success at group w. requirements: u.s. citizenship secret clearance with the ability to obtain a top-secret with sci eligibility master s degree in mathematics, operations research, computer science, or data-science related discipline from an accredited university 8 years experience with data-driven analytics experience leading analysis efforts that require various data science techniques, managing analysis, leveraging, and combining multiple large datasets experience in leading a team of mid-, junior-, and or entry-level analysts ensuring work and products are analytically sound and in keeping with operational research standards of practice competency in programming in python, r, or other programming languages suitable for managing and analyzing large dataset components preferred: proactive approach to problem solving ability to provide mentorship and support to more junior analysts ability to effectively communicate and interface with clients duties responsibilities: applies various data analytics tools to develop, apply, and ensure the accuracy of analytic products and services in the areas of data database science, statistics mathematics, machine learning, and visualization leads and mentors a team of entry- to mid-level analysts in the conduct of analytic tasks ensuring products reflect the most current operations research analytic techniques works effectively with the pm and senior government leaders during project execution about group w: group w is a 100% employee-owned company that hires great people to provide analysis, modeling, simulation, wargaming, and research, for visionary clients in government, commercial, and non-governmental entities. founded in 2004. group w is comprised of the brightest critical thinkers that balance an unconventional culture in support of one of the most conservative, conventional client groups, to bring forward the best ideas and get to ""the right answer"" through creativity, truth, passion, intellect, and skill. salary: $120,000 - $150,000 (provided as a general guideline only. compensation dependent upon relevant work experience related to the scope of the position, education, training, and market considerations). benefits: 100% employer-paid medical, dental, and vision plans vesting in the employee stock ownership plan safe harbor 401(k) contributions with no matching required 33 days of pto group w is committed to providing equal employment opportunities (eeo) to all applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, status as a covered veteran, or other similarly protected status in accordance with applicable federal, state, and local laws. 

 "
30," 

 job description:  senior management analyst iii data and performance outcomes coordinator an overview the city of alexandria is recruiting for a senior management analyst iii to serve as the data and performance outcomes coordinator for the department of community and human services (dchs). the incumbent will perform tasks that lead to improving the efficiency and effectiveness of service delivery. as a member of the department s leadership team, the incumbent will work with a dynamic multidisciplinary staff of providers, and will be responsible for synthesizing and translating data, identifying meaning insights and findings, and communicating written and oral recommendations relative, program operations, program development and performance and process improvements. what you should bring we are seeking to hire an individual who has vast experience and comprehensive knowledge of the principles and practices of research and data analysis; a demonstrated knowledge of community and human services as well as human centered principles and practices of delivery systems; an ability to obtain data from credible sources and incorporate such information into effective program and planning activities; experience in establishing and maintaining working relationships with city officials, employees, community partners and the general public; ability to write clear and concise reports and to speak effectively on a range of community and human service issues. the applicant must be able to organize and prioritize work, be proactive, take initiative, resolve problems, follow through, work with diverse teams, and simultaneously manage multiple projects, ensure that goals are met in a timely manner and handle confidential information with integrity, and willingness to learn about the legacy data systems of the city and department s state and federal funding sources. the applicant must have hands-on experience and a demonstrated proficiency in working with microsoft office (outlook, word, powerpoint, and excel) suite, and basic knowledge of data analysis tools, survey software and sharepoint environment. examples of duties: acquire and maintain an ongoing knowledge and understanding of the department s existing data collection methods and tools, and assist in the determination of process improvement strategies; in collaboration with the department s leadership team and managers, assess ongoing data management and upkeep needs; evaluates data accuracy, usability and veracity of department-wide data and make process and quality improvement recommendations, as appropriate; participates in short and long-range planning related to department program needs; prepares reports and other communiques that include key data visualizations such as charts, graphs and maps that describe program impact and performance, and recommendations as appropriate; monitor and evaluate department programs as requested, and provides recommendations for improvement in processes, programs and or policies based on findings; collaborates with the department s and city its staff to ensure data accuracy, consistency across the department; provides staff support to the department s program managers in conducting research, program evaluation and data analysis, and recommend user friendly dashboard and displays as requested by the department director; serves as a liaison with city s office of performance analytics, other city departments and community partners involved with department related research and data analysis; provides support for data related work of boards and commissions and ad-hoc groups staffed by department managers; as part of the city s and department s commitment to equity, apply an equity lens when analyzing data to ensure that measurements and strategies are developed in a way that minimizes bias and promotes equitable outcomes; performs related work as required. about the department: dchs provides an array of safety net services that measurably improve or maintain the quality of life for more than 71, 000 alexandrians annually. more than 650 dchs employees provide services through three direct service centers. the center for adult services provides programs and services in aging, adult protective services, clinical &amp; emergency behavioral health services, and community &amp; residential support services for persons with mental illnesses, intellectual disabilities, and substance use disorders. the center for children and families provides programs and services for behavioral health, domestic violence &amp; sexual assault, child welfare and child protective services, early childhood, and youth development. the center for economic support provides programs and services for public benefits, homelessness prevention, and employment and training. to learn more about dchs, please visit https: www.alexandriava.gov dchs. minimum &amp; additional requirements four-year degree; considerable experience in a position involving public administration, program planning and evaluation, and the forecasting of budget and other program departmental needs; and completion of college level courses in public administration, accounting, and management practices; or any equivalent combination of experience and training which provides the required knowledge, skills, and abilities. preferred qualifications master s degree in a related field with demonstrated experience relevant to the essential knowledge, skills and abilities outlined above; graduate-level courses in a related field: at least four to five years of experience as data manager, analyst or comparable experience with supervisory responsibilities directly or indirectly in the community and human services field; at least one year of experience in collecting, analyzing, interpreting and preparing data; at least one year of working with relational database systems such as sql and producing data visualizations through software such as tableau; and ability to research, analyze, and make sound policy and procedural decisions and recommendations. at least three years of direct and related experience in these areas. notes this position requires the successful completion of pre-employment background checks including but not limited to: fbi federal records check; va state child abuse neglect registry; medicare medicaid fraud database; education certifications; and driver s license. the work hours will be determined upon offer of employment based on program needs. 

 "
31," 

 job description:  description responsibilities the specialist will be responsible for supporting clients and assisting all aspects of design and development of learning and development products as it relates to adult learning and training. in this role, the candidate is expected to perform work independently but will collaborate closely with a mixed matrix team. seeking a creative thinker who is detail-oriented, project focused, and has the proven expertise to make learning meaningful and engaging for students. ability to collect, clean, analyze, visualize, and report data across multiple designated platforms and tools (e.g., peoplesoft, blackboard, microsoft, tableau, etc.) to convey metrics and information on training outcomes and program performance that leads to recommendations for business decisions and development of organizational strategies. qualifications ts sci (with ability to obtain a ci poly). a bachelor s degree in statistics, economics, information systems, computer science, data science, or related field from an accredited (i.e., regional, national, or institutional) academic institution. 5 or more years of experience providing expertise in data collection, analysis, and reporting performance. proficiency in kirkpatrick evaluation model, survey design, and statistical software packages (spss, tableau) to develop and execute comprehensive performance measurement for course offerings. strong proficiency to manage and manipulate dates in excel and tableau and develop maintain data visualizations, reports, briefings, dashboards, and discussion points that convey information useful for decision making by various stakeholder groups. possesses ability to analyze assessment data and conduct descriptive and inferential analysis to develop detailed reports, delivered through documents, dashboards, and raw data sets to inform stakeholders of course effectiveness. ability to work across organizational teams to develop and run queries, reports, and scripts using data to justify recommendations and inform decision making by leadership. ability to brief senior leadership on data visualization findings and recommendations. desired professional experience in higher education or an adult learning institution. familiarization in kirkpatrick evaluation model original posting date:  while subject to change based on business needs, leidos reasonably anticipates that this job requisition will remain open for at least 3 days with an anticipated close date of no earlier than 3 days after the original posting date as listed above. pay range: pay range $68,900 - $124,550 the leidos pay range for this job level is a general guideline only and not a guarantee of compensation or salary. additional factors considered in extending an offer include (but are not limited to) responsibilities of the job, education, experience, knowledge, skills, and abilities, as well as internal equity, alignment with market data, applicable bargaining agreement (if any), or other law. 

 "
32," 

 job description:  technical business analyst location: nationwide, eastern standard time preferred (remote – home office) are you ready to make a difference? icf is seeking a technical business analyst to work within a dynamic and highly innovative team environment in our innovation &amp; customer engagement group. the it business analyst will support tasks within the software development cycle and be responsible for system data together with the business intelligence it provides. support project delivery on it projects for the energy efficiency and utility sectors, including partnering with icf subject matter experts on project execution. why you will love working here: quality of life: flexible workplace arrangements, work-life balance investment of the community: donation matching, volunteer opportunities investment in you: tuition reimbursement, access to professional development resources, 401k matching, employee stock purchase plan and many, many more (ask your recruiter for more details!) what you will be doing: support all aspects of the software development cycle including requirements, design, testing, and delivery of energy efficiency tracking and reporting tools work with stakeholders of it systems to define the system requirements and design approach, communicate regularly and effectively with team members as to the status of various tasks, including presenting during status update meetings develop an understanding of the client processes and procedures and assist with making improvements relative to technology work with a team of senior technologists and to deliver solutions for clients support users through training, as well as provide one-on-one technical assistance what we need you to have (minimum qualifications): bachelor s degree in (it, computer science, quantitative subject or related fields) and 2+ years of professional work experience with 2+ years of experience in the development of standard system documentation, testing software, tracking issues, and working with developers to ensure that requirements are being met experience in ms office products, such as excel, visio, and powerpoint 2+ years of experience in the development of standard documentation – requirements specifications, use cases, design specifications, test plans and test scripts and other supporting system documentation what we would like you to have: ability to work collaboratively and cohesively in a team environment and to coordinate amongst diverse program stakeholders experience with testing software, tracking issues, and working with developers to ensure that requirements are being met experience with content management systems, including user roles, configuration, and content editing ability to write basic html and sql, experience in data integration and knowledge of reporting tools like cognos, microsoft power bi. knowledge of project, change, configuration and release management is a plus working at icf icf is a global advisory and technology services provider, but we re not your typical consultants. we combine unmatched expertise with cutting-edge technology to help clients solve their most complex challenges, navigate change, and shape the future. we can only solve the world s toughest challenges by building an inclusive workplace that allows everyone to thrive. we are an equal opportunity employer, committed to hiring regardless of any protected characteristic, such as race, ethnicity, national origin, color, sex, gender identity expression, sexual orientation, religion, age, disability status, or military veteran status. together, our employees are empowered to share their expertise and collaborate with others to achieve personal and professional goals. for more information, please read our eeo &amp; aa policy . reasonable accommodations are available, including, but not limited to, for disabled veterans, individuals with disabilities, and individuals with sincerely held religious beliefs, in all phases of the application and employment process. to request an accommodation please email icfcareercenter@icf.com and we will be happy to assist. all information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations. read more about workplace discrimination rights , the pay transparency statement , or our benefit offerings which are included in the transparency in (benefits) coverage act. pay range - there are multiple factors that are considered in determining final pay for a position, including, but not limited to, relevant work experience, skills, certifications and competencies that align to the specified role, geographic location, education and certifications as well as contract provisions regarding labor categories that are specific to the position. the pay range for this position is: $59,469 - $101,098 virginia remote office (va99) 

 "
33," 

 job description:  overview: data visualization specialist hybrid | washington d.c. | 2-3 days a week onsite active ts sci clearance required summary our client is an employee and service-disabled, veteran-owned small business focused on providing niche technical services. they are a team of experienced cybersecurity professionals with a track record of success in the federal, commercial, and academic workspaces. additionally, our client designs, builds, operates, and secures scalable cloud and it infrastructures to meet their customers near-term needs and fulfill their long-term requirements. responsibilities our client is looking for a data visualization specialist to join their team! as a data visualization specialist, you will join a team responsible for developing advanced analytics products; applying data visualization and statistical programming tools to enterprise data to advance and enable key mission outcomes. in this role, the you will support all phases of analytic work product development, from the identification of key business questions to etl, from performing analyses to delivery of insights to decision-makers, with particular attention to the interplay between data and the business processes that produce and consume it. participate in architectural design discussions help make decisions on changes cloud infrastructure as needed to accommodate changing user requirements consider cost trade-offs of various cloud environment configurations and contribute to budget discussions requirements 4+ years of experience with programming languages such as vba, sql, r, or python experience with sharepoint experience with data extraction, transformation, and loading to support advanced analytics thrives in fast-paced work environment with multiple stakeholders ability to decompose a technical problem into its sub-components and build a plan to rigorously tackle the analysis that is defensible and repeatable high-performing team player strong strategic communication skills to include presenting quantitative concepts in easy to understand formats and actively listening to identify business problems and their causes experience or familiarity with a wide range of analytics techniques, such as statistics, simulation modeling, optimization, machine learning, or natural language processing experience leveraging data analysis to construct strategic narratives confidence to drive assignments to completion eagerness to learn and develop education certification requirements a bachelor s degree is required for this position an aws certified developer associate certification is required clearance requirements applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; an active ts sci clearance is required. please be aware that onboarding can take 4-6 weeks for this position. other duties please note this job description is not designed to cover or contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee for this job. duties, responsibilities, and activities may change at any time with or without notice. - about us northern virginia-based precision solutions is an expert in staffing solutions for companies of any size that open the door to new opportunities and seek outstanding talent. we pride ourselves on being versatile enough to tailor our relationships to the needs of each individual client, being agile in the fast-paced marketplace, and being precise in meeting the needs of any company. equal opportunity employer statement precision solutions is an equal opportunity employer. we prohibit discrimination and harassment of any kind based on race, color, sex, religion, sexual orientation, national origin, disability, genetic information, pregnancy, or any other protected characteristic as outlined by federal, state, or local laws. 

 "
34," 

 job description:  group w is hiring! position: senior analyst (data science, modeling, simulation, and analysis, machine learning, and visualization) location: alexandria, va overview: group w, a 100% employee-owned company, is seeking a resourceful senior data analyst to leverage commonly used data science tools and methods in support of our department of defense (dod) customer. as part of a small, egalitarian team the successful candidate will wear multiple hats, voice their opinions confidently, and ingest critical feedback with self-correcting humility. an eagerness to acquire new knowledge and undertake broader duties is integral to success at group w. requirements: u.s. citizenship secret clearance with the ability to obtain a top-secret with sci eligibility master s degree in mathematics, operations research, computer science, or data-science related discipline from an accredited university 8 years experience with data-driven analytics experience leading analysis efforts that require various data science techniques, managing analysis, leveraging, and combining multiple large datasets experience in leading a team of mid-, junior-, and or entry-level analysts ensuring work and products are analytically sound and in keeping with operational research standards of practice competency in programming in python, r, or other programming languages suitable for managing and analyzing large dataset components preferred: proactive approach to problem solving ability to provide mentorship and support to more junior analysts ability to effectively communicate and interface with clients duties responsibilities: applies various data analytics tools to develop, apply, and ensure the accuracy of analytic products and services in the areas of data database science, statistics mathematics, machine learning, and visualization leads and mentors a team of entry- to mid-level analysts in the conduct of analytic tasks ensuring products reflect the most current operations research analytic techniques works effectively with the pm and senior government leaders during project execution about group w: group w is a 100% employee-owned company that hires great people to provide analysis, modeling, simulation, wargaming, and research, for visionary clients in government, commercial, and non-governmental entities. founded in 2004. group w is comprised of the brightest critical thinkers that balance an unconventional culture in support of one of the most conservative, conventional client groups, to bring forward the best ideas and get to ""the right answer"" through creativity, truth, passion, intellect, and skill. salary: $120,000 - $150,000 (provided as a general guideline only. compensation dependent upon relevant work experience related to the scope of the position, education, training, and market considerations). benefits: 100% employer-paid medical, dental, and vision plans vesting in the employee stock ownership plan safe harbor 401(k) contributions with no matching required 33 days of pto group w is committed to providing equal employment opportunities (eeo) to all applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, status as a covered veteran, or other similarly protected status in accordance with applicable federal, state, and local laws. 

 "
