numb_description,job_description
17," 

 job description:  servicenow developer, mid the opportunity: as a low-code no-code solution engineer, you know how to harness the latest technologies by developing low-code platforms and creating user-friendly solutions for your clients. we re looking for a solution engineer like you to support the management of low-code development platforms from vision to production-ready, solving our clients most complex challenges. as a low-code no-code solution engineer at booz allen, you ll broaden your skills in programming languages and databases, using little to no code to help us identify new techniques and improve the digital environment. you ll use the latest cloud tools as you look for ways to support your team and develop creative solutions. using your technical knowledge and your appetite to learn, you ll work cross-collaboratively to help automate and accelerate cloud modernization and reduce system maintenance and development costs. you ll be a trusted advisor to your clients as you help translate their it needs and future goals into a plan by crafting architectural patterns, design standards, and implementation best practices. use your software support skills for good. join us. the world can t wait. you have: 1+ years of experience designing, modifying, developing, writing, and implementing software programming applications 1+ years of experience with low-code no-code platforms 1+ years of experience developing applications using servicenow to create apps 1+ years of experience with javascript experience creating solutions to complex challenges within a collaborative team environment ts sci clearance with a polygraph bachelor s degree or 5+ years of experience in software engineering in lieu of a degree nice if you have: experience with agile methodology, extreme programming, software engineering, product management, and software products experience with java, python, javascript, sql, servicenow, salesforce, pega, appian, powerapps, or opentext ability to acquire client requirements and resolve workflow problems through automation optimization ability to work with automated testing tools to perform testing and maintenance clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; ts sci clearance with polygraph is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll develop your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $67,700 to $154,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. 

 "
18," 

 job description:  job title: angular developer clearance: secret top secret (interim secret will work) location: fort belvoir, va (one day onsite a week) client: dtic description: · 4+ years of experience with angular · hands-on experience with rest api. · professional, precise communication skills · strong expertise with html, css, and writing cross-browser compatible code. · good understanding of ajax and javascript dom manipulation techniques · experience with restful services · hand on and implements complex angular applications, directives, services, components · creating self-contained, reusable, and testable modules and components · critical thinker and problem-solving skills · should be able to work as a team as well as an individual contributor · good time-management skills · great interpersonal and communication skills job type: full-time benefits: 401(k) dental insurance employee assistance program health insurance life insurance paid time off vision insurance schedule: 8 hour shift day shift monday to friday experience: angular: 5 years (required) security clearance: secret (preferred) ability to relocate: fort belvoir, va: relocate before starting work (required) work location: remote 

 "
19," 

 job description:  about applied intuition applied intuition is a tier 1 vehicle software supplier that accelerates the adoption of safe and intelligent machines worldwide. founded in 2017, applied intuition delivers the definitive adas ad toolchain and a world-class vehicle platform to help customers shorten time to market, build industry-leading products, and create next-generation consumer experiences. 18 of the top 20 global automakers trust applied intuition s solutions to drive the production of modern vehicles. applied intuition serves the automotive, trucking, construction, mining, agriculture, and defense industries and is headquartered in mountain view, ca, with offices in ann arbor and detroit, mi, washington, d.c., munich, stockholm, seoul, and tokyo. learn more at https: appliedintuition.com. please note that we are an in-office company, which means the expectation is that you would come in to your applied intuition office 5 days a week. about the role we are looking for a skilled software engineer with deep expertise in real-time computer graphics on the web. this role will be responsible for driving the architecture and optimizations that enable us to visualize and interact with large scale simulation data. at applied intuition, we encourage all engineers to take ownership over technical and product decisions, interact closely with users to collect feedback, and contribute to a thoughtful, dynamic team culture. at applied intuition, you will: build and drive new product features from inception to launch proactively identify and implement improvements to the product surface area design large scalable systems within a team of talented engineers collaborate with the design and product team to ship complex features and delightful interfaces maintain and develop a culture of engineering excellence for the product and codebase we re looking for someone who has: extensive experience with browser-based computer graphics, game engines (unity, unreal engines…), or related systems strong typescript and or c++ knowledge and ability to program and architect various core engine systems strong understanding of webgl, three.js (or comparable), shaders us citizen, able to obtain clearance nice to have: experience with front-end or api layer frameworks (such as react, graphql) experience working with autonomous vehicle systems or simulation software the salary range for this position is $65,000 usd to $400,000 usd annually. this salary range is an estimate, and the actual salary may vary based on the company s compensation practices. don t meet every single requirement? if you re excited about this role but your past experience doesn t align perfectly with every qualification in the job description, we encourage you to apply anyway. you may be just the right candidate for this or other roles. applicants will be required to be fully vaccinated against covid-19 upon commencing employment. reasonable accommodations will be considered on a case-by-case basis for exemptions to this requirement in accordance with applicable federal and state law. applicants should be aware that for external-facing roles that involve close contact with company employees or other third parties on the company s premises, accommodations that involve remaining unvaccinated against covid-19 may not be deemed reasonable. the company will engage in the interactive process on an individualized basis taking into account the particular position. applied intuition is an equal opportunity employer and federal contractor or subcontractor. consequently, the parties agree that, as applicable, they will abide by the requirements of 41 cfr 60-1.4(a), 41 cfr 60-300.5(a) and 41 cfr 60-741.5(a) and that these laws are incorporated herein by reference. these regulations prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, religion, sex, sexual orientation, gender identity or national origin. these regulations require that covered prime contractors and subcontractors take affirmative action to employ and advance in employment individuals without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability. the parties also agree that, as applicable, they will abide by the requirements of executive order 13496 (29 cfr part 471, appendix a to subpart a), relating to the notice of employee rights under federal labor laws. 

 "
20," 

 job description:  at two six technologies, we build, deploy, and implement innovative products that solve the world s most complex challenges today. through unrivaled collaboration and unwavering trust, we push the boundaries of what s possible to empower our team and support our customers in building a safer global future. overview of opportunity two six technologies is looking for a lead embedded software engineer to join our team in arlington, virginia. the team is composed of intellectual individuals, passionate about embedded cybersecurity research. the team is growing and looking for someone with a low-level software development background who understands how to transition proofs-of-concept into operational capabilities to support national security missions. the team wants to talk to you if you actively perform in-depth embedded software engineering! responsibilities include: maturing proof-of-concept r&amp;d technology to operational fieldable solutions build test automation using gitlab to leverage range deployments and solution evaluation developing apis and other interfaces bridging the software hardware technology overlap support of scalable and modular design methodology engaging in technical exchanges with transition partners and key stakeholders minimum qualifications: bachelor s degree in computer science, computer electrical engineering, or related scientific domain minimum of 5 years of experience with one or more of the following modern development languages: python, c , c++, embedded c, using an agile software development process minimum of 5 years experience with operating systems internals (privilege and user groups, binary memory layout) experience leading a small technical team of engineers and researchers active top secret clearance willing to obtain and maintain a polygraph clearance ability to work on-site at arlington, va headquarters nice to haves: basic understanding of memory management concepts (heap, stack, virtual memory, mmu, physical vs. virtual) experience with testing, ci cd pipelines, and virtual machine test ranges experience with firmware driver development across linux and windows operating systems familiarity with reverse engineering x86 arm binaries, embedded systems, or malware top secret sci and poly graduate degree in computer science, computer electrical engineering, or related scientific domain experience in a client-facing technical role security clearance: active top secret clearance willing to obtain and maintain a ts sci #li-zs1 #li-onsite looking for other great opportunities? check out two six technologies opportunities for all our company s current openings! ready to make the first move towards growing your career? if so, check out the two six technologies candidate journey! this will give you step-by-step directions on applying, what to expect during the application process, information about our rich benefits and perks along with our most frequently asked questions. if you are undecided and would like to learn more about us and how we are contributing to essential missions, check out our two six technologies news page! we share information about the tech world around us and how we are making an impact! still have questions, no worries! you can reach us at contact two six technologies. we are happy to connect and cover the information needed to assist you in reaching your next career milestone. two six technologies is an equal opportunity employer and does not discriminate in employment opportunities or practices based on race (including traits historically associated with race, such as hair texture, hair type and protective hair styles (e.g., braids, twists, locs and twists)), color, religion, national origin, sex (including pregnancy, childbirth or related medical conditions and lactation), sexual orientation, gender identity or expression, age (40 and over), marital status, disability, genetic information, and protected veteran status or any other characteristic protected by applicable federal, state, or local law. if you are an individual with a disability and would like to request reasonable workplace accommodation for any part of our employment process, please send an email to accomodations@twosixtech.com. information provided will be kept confidential and used only to the extent required to provide needed reasonable accommodations. additionally, please be advised that this business uses e-verify in its hiring practices. eoe, including disability vets. by submitting the following application, i hereby certify that to the best of my knowledge, the information provided is true and accurate. 

 "
21," 

 job description:  cloud engineer the opportunity: everyone is trying to “harness the power of the cloud,” but not everyone knows how. as a cloud computing application architect, you know how to build a cloud-based technical architecture that meets client needs and takes advantage of cloud capabilities. what if you could use your cloud architecture skills to improve the intelligence community (ic)? we need you to help us develop cloud-based solutions for some of client s toughest challenges. on our team, you ll use your development experience to streamline our software development life cycle from development to production by leveraging the latest cloud native managed services. this is an opportunity to use the latest cloud technologies as you look for ways to improve your client s environment using current cloud capabilities. your technical expertise will be vital as you work to inform strategy and design and ensure standards are met throughout the cloud migration process. you ll recommend tools and solutions based on your research of the current environment and knowledge of various on-premise, cloud-based, and hybrid resources. you ll lead your team as they help the client overcome their most difficult challenges in the cloud. additionally, you ll broaden your skill set in areas like containerization and development while developing critical systems for the security industry. ready to transform the ic with cloud technology? join us. the world can t wait. you have: 2+ years of experience with cloud architecture or cloud engineering experience in a systems engineering, systems administration, or cloud security engineering role experience with amazon web services (aws) experience with linux and linux system administration experience working in the intelligence community ts sci clearance with a polygraph bachelor s degree nice if you have: experience with implementing and maintaining jenkins experience with writing scripts and glue to tie together services, functionalities, and tools using technologies, including python scripting, bash, boto3, powershell, and yml and json templates experience with azure experience with docker, kubernetes, and ansible ability to use automation tools and infrastructure-as-code to manage installations, pipelines, and scripting master s degree in cs, computer engineering, mathematics, statistics, or a related technical engineering field clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; ts sci clearance with polygraph is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll develop your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $60,400 to $137,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. 

 "
22," 

 job description:  arfa solutions, llc is seeking a highly skilled and motivated devops engineer to join our dynamic team. as a devops engineer, you will collaborate with cross-functional teams to design, implement, and maintain our infrastructure and automation processes. you will be responsible for ensuring high availability, scalability, and security of our systems. responsibilities: design and implement robust and scalable cloud and on-prem infrastructure using industry best practices automate deployment and configuration processes monitor system performance and resolve issues to ensure high availability and scalability collaborate with development teams to streamline software delivery and improve release cycles implement and maintain security and compliance measures requirements bachelor s degree or equal experience in computer science or a related field 6+ years of experience as a devops engineer or a similar role strong background in windows server linux unix administration experience with cloud platforms such as aws, azure, or gcp proficiency in scripting languages such as python, shell, or powershell hands-on experience with containerization technologies like docker and orchestration tools like kubernetes knowledge of infrastructure-as-code tools such as terraform or cloudformation experience with ci cd pipelines and tools like jenkins or gitlab understanding of networking concepts and protocols excellent problem-solving and troubleshooting skills strong communication and collaboration abilities benefits a hybrid work environment with 1-2 days a week from dc. 1099 or c2c or w2. arfa solutions, llc is an equal opportunity employer and interested candidates must be legally authorized in the united states. 

 "
23," 

 job description:  visual soft, inc is seeking qualified candidates to work on our efforts with a prime for their end customer, a federal agency in washington, dc position : senior full stack (java stack) developer - must have an active t op secret - work onsite remote location : on our project with a prime for a classified federal agency, washington, dc (50% onsite 50%remote work ) there is a possibility that onsite may be reduced to 30% after 3-6 months based on performance # of positions : 2 compensation : based on qualifications, experience and certifications with standard benefits job description : develop and maintain java software applications in the cloud (aws preferred) using agile software development techniques support software application migration from an on-premise data center to a cloud environment consult with the business process owners, customers, users and constituents to develop and analyze customer requirements collaborate with members of project teams to ensure successful, technically sound projects which are completed on time and on budget lead and mentor more junior members of the team in the performance of project tasks perform application testing create and maintain application documentation overall 12+ years of experience with bs degree desired experience and qualifications : agile development experience application server experience with agile development cloud development experience full stack developer with java jee and angular experience is a must java development jdk 1.7 1.8 (or higher); j2ee technologies rest api, soap relational sql jboss middleware apache web server html, css &amp; webservices javascript frameworks node angular express redhat linux desired aws technologies (api gateway, s3, lambda, etc.) experience establishing goals and meeting project plan objectives excellent communication skills customer interface experience excellent teamwork skills, including team leadership experience desired qualifications: active top secret clearances is required our standard benefits include : our standard benefits include 3 weeks of paid time off (pto that includes sick leave). any unused pto will be issued as a check at the end of an employee s anniversary with us. we also provide 2 floating and 8 public holidays. floating and holidays expire at the end of every year of service of an employee. in addition, company will cover 50% of health and dental insurances only for all full time employees, however, dependents can be added at extra cost. employee s health and dental coverage becomes effective after 30 days or first of the month after an employee completes initial 30 working days, we cover 50% for the employee s health and dental insurances. an employee has to finish all of your paper work for health and dental in the first 30 days of your employment with us. we provide std, ltd and one time salary equivalent of life insurance at no cost to all full time employees. all full time employees or w-2 employees with no benefits will be eligible to participate in company s 401k program after 90 days of employment with a company match of 4%, immediate vesting. in addition, all w-2 employees are eligible to be part of company s profit sharing, no employee contributions required. 

 "
24," 

 job description:  this is a permanent position with full state of maryland benefits. introduction: work that matters. the maryland department of housing and community development (dhcd) is a national leader in community development and affordable housing. the division of neighborhood revitalization seeks a highly organized, customer oriented, self-motivated, team player, experienced with database or software system management. location of position: 2 n. charles st., baltimore, maryland with occasional travel to dhcd s main office in lanham, maryland. a combination of “hybrid” in-person work and telework may be available. position duties: this position will manage web-based grants systems for program administration and reporting for the division of neighborhood revitalization at dhcd. responsibilities include organizing and coordinating with the software providers for the development of the database driven software systems; evaluating efficiency of existing operations and processes; and developing, revising and recommending new policies, standards and workflow procedures for implementation within the software systems. incumbent will serve as the project manager, contract manager, project liaison and subject matter expert for the software systems and will coordinate all related training. minimum qualifications please read the job announcement carefully. minimum and selective qualifications are required; if you do not meet the criteria you will not be considered for this position. experience: six years of experience, two years of experience designing, developing, implementing and maintaining applications systems and programs using generally accepted computer programming languages. notes: candidates may substitute graduation from an accredited high school or possession of a high school equivalency certificate and thirty credit hours from an accredited college or university in computer information technology, computer science, management information systems or other information technology-related field with course work in systems analysis and programming, operating systems or information technology quality assurance for four years of the required experience. candidates may substitute graduation from an accredited high school or possession of a high school equivalency certificate and one year of experience designing, developing, implementing and maintaining applications systems and programs using generally accepted computer programming languages for four years of the required experience. candidates may substitute experience operating computer systems; or scheduling, controlling input and output to process data on computer systems; or evaluating, implementing and maintaining computer hardware and software; or converting data from project specifications by developing program code using generally accepted computer programming languages on a year-for-year basis for a high school education. candidates may substitute the possession of a bachelor s degree from an accredited college or university in computer information technology, computer science, management information systems or other information technology-related field with course work in systems analysis and programming, operating systems or information technology quality assurance and two years of experience designing, developing, implementing and maintaining applications systems and programs using generally accepted computer programming languages for the required experience. candidates may substitute u.s. armed forces military service experience as a commissioned officer in information technology management classifications or information technology management specialty codes in the information technology field of work on a year-for-year basis for the required experience. desired preferred qualifications: experience working with software development (ms access, sage, salesforce, smartsimple, etc.) used in the management of grants experience working in the public sector (federal, state, local governments etc.) experience managing software development projects using systems such as sharepoint, and microsoft project job type: full-time pay: $64,828 - $81,329 per year benefits: 401(k) dental insurance disability insurance employee assistance program health insurance life insurance loan forgiveness paid jury duty paid time off parental leave retirement plan tuition reimbursement vision insurance schedule: 8 hour shift monday to friday ability to relocate: baltimore, md 21201: relocate before starting work (required) work location: hybrid remote in baltimore, md 21201 

 "
25," 

 job description:  overview: bigbear.ai is seeking a ui ux developer who will be responsible for interacting with clients to gather requirements. develop personas, journey maps, storyboards, wireframes, mockups, and design elements. developing low-to-high fidelity mockups to present to the client. working with developers to hand off design to ensure pixel perfect delivery. as part of the above, the candidate will design applications utilizing human centered design and design thinking principles as well as best practices for software development methodologies, ensuring their work is compliant, efficient, and effective. team members are responsible for system design and play a vital role throughout the entire development lifecycle. members of the team must also possess the aptitude to search for answers when they are easily accessible. what you will do: design and deliver wireframes, user journeys, mockups, and prototypes optimized for a wide range of devices and interfaces per client requirements monitor and know wider industry ux trends and relevant technology trends create designs that are on-brand for our clients and follow a project s creative vision and business strategy while putting the user first collaborate with other groups like developers, engagement managers, and ux designers to deliver high-quality, creative designs for both internal and client-facing projects what you need to have: bachelor s degree and 2 to 5 years of experience; master s degree and 0 to 3 years of experience; 8 to 10 years with no degree clearance: must have an active ts sci clearance experience working in an agile development methodology experience with collaboration tools, such as jira and confluence experience using human centered design principles experience with wireframes, mockups, prototypes leading towards client sign-off working knowledge of html and css what we d like you to have: portfolio of previous work knowledge of responsive design and user experience design principles about bigbear.ai: bigbear.ai delivers ai-powered analytics and cyber engineering solutions to support mission-critical operations and decision-making in complex, real-world environments. bigbear.ai s customers, which include the us intelligence community, department of defense, the us federal government, as well as customers in manufacturing, healthcare, commercial space, and other sectors, rely on bigbear.ai s solutions to see and shape their world through reliable, predictive insights and goal-oriented advice. headquartered in columbia, maryland, bigbear.ai is a global, public company traded on the nyse under the symbol bbai. for more information, please visit: http: bigbear.ai and follow bigbear.ai on twitter: @bigbearai. 

 "
26," 

 job description:  why choose royce geo we re not your typical government contracting company, nor do we want to be. at royce geo, we live for building durable and long-lasting relationships with our clients, providing exceptional service with a can t quit won t quit attitude. we are creating a culture of winning, optimism, fun and caring for the person next to you. if you want to work in a real team environment and share the wealth and satisfaction of providing real value to your customer, then this company may be just for you. royce geo prides ourselves in our values-first approach. our values of accountability, attitude, communication, innovation, and leadership are integrated into how we approach problems, guide our interactions with others, and create the framework for our culture. we recognize and reward our team members that champion these attributes. we offer a competitive benefit package that is designed to attract and retain exceptional talent. we take care of our team members from multiple facets including health, financial and well-being programs: robust health plan including medical, dental, and vision health savings account with company contribution annual paid time off and paid holidays paid parental leave 401k with generous company match training and development opportunities award programs variety of company sponsored events your impact the cloud engineer will be responsible for working with highly functional development team automating service deployments; optimizing system performance; integrating with enterprise authentication services; establishing improving system monitoring; maintaining established security protocols; provide customers technical support. the cloud engineer will be integrated with an agile environment participating with scrums and other meetings. responsibilities: build and maintain platform as a service offering using redhat openshift work with a&amp;a team to maintain security requirements for operation of systems maintain and improve existing infrastructure (build out autoscaling, support new services, optimize for cost efficiencies authentication search, etc) produce detailed documentation maintain system in aws environment using ec2, s3, elb, and rds maintain system in a vmware vsphere environment, using nsx, and netapp storagegrid automate and optimize service deployments required qualifications: active ts sci clearance bachelor s degree in computer programming, science, engineering or a related technical discipline, or the equivalent combination of education, technical training, or work military experience 2+ years it experience with a bachelors degree. a masters degree can be used in leu of the years of experience requirement. 2+ years experience with platform as a service offerings (e.g. redhat openshift, tanzu, etc) a masters degree can be used in leu of the years of experience requirement. prior experience building and maintaining platform as a service offerings via cloud based providers strong understanding of rhel centos linux distributions strong understanding of redhat openshift and or other kubernetes distributions experience with containerization technologies (e.g. docker) strong knowledge of amazon web services strong troubleshooting skills experience in automating tasks using scripted languages such as bash, powershell, or perl familiarity with agile scrum methodology familiarity with devops development processes and continuous integration tools: gitlab, jenkins, nexus strong communication skills desired skill and qualifications: experience administering production redhat openshift clusters strong understanding of cloud apis and interaction with the aws cli exposure to infrastructure as code such as puppet, ansible, chef, salt or terraform experience working with one or more python, ruby, or java experience with virtualization technologies (e.g. vmware) familiarity with html, css, markdown, and portal development aws certified cloud practitioner redhat certified openshift administrator eeo statement royce geo. is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran and will not be discriminated against on the basis of disability. anyone requiring reasonable accommodations should email recruiting@roycegeo.com or call  with requested details. a member of the hr team will respond to your request within 2 business days. know your rights: workplace discrimination is illegal (eeoc.gov) please review our current job openings and apply for the positions you believe may be a fit. if you are not an immediate fit, we will also keep your resume in our database for future opportunities 

 "
27," 

 job description:  title: software engineer – big data @ dallas, tx washington, dc terms of hire: full time. salary: $ 120-135 k yr + benefits. role description as a software engineer supporting the climate impact team, you will use your expertise big data to analyze, optimize, and visualize data in support of the team s efforts. you will work within a cross functional team including data scientists, software engineers, product owners, and devops engineers. the impact you will make the software engineer role will offer you the flexibility to make each day your own, while working alongside people who care so that you can deliver on the following responsibilities: work with product owners and other development team members to determine new features and user stories needed in new revised applications or large complex development projects. contribute to creative solutions to the organization and transformation of large scale spatial and property attribute datasets. design and execute preprocessing automation for efficient mapping and visualization. categorize and index large, unstructured data, particularly images. build out and maintain a streaming data platform as part of the dev team integrating with public and vendor data sources. create or update documentation in support of development efforts. documents may include detailed specifications, implementation guides, qc procedures, architecture diagrams or design documents. participate in code reviews with peers and managers to ensure that each increment adheres to original vision as described in the user story and all standard resource libraries and architecture patterns as appropriate. respond to trouble support calls or management requests for ad hoc data pulls for applications in production. serve as a technical lead for an agile team and actively participate in all agile ceremonies. participate in all team ceremonies including planning, grooming, product demonstration and team retrospectives. mentor less experienced technical staff; may use high end development tools to assist or facilitate development process. demonstrate ability to adapt to new technologies and learn quickly. qualifications: the experience you bring to the team basic qualifications: bachelor s degree or equivalent (required) 4-6 years of related experience 3 or more years of experience with spark and amazon emr hadoop, scala, python, sql and nosql etl experience and data process automation on large datasets preferred qualifications: experience with postgis and livy experience with gis tools proven track record of: creative problem solving, working with modelers or data scientists performance optimization for large unstructured data indexing and working with image files, especially aerial images build out and maintenance of a streaming data platform experience with provenance standard or other lineage frameworks data visualization and mapping navigating uncertainties and problem solving 1+ years of experience with amazon neptune with gremlin or neo4j with cypher query language you will enjoy: an opportunity to be a part of a great culture, an awesome team, a challenging work environment, and some fun along the way! apply today to learn more and be part of our growth story. all applications will be kept strictly confidential and once shortlisted, our team will be in touch with you for further discussions. 

 "
