numb_description,job_description
12," 

 job description:  tenica is looking to hire a cloud virtualization engineer. candidate must have ts sci with ci poly. job location: springfield, va the cloud virtualization engineer is a team member responsible for building and managing the application architecture and deployment of cloud solutions for the government customer. the engineer will advise senior leadership on cloud solutions as well as configure and deploy various virtualization technologies. education: stem bachelors degree desired experience: junior to senior level positions available. tenica and associates llc is a provider of government services and consulting solutions in the areas of national defense, homeland and cyber security. tenica provides knowledgeable and experienced subject matter experts to perform a variety of professional services, logistics and supply chain management, crisis prevention and response, and information technology solutions to solve dynamic security challenges. founded in 2008 and based in chantilly, virginia, tenica is a service disabled veteran owned, woman owned, small business (sdvob and wosb) and is a participant in the small business administration s 8(a) business development program. tenica is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability. 

 "
13," 

 job description:  job description: we are looking for a qualified candidate to work on-site as a full-time microsoft cloud platform &amp; infrastructure engineer for a government client in washington, district of columbia. the cloud engineer is needed in the design, configuration, optimization, and maintaining the baseline images for windows desktop and server operating systems. the candidate must have a current certification as a microsoft azure solutions architect expert. note: public trust clearance required - must be a u.s. citizen or green card holder location: onsite - fort worth, tx role &amp; responsibilities: design and deployment of cloud infrastructure solutions for bep customers. manage the microsoft infrastructure - related projects for bep customers. design and implement the microsoft cloud related technologies within bep on schedule while satisfying the customer s requirements. collaborate with software developers and hardware engineers to develop strong interpersonal skills and evaluate change options for their company s information technology systems as a team. analyze current state and design the target solution according bep requirements. education &amp; professional experience: must be a u.s. citizen or green card holder. bachelor s degree in computer science or related major. minimum four (4) years experience of windows server, active directory, ms exchange online, o365, azure cloud technology general knowledge of networking fundamentals, and overall knowledge of other it infrastructure technologies (networks, operating systems, virtualization platforms, databases, and middleware systems), required high-level understanding of server and cloud security concepts, desktop applications and operating systems, vmware virtualization in data centre, maintenance support and administration of production ms sql database servers, strong scripting, and automation experience, required required certifications: microsoft certified: azure solutions architect expert job type: full-time pay: $120,000 - $135,000 per year benefits: 401(k) 401(k) matching dental insurance flexible spending account health insurance retirement plan vision insurance schedule: 8 hour shift application question(s): are you able to obtain a public trust clearance? license certification: azure solutions architect expert certification (required) ability to commute: washington, dc (required) ability to relocate: washington, dc: relocate before starting work (required) work location: in person v role=""separator"" aria-orientation=""horizontal"" class=""css-1v43wac e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
14," 

 job description:  about peraton peraton is a next-generation national security company that drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. as the world s leading mission capability integrator and transformative enterprise it provider, we deliver trusted, highly differentiated solutions and technologies to protect our nation and allies. peraton operates at the critical nexus between traditional and nontraditional threats across all domains: land, sea, space, air, and cyberspace. the company serves as a valued partner to essential government agencies and supports every branch of the u.s. armed forces. each day, our employees do the can t be done by solving the most daunting challenges facing our customers. visit peraton.com to learn how we re keeping people around the world safe and secure. responsibilities peraton is seeking a cloud computing engineer to join our technology and engineering software delivery center in herndon, va. the ideal candidate will support exciting projects across peraton in areas such as communications, space, cybersecurity, defense, health, and education. the initial program assignment will be supporting our internal research and development (irad) program by designing, deploying, and maintaining cloud computing environments. as a cloud computing engineer, you ll have the opportunity to work in a collaborative, supportive environment that allows you to demonstrate your skills while giving an opportunity to grow your skills and your career while building experience in a variety of different projects and domains. responsibilities: at the direction of lead architects, develop and implement technical efforts to design, build, and deploy cloud applications, including large-scale data processing, computationally intensive statistical modeling, and advanced analytics participate in all aspects of the software development lifecycle for cloud solutions, including planning, requirements, development, testing, and quality assurance troubleshoot incidents, identify root causes, fix and document problems, and implement preventive measures educate teams on the implementation of new cloud-based initiatives, providing associated training when necessary demonstrate exceptional problem-solving skills, with the ability to see and solve issues before they affect business productivity qualifications required qualifications: bachelor s degree in systems engineering, business information technology, or related field and 2 years of relative experience. ability to quickly learn new skillsets through online self-study resources. ability to (with guidance) troubleshoot and resolve issues using commercial documentation and publicly available research blogs discussion groups. experience with terraform, python ansible. strong analytical and problem-solving skills. self-motivated, independent, detail oriented, responsible team-player. strong written and oral communication skills. us citizenship required desired qualifications: familiarity with application or network installations, configuration, and or administration. prior experience with aws cloud engineering (architect, implement and operate) in areas such as eks, opensearch, cloud formation, cloud watch, and ec2. existing aws certifications. experience with windows and linux operating systems, database technologies, web application servers, and or automated testing tools. target salary range $86,000 - $138,000. this represents the typical salary range for this position based on experience and other factors. sca union intern rate or range eeo an equal opportunity employer including disability veteran. our values benefits at peraton, our benefits are designed to help keep you at your best beyond the work you do with us daily. we re fully committed to the growth of our employees. from fully comprehensive medical plans to tuition reimbursement, tuition assistance, and fertility treatment, we are there to support you all the way. paid time-off and holidays retirement life &amp; disability insurance career development tuition assistance and student loan financing paid parental leave additional benefits medical, dental, &amp; vision care 

 "
15," 

 job description:  cloud solutions engineer, senior the opportunity: everyone is trying to “harness the power of the cloud,” but not everyone knows how. as a cloud computing application architect, you know how to build a cloud-based technical architecture that meets client needs and takes advantage of cloud capabilities. what if you could use your cloud architecture skills to improve the intelligence community (ic)? we need you to help us develop cloud-based solutions for some of client s toughest challenges. on our team, you ll use your development experience to streamline our software development life cycle from development to production by leveraging the latest cloud native managed services. this is an opportunity to use the latest cloud technologies as you look for ways to improve your client s environment using current cloud capabilities. your technical expertise will be vital as you work to inform strategy and design and ensure standards are met throughout the cloud migration process. you ll recommend tools and solutions based on your research of the current environment and knowledge of various on-premise, cloud-based, and hybrid resources. you ll lead your team as they help the client overcome their most difficult challenges in the cloud. additionally, you ll broaden your skill set in areas like containerization and development while developing critical systems for the security industry. ready to transform the ic with cloud technology? join us. the world can t wait. you have: 10+ years of experience with software engineering 5+ years of experience with architecture design 5+ years of experience with linux and unix 3+ years of experience with docker, elasticsearch, lucene, aws cloud technologies, apache spark, hadoop and hive 3+ years of experience with ansible platform, including kubernetes or aws elastic container services 2+ years of experience with programming in java and scala, python, javascript, or bash 2+ years of experience with developing restful web services ts sci clearance with a polygraph bachelor s degree nice if you have: experience with event driven architectures experience with devops or secdevops experience with postgres, mysql, or oracle databases aws certification clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; ts sci clearance with polygraph is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll build your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $84,600 to $193,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. id16-n 

 "
16," 

 job description:   class=""jobsearch-jobcomponent-description css-16y4thd eu4oa1w0"">evans &amp; chambers technology is seeking a highly motivated full stack developer to join our team! evans &amp; chambers partners with the us national defense community to create fully integrated, resilient, and innovative digital solutions that enable them to make smart decisions in real-time. we work with our customers on everything from conquering their data to improving and safeguarding it infrastructure. our ultimate goal? to enhance our nation s ability to identify, address, and act – no matter what challenges arise. work location(s): mostly remote (90-100%). periodic meetings required in dc area. clearance requirement: active secret description: evans &amp; chambers technology is seeking a cloud engineer to join our team! this engineer will develop multiple applications in aws and be responsible for using cloud native services to build modern, progressive, and responsive applications in an agile, iterative development practices. basic requirements: ba bs degree or equivalent experience experience working with agile methodology; breaking down work into user stories and delivering iteratively demonstrated expertise with aws landing zone, iam policies, lambda, api gateway, and database implementations experience with infrastructure-as-code (iac) tooling such as aws cloudformation and or aws cloud development kit (cdk) experience building and deploying code using ci cd pipelines minimum 5 years of design and implementation experience infrastructure architectures and solutions using aws services minimum of 5 years of react, typescript, node.js, next.js, and java experience preferred qualifications: aws solutions architect associate certification experience with mobile application development all employment opportunities are made without regard to age, race, creed, color, religion, sex national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status or any other basis protected by law. v role=""separator"" aria-orientation=""horizontal"" class=""css-1v43wac e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
17," 

 job description:  azure devops engineer the cloud engineer will play a critical role in designing and managing cloud infrastructure and applications within azure. this individual will oversee application management and deployment, conduct research on new cloud technologies, and deploy infrastructure to support our expanding application ecosystem. additionally, they will provide expertise in devops practices, refining and automating routine processes to enhance efficiency and reliability. the company is located in bethesda, md and will remain 100% remote. what you will be doing: manage cloud infrastructure to enable hosting of multiple software applications. implement security measures, storage solutions, and replication processes for cloud environments. coordinate software deployment and artifact management in the cloud. support connectivity and provide devops assistance as needed. required skills &amp; experience: experienced in containerization technologies such as docker and kubernetes. experienced in utilizing various azure resources, services, and tools including clustering, user management, storage, security, key vaulting (azure key vault), and networking. experienced with kubernetes package managers like helm and terraform. experienced in azure devops management encompassing pipelines, approvals, publishing, project configuration, user management, permissions, and artifact storage. proficient in sql and administering web services. skilled in windows server administration within cloud environments. solid understanding of core network protocols and services such as tcp ip, http https, rest soap, ftps sftp, dns, ssl, firewalls, and load balancers. experience in building and configuring dashboards and monitoring solutions for azure services and clusters. experience with continuous integration and deployment automation tools like teamcity and octopus. familiarity with database management tools such as redgate. applicants must be currently authorized to work in the united states on a full-time basis now and in the future. this position doesn t provide sponsorship. 

 "
18," 

 job description:  job purpose the level ii cloud engineer will apply systematic engineering approaches to the design, development, and operation of cloud technologies and platforms for mission-critical solutions. the engineer will work closely with stakeholders to develop and implement cloud strategies, ensure compliance with security requirements, and support cybersecurity teams with technical expertise. duties and responsibilities the job duties and responsibilities include, but are not limited to the following: apply systematic, engineering approaches to design, architect, elicit requirements, develop, operate, and use cloud technologies and platforms for mission solutions. collaborate with stakeholders to develop cloud strategies, implement cloud architectures, and lead cultural changes for cloud adoption and use. work closely with risk management framework (rmf) and authorizing officials teams to ensure the cloud solutions meet and maintain the authority to operate (ato). develop strategies to monitor cloud usage in line with security requirements and ensure optimal performance. provide expertise on cloud technologies, tools, and best practices to meet availability, scalability, performance, and security requirements for cloud-based applications and systems. support cybersecurity teams by providing technical information for new and existing ato packages. implement security measures in workstations, servers, and other system components. participate in the design, implementation, testing, and deployment of hardware and software for oni networks. ensure hardware and software deliverables meet cybersecurity requirements as specified under dodi 8500.01, rmf it, and nist sp 800-53, including guidance from authorizing officials (aos). acknowledge special responsibilities with a privileged access agreement (paa) in accordance with secnavinst 5239.20a. qualifications minimum education &amp; experience: bachelor s degree in computer science, information technology, or related stem degree program minimum10yrs of experience in the it field focusing on cloud engineering projects in secure dod environments. minimum 3yrs of experience deploying enterprise applications in cloud platforms, preferably in aws iat level ii certification experience with cloud technologies and platforms, including design, architecture, and operation. proficiency in developing and implementing cloud strategies and architectures. familiarity with risk management framework (rmf) and maintaining authority to operate (ato) for cloud solutions. strong understanding of cloud security requirements and best practices. experience in supporting cybersecurity teams and developing ato packages. knowledge of dodi 8500.01, rmf it, and nist sp 800-53 guidelines. strong analytical, problem-solving, and technical skills. excellent communication and teamwork abilities. must be a us citizen must have ts sci clearance about premier solutions hi, llc premier solutions hi, llc (pshi) is a minority woman-owned technology services company headquartered in honolulu, hawaii. pshi specializes in providing support services to several organizations and government agencies in the areas of information technology (it) and network management; software development, web and other content management; document management, business process improvement; and content digitization; program management; and administrative and professional support services. pshi is an affirmative action equal opportunity employer and strives to provide equal employment opportunity to all applicants and staff in accordance with sound employee relations practices and federal and state laws. all qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or expression, marital status, ancestry, genetic information, pregnancy status, or any other characteristic protected by law. job type: full-time benefits: 401(k) dental insurance health insurance schedule: 8 hour shift education: bachelor s (required) experience: dod: 10 years (required) license certification: iat level ii (required) security clearance: top secret (preferred) work location: in person v role=""separator"" aria-orientation=""horizontal"" class=""css-1v43wac e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
19," 

 job description:  job purpose system engineer architect shall provide certified, trained, and experienced system engineering and architectural support to the partnerships and capabilities directorate. this role involves maintaining, controlling, and reviewing change control processes for software and service oriented architecture (soa) artifacts, developing dodaf-compliant architecture diagrams, supporting program management activities, and ensuring completion of engineering-related action items. duties and responsibilities the job duties and responsibilities include, but are not limited to the following: maintain, control, and review change control processes for software and soa artifacts. ensure all changes are documented, reviewed, and approved according to established protocols. participate in the refinement of dod architecture framework (dodaf) compliant architecture diagrams, including system views (svs) and operational views (ovs). assist the program manager (pm) in developing position papers, technical summaries, trade-off analyses, and highlighting key program issues. provide analytical support and technical expertise to facilitate decision-making processes. track, follow up, and ensure the completion of action items from engineering program reviews, working group reviews, and independent reviews. report on the status of action items and coordinate with pm to resolve outstanding issues. provide additional engineering support as requested and assigned by the pm. participate in various engineering activities, projects, and initiatives to support the directorate s objectives. qualifications minimum education &amp; experience: master s degree in systems engineering or a related field. csep or relevant certifications in systems engineering or architecture (e.g., incose, togaf). minimum of 10 years of experience in system engineering and architecture, preferably within the dod or intelligence community or it field. minimum of 3 years project management experience. proficiency in dodaf and development of architecture diagrams. strong understanding of change control processes for software and soa. excellent analytical, problem-solving, and communication skills. ability to work independently and as part of a team in a high-security environment. occasional travel may be required to support program reviews and meetings. about premier solutions hi, llc premier solutions hi, llc (pshi) is a minority woman-owned technology services company headquartered in honolulu, hawaii. pshi specializes in providing support services to several organizations and government agencies in the areas of information technology (it) and network management; software development, web and other content management; document management, business process improvement; and content digitization; program management; and administrative and professional support services. pshi is an affirmative action equal opportunity employer and strives to provide equal employment opportunity to all applicants and staff in accordance with sound employee relations practices and federal and state laws. all qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or expression, marital status, ancestry, genetic information, pregnancy status, or any other characteristic protected by law. job type: full-time benefits: 401(k) dental insurance health insurance experience level: 10 years schedule: 8 hour shift license certification: csep or relevant certifications (required) security clearance: top secret (preferred) ability to commute: washington, dc 20374 (required) ability to relocate: washington, dc 20374: relocate before starting work (preferred) work location: in person v role=""separator"" aria-orientation=""horizontal"" class=""css-1v43wac e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
20," 

 job description:  about peraton peraton is a next-generation national security company that drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. as the world s leading mission capability integrator and transformative enterprise it provider, we deliver trusted, highly differentiated solutions and technologies to protect our nation and allies. peraton operates at the critical nexus between traditional and nontraditional threats across all domains: land, sea, space, air, and cyberspace. the company serves as a valued partner to essential government agencies and supports every branch of the u.s. armed forces. each day, our employees do the can t be done by solving the most daunting challenges facing our customers. visit peraton.com to learn how we re keeping people around the world safe and secure. responsibilities peraton is currently seeking to hire a senior cloud engineer to become a part of peratons department of state diplomatic security cyber mission (dscm) program. location: rosslyn, va. flexible for occasional telework - must be local to work location. the dscm program encompasses technical, engineering, data analytics, cyber security, management, operational, logistical and administrative support to aid and advise dos cyber &amp; technology security (cts) directorate. this includes protecting a global cyber infrastructure comprising networks, systems, information, and mobile devices all while identifying and responding to cyber risks and threats. those supporting peraton s dscm program strive to leverage their expert knowledge and propose creative solutions to real-world cybersecurity challenges. in this role, you will: interface with customers and architects to gather requirements. lead organization through cloud adoption and transformation efforts and establish best practices. responsible for the designing and developing the overall cloud strategy and ensuring all components are implemented correctly and secure. lead the management and maintenance of the cloud architecture. provide leadership over cloud efforts like infrastructure transition, service, and data migration. identify and implement cloud capabilities that best support the organizations cloud efforts. assists team in developing advanced cloud models and deployments for cloud infrastructure. perform analysis of cloud offerings and determine offer that provides best value to the organization. define and implement secure networking solutions between on-premises data centers and commercial clouds. provide guidance and training to cloud engineers on the approach selected as the best implementation. develop and present select cloud strategies and plans for implementation to the organization. #dscm qualifications required: bachelors degree and a minimum 14 years of relevant experience, or a master s degree and 12 years of experience. an additional 4 years of experience can be substituted for a degree. experience as a cloud architect with past experience in design, development and implementation of cloud solutions. expert knowledge of cloud computing technologies and current cloud computing trends. strong experience managing and developing in azure with knowledge of other cloud environments. effective communication skills to provide plans and briefing to other engineers as well as organization leadership. experience leading other cloud engineers to help expand cloud skillsets across the organization. possess one of the following certifications: cissp; sec+; net+; a+; mcp; mcse; ccna; mcsa u.s. citizenship and an active secret security clearance ability to obtain a final top secret security clearance. preferred qualification: masters degree in cloud-related discipline preferred. target salary range $146,000 - $234,000. this represents the typical salary range for this position based on experience and other factors. sca union intern rate or range eeo an equal opportunity employer including disability veteran. our values benefits at peraton, our benefits are designed to help keep you at your best beyond the work you do with us daily. we re fully committed to the growth of our employees. from fully comprehensive medical plans to tuition reimbursement, tuition assistance, and fertility treatment, we are there to support you all the way. paid time-off and holidays retirement life &amp; disability insurance career development tuition assistance and student loan financing paid parental leave additional benefits medical, dental, &amp; vision care 

 "
21," 

 job description:  why choose between doing meaningful work and having a fulfilling life? at mitre, you can have both. that s because mitre people are committed to tackling our nation s toughest challenges—and we re committed to the long-term well-being of our employees. mitre is different from most technology companies. we are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. the r&amp;d centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. we re making a difference every day—working for a safer, healthier, and more secure nation and world. our workplace reflects our values. we offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. if this sounds like the choice you want to make, then choose mitre—and make a difference with us. the dodin joint warfighting capabilities department is seeking highly motivated, innovative, and self-directed cloud security engineers to join our team. you will be working with technology experts to preserve and expand our competitive advantage in the face of near-peer competition and asymmetric threats. competitive advantage is highly dependent upon our ability to secure and provide information for critical decision making at a rapid pace. as part of our team, you contribute to the definition of dod standards for web application security testing as well as ensuring the security of dod s cloud-based web applications. you will assist in the creation of api security tool suites to identify vulnerabilities, to provide on-going status of vulnerabilities via reports dashboards, and to increase robustness of “never trust, always verify” tooling for apis. you will also demonstrate how secure api gateways can mitigate vulnerabilities and provide guidance on secure api gateway configurations. roles and responsibilities: architecting, designing, and developing api vulnerability scanning tools and dashboards exploration and assessment of technical solutions through analysis, prototypes, and pilots research of emerging technology technical assessments of capabilities and solutions development of actionable recommendations and strategies for securing cloud solutions basic qualifications: active dod secret clearance with the ability to obtain and maintain a top secret typically, bachelor s degree in software engineering or related field of study and 5 years of related experience; or 3 years and a master s degree; or phd who can immediately contribute at this job step; or equivalent combination or related education and work experience. demonstrated technical experience architecting, implementing, and testing azure cloud solution architectures and prototypes with a strong focus on security solutions. proficiency with cloud security services such as identity and access management, cloud configuration compliance, storage and database security, network security, and monitoring services. outstanding software engineering skills are essential including architecting, development, and testing. experience developing and or testing rest or graphql apis. proficient using the git version control system. experience with application security tools such as owasp zap, burp suite, checkmarx, and sonarqube. experience with agile software development processes and tools. strong written and oral communication skills are necessary. excellent collaboration skills as well as the ability to work autonomously when necessary is required. ability to define and lead small efforts. this position requires a minimum of 50% hybrid on-site presence. preferred qualifications: active dod top secret clearance. master s degree in software engineering or related fields of study. knowledge of or experience in securing and testing web apis. knowledge of or experience with zero trust architectures and capabilities. experience developing serverless web applications using cloud-native services such as azure functions, azure api management, and azure app service. certifications with one or more cloud service providers (csps), i.e., azure, aws, etc. knowledge of dod networks and services. this requisition requires the candidate to have a minimum of the following clearance(s): secret this requisition requires the hired candidate to have or obtain, within one year from the date of hire, the following clearance(s): top secret work location type: hybrid mitre is proud to be an equal opportunity employer. mitre recruits, employs, trains, compensates, and promotes regardless of age; ancestry; color; family medical or genetic information; gender identity and expression; marital, military, or veteran status; national and ethnic origin; physical or mental disability; political affiliation; pregnancy; race; religion; sex; sexual orientation; and any other protected characteristics. for further information please visit the equal employment opportunity commission website eeo is the law poster and pay transparency. mitre intends to maintain a website that is fully accessible to all individuals. if you are unable to search or apply for jobs and would like to request a reasonable accommodation for any part of mitre s employment process, please email recruitinghelp@mitre.org. copyright © 2024, the mitre corporation. all rights reserved. mitre is a registered trademark of the mitre corporation. material on this site may be copied and distributed with permission only. benefits information may be found here 

 "
22," 

 job description:  at freddie mac, you will do important work to build a better housing finance system and you ll be part of a team helping to make homeownership and rental housing more accessible and affordable across the nation. position overview: < h1> we are seeking an experienced active directory subject matter expert (sme) with a strong background in automation to join our team. as an active directory sme with automation, you will be responsible for designing, implementing, and maintaining our active directory infrastructure while leveraging automation tools and techniques to streamline processes and increase efficiency. the candidate should have extensive knowledge and hands-on experience in active directory, azure ad, azure ad domain services, adfs ms-sso, azure ad connect, windows server 2012 to 2022, and windows security. the ideal candidate should have 7-9 years of ad experience in large environments to lead upgrade projects and proactively ensure best practices and high security measures are crafted and completed on-premises and in the cloud. in addition to troubleshooting complex technical issues and providing support for our operations team, this candidate will bring a product-led service ownership mentality to own and solve issues\gaps in our environment and develop comprehensive solutions for our platform. join our team and take on a key role in shaping the future of our active directory infrastructure through automation and innovation. responsibilities: < h1> design, deploy, and manage active directory services, including domains, forests, trusts, group policies, and replication. serve as the primary point of contact for all active directory-related issues, providing troubleshooting and resolution for complex problems. develop and implement automation solutions using scripting languages such as powershell to automate repetitive tasks, provisioning, and configuration management. collaborate with cross-functional teams to integrate active directory services with other systems and applications, ensuring seamless authentication and access control. evaluate and recommend improvements to the existing active directory infrastructure, keeping abreast of industry standard processes and emerging technologies. lead projects related to active directory migration, consolidation, and upgrade initiatives, ensuring minimal disruption to business operations. create and maintain documentation, including standard operating procedures, architecture diagrams, and configuration guides. stay current with security trends and vulnerabilities related to active directory, implementing measures to enhance security posture and mitigate risks. provide mentorship and knowledge transfer to junior team members, fostering a culture of continuous learning and development. requirements: < h1> bachelor s degree in computer science, information technology, or work-related experience. (master s degree preferred) 7+ years of experience in designing, implementing, and managing active directory environments in enterprise-level organizations. proficiency in automation tools and scripting languages, particularly powershell\python, for automating active directory tasks and processes. ansible a plus. strong understanding of identity and access management principles, including ldap, kerberos, saml, and multi-factor authentication. experience with directory services integration, including ldap, azure ad, and third-party identity providers. solid grasp of networking concepts, including tcp ip, dns, dhcp, and vpn technologies. certifications such as microsoft certified: azure solutions architect expert, microsoft certified: identity and access administrator associate, or equivalent certifications are a plus. excellent communication skills with the ability to effectively communicate technical concepts to both technical and non-technical stakeholders. strong analytical and problem-solving skills, with a keen attention to detail and the ability to prioritize and manage multiple tasks simultaneously. at freddie mac, our inclusive and diverse culture is what powers our work. collectively, what we share is a passion for more—for making a difference by making home possible for families across the nation. come as you are and do what you love. apply now and learn why there s #moreatfreddiemac! current freddie mac employees please apply through the internal career site. today, freddie mac makes home possible for one in four home borrowers and is one of the largest sources of financing for multifamily housing. join our smart, creative and dedicated team and you ll do important work for the housing finance system and make a difference in the lives of others. we are an equal opportunity employer and value diversity and inclusion at our company. we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by applicable law. we will ensure that individuals with differing abilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. please contact us to request accommodation. notice to external search firms: freddie mac partners with bountyjobs for contingency search business through outside firms. resumes received outside the bountyjobs system will be considered unsolicited and freddie mac will not be obligated to pay a placement fee. if interested in learning more, please visit www.bountyjobs.com and register with our referral code: mac. time-type:full time flsa status:exempt freddie mac offers a comprehensive total rewards package to include competitive compensation and market-leading benefit programs. information on these benefit programs is available on our careers site. this position has an annualized market-based salary range of $117,000 - $175,000 and is eligible to participate in the annual incentive program. the final salary offered will generally fall within this range and is dependent on various factors including but not limited to the responsibilities of the position, experience, skill set, internal pay equity and other relevant qualifications of the applicant. 

 "
