numb_description,job_description
18," 

 job description:  position description this position is responsible for liquidity risk analysis and financial market analysis. the location is in dc, sec headquarters. onsite. full time. compensation $90k-150k year (including bonus) + benefits. it is not a government job. it is a position of a private consulting firm but the client is the government agency sec. require green card or citizenship. public trust clearance is required before hiring. duties performing analysis of the financial markets, securities, and related financial data. processing financial data and managing databases; performing financial analysis and building advanced financial models to analyze security market data and assess the liquidity of the assets and portfolios. qualifications shall have a minimum of 4 years data analysis experience in capital markets financial industry or economic analysis, with deep expertise in financial market-related topics such as hedge funds, options, credit default swaps, mortgage backed securities, or municipal securities. the candidate shall have knowledge of statistical methods, mathematical techniques, computer software and algorithms that are commonly applied in these areas. a bachelor s degree in finance, economics, engineering, operations research, or mathematics is essential. the candidate shall demonstrate the ability to communicate effectively with financial economists, or other quantitative analysts and programmers and possess a broad knowledge of hardware software technologies. if you are interested in the position, please send us an email at contact@digitcompass.com with your resume and cover letter. thank you! 

 "
19," 

 job description:  barrow wise consulting, llc is a leading management and information technology consulting firm. we provide our clients with innovative solutions to exceed their expectations. we deliver our services with the highest caliber talent the us has to offer. join barrow wise consulting, llc, for a rewarding career. responsibilities the business analyst will support barrow wise s gsa program in the following areas: under general supervision, serves as subject matter expert associated with content, processes, and procedures associated with enterprise applications applies functional knowledge to design and customization of workflow systems that provide seamless integration for customer server applications writes functional requirements, develops test plans, and works with production issues applies best practices for the industry to the customer using a knowledge base to create conceptual business models and identify relevant issues and considerations in selecting application software packages assesses the operational and functional baseline of an organization and its organizational components, and helps to define the direction and strategy for an engagement while ensuring the organizational needs are being addressed. typical areas addressed include human resources, finance, supply, it, and operations identifies information technology inadequacies and or deficiencies that affect the functional area s ability to support meet organizational goals supports the development of functional area strategies for enhanced it manages the day-to-day activities associated with the design and development of information systems, collaboratively facilitates development of information system architecture, works with vendors in the selection of system components, develops project plan, and monitors and makes recommendations on the control of the project throughout the project lifecycle possesses demonstrated knowledge and experience in the application of methodologies and principles to address customer needs applies analytic techniques in the evaluation of project objectives and contributes to the implementation of strategic direction conducts senior analyst functions including data modeling and creation of performance measurements to support project objectives utilize smartsheet, tableau, and adobe illustrator applications identify efficiencies and innovative approaches an ideal candidate has: bachelor s master s degree in business or it related field; required 4 year of related experience ability to present problem-solving strategies effective communication skills, customer service skills, and ability to build effective work relationships ability to independently perform multiple tasks with dynamic priorities us citizen job type: full-time applicants selected for employment will be subject to a federal background investigation. barrow wise consulting, llc offers an ethical, creative, challenging, diverse, and rewarding experience. join us and become part of an enthusiastic, responsible team that delivers innovative solutions to our clients. we provide competitive compensation packages, attractive benefits, and great careers. barrow wise is an equal opportunity, drug-free employer committed to diversity in the workplace. minority female disabled protected veteran lbgt. our employees stand behind barrow wise s core values of integrity, quality, innovation, and collaboration. we are confident that barrow wise s core values, business model, and team focus create positive career paths for our employees. barrow wise s will continue to lead the industry in delivering new solutions to clients, and persevere until the client is overjoyed. 

 "
20," 

 job description:  employment status full time travel required no security clearance required yes responsibilities the duties for this position may include, but are not limited to: supports the design of trackers and reports to monitor system deployment progress. updates success metrics for deployment efforts tracks deployment milestones and timeline handles administrative and project management tasks (scheduling, meeting agendas and minutes, q&amp;a documentation) ensures performance management system user issues are identified, tracked, reported, and resolved in a timely manner works with usaid missions and washington-based bureaus to respond to deployment requests and queries in a timely manner clearly convey the deployment process to support missions ous through all deployment efforts coordinates across stakeholders to fulfill deployment goals (business owners, usaid staff, implementing partner organizations) assists other team members to fulfill deployment goals: assists in drafting of deployment communications plan and supports deployment communication specialist as needed supports trainers to ensure deployment training goals are met key qualifications the candidate for this position must have: minimum of 3 years of relevant experience bachelor s degree in a relevant field ability to remain flexible with changing priorities and timelines effective communication and leadership skills excellent problem solving and analytical skills ability to develop basic data queries and reports ability to quickly learn the business processes and usaid program cycle able to get up to speed quickly on a custom built performance monitoring system for questions, please contact hr@insightcorp.com. no phone calls please. only finalists will be contacted. salary commensurate with experience. job type: full-time 

 "
21," 

 job description:  pmg global is looking for senior business analysts for its capital banking projects. location is in richmond va. ideal candidates would have at least 8 years experience as a business analyst on it projects with financial services clients. excellent requirement gathering skills and a strong background in rup are most desirable. please send resumes with contact information including daytime, evening and cell phone numbers to ganesh@pmgglobal.com 

 "
22," 

 job description:  please send your resume to the address below if you are interested in applying for a position info@krakennetworks.com governance and strategic forum analyst location: chantilly, va the multi-sourcing service integration (msi) governance analyst is a mid-level position responsible for supporting the msi governance function of the multi-sourcing service integration (msi) environment, and specifically the oversight relationships among the msi suppliers, key government stakeholders, and other service providers (sps). the governance analyst may facilitate various regular governance board meetings attended by these key parties. using current and emergent service integration and management (siam) practices, the governance manager supports the various strategic, tactical, and operational msi governance boards, including determining ensuring appropriate membership, artifacts, activities, processes, and these boards positioning and relationship to their role(s) in optimizing the overall msi value proposition for our federal client. the successful candidate will provide governance support and ensure regular measurement and review of: both service integrator and overall end-to-end service performance continual improvement of msi governance position responsibilities: perform as a manager, who works well as a self-starter delivering high-quality work and adapting to new challenges, either on their own or as part of a team take itsm processes and develop key performance indicators (kpis) that will be used to measure service providers performance (slas, olas, etc.) and it infrastructure performance use performance goals to develop metrics, graphs, trends, and analyses to be presented at governance forums assist with the deployment and transformation of it infrastructure processes and procedures provide analysis and support for ongoing service delivery, performance, and governance operations work with sps to define the kpis used to measure their performance and drive consensus between the sps so the same kpis are used throughout the enterprise capture feedback from governance stakeholders on the effectiveness of kpis and develop roadmaps for improvements work with tool provider to implement data elements supporting the kpi objective work with sps on their itsm processes to ensure data elements are defined, standardized, and captured throughout the execution of their processes facilitate tems and other requirement-gathering work sessions required qualifications: current ts sci clearance with polygraph bachelor s degree or equivalent experience and minimum 5 years of related work experience itil v3 or itil 4 training with the ability to obtain certification within three months of hire working knowledge of the service management workflows and itsm processes candidate should have experience working with an it ticketing or itsm system, preferably servicenow candidate should have excellent public speaking and communication skills and possess the ability to prepare briefings for various levels of leadership using powerpoint, and dashboards from tools like tableau and servicenow candidate should possess a strong microsoft excel skill set and be able to perform complex functions within the tool candidate should possess strong analytical skills and be able to form compelling stories from tool data and trend analysis excellent written and verbal communications skills with the ability to clearly document and explain business processes experience facilitating and or presenting content to stakeholders desired qualifications: experience managing large, decentralized government client operating environments itil v3 or itil v4 mid-level courses and certifications servicenow experience, training, and or certification 

 "
23," 

 job description:  the workforce data analyst will provide human capital and strategic workforce planning data support including qualitative and quantitative data analysis and studies, build and revise dashboards and provide team members, stakeholders and agency leaders with reporting related to human capital and workforce planning projects. day to day responsibilities include: act as a lead on large-scale, multi-faceted projects that may include assessment, planning, data gathering, analysis, feedback, recommendations, reports, and other related work. lead and consult on monitoring and evaluation efforts including develop evaluation schemes frameworks, design systems, oversee data collection and analysis, make recommendations and prepare reports. consult on other areas of human capital workforce planning expertise utilize statistical packages to develop, conduct and manage a variety of complex mid- and long-range studies requiring application of advanced analytical and statistical methods and techniques to facilitate execution of human capital management programs. prepare and present statistical and analytical findings with senior level executives within the ncua. develop executive dashboards and reports in power bi to communicate workforce analytics with various stakeholders. interface with source human resource information technology systems to establish data feeds to inform studies and develop reports or other ad hoc information requests. required skills and qualifications: bachelor s degree. a minimum of 3 years progressive relevant experience. experience designing and building dashboards using business intelligence solutions such as power bi, tableau, qlikview, or microstrategy. experience researching and evaluating best practices and workforce data, analyzing trends, and making recommendations. demonstrated experience with ms office suite – powerpoint, word, and excel. highly desired – exceptional organizational and planning skills. highly desired – excellent communication skills with the ability to communicate across all levels of the organization. highly desired – previous experience managing or influencing work of other. ability to maintain or obtain public trust clearance. why fyi? fyi – for your information, inc. continues to be one of the fastest growing and most successful woman-owned federal contractors in the country. for three years in a row, we have been on inc. magazine s 5000 list and was recently named one of inc s 2023 mid-atlantic fasted growing companies. fyi offers a collaborative and inclusive work environment. we offer professional development and career growth opportunities to all employees. as we continue to grow so will you and your career. what is in it for you? opportunity to work remotely, based on contract or position. team building and innovation in a collaborative environment. a competitive base salary with a loaded benefits package. tuition education assistance. personal computer device allowance. pet insurance. at fyi – for your information inclusion and diversity are fundamental to our culture and our core value of “people first”. all people matter at fyi. we believe that our inclusive environment and the diversity of our people drives our innovation and growth and allows us to better serve our clients and communities. fyi – for your information is an equal opportunity employer and does not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identify), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employment organization, retaliation, parental status, military service or other non-merit factor. 

 "
24," 

 job description:  position summary: performs the business and technical analysis required to establish a technology and impact assessment for determining the feasibility of aamva systems and solutions. supports the deployment and implementation of aamva systems as well as complex programs and related specifications. essential duties and responsibilities: performs the business and technical analysis required to develop technical specifications, procedures manuals, and implementation guides necessary for all aamva systems and solutions. develops appropriate data models, data flow diagrams, data dictionaries, business and technical processes, message formats, transaction flows, and other documents as required. monitors task completion and produces periodic reports that document the working group s progress. develops recommended courses of action regarding how to proceed with full functional development of aamva systems, including business and functional requirements and technological solutions that could be utilized to implement such systems. works with jurisdictions, aamva committees, federal agencies, and other stakeholders to translate functional requirements into system design specifications. coordinates, develops and monitors implementation of pilot projects, providing technical assistance, coordination, training and other services. assists with the development of the base statements of work and project definitions that document the project s background and the working group s mission, goals, guiding principles and work plan. develops impact assessment surveys for aamva member jurisdictions. collects and analyzes information on the anticipated costs for efforts and other impacts of implementing aamva systems. performs pre- and post- evaluation of pilot projects including cost benefit analysis, specification changes, assessment and estimation of user traffic volumes, and acquisition planning. reviews proposals, evaluating for technical solution soundness, feasibility, resource estimates, constraints, and operational impacts. develops reports to congress and federal agencies documenting the findings related to aamva systems efforts. direct reports to this position: none qualifications: formal education: four year degree from accredited college or university with a computer science, business administration, public administration (or other related field), equivalent work experience may be substituted. knowledge, skills and abilities required: minimum 6 years solid, progressive experienced in business analysis, systems analysis and design in large-scale projects across multiple organizations proficiency in writing technical documentation experience in documenting business processes and requirements experience with web services, uml and xml is highly desired experience with agile processes for software development is highly desired experience with writing user stories in agile projects is highly desired strong interpersonal skills to interact with customers and team members must be able to work independently and as an effective team member development and presentation of briefings to stakeholders excellent analytical, problem solving and organizational skills excellent attention to detail and ability to produce high-quality customer deliverables excellent verbal and written communication skills proven ability to capture customer requirements and develop a concept of operations based on customer s needs must be able to obtain a moderate risk federal public trust clearance. the public trust clearance process authorizes the federal government to perform background investigation for identifying negative criminal, medical, and financial findings. it should be understood that if an offer for employment is accepted that continued employment in the position is contingent upon obtaining the clearance. experience in project development working with self-directed work group, in structured analysis and full life cycle management. some travel required. this is not an attempt to list all duties of this position. it is recognized that job duties may change over time, based on the organization s needs. aamva is an equal opportunity employer—m f d v 

 "
25," 

 job description:  dynamis is seeking a performance and data analyst who is a data professional with an interest in and a passion for identifying and solving complex problems. we are looking for a person who is naturally curious and have the technical aptitude and expertise necessary to extract data from our disparate systems; process, analyze, and transform that data into functional visualizations that decision makers can use to evaluate services, gain insights, and make data driven decisions. has the ability to work collaboratively within a diverse workforce to accomplish goals. development. the employee will analyze data from various law enforcement information systems that pertain to program measures and issues affecting a large federal law enforcement agency to provide detailed and complex analysis and interpretation. this involves taking business questions and translating data insights into actionable recommendations. responsibilities: performs a full range of data analysis, performance management, and data visualization duties assimilate, analyze, and disseminate information and data from various law enforcement information systems, pertaining to issues affecting the program, analyze data from various law enforcement information systems that pertain to program measures and issues affecting the agency to provide detailed and complex analysis and interpretation. this will involve taking business questions and translating data insights into actionable recommendations. improve agency operations and services through the use of data analytics and provide options to support strategic and operational decision making. develop efficient methods for extracting data from source system, automating processes, developing end-user reports, and expanding the use of technologies in data collection and reporting. apply research design, statistical analysis and program evaluation methods, data validation; assist in improvements to reporting templates, creation of new reports and dashboard; able to format data summaries into digital tables, charts, maps and other graphics for presentation and discussion at meetings with the agency senior management. analyze, adapt, and implement agency operating, and administrative practices and procedures related to records management, forms used, reports generated, and various other phases of program organization and administration. utilize tools like tableau and microsoft apps power bi to create and maintain performance dashboards and data visualizations that will be used by agency leadership to evaluate the success and performance of disparate services and initiatives, improve business processes, and enhance operational decision making. your work will be critical in the implementation and evaluation of our strategic plan and our outcome-based budget. requirements: u.s. citizenship bachelor s degree in accounting finance economics or related field required 5+ years of business finance or other relevant experience experience assisting with the development of recommendations for administrative policies, procedures, or initiatives to meet organizational needs and accomplish program objectives experience communicating and conveying complex and technical information (e.g. programs, policies, and functions of an agency) (oral and written) to a variety of audiences high proficiency in financial modeling techniques strong fluency with excel formulas and functions experience with analytic services and process improvement. experience in business management experience with sharepoint, and cognos desired self-starter with excellent interpersonal communication and problem-solving skills advanced knowledge of excel strong interpersonal skills, including written and oral communication skills comfort dealing with ambiguity and the ability to work independently experience working with, and presenting to, senior executives excellent communication and presentation skills; comfortable interacting with all levels of management 

 "
26," 

 job description:  eagle harbor, llc , a subsidiary of three saints bay, llc, and a federal government contractor industry leader, is seeking a data analyst to assist our government client in washington, dc. position responsibilities: develop comprehensive understanding of applicable client s business processes construct concise yet detailed business process maps. use data analytics best practices to improve business process compliance, efficiency, and automation. identify client internal and external data sources to develop actionable information that supports business process activities, process improvement, and performance metrics. (data discovery) use automated tools to extract, cleanse, and consolidate data from primary and secondary unstructured sources into a comprehensive reliable data repository. (sql) perform analysis to assess the quality and meaning of data to ensure validity, applicability, efficiency, and accuracy to structure uncompromising and efficient analyses. create and maintain interactive dashboards and visualizations that transform data into actionable information. provide training and technical assistance on the use of various dashboards and other data visualization products. collaborate with programmers, subject matter experts, and project team in recommending additional technology or capabilities to improve data visualization and information analysis. analyze trends that impact both the organization and the business operations. prepare reports for the management stating trends, patterns, and predictions using relevant data to identify process improvement opportunities, propose system modifications, and devise data governance strategies. prepare final analysis reports for the stakeholders to understand the data-analysis steps, enabling them to take important decisions based on various facts and trends. report data findings, challenges, and dashboard developments at weekly status meetings. support business intelligence strategies with quantitative analysis. design, update, and manage content on sharepoint site. provide guidance to content managers and site owners in data retrieval, report construction, and related activities to maximize effective use of sharepoint sites. maintains awareness of sharepoint content. monitor sharepoint trends to include site usage and growth. maintain and updates sharepoint power bi instances to ensure information accuracy and relevant to the target audience. optimize use of full suite of sharepoint capabilities. implement sharepoint best business practices. ensures intuitive user interface and ease of navigation. trouble-shoot sharepoint and power bi application issues. position requirements: bachelor s degree in mathematics, business or related field, or equivalent experience three to ten years of experience in discovery database management and data analysis in a business setting ability to obtain maintain a public trust level clearance advanced knowledge and experience with data management and visualization tools to include but not limited to powerbi, excel, and access strong quality management skills extensive knowledge of the microsoft sharepoint environment to include development of site pages, autuomation, powerbi interface, implementation, and maintenance strong quality management skills and business acumen familiarity with us coast guard contract and procurement processes and the associated information systems is desirable (i.e. fsms, ipp, cpars, nesss, apfs) an active uscg or dhs security clearance desired. familiarity with the federal acquisition lifecycle process is desirable. strong english language communication and interpersonal skills. position is a hybrid (client site and remote) apply at: https: phg.tbe.taleo.net phg01 ats careers v2 viewrequisition?org=gatewayvent&amp;cws=69&amp;rid=3925 vevraa federal contractor three saints bay, llc and its subsidiaries offer a diverse, team-oriented working environment and the opportunity to work with exceptional dedicated industry professionals. we offer our employees a comprehensive benefits package and the opportunity to take part in exciting projects with government and commercial clients, both domestic and international. we are an eeo aa employer. we invite resumes from all interested parties without regard to race, color, religion, creed, gender, national origin, age, genetic information, marital or veteran status, disability, or any other category protected by federal, state, or local law. 

 "
27," 

 job description:  position description this position is responsible for liquidity risk analysis and financial market analysis. the location is in dc, sec headquarters. onsite. full time. compensation $140k-200k year (including bonus) + benefits. it is not a government job. it is a position of a private consulting firm but the client is the government agency sec. require green card or citizenship. public trust clearance is required before hiring. duties performing financial analysis and building advanced financial models to analyze security market data and assess the liquidity of the assets and portfolios. performing analysis of the financial markets, securities, and related financial data. processing financial data and managing databases; qualifications shall have a minimum of 7 years data analysis experience in capital markets financial industry or economic analysis, with deep expertise in financial market-related topics such as hedge funds, options, credit default swaps, mortgage backed securities, or municipal securities. the capital markets and financial industry data analyst shall have knowledge of statistical methods, mathematical techniques, computer software and algorithms that are commonly applied in these areas. a bachelor s degree in finance, economics, engineering, operations research, or mathematics is essential. an mba or mfe is desired. the candidate shall demonstrate the ability to communicate effectively with financial economists, or other quantitative analysts and programmers and possess a broad knowledge of hardware software technologies. if you are interested in the position, please send us an email at contact@digitcompass.com with your resume and cover letter. thank you! 

 "
28," 

 job description:  knowledge of at least one data-focused technology tool, such as python, sql, alteryx, amazon quicksight, or similar bachelor s degree bachelor s degree in information systems, computer science, accounting, mathematics, or equivalent experience. 4+ years experience in data analysis, system design, business analysis, tax, accounting, or related fields. advanced proficiency in sql for database querying and comprehension of dataset relationships across systems. join amazon s tax team as a sr. tax data analyst for mexico compliance. are you a dynamic data analyst with a passion for tax technology? amazon s global tax services team is seeking an enthusiastic individual eager to navigate new territories, learn rapidly, and handle confidential information with the utmost integrity. you re the ideal fit if you possess a blend of data proficiency, solution design skills, and a solid grasp of tax or accounting principles. your ability to make informed judgments and adapt in a fast-paced environment sets you apart. as a self-starter, you excel in driving initiatives and thrive in a results-driven setting. key job responsibilities in this role, you ll have a diverse range of responsibilities, including: design and delivery: contribute to the design and implementation of scalable tax technology solutions data analysis: conduct in-depth research and analysis of tax reporting data for specific tax jurisdictions, addressing data quality issues, and defining functional requirements for technical development. process improvement: collaborate with tax teams to enhance efficiency and controller-ship in current processes, educating them on data acquisition for reporting, planning, and controller-ship. collaboration: work closely with cross-functional teams, fostering relationships with the tax, business and engineering teams across amazon. metrics development: support the creation of new metrics to quantify the value of various aspects of tax data. we are open to hiring candidates to work out of one of the following locations: arlington, va, usa | seattle, wa, usa knowledge of accounting principles, processes, and entries experience in large-scale tax or accounting business processes and data flows. proficiency in managing large datasets, data reconciliation, and investigation. understanding of indirect tax legislation specifically for latin america, mexico and brazil, is a plus. fundamental knowledge of python strong grasp of cloud concepts (aws certification is advantageous but not mandatory) proficiency in developing data visualizations using tools like tableau, aws quicksight, power bi, etc. ability to articulate technical concepts clearly to diverse audiences and translate business objectives into actionable analyses. prior exposure to revenue accounting and indirect taxes across multiple geographies. familiarity with data modeling and large-scale data warehouses. amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us. our compensation reflects the cost of labor across several us geographic markets. the base pay for this position ranges from $54,600 year in our lowest geographic market up to $123,500 year in our highest geographic market. pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. amazon is a total compensation company. dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and or other benefits. for more information, please visit https: www.aboutamazon.com workplace employee-benefits. applicants should apply via our internal or external career site.

 "
29," 

 job description:  if you are a self-motivated and highly competitive individual with at least a bachelor s degree, we have exciting opportunities for you. you will have an opportunity to shine, learn and dramatically increase your earning potential. sponsorship is available for the right individuals. please submit your resume, a cover letter listing three projects you have accomplished, and your salary requirements to careers@dasconsultants.com company benefits and advantages competitive salary paid holidays and vacation medical and dental insurance professional development retirement hi permanent resident sponsorship supportive environment urgently seeking a senior data analyst with at least 10 years of experience performing statistical analysis and at least 5 years of experience using sas to work on an exciting project. the candidate should also be comfortable receiving research requests, developing analysis plans, performing high-level statistical analysis, statistical sampling and computing required sample sizes. must have a master s degree in a related field or equivalent and good oral and written communication skills. the work location is in washington dc accessible by metro. this is a full-time employment with excellent benefits and competitive compensations. 

 "
30," 

 job description:  copper river technologies is seeking an experienced real property program analyst to join our team in arlington, virginia. this individual will act as subject matter expert (sme) for the sustainment management system (sms) builder, builder (bred), and equipmapper and support our client in developing business practice that ensure efficient use of software platforms. primary office located at the pentagon with potential travel to the mark center and raven rock mountain complex. responsibilities (include but are not limited to) : coordinate with system engineers to develop the integration between the sms builder and other building information systems such as maximo and tririga. this interface will connect the calculations from sms builder to the real property inventory. support the development of real property business enterprise architecture. support monthly reporting requirements and data feeds that support the contract. update the sms builder suite as required and prepare information papers and briefing charts for use in decision making. acquire and analyze data from the dod facilities budget models and metrics for use by whs management. assist whs in the development of the pom development and facility related exhibits using sms builder paver roofer. prepare information papers and briefing charts for use in decision making. support quality control efforts on the existing sms data collected by other assessors. produce and maintain complex excel spreadsheets and tracking mechanisms. assist with developing, implementing processes and procedures and process improvement for the real property program. provide meeting minutes for all sms builder planning meetings with the government. evaluate existing data-collecting and analytics systems. analyze big data to discover trends and patterns. establish procedures for data sharing with internal and external stakeholders. ensure accurate use and secure methods to extract data. use data visualization techniques to present information. requirements: clearance secret eligible education: bachelor s degree in engineering, architecture, construction management or a related field. 5+ years of technical experience with real property systems; mechanical, structural and electrical required. 3+ years of demonstrated experience with facility condition assessments or builder sms inventory and assessment procedures. skills experience: advanced experience with sms builder, tririga, or maximo. experience in the construction and or facilities management fields required. experience creating comprehensive reports with engineering-based recommendations. demonstrated experience with databases and data management. excellent customer interfacing and service skills to support effective interaction with staff, management, customers (internal and external), and others. proficiency in microsoft suite. preferred skills: experience with operations &amp; maintenance procedures, and dod builder sustainment management system implementation and management a plus. experience in construction, maintenance or facility management fields. about copper river &amp; the native village of eyak: owned by the native village of eyak (nve), a federally recognized alaska native tribe, the copper river family of companies are a collection of entities that deliver a complementary set of solutions and services to support the diverse missions and requirements of our clients. proud participants of the small business administration s (sba) 8(a) business development program since 2006, our companies consist of both current and graduation sba 8(a) entities. it is our collective purpose to support the tribe and diversify the nve s ability to facilitate economic advancement. the income generated from our companies helps the native village of eyak fund health and social services, economic development, natural resource environmental education, jobs, job training, and other benefits to the nve in a manner that is consistent with alaskan native cultural values and traditions. copper river s culture the copper river family of companies has a positive, supportive, and thriving culture. at the foundation of our culture is a focus on collaboration. no matter your role or which operating company you work for, we are one team working toward the same goals for our customers and for our collective owner- the native village of eyak. how we treat each other is just as important as the work we deliver. benefits comprehensive medical, dental, and vision coverage flexible spending account - healthcare and dependent care health savings account - high deductible medical plan retirement 401(k) with employer match open leave policy and paid holidays additional benefits including tuition reimbursement, transportation expense account, employee assistance program, and more! note : these benefits are only applicable to full time, regular associates at copper river. disclaimer: the copper river family of companies provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. 

 "
31," 

 job description:  description hr functional analyst capable of working in partnership with the business users to formulate recommendations for business process design, break-fix analysis, configuration updates, testing and enhancements to an oracle cloud environment. responsibilities responsible for being the technical team s subject matter expert for hr business functions as supported by the oracle cloud environment and other applications in the hrms group portfolio. these include core hr, benefits administration, compensation, and talent management. fosters a strong relationship with business users in all hr functional areas. serves as a functional team lead for small projects, releases, and other implementations specific to the hr area of work, including coordination of tasks, testing, delivery of work from other groups within the it department and business areas. leads conversations and facilitates discussion with technical resources to translate functional business requirements into technology solutions. ensures successful delivery of requested work products. works with business leaders, super users, and end-users (customers) to develop and redesign the business capabilities provided by oracle cloud and other applications in the hrms group portfolio, including data flow analysis, system configuration, data setup, including recommendations to implement new features or functions. writes queries or custom reports as needed to analyze data issues, provide ad-hoc reports, or solve system issues. develops system, regression, performance, test plans, scripts, and coordinates user acceptance testing. provides guidance to business partners on qa best practices. understands key software product development concepts including user group meeting facilitation, software development, project management, quality assurance, and software version control. communicates and maintains relationship with level 1 and level 2 support organizations to understand quality and support issues for consideration in future software product releases. qualifications understands annual hr business cycles and how to set up hcm configurations experience desired in human resource function – core hr, compensation, talent management, benefits oracle hcm cloud experience desired. ability to document requirement and functional specification documentation for system enhancements and regulatory changes. query writing and execution, data validation and analysis. experience writing use cases, test cases, and test scripts, configurations, reports, and interfaces for all common sdlc test phases, including fit sit, uat, regression, performance, and dr test phases. experience using jira is a plus experience leading functional reviews with business partners, including facilitation, problem negotiation, and mediation. understands waterfall software development lifecycle, familiarity with an agile methodology is a plus. 8 years as business applications or system analyst in hrms hcm space. company description: creative thinking and innovative technology backed by established processes and robust engineering! 

 "
32," 

 job description:  contact: us software &amp; consulting inc, mr.umeshveeraiah, vice-president, email:umesh@ussc-corp.com fax: job location : 21165 whitfield pl, #106, sterling, va 20165, usa job description: : hold and facilitate test plan case reviews with cross-functional team members.interpret data, analyse results using statistical techniques and provide ongoing reports.develop and implement data collection systems and other strategies that optimize statistical efficiency and data quality.acquire data from primary or secondary data sources and maintain databases data systems.identify, analyse, and interpret trends or patterns in complex data sets.filter and ""clean"" data, and review computer reports, printouts, and performance indicators to locate and correct code problems.work closely with management to prioritize business and information needs. locate and define new process improvement opportunities.identify any potential quality issues per defined process and escalate potential quality issues immediately to management.ensure that validated deliverable meet functional and design specifications and requirements.isolate, replicate, and report defects and verify defect fixes. bachelor s degree or equivalent combination of education and experience.bachelor s degree in computer science, or related field preferred 

 "
33," 

 job description:  work is anticipated to be remote, some travel to ncfb. this position is short-term (5 months) with the possibility to support follow-on awards that could extend this position for up to 5 years. a successful candidate must be a u.s. citizen or green card holder. we are a small, dynamic company where everyone wears multiple hats. 

 "
