numb_description,job_description
11," 

 job description:  as part of our team, you perform a variety of activities to develop and maintain a cloud platform. you architect and enhance java-based microservices that perform critical tasks for clients. you develop python-based self-service applications to enable developers to deploy their own infrastructure. you prototype new cloud services and automate their usage using terraform. you deploy devops tools and processes around gitlab and argocd to enhance the development process. responsibilities: - develop application services in java, python and react - deploy platforms (kubernetes, argocd, keycloak, etc) to new accounts using a terraform-based automation system - develop and procure tools such as gitlab and argocd to help software development teams perform devops activities - prototype new aws, kubernetes and devops services to enable rapid development of new technologies required: - must commute to chantilly, va or springfield, va every day - no remote option - minimum of 5 years experience - must be a us citizen cleared ts - must have a bachelor s degree recommended: - ability to use scripting or programming languages - aws certification or comparable cloud experience - experience with docker, kubernetes, and cloud-native technologies - experience with configuration and deployment of automation systems such as chef, salt, puppet, ansible - experience managing and maintaining linux systems - ts sci with ci polygraph job type: full-time pay: $195,000 - $235,000 per year benefits: 401(k) 401(k) matching dental insurance flexible spending account health insurance health savings account life insurance paid time off professional development assistance relocation assistance vision insurance compensation package: yearly pay experience level: 10 years schedule: monday to friday application question(s): are you willing to go on-site every day to an office located in chantilly, va or springfield, va? education: bachelor s (required) experience: professional: 10 years (required) aws: 3 years (required) linux: 3 years (required) license certification: aws certification (preferred) security clearance: top secret (required) ability to commute: chantilly, va (required) work location: in person 

 "
12," 

 job description:  kbr is seeking a web and automation developer engineer to support government customers in the washington metropolitan area. this individual will have proven capability for leading all work related to the architecture, design, and implementation of a) web-based workflow tools and b) an automated testing framework that includes the development of automated test and business process capabilities. the web and automation developer engineer role will oversee a team or teams, performing technical specification implementation, configuration, customized development of add-ons to off-the-shelf products as well as customized development of web-based workflow tools. responsibilities: oversee a team or teams, performing technical specification implementation, configuration, customized development of add-ons to off-the-shelf products as well as customized development of web-based workflow tools. be responsible for the integration, testing, deployment, infrastructure requirements, as well as oversight of ongoing operational maintenance and upgrades of existing web and off-the-shelf test and business workflow tools. interpret product and project requirements and translate these into implementable solutions that are supportable and cost effective work with government teams and technical leads to identify and prioritize candidates for web development and or automation. communicate and align the automation strategy with the rest of the team members, and will work collaboratively with enterprise test directors, image quality scientists, the test mission support team, and development teams to build process and test tools that advance the customer s goals. provide expert technical consultancy, expertise and advice to the government on all matters related to technical architecture, infrastructure and software development operations, maintenance, and modernization, to include feasibility for all these factors. required education, experience, &amp; skills: bachelors degree in software engineering or computer science with at least 12 years of related technical experience excellent interpersonal, organizational, and communication skills demonstrated experience with different web development and automation approaches and technology stacks. experience in software quality assurance and software testing. experience coding applications in a variety of object oriented, and or dynamic programming languages. experience developing multi-tiered web applications, single page applications (spas) using angularjs or react and web applications using java mvc frameworks. experience with relational databases. expert-level knowledge of software testing practices, including test planning, test automation (api and ui), and defect management. experience with the design, architecture, and implementation of test automation frameworks, infrastructure, and tools. experience and demonstrated ability to lead development efforts in a fast-paced agile continuous integration, continuous testing, &amp; continuous deployment environment. experience or working knowledge with the following: web services and api testing ci cd, jenkins (or alternative) selenium automation tools containerization cloud deployment &amp; testing microservices developing tests using junit jasmine protractor jersey jax-rs hibernate subversion or git demonstrated success leading multiple concurrent development efforts, and mentoring junior software developers on methodologies, coding standards and best practices. knowledge of icd 503 requirements and their application to secure information systems. security clearance requirements: active ts sci with poly kbr is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and or beliefs, or any other characteristic protected by federal, state, or local law. job type: full-time benefits: 401(k) 401(k) matching dental insurance flexible schedule health insurance life insurance paid time off professional development assistance referral program retirement plan vision insurance experience level: 11+ years ability to relocate: springfield, va: relocate before starting work (required) work location: in person 

 "
13," 

 job description:  altamira technologies has a long and successful history providing innovative solutions throughout the u.s. national security community. headquartered in mclean, virginia, altamira serves the defense, intelligence and homeland security communities worldwide by focusing on creating innovative solutions leveraging common standards in architecture, data and security. altamira believes that our people and the culture of our company differentiate us from other companies. position location: warrenton, virginia position description : we are seeking software engineers that possess a mix of talent areas related to full-stack development. as part of our team, you will provide software and web development services. our ideal candidate would possess a broad range of skills as our scope of work spans various technologies. examples of technologies we are currently using to support our customers include java, python, javascript, angular, react, and elasticsearch. altamira technologies corporation encourages independent problem solving but also provides deep reach-back support and a collaborative environment for our engineering team. we are looking for candidates who have experience with developing and are not afraid to adapt to the right architecture, languages, and libraries to build the best systems for the mission and deliver the best user experience. role and responsibilities produce software based on desired functionality provided by users and analysts interpret mission needs and requirements to produce user-friendly software systems leverage continuous integration to create sustainable and maintainable software interact with teammates and users through whiteboard sessions and or design documents to establish circular feedback education and experience bachelor s in computer science, computer engineering, electrical engineering, or a related field experience in one or more of the following: java, javascript typescript, python, angular, elk stack, redis, web services (rest), machine learning, data analytics, android development, nosql and sql databases, xmidas, digital signal processing abilities and competencies ability to obtain ts sci clearance with polygraph self-motivated and eager to work intently to satisfy mission requirements adaptable and has the desire to maintain our company culture ability to effectively communicate in verbal and written communications ability to multitask and adjust priorities as needed 

 "
14," 

 job description:  company description since 2006, iomaxis (dba maxisiq) has advanced the state of cyber rdt&amp;e by bringing together industry expertise in software, hardware, communications and security, and leveraging decades of operational experience to deliver exceptional value to communities and the critical missions they support. join us where we innovate, develop smarter solutions, technologies, services, and actionable capabilities for our clients- right when they need it most. job description we are looking for a junior to mid-level software developer primarily with python to work on a small team primarily focused on automation and efficiency. this is a great role for a software developer who works well in a fast-paced environment and can quickly adapt to changing technologies. be a part of a highly specialized team supporting the government in an exciting real-world cyber mission. this position will be performed in quantico, va. current top secret clearance with the ability to obtain a ci poly is required for further consideration. qualifications qualifications: education: bs in computer science, or related field is highly desirable. prior experience will be accepted in lieu of a degree on a case-by-case basis. clearance: current top secret clearance with the ability to obtain a ci poly is required. qualification: bs degree or equivalent experience knowledge of computer networking and network security software development experience familiar with software development process, best practices and tools. able to offer solutions under pressure to achieve high level objectives. linux command line python relational database gitlab ci cd ability to work independently on tasks. desired skills: javascript ansible additional information all your information will be kept confidential according to eeo guidelines. #cj we are an equal opportunity employer that considers all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status, or any other protected class. 

 "
15," 

 job description:  responsibilities &amp; qualifications: responsibilities plan, design, develop, test, deploy, and or maintain web-based applications. apply strong business process modelling, project management and programming skills to satisfy the needs of users such as technicians, engineers, planners, and managers. leverage a variety of client and or server-side programming languages (e.g. excel macros vba, html, css, javascript, sql, cold fusion) is a solid foundation to start and grow in this position. apply effective communication techniques and technical expertise to plan, coordinate, and complete a variety of often complex assignments both independently and as a member of a team. decrease technical debt specific to end of life products and product replacement author developer-friendly documentation (e.g., api documentation, deployment operations) required qualifications active ts sci with ci polygraph active iat i or iam i certification 5-8 years of related applications development experience bs degree or 4 years of equivalent experience general coding or scripting experience database planning, creation &amp; modification including sql experience (1 year desired) web application coding experience; both client-side: html, css, javascript, ajax, jquery, and server side: coldfusion or similar (1 year desired) ms office applications used for planning and communication within a team and among work partners. eligibility for access to special access program information willingness to submit to a counterintelligence polygraph overview: we are seeking a software web developer to join our team supporting our nga customer in springfield, va. teksynap is a fast growing high-tech company that understands both the pace of technology today and the need to have a comprehensive well planned information management environment. “technology moving at the speed of thought” embodies these principles – the need to nimbly utilize the best that information technology offers to meet the business needs of our federal government customers. we offer our full-time employees a competitive benefits package to include health, dental, vision, 401k, life insurance, short-term and long-term disability plans, vacation time and holidays. visit us at www.teksynap.com. apply now to explore jobs with us! the safety and health of our employees is of the utmost importance. employees are required to comply with any vaccination requirements mandated by contract, applicable law or regulation. by applying to a role at teksynap you are providing consent to receive text messages regarding your interview and employment status. if at any time you would like to opt out of text messaging, respond ""stop"". additional job information: work environment and physical demands the work environment characteristics described here are representative of those an employee encounters while performing the essential functions of the job. reasonable accommodation may be made to enable individuals with disabilities to perform the essential functions. location: washington metro area (wma) type of environment: office noise level: low work schedule: schedule is day shift. may be requested to work evenings and weekends to meet program and contract needs. amount of travel: 30% within wma physical demands the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. while performing the duties of this job, the employee is regularly required to use hands to handle, feel, touch; reach with hands and arms; talk and hear. the employee is regularly required to stand; walk; sit; climb or balance; and stoop, kneel, crouch, or crawl. the employee is regularly required to lift up to 10 pounds. the employee is frequently required to lift up to 25 pounds; and up to 50 pounds. the vision requirements include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus. work authorization security clearance citizenship: u.s. citizenship clearance requirement: ts sci ci poly other duties please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. duties, responsibilities and activities may change at any time with or without notice. equal employment opportunity in order to provide equal employment and advancement opportunities to all individuals, employment decisions will be based on merit, qualifications, and abilities. teksynap does not discriminate against any person because of race, color, creed, religion, sex, sexual orientation, gender identity, protected veteran status, national origin, disability, age, genetic information or any other characteristic protected by law (referred to as “protected status”). this nondiscrimination policy extends to all terms, conditions, and privileges of employment as well as the use of all company facilities, participation in all company-sponsored activities, and all employment actions such as promotions, compensation, benefits, and termination of employment. teksynap is committed to ensuring that our online application process provides an equal employment opportunity to all job seekers, including individuals with disabilities. if you believe you need a reasonable accommodation in order to search for a job opening or to submit an application, please contact hr@teksynap.com for assistance. 

 "
16," 

 job description:  akira technologies is seeking a highly skilled ui ux service now developer to join our team for a critical project supporting the united states army. as a key member of our team, you will be responsible for leading the design and development of user interfaces to support army operations. this position offers a unique opportunity to contribute to national defense while working with cutting-edge technologies in a dynamic and collaborative environment. this role is mostly remote with occasional onsite presence in the dc metro area. job responsibilities : servicenow platform development: design, develop, and customize servicenow platform solutions, including it service management (itsm), it operations management (itom), and business process automation (bpa) applications, to meet army requirements and objectives. platform configuration: configure and maintain servicenow platform components, including modules, forms, workflows, and integrations, to support army it service delivery and operational needs. custom application development: develop custom applications and modules on the servicenow platform using javascript, html, css, and other relevant technologies, to address specific army business requirements and use cases. integration and orchestration: integrate servicenow platform with external systems and applications using web services, apis, and middleware technologies, and develop orchestration workflows and automation scripts to streamline it processes. platform administration: perform platform administration tasks, including user management, role-based access control (rbac), performance tuning, and system maintenance, to ensure the reliability and availability of the servicenow platform. incident and problem management: support incident and problem management processes by configuring and customizing servicenow itsm modules, implementing incident workflows, and facilitating root cause analysis and resolution. documentation and training: document servicenow platform configurations, customizations, and development activities, and provide training and support to end users and stakeholders on servicenow best practices and usage. qualifications : bachelor s degree in computer science, information technology, or a related field; master s degree preferred. minimum of 10 years of experience in servicenow platform engineering or development roles, with a strong proficiency in designing, implementing, and maintaining servicenow solutions. expertise in servicenow platform architecture, components, and capabilities, including servicenow itsm, itom, and bpa modules, and proficiency in servicenow scripting and development (e.g., javascript, glide api). hands-on experience with servicenow platform administration, configuration, and customization, including ui policies, business rules, workflows, and data management. experience with servicenow integration and orchestration techniques, including rest api, soap web services, mid server, and servicenow integrationhub. strong understanding of it service management (itsm) processes and frameworks (e.g., itil), and familiarity with it operations management (itom) and business process automation (bpa) concepts. active secret clearance or higher. about akira technologies akira strives to meet and exceed the mission and objectives of us federal agencies. as a leading small business cloud modernization and data analytics services provider, we deliver trusted and highly differentiated solutions and technologies that serve the needs of our customers and citizens. akira serves as a valued partner to essential government agencies across the intelligence, cyber, defense, civilian, and health markets. every day, our employees deliver transformational outcomes, solving the most daunting challenges facing our customers. akira is proud to be an equal employment opportunity and affirmative action employer. we do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. 

 "
17," 

 job description:  overview: senior web developer quantico, va are you ready to enhance your skills and build your career in a rapidly evolving business climate? are you looking for a career where professional development is embedded in your employer s core culture? if so, chenega military, intelligence &amp; operations support (mios) could be the place for you! join our team of professionals who support large-scale government operations by leveraging cutting-edge technology and take your career to the next level! the senior web developer will be supporting the defense threat reduction agency s operational informational management system (oims) at fort belvoir, va. as part of this effort, you ll collaborate with a dedicated team to develop, code, deploy, and maintain web applications and websites. responsibilities: develop, code, deploy, and maintain web applications and websites. test and create contingency plans for optimal website usability and connectivity. guide the analysis of customer requirements for websites according to the client s wide range of highly complex specifications and needs. provide guidance and collaborate with graphics and web designers to develop web applications and websites. provide thorough testing and guidance for the finalization of web applications and websites for next-level production. maintain and recommend highly complex updates to websites ensuring changes are implemented without disruption. create and implement highly complex contingency plans in preparation for website outages. build upon current knowledge and guide emerging and relevant programming that will enhance web applications and websites overall functionality. provide guidance and leadership to less-experienced web developer personnel. may serve as a team or task leader. support business development activities as required (e.g., customer technical capabilities briefings, past performance content, technical solutions). other duties as assigned. qualifications: bachelor of arts bachelor of science degree in computer science, web development, or a related field. technical training and certification may be used instead of education. must have 3+ years of experience in web development such as experience in coding, designing, and optimizing high-traffic, mission-critical apps in a classified environment. must know other web languages which include at least one of the following: html, css, xml, javascript, sql. must be able to maintain and enhance the current environment; must be able to follow directions for app enhancements, upgrades, patches, etc. must possess baseline and full computing environment certifications for iat-ii iaw dod 8570.01-m (security+ certification). secret clearance required. knowledge, skills, and abilities ability to maintain existing coldfusion applications, including providing direct support to users and customers. experienced in creating data search queries on relational database sources (e.g. oracle and sql) and geographical data apps (e.g., esri arcgis and google earth). exceptional written and verbal communication skills that include the ability to interact with a wide variety of key stakeholders to ensure timely responses for all communications and deliverables across all projects. exceptional skills in leadership, time management, facilitation, decision-making, and organization. experience leading the performance of tasks on schedule, at cost, and achieving all requirements. superb planning, coordination, and organizational skills. results-driven with a positive attitude and a high degree of initiative and responsiveness. ability to multitask, meet tight deadlines, and attend to details while staying focused on key priorities and management. ability to work nights, weekends, and holidays as required. ability to travel up to 10%. ability to meet minimum security clearance requirements. must be a u.s. citizen. how you ll grow at chenega mios, our professional development plan focuses on helping our team members at every level of their career to identify and use their strengths to do their best work every day. from entry-level employees to senior leaders, we believe there s always room to learn. we offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. from on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their careers. benefits at chenega mios, we know that great people make a great organization. we value our team members and offer them a broad range of benefits. learn more about what working at chenega mios can mean for you. chenega mios s culture our positive and supportive culture encourages our team members to do their best work every day. we celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them be healthy, centered, confident, and aware. we offer well-being programs and continuously look for new ways to maintain a culture where we excel and lead healthy, happy lives. corporate citizenship chenega mios is led by a purpose to make an impact that matters. this purpose defines who we are and extends to relationships with our clients, our team members, and our communities. we believe that business has the power to inspire and transform. we focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. learn more about chenega s impact on the world. chenega mios news- https: chenegamios.com news tips from your talent acquisition team we want job seekers exploring opportunities at chenega mios to feel prepared and confident. to help you with your research, we suggest you review the following links: chenega mios web site - www.chenegamios.com glassdoor - https: www.glassdoor.com overview working-at-chenega-mios-ei_ie369514.11,23.htm linkedin - https: www.linkedin.com company 1472684 facebook - https: www.facebook.com chenegamios #dice #chronos operations, llc teleworking permitted?: false 

 "
18," 

 job description:  acclaim technical services, founded in 2000, is a leading language, operations, and technology services company supporting a wide range of u.s. federal agencies. we are an employee stock ownership plan (esop) company, which is uncommon within our business sector. we see this as a significant strength, and it shows: ats is consistently ranked as a top workplace among dc area firms and continues to grow. we are actively hiring a software engineer - angular react with ts sci clearance and polygraph to join our mission technology division working in herndon, va. software developer will develop new automation capabilities that utilize infrastructure as code best practices and establishes a continuous integration continuous delivery pipeline create and innovate deliver functional requirements and technical solutions by coordinating with product owners, product teams and it cross functional groups you will be responsible for designing, developing, testing (automation), deploying and self-documenting working software design, code, test and deploy systems utilize devsecops frameworks and processes to continuously and rapidly deliver requirements you will manage data sources and data flows across network and domain boundaries using ui design, development using frameworks such as angular and react solve complex and challenging business problems with cutting edge technologies produce technical software architectures and components to meet customer requirements core hours: day shift 9am-3pm responsibilities required education &amp; experience: must possess an active ts sci clearance with polygraph minimum of 16 years experience, and a range of skill levels from basic to advanced. bachelor s or master s degree are preferred in one or more of the disciplines described below where specific skills may include the following ui design experience development using frameworks such as angular and react preferred skills: javascript spring linux equal employment opportunity affirmative action ats is committed to a program of equal employment opportunity without regard to race, color, ethnicity, national origin, ancestry, citizenship, sex, pregnancy, marital status, sexual orientation, gender identity, age, religion creed, hairstyles and hair textures, handicap disability, genetic information history, military veteran status, or any other characteristic or condition protected by federal, state or local law. it is the policy of ats not merely to refrain from employment discrimination as required by the various federal, state, and local enactments, but to take positive affirmative action to realize for women, people of color, individuals with disabilities and protected veterans full equal employment opportunity. we support the employment and advancement in employment of individuals with disabilities and of protected veterans, and we treat qualified individuals without discrimination on the basis of their physical or mental disability or veteran status. gujm1c1xgj 

 "
19," 

 job description:  1. technical leadership: lead the design and development of the agis application, ensuring adherence to best practices, coding standards, and security protocols. provide technical guidance fostering a culture of continuous learning and improvement. assume full responsibility for the agis project, guiding it through its current phase and beyond with strategic vision and technical acumen. 2. architecture and design: architect scalable and maintainable solutions for complex features and modules within the agis application. collaborate with cross-functional teams to define technical requirements and translate them into high-quality software designs. develop and refine jenkins plugins and features to optimize the ci cd workflows specific to the agis project needs. 3. code review and quality assurance: conduct thorough code reviews to ensure code quality, performance, and security. implement and enforce automated testing strategies to maintain code integrity and reliability. establish and enforce best practices around coding styles, conventions, and other standards to ensure a cohesive and high-quality codebase among team members working on the jenkins infrastructure. 4. feature development and enhancement: lead the implementation of new features and enhancements, from concept to delivery, ensuring alignment with project timelines and objectives. work closely with product managers and stakeholders to understand requirements and provide technical insights and recommendations. design, implement, and manage continuous integration and deployment pipelines using jenkins, ensuring seamless and efficient development cycles. 5. continuous improvement: familiarity with ci cd pipelines, automated testing frameworks, and devops practices. identify opportunities for process improvement, tooling enhancements, and technology adoption to drive efficiency and innovation. craft custom scripts to automate tasks within the ci cd process, enhancing productivity and reducing the potential for human error. 

 "
20," 

 job description:  overview: overview are you innovative? problem solver? dedicated and persistent? ever worked as part of a program that is agile? are you interested in being an agent of change on a team committed to achieving client-focused, mission-driven excellence? steampunk is seeking a senior salesforce application developer who is creative and is a hands-on expert with delivering innovative technology solutions. responsibilities will include working with technical solutions architects and business analysts to translate business requirements into well‐architected solutions that best leverage the salesforce platform. developing, testing, documenting and maintaining solutions, integrations, and data migration elements of a salesforce implementation using salesforce declarative or programmatic development resources such as triggers, workflows, validations, approvals, apex classes, visualforce pages and lightning components. executing test plans to ensure quality delivery using test code and unit tests. following coding standards and participate in code reviews during projects to ensure appropriate design patterns are followed. contributions: contributions as a senior salesforce application developer , you will be refactoring applications to better utilize out of the box functionality, refactoring the data model to use out of the box objects, implementing code based on the user interface and or user design specifications, ensuring industry best practices are followed during the development process, to include unit testing within the salesforce user interface, and mentoring mid and junior level developers. you will also: communicate and collaborate with other technical resources and stakeholders regarding status, technical issues, and creative solutions support data migration related analysis, manipulation, and load activities for system cut-over and sfdc go-live maintain security for salesforce.com data interface with business analysts and technical staff and be responsible for delivering complete work products engage in declarative development (flows, lightning app builder, experience cloud sites, etc.) and configuration of appexchange apps engage in application development (apex, lwc, etc.) including troubleshooting and resolving bugs research and keep current on force.com technologies and communicate trends and future needs to leadership perform maintenance and troubleshooting of applications build client trust and respect, establish client relationships, and develop rapport with client participate and engage in agile ceremonies and team meetings document best practices and operational procedures facilitate continuous improvement within the environment qualifications: required: bachelor s degree from an accredited institution and 10+ years of total experience 5+ years of experience with salesforce development functional knowledge of salesforce.com data structure and understanding of how to leverage the tool to meet complex process and reporting requirements must have proven knowledge and practical application of lwc, apex, and the salesforce apis eligible to obtain and maintain and government public trust security clearance salesforce development and implementation experience at minimum hold current salesforce app builder and platform developer i certifications experience with vs code with salesforce dx and git version control experience delivering salesforce projects using agile and devsecops methodologies experience with salesforce development and deployment tools experience leading, mentoring, and overseeing the work of junior developers experience with experience cloud and flows experience with declarative configuration, apex development, and lightning web component development able to translate user stories into working software with minimal oversight u.s. citizen preferred skills: unique combination of being business-minded and highly analytical while also having a strong technical background in salesforce.com able and willing to work independently with minimal supervision excellent interpersonal skills, as well as excellent communication skills, verbal and written to both technical and non-technical audiences that are in a geographically dispersed environment (conference calls, skype, face-to-face) ability to produce high quality technical documentation and analysis take initiative to recommend process improvements and demonstrate creative thinking demonstrate self-motivation and the ability to grasp concepts quickly demonstrate sharp, analytical, problem solving, and decision-making skills salesforce platform developer ii &amp; javascript developer i certifications about steampunk : steampunk is a change agent in the federal contracting industry, bringing new thinking to clients in the homeland, federal civilian, health and dod sectors. through our human-centered delivery methodology , we are fundamentally changing the expectations our federal clients have for true shared accountability in solving their toughest mission challenges. as an employee owned company , we focus on investing in our employees to enable them to do the greatest work of their careers – and rewarding them for outstanding contributions to our growth. if you want to learn more about our story, visit http: www.steampunk.com. we are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law. steampunk participates in the e-verify program. 

 "
21," 

 job description:  job: test engineer location: annapolis junction, md job type: permanent fulltime clearance: ts sci + poly required · strong cno experience, ability to lead and take ownership responsibility · bachelor s degree in math, science, engineering, statistics, engineering management, or related discipline from an accredited college or university. · four () years of additional test engineering experience may be substituted for bachelor s degree · experience with telecommunications equipment · minimum of 5 years of experience in software system testing · outstanding interpersonal skills with a customer service mentality · experience with continuous integration tools (i.e. jenkins, quickbuild, etc.) · ability to design, oversee, and perform software testing on various applications · experience with configuration management version control systems (i.e. svn, git, etc.) · experience with software development and various software development lifecycle models · experience with agile software issues tracking tools (i.e. jira, trac, redmine, etc.) · excellent documentation skills · ability to work independently and explore options · knowledge of automated testing is a plus · experience in the development of test documentation such as test plans, procedures, test reports · minimum of 5 years of experience in software system testing · ability to work as part of a team environment · experience in three (3) or more of the following: - project schedules and estimates - requirements definition and analysis - requirements traceability - requirements verification and validation - risk management job type: full-time pay: $100,000 - $120,000 per year benefits: 401(k) dental insurance health insurance application question(s): are you willing to commute or relocate to annapolis junction, md? do you have ts sci + poly required? how many years of experience you have into software system testing? work location: on the road 

 "
22," 

 job description:  title: senior software developers. navitas business consulting is seeking senior software developers to support one of our flagship contracts in the dc metro area. this role would be based in the dc metro area and operate on east coast hours. duties: design, develop, and integrate business and financial applications using advanced techniques and a command of current languages and tools such as java, .net, python, aws, azure, gcp _ for business software development. analyze and evaluate requirements and propose high level design and technical solutions at all stages of development. participate in and provide final approval for code reviews. adhere to software engineering processes and contribute to software engineering process improvement. document technical processes and write documentation. requirements: must have master s degree or its foreign equivalent in computer science, information systems, engineering, technology, or a related field and 12 months in the job offered or in web development field. job at herndon, va, and other unanticipated client locations across the u.s. employer will accept any suitable combination of education, training, and or experience. navitas business consulting inc. is an equal opportunity employer with a commitment to diversity. all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, sexual orientation, disability status, protected veteran status, or any other characteristic protected by law. ctkqdlm3t2 

 "
23," 

 job description:  description looking for an opportunity to make an impact? the leidos national security sector combines technology-enabled services and mission software capabilities in the areas of cyber, logistics, security operations, and decision analytics to support our defense and intel customers mission to defend against evolving threats around the world. our team s focus is to ensure our customers have the right tools, technologies, and tactics to keep pace with an ever-evolving security landscape and succeed in their pursuit to protect people and critical assets. your greatest work is ahead! the national security sector at leidos is hiring for an experienced application developer, technical lead to oversee development teams for a program supporting a government customer. this crucial role involves leading a team to design, develop, and maintain a comprehensive suite of applications for the customer. the ideal candidate is technically proficient across both front-end and back-end development and is keen on fostering collaboration between teams to achieve integrated and innovative solutions. this position is contingent upon contract award. what you ll be doing: lead the development of the intelligence discovery application, ensuring a harmonious integration between user experience and backend services, using government-specified technologies. expertise in front-end technologies, including but not limited to javascript (and modern open-source libraries), angular, html, css, xml, and json, to create dynamic, responsive, and accessible user interfaces. develop and manage backend services using technologies such as oracle, postgresql, mongodb, redis, elasticsearch, solr, and sql, ensuring efficient data storage, retrieval, and indexing capabilities. utilize node.js with typescript for scalable server-side development and integrate server-side languages such as java to build robust backend services. architect the application using microservices and api-led connectivity to ensure modularity, scalability, and maintainability, while ensuring secure data exchange and system interoperability. lead the application development team in adopting agile methodologies for iterative development, facilitating sprint planning, progress tracking, and ensuring the timely delivery of features. coordinate with cybersecurity teams to embed security measures into the development process, including data encryption, authentication protocols, and adherence to compliance standards. advocate for and implement best practices in code quality, conducting regular code reviews, and ensuring adherence to coding standards. communicate effectively with both technical and non-technical stakeholders, providing regular updates on project status, milestones, and addressing any challenges promptly. what does leidos need from me? must have an active top secret security clearance with the ability to obtain and maintain a ts sci with polygraph security clearance. bs in engineering, computer science, systems engineering, or related field or equivalent experience with 10 plus years in software development, technology management, system engineering or related field. eight plus years of experience with master s degree. original posting date:  while subject to change based on business needs, leidos reasonably anticipates that this job requisition will remain open for at least 3 days with an anticipated close date of no earlier than 3 days after the original posting date as listed above. pay range: pay range $122,200 - $220,900 the leidos pay range for this job level is a general guideline only and not a guarantee of compensation or salary. additional factors considered in extending an offer include (but are not limited to) responsibilities of the job, education, experience, knowledge, skills, and abilities, as well as internal equity, alignment with market data, applicable bargaining agreement (if any), or other law. 

 "
