numb_description,job_description
11," 

 job description:   class=""jobsearch-jobdescriptiontext jobsearch-jobcomponent-description css-kqe8pq eu4oa1w0"">job servicing personnel office unit: office of human resourcesposition series: ds-501 position grade: ds-12 13 if ""open until filled,"" first screening date: october 4, 2023tour of duty: to be determinedarea of consideration: unlimitedpromotion potential: ds-13 no. of vacancies: one (1) or moreagency: office of the chief financial officer (ocfo), office of financial operations and systems (ofos)duration of appointment: permanentcollective bargaining unit: this position is not in a collective bargaining unit.brief description of duties: this position is located in the office of the chief financial officer (ocfo), office of financial operations and systems (ofos), district integrated financial system (difs) support center. the incumbent is responsible for planning, designing, documenting, and implementing policies and procedures for quarterly updates and patches for oracle erp cloud and oracle epm. duties include, but are not limited to: gathering and documenting business requirements; testing and analyzing enhancement requests; leading fit-gap analysis and as-is to-be business process functional designs; assists with prototyping, functional system configuration, testing, and end-user training; assessing internal controls; and troubleshooting and resolving production issues. performs other related duties as assigned. example of duties four (4) years of progressive work experience performing related duties and responsibilities such as: analyzing financial systems, processes, and providing operational support to improve program effectiveness; managing complex projects including planning, designing, and implementing system enhancements; and conducting related training. incumbent must have strong collaboration, analytical, and problem-solving skills. excellent oral and written communications skills are required. experience with oracle cloud enterprise resource planning (erp) and oracle cloud enterprise performance management (epm) is preferred. supplemental information covid-19 vaccination: the office of the chief financial officer values the safety of our employees, our residents, and our visitors. in support of these values, ocfo employees are strongly encouraged to be immunized against covid-19. collective bargaining unit: employment with the ocfo is at will. however, the discipline and or discharge of bargaining unit employees is governed by the collective bargaining agreement. eeo statement: the ocfo is an equal opportunity employer. all qualified candidates will receive consideration without regard to race, color, religion, national origin, sex, age, marital status, personal appearance, sexual orientation, family responsibilities, matriculation, physical handicap, or political affiliation. how to apply: all applicants, including departmental employees and other dc government employees, must submit an ocfo employment application at cfo.dc.gov. (resume may be attached). incomplete applications will not be considered. employees affected by restructuring must submit their application with the application transmittal form. all applications, transcripts, and supporting documents must be received by close of business (5:00 pm) on the closing date of the announcement or they will not be considered.note: it is imperative that all information on the employment application, resume and supporting documents be both accurate and truthful and is subject to verification. misrepresentations of any kind may be grounds for disqualification for this position or termination. job offers: official job offers are made only by the ocfo s office of human resources. physical effort: sedentary reasonable accommodation requests: if you are scheduled for an interview and require any reasonable accommodation in our interview process, please inform the hiring representative who contact you to schedule your interview. whenever possible, please give the hiring representative sufficient time to consider and respond to your request. residency preference: an external applicant for a position in the ocfo who is a bona fide resident of the district of columbia at the time of application, may claim a hiring preference over a non-resident applicant by completing the residency preference for employment form, dc 2000rp, and uploading and attaching it to their employment application. to be granted preference, an applicant must: (1) be qualified for the position; and (2) submit a claim form at the time of application. except for employees entitled by law to preference, preference will not be granted unless the claim is made at the time of application. this preference is only granted upon initial appointment. notice of non-discrimination: in accordance with the d.c. human rights act of 1977, as amended, d.c. official code section 2-1401.01 et seq., (act) the district of columbia does not discriminate on the basis of actual or perceived: race, color, religion, national origin, sex, age, marital status, personal appearance, sexual orientation, familial status, family responsibilities, matriculation, political affiliation, disability, source of income, or place of residence or business. sexual harassment is a form of sex discrimination, which is also prohibited by the act. in addition, harassment based on any of the above, protected categories is prohibited by the act. discrimination in violation of the act will not be tolerated. violators will be subject to disciplinary action. notice of background investigation and penalties for false statements: employment with the ocfo is subject to the completion and satisfactory result of a background investigation conducted by the ocfo. for most positions, the investigation is conducted after commencement of duty, at which time you will be provided background and release of information forms to complete. for more information, see the employment opportunities section at the ocfo website (www.cfo.dc.gov). certain highly sensitive positions however warrant completion of the ocfo background investigation prior to commencement of duty. you will be informed if this is required. applicant understands that a false statement on any part of your application, including materials submitted with the application, may be grounds for not hiring you, or for firing you after you begin work (d.c. official code, section 1-616.51 et seq.) (2001). the applicant understands that making a false statement on the application or on materials submitted with the application is punishable by criminal penalties pursuant to d.c. official code, section 22-2405 et seq. (2001). salary reduction of reemployed annuitants: an individual selected for employment in the district government on or after january 1, 1980, who is receiving an annuity under any district government civilian retirement system, shall have his or her pay reduced by the amount of annuity allocable to the period of employment as a reemployed annuitant. veterans preference: applicants claiming veteran s preference must submit official proof with the application.working condition: office environment v role=""separator"" aria-orientation=""horizontal"" class=""css-1cflm8p e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
12," 

 job description:  development infostructure llc., ( devis) provides exceptional devsecops integration in our agile software development and embedded software solutions, combined with comprehensive it management and consulting services to our federal, state, and local governments. the outcomes of our research and development, products and universe of services will support the international development community, multiple civilian agencies and the nation s defense and intelligence communities. our focused research, services and products include complex devsecops solutions to support refugee processing across multiple federal agencies, research and development for signal intelligence (sigint), command, control, communications, computers and intelligence (c4i), data analytics, and intelligence, surveillance and reconnaissance (isr) development and sensor capabilities supporting both the aerospace defense and intelligence communities, as well as complex hhs comprehensive care coding requirements, and integrated management systems for our countries civilian agencies (faa, fdic, hor, etc.). our primary mission is to best serve the needs of our clients by solutioning with our stakeholder teams to ensure that the goals and objectives of our customers are proactively solutioned, such that opportunities to invest our time in developing long-term solutions and assets are abundant and move our clients forward efficiently. at devis, we are enthusiastic about our research, our work and embracing an environment where all are supported in the mission, while maintaining a healthy work-life balance. overview development infostructure (devis) is currently seeking an experienced automation test business analyst to provide support for the refugee processing center in rosslyn, va. the at business analyst is responsible for analyzing and breaking down complex inter-connected features and functionality into workable automation tasks for the at developers. this person should have a strong background in manual testing and strong oral and written communication skills. responsibilities analyzing user stories and other documentation to identify relevant application functionality that can be covered by automated testing working with product owners and other stakeholders to prioritize which tests should be developed adapting existing manual test scenarios into automated testing scenarios, modifying anything as needed to fit within our known constraints creating original automated test scenarios that cover multiple functional areas of the application creating jira tasks to capture the work required for updating or creating automated tests working closely with automated test developers to identify and resolve any issues performing manual testing to ensure that written test scenarios are accurate and up-to-date reviewing html test reports generated by automated tests and providing feedback to ensure the information conveyed in the report aligns with the written test scenarios monitoring nightly test results, troubleshooting issues, and escalating to the appropriate parties across multiple teams for further investigation developing a deep understanding of different business processes or functional areas to serve as a subject matter expert for cross-team knowledge sharing attending and engaging in appropriate agile ceremonies related duties or special projects as assigned required skills and qualifications experience using the servicenow platform strong written and oral communication skills strong critical thinking and analysis skills experience with atlassian tools such as jira and confluence 3+ years of experience in software testing 3+ years of experience as a functional or business analyst strong knowledge of qa processes, practices, and systems experience with agile methodologies, such as scrum or safe ability to manage concurrent projects, activities, and tasks under time constraints desired skills and qualifications experience with using servicenow custom applications experience with automated software testing experience with software development using java and integrated development environments such as eclipse clearance requirements must be a u.s. citizen w an active secret clearance education certifications bachelor s degree in computer science, business information systems, information technology or equivalent combination of education and experience additional perks benefits competitive salary compensation 401k retirement contribution savings plan devis is an aa eoe m f disabled vet employer committed to providing equal employment opportunity without regard to an individual s race, color, religion, age, gender, sexual orientation, veteran status, national origin or disability. rxo42cpz9m 

 "
13," 

 job description:  akira technologies is seeking a highly skilled data analyst to join our team for a critical project supporting the united states army. as a key member of our team, you will be responsible for designing and implementing data analytics solutions that support the army s mission-critical systems and applications. this position offers a unique opportunity to contribute to national defense while working with cutting-edge cloud technologies in a dynamic and collaborative environment. this role is mostly remote with occasional onsite presence in the dc metro area. job responsibilities: data analysis: design and implement data analytics solutions to analyze large and complex datasets, extracting actionable insights to address army operational challenges and objectives. data engineering: develop and maintain data pipelines and etl processes to ingest, transform, and prepare data for analysis, ensuring data quality, integrity, and accessibility. statistical modeling: apply statistical and machine learning techniques to analyze data and develop predictive models that support forecasting, optimization, and decision-making processes. data visualization: design and develop interactive dashboards and visualizations to communicate analytical findings and insights to stakeholders, enabling data-driven decision-making at all levels of the organization. technical leadership: provide technical leadership and guidance on analytics best practices, tools, and methodologies, mentoring junior engineers and collaborating with cross-functional teams to drive innovation and excellence in data analytics. collaboration: collaborate with data scientists, business analysts, and subject matter experts to understand requirements, define analytics use cases, and translate business needs into actionable analytics solutions. continuous improvement: stay updated on emerging trends and technologies in data analytics, actively participating in research and development initiatives to enhance team capabilities and stay ahead of the curve. qualifications : bachelor s degree in computer science, statistics, mathematics, or a related field; master s degree or phd preferred. minimum of 10 years of experience in data analytics, with a strong proficiency in data analysis, statistical modeling, and programming languages such as python or r. expertise in data engineering concepts and tools, including data modeling, etl processes, and data warehousing. solid understanding of statistical and machine learning techniques, with hands-on experience in applying algorithms to real-world datasets. proficiency in data visualization tools such as tableau, power bi, or d3.js, with the ability to create compelling visualizations that effectively communicate analytical findings. strong analytical and problem-solving skills, with the ability to analyze complex datasets, identify patterns and trends, and extract actionable insights. excellent communication and interpersonal skills, with the ability to effectively collaborate with team members and stakeholders at all levels of the organization. about akira technologies akira strives to meet and exceed the mission and objectives of us federal agencies. as a leading small business cloud modernization and data analytics services provider, we deliver trusted and highly differentiated solutions and technologies that serve the needs of our customers and citizens. akira serves as a valued partner to essential government agencies across the intelligence, cyber, defense, civilian, and health markets. every day, our employees deliver transformational outcomes, solving the most daunting challenges facing our customers. akira is proud to be an equal employment opportunity and affirmative action employer. we do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. 

 "
14," 

 job description:  coras is a pioneering provider of enterprise decision management software, offering real-time data-driven solutions on prem and in the cloud to empower organizations to make agile and informed decisions. with our innovative platform, clients can effectively respond to dynamic changes, ensuring operational efficiency and strategic success. we are seeking a skilled solution data analyst with proven expertise in qlik and powerbi to leverage these skills and drive insight delivery within the coras framework. position: solution data analyst with qlik powerbi experience (coras) location: hybrid role with hq in mclean, va role overview: as a solution data analyst at coras, your proficiency in qlik and powerbi will be central to the role as you harness the capabilities of our enterprise decision management software to extract invaluable insights from intricate datasets. collaborating with multidisciplinary teams, you will design data models, develop dynamic visualizations, construct data workflows, and build actionable insights and recommendations using the coras platform, enabling our clients to make effective and informed decisions. key responsibilities: collaborate closely with stakeholders to comprehend analytical requirements and mission-critical objectives. leverage your expertise in qlik and powerbi to design and implement robust data models and processes that transform raw data into actionable insights within coras. conduct in-depth data analysis to uncover trends, patterns, and anomalies in diverse data sets, including public sources. create interactive dashboards, reports, alerts, and other visualizations. present accurate, consistent, and reliable data analysis processes to optimize decision-making. stay informed about industry best practices and emerging trends in data analysis and visualization. troubleshoot data-related challenges with coras customers and prospective end users. provide guidance and support to users, helping them maximize the benefits of coras. collaborate with the development team to optimize and tailor the coras platform to specific client needs. contribute to the evolution of data processes, standards, and methodologies within the coras ecosystem. qualifications: bachelor s degree in computer science, data science, information systems, or a related field. master s degree is advantageous. proven experience conducting data analysis and utilizing qlik and powerbi software. strong proficiency in qlik and powerbi, and the ability to effectively adapt these skills to the coras platform. solid understanding of data modeling, data transformation, and data governance principles. familiarity with data quality, security, and compliance best practices. proficiency in querying and manipulating organizational data: spreadsheets, pivot tables, sql, legacy enterprise sources, cloud repositories, etc. experience with data scraping, tagging, nosql, taxonomies, osint, and publicly available sources is highly advantageous excellent analytical skills with meticulous attention to detail. effective communication skills to convey complex insights to diverse stakeholders. ability to work independently and collaboratively in a dynamic environment. prior experience in mission-critical decision support systems or real-time data analysis is a plus. benefits: competitive compensation package and performance-based incentives. comprehensive health, dental, and vision benefits. flexible work arrangements, including remote options. opportunities for continuous professional growth and development. collaborative and inclusive work environment. 

 "
15," 

 job description:  business analyst 3 tulk is a leading boutique consulting firm providing technology and management consulting services to the us federal government. our expert team assists defense and national security clients in acquiring, designing, managing, and developing advanced technology systems and business practices to advance their missions. we offer tailored benefits, including medical, dental, and vision insurance, long and short-term disability, flexible work schedules, cash bonuses, access to technology, tuition reimbursement, 401k, and more. we are looking for applicants with a broad range of skills and interests to join our team. at tulk , we carefully match our employees with assignments that best fit their unique skill sets and career goals. if you re interested in the position below, we encourage you to apply and take the next step in your career with tulk . about the work the office of mission integration ensures end-to-end integrated geoint mission management through tasking, collection, processing, exploitation, and dissemination of multiple data sources through the national system for geospatial intelligence. the office provides research, technical services, and access to open source information resources and geospatial intelligence materials, and advocates for collection authorities at the director of national intelligence (dni) and commands. advises, assists, leads, manages, works and or supports business operations; development, review, coordination, adjudication, promulgation, communication of measurable business processes; subject matter expert development, coordination and maintenance of all assigned process and procedures; sme development, coordination and maintenance of all process diagrams, sops, checklists, etc.; automate and visualize business processes. participate in nga planning activities with mission partners, and development contractor sponsored integrated product teams (ipts) and working groups. develop and update business plans, advocacy briefings, and schedules in accordance with agency policy. develop and coordinate mission plans and agency approval documentation. your duties provides geoint and intelligence community advanced expertise, guidance, consultation, facilitation in the fields, including, but not limited to: engineering and technology; policy and administration; planning; analysis; training and development of emerging technologies; facilities, communications, business, and management monitors products and services, including, but not limited to; global-enhanced geoint delivery and early access architecture throughout the life cycle; validates verifies adherence to specified requirements through test and measurement activities; facilitates quality assurance activities. collaborates with assigned staff, senior specialists or task leads may direct the activities of contractor personnel on activities related to the geoint field or discipline. required skills and experience top secret sci (ts sci) security clearance us citizenship bachelors degree and 7 - 10 years of relevant experience. advanced degree can substitute for some experience demonstrated experience in a distinct intelligence functional or cross-functional business area or broad-based experience crossing multiple markets (i.e., government, industry). demonstrated experience coordinating activities performed by contractor personnel activities related to the geoint field or discipline. demonstrated experience coordinating with the nsg to integrate solutions into the geoint enterprise architecture (gea). demonstrated experience managing commercial geoint utilization, tradecraft, and architecture advancement, across the national system for geospatial intelligence (nsg), the allied system for geospatial intelligence (asg) and across third-party partnerships. demonstrated experience managing integration of new data sets across multiple classified and unclassified domains to both us government and allied systems. demonstrated experience driving efforts to secure and integrate new commercial geoint data and service capabilities in support of initiatives. demonstrated experience increasing understanding of stakeholder operational and strategic requirements while championing sustained engagement with the nsg and the global geoint enterprise. demonstrated experience participating in the testing, evaluation and validation of commercial geoint sources to ensure they meet government specifications, project milestones, and program commitments. desired skills process relevant associated geoint certifications. demonstrated experience of applicable geoint tools, methodologies, or best practices. 

 "
16," 

 job description:  company background founded in 1992, mi-case is the industry leader in fully integrated offender management software solutions and provides industry expertise and consulting within criminal justice and public safety systems. mi-case leverages a unique combination of technical, functional and industry specialization as well as partnerships with key software vendors to deliver maximum value add projects. position summary a business analyst at mi-case is responsible for completing analytical functions in the organization. the position requires you to collaborate with clients and be responsible for eliciting, documenting, and analyzing business requirements to ensure the successful completion of projects. business analysts will work within software development teams to complete organization goals and objectives. responsibilities: analysis and documentation : document complex business processes, requirements, wireframes, and specifications. uncover opportunities for improvement. change management: assist in change management efforts by communicating changes, impacts, and benefits to stakeholders. collaboration : collaborate with cross-functional teams to gather information, share insights, and contribute to projects data analysis : assist in collecting, organizing, and analyzing data to extract meaningful insights and trends. demonstrate functionality : assist in demoing application functionality to clients and future clients. problem-solving :participate in problem-solving activities and contribute ideas to address business challenges. project coordination : collaborate with project managers to ensure the successful delivery of projects, including scope, timeline, and budget management. reporting : prepare and maintain reports for project tracking and communicate findings and project progress effectively. requirements gathering: lead requirements gathering efforts, collaborating with stakeholders to identify business needs and objectives. research : conduct research on industry trends, market conditions, and competitors to support decision-making processes. solution design : contribute to the design of efficient and effective solutions that address business challenges and align with organizational strategies. stakeholder engagement : maintain strong relationships with key stakeholders, serving as a liaison between business units and it teams. support: provide support to senior analysts and team members in various phases of analysis. educational training and certification requirements bachelor s degree in business, finance, information technology, or related field. 3+ years of experience in business analysis or a related role, demonstrating progressively increasing responsibilities. proficiency in business analysis methodologies, tools, and documentation techniques. strong analytical skills with the ability to translate complex business problems into clear and actionable requirements. excellent communication and presentation skills, with the capacity to interact effectively with stakeholders at various levels of the organization. experience utilizing software development design tools and processes such as azure devops. project management knowledge and experience are advantageous. certification in business analysis preferred but not required. knowledge, skills, and experience ability to learn new domains and become an expert in the field. strong computer and internet skills including all ms office suite (word, excel, outlook, powerpoint). must be efficient with strong attention to detail. skills in organization and planning, demonstrated ability to work independently and exercise sound judgment and problem solving. strong knowledge on agile software development methodology must be able to work across multiple projects, where necessary excellent communication, interpersonal, and presentation skills ability to control scope and manage stakeholder expectations. strong skills in organization and planning, demonstrated ability to work independently and exercise sound judgment and problem solving. proven ability to manage projects. environmental and or physical factors typical 40+ hour workweek. longer hours may be necessary at times. required to stand, walk; sit; and reach with hands and arms. constant adequate range of motion and mobility required. if you are a detail-oriented individual with excellent analytical skills and a passion for data analysis, we would love to hear from you. please submit your resume and cover letter detailing your relevant experience. job types: full-time, permanent pay: $65,557.30 - $95,000 per year benefits: 401(k) 3% match 401(k) matching dental insurance flexible spending account health insurance health savings account life insurance paid holidays paid time off professional development assistance vision insurance work from home compensation package: bonus opportunities performance bonus yearly pay experience level: 3 years schedule: 8 hour shift monday to friday application question(s): this position requires a candidate that is local to the fairfax, va area and can commute to the client s location several times per week when necessary. are you local to the are and can you commute to an onsite location when necessary? education: bachelor s (required) experience: business analysis: 3 years (required) work location: remote v role=""separator"" aria-orientation=""horizontal"" class=""css-1cflm8p e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
17," 

 job description:  data analyst classification: exempt clearance: active ts sci ci poly location: onsite at joint base anacostia – bolling (washington, dc) role overview: seeking a talented data analyst to support the assessments branch at defense intelligence agency s deputy director for global integration (ddgi). responsibilities: conduct analysis and calculations to determine how data samples and reporting can best support the mission of the industrial assessments branch and across the agency. develop, implement, and integrate creative methodologies for mission and functional assessments in the agency to provide a holistic assessment at the ""industrial level"" to ensure effective operations and speed mission decision making. conduct analysis to incorporate and evaluate risk. producing algorithms in r &amp; or python analysis of large and multiple data sets advise staff on the implications of data-driven decision-making. partner with personnel and elements across the staff to build and develop, execute, and communicate the results of assessments. develop and provide program project briefings (including data visualizations) and recommended courses of actions to senior leaders. required skills &amp; experience: experience engaging with internal stakeholders to collect, compile, sort, analyze, and convey complex data into recommendations, assessments, or presentation formats; able to interface with external senior-level personnel under minimal supervision. experience in working with web developers to create leadership and sme dashboards, including web-enabled data collection for operations, activities, and investments (oais) ability to build analytical models and quantitative analysis for strategic and campaign assessments, including military assessment and strategic risks. experience with multivariate regression and non-parametric analysis experience with programming languages (e.g. r, python, xml, javascript, etl frameworks) and databases; coding for eda, data cleaning, and above statistical tests (e.g. sql, sqlite, etc). experience with big data and analysis of large data sets (ai ml methods and approaches) experience with statistical packages for analyzing large datasets (e.g. sas, excel, spss, etc). experience with database design, data models, data mining, and segmentation techniques experience with data analysis tools (e.g. tableau, rapidminer, openrefine, knime, google search operators, nodexl, etc.). desired skills &amp; experience: experience with military service, combatant command, or joint chief of staff planning activities is preferred experience advising and analyzing large data sets in support of strategic planning qualifications: bachelor s degree (computer science or similar) minimum of 5+ years of professional experience about us intellidyne, llc empowers government organizations through the delivery of quality, mission-aligned services and innovative, people-first it solutions. intellidyne has earned the designation of a top workplace by providing an inclusive and supportive environment where employees have a voice and are challenged to provide innovative solutions to our clients of national, state, and local importance. our benefits inclusive and supportive work environment competitive compensation package professional growth through annual subsidy for trainings, certifications, professional memberships as well as mentorships and job shadowing medical, dental, vision, 401(k) with company match flexible paid time off program, 11 holidays, paid parental leave, military leave, and government shutdown leave rewards and recognition through peer awards, service year awards, spot bonuses, and annual company awards wellness and mental health benefits commuter benefits flexible work options our commitment to diversity and inclusion we are committed to honoring diversity, equity, inclusion and accessibility in our hiring practices. intellidyne is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please contact staffing@intellidyne-llc.com or . 

 "
18," 

 job description:  full time washington, dc hybrid remote 5 years professional services reports to project manager status: citizen or green card holder (position requires clearance) assurety consulting has a great opportunity for a sr. business analyst position. the senior business analyst is responsible for collaborating with the client, developing an understanding of the client s organization, developing user requirements, and ensuring that business solutions are consistent with customer strategic goals and investment decisions. implements state-of-the-practice systems and technology in the client s environment, using leading approaches, concepts, and ideas. researches and evaluates system designs to select appropriate technology and use resources efficiently. evaluate and recommend cots applications and methodologies that can be acquired to provide technology solutions. develops transition strategies and plans to cut over legacy systems. performs project management functions in accordance with project management institute (pmi) standards. assurety consulting genuinely cares about its employees. we bring together the best people and the best careers. our family of talented and focused professionals enjoy assurety consulting s generous pto and holidays, great benefits, and great pay. all employees of assurety share one job description which is to keep its customers and help grow the company. general function: analyze systems, applications, and new business needs of the customer and develop requirements driven by systems engineering principles. implement system and application changes that sustain the revenues of the client, improve customer experience, cut workflow and operational costs, and bring efficiencies to the overall project implementation approach. focused on developing digital products solutions platforms and supporting innovation initiatives of the client. analyze cloud transition and deployment strategies. supports customer service communication and collaboration activities and supports internal and external customers on new software functionality, develop plans for the releases on business needs statements needing requirements for the release and dependencies. develop agile stories and waterfall software requirements documents. manage the workload and communicate progress in daily meetings and weekly reports to the client. identify risks and communicate risks to client and pmo. review, analyze, and evaluate user needs to create systems solutions that support overall business strategies. document system requirements, define scope and objectives, and create system specifications that drive system development and implementation. incumbents function as a liaison between it and users and have both business and technical expertise. work with data files, flat files, xml, jason, and other formats to define business and technical requirements. performs quality assurance activities including developing and executing test plans, test case requirements test use case matrix, and reporting on testing activities. other duties as assigned, including but not limited to developing agile and waterfall business, functional and technical requirements, api design documents, business needs statements, schedules, requirements matrix, reports, technical and business guides, management of data specifications changes, change request, engineering change requests, test problem reports, communications performance analytics, training powerpoints to train customers (internal and external on new products, systems, supplication, processes). qualifications: 5 years of business and technical and systems analysis, evaluation and user needs identification experience and skills to convert the needs into software requirements and directly impact customer experience, revenue, and cost avoidance where necessary. 1+ years of experience leading requirements planning and management activities in agile and waterfall methodologies. must have problem solving and consultant type skills to recognize, analyze, and respond to business and technical problems. must have excellent written, verbal, and developing training content communication skills. bachelor s degree in a relevant field such as computer science, business administration, finance, marketing, accounting, engineering, economics, mis or a related discipline or equivalent experience. experience in working with multiple stakeholders related to integration management and risk management is a big plus. ability to work independently without direct supervision of day-to-day tasks. proficiency to work with microsoft excel, pivot tables, powerpoint, and sql will increase your success probability across different work streams. 

 "
19," 

 job description:  capital area pediatrics offers accessible, comprehensive pediatric care to families at five practice locations throughout northern virginia. for both sickness and health, generations of families have chosen capital area pediatrics to provide outstanding care and an exceptional patient experience. we are currently hiring a business analyst to support business operations from our corporate office located in oakton, virginia. in this role you will: extract data from various systems for the key performance indicators (kpis), assembling into one master dashboard to assist executive leadership team with data-driven decision making analyze and interpret data and other research results, as well as findings and recommendations, in reports and briefings for the executive leadership team. ensure data integrity. engaging in planning of business, evaluation and analysis of business risks and needs. work with management to prioritize business and information needs. critically think and analyze results using statistical techniques and provide ongoing reports. acquire data from primary or secondary data sources to present comprehensive data sets. identify, analyze, and interpret trends or patterns in complex data sets. support in analysis, modeling, and other quantitative techniques as needed to answer business questions and evaluate business issues and objections. perform other administrative duties as assigned. requirements at least one (1) year of experience is preferred, but we are willing to train a recent graduate with applicable education and internship and or coursework experience. this would be an ideal internship externship opportunity. undergraduate or graduate degree in related field required. strong analytical skills, work ethic, independence, problem solving ability, effective communication skills, and overall positive attitude. excellent oral and written communication skills. must be able to effectively communicate with leadership regarding the results of data analysis. ability to estimate work effort for projects and adhere to established timelines. ability to be resourceful and proactive in gathering information and sharing ideas. capital area pediatrics (""the company"") is a proud equal opportunity employer. we do not discriminate on the basis of race, religion, color, sex, gender identity, pregnancy, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status, or any other basis covered by appropriate law. all employment decisions are based on qualifications, merit, and business needs. the company does not accept unsolicited resumes through or from search firms or staffing agencies. all unsolicited resumes will be considered the property of the company and the company will not be obligated to pay a placement fee. v role=""separator"" aria-orientation=""horizontal"" class=""css-1cflm8p e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
20," 

 job description:  this is a remote position. position title: salesforce business analyst $52,500 to 87,500 annually doe comprehensive health benefits include - medical, dental, vision, 401k, flexible spending account, paid sick leave and paid time off, quarterly performance bonus, training, career growth and education reimbursement programs. at ziply fiber, our mission is to elevate the connected lives of our communities everyday. we re delivering the fastest home internet in the northwest, with a focus on areas traditionally underserved by mainstream internet companies. and as our state-of-the-art fiber network expands in wa, or, id and mt, so does our need for team members who can help us grow and realize our goals. we may be building internet, but we are reaching real people. we strive to build relationships and provide customers and communities with refreshingly great experiences. we emphasize our values in all our interactions: genuinely caring: our customers and colleagues are people, and quite possibly our neighbors. we put ourselves in their shoes and give them our full attention. empowering you: we empower our customers to choose the products that best meet their needs, and we support our employees to implement solutions that elevate the experiences of our customers and coworkers. innovation and improvement: we always look for ways to make the experiences of our customers – and each other – better. earning your trust: we earn trust by communicating simply and transparently as real people, not as a corporation. job summary: the salesforce business analyst will work with the salesforce team to build and deploy solutions that reduce selling friction for our commercial sales team. as a specialist in ziply s b2b sales operations procedure, this role will evaluate and document business processes, determine efficiencies, analyze user requirements and work with stakeholders to implement front-end solutions within our salesforce organization. essential duties and responsibilities: the essential duties and responsibilities listed below are a range of duties performed by the employee and not intended to reflect all duties performed: evaluate existing business processes, analyze data, and scope improvement projects. prepare, modify, and maintain reports and dashboards within salesforce. design, build and maintain salesforce features that support front-end users. respond to front-end user troubleshooting cases, process questions, etc. support the salesforce administration team in implementing day-to-day feature requests. create and manage standard and custom fields, formulas, and page layouts. prepare and deliver business process documentation and training materials. complete bulk imports and exports of data. prepare and deliver walkthroughs and basic training materials. make recommendations for enhancements to improve system performance. must be available to work regular business hours pacific standard time. must also be available to work on-call, evenings as needed. performs other duties as required to support the business and evolving organization. qualifications: high school diploma or ged equivalent required. associate or bachelor s degree preferred. salesforce administrator certification and or business analyst certification required. minimum of one year of hands-on salesforce support experience required. strong understanding of standard functionality in salesforce and best practices. strong excel skills for data manipulation and analytics. understanding of business process including b2b sales and revenue operations. demonstrated business data analytics skills. salesforce report and dashboard design and implementation experience required. project coordination including discovery, needs analysis and project scoping experience required. experience with salesforce add-ons and features such as maps and sales engagement preferred. applied salesforce flow experience preferred. knowledge, skills, and abilities: passionate curiosity, resourcefulness, and willingness to seek out solutions. ability to work independently and apply sound judgment and reasoning skills to a variety of business situations. ability to multi-task and collaborate effectively with other personnel to meet deadlines. strong verbal and written communication, attention to detail and organizational skills. ability to work within critical deadlines. ability to adjust to rapidly changing priorities and schedules. ability to provide excellent customer service. work authorization: applicants must be currently authorized to work in the us for any employer. sponsorship is not available for this position. physical requirements: the physical demands described here are representative of those that must be met by an employee to perform the essential functions of this job successfully. reasonable accommodation may be made to enable individuals with disabilities to perform the essential functions. essential and marginal functions may require maintaining physical condition necessary for bending, stooping, sitting, walking, or standing for prolonged periods of time; most of the time is spent sitting in a comfortable position with frequent opportunity to move about. the employee must occasionally lift and or move up to 25 pounds. specific vision abilities required by the job include close vision, distance vision, color vision, peripheral vision, depth perception, and the ability to adjust focus. work environment and additional information: work is performed in an office setting with exposure to computer screens and requires extensive use of a computer, keyboard, mouse, and multi-line telephone system. the work is primarily a modern office setting. at all times, ziply fiber must be your primary employer. unless otherwise prohibited by law, employees may not hold outside employment nor be self-employed without obtaining approval in writing from ziply fiber. in holding outside employment or self-employment, employees should ensure that participation does not conflict with responsibilities to ziply fiber or its business interests. diverse workforce eeo: ziply fiber is an equal opportunity employer. ziply fiber will consider all qualified candidates regardless of race, color, religion, national origin, gender, age, marital status, sexual orientation, veteran status, and the presence of a non-job-related handicap or disability or any other legally protected status. ziply fiber requires a pre-employment background check as conditions of employment. ziply fiber may require a pre-employment drug screening. ziply fiber is a drug free workplace. 

 "
