numb_description,job_description,state,report_year
11," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
12," 

 job description:  job summary: it cyber security support for united stated coast guard (uscg) waterways commerce cutter (wcc) (cg-9327) program management offices (pmo). education and experience: relevant associates or bachelor of science degree twelve (12) years of experience, including four (4) years of information technology cyber specialist experience on a coast guard or dod major acquisition program. essential duties: program protection and cybersecurity activities support including preparation, coordination, and execution of events, meetings, artifacts, and documents. plans and supports specific business, management, functional, technical, professional or policy areas of the system related to information technology and cyber and the application and management of these throughout the program lifecycle. this includes supporting or leading complex efforts by coordinating and facilitating large diverse groups, accurately documenting program discussions decisions, managing performing strategic communications and outreach to include written documents, providing inputs, and preparing high-level briefings of strategic goals. supports systems engineering best practice by developing enterprise architecture models; supports the update and maintenance of key program documents including the program protection plan and acquisition cybersecurity plan; evaluates uscg, dod, and dhs policy and doctrine as it pertains to c5i integration and rmf implementation and execution; develops plans, submits engineering change requests (ecrs), and suggests allocation of resources in order to effectively integrate c5i solutions onto wcc, as well as efficiently implement rmf plans; reviews and evaluates rmf artifacts using the designated management tools (i.e. emass); evaluates and reviews design artifacts related to system security engineering and makes recommendations for adherence to policy and or system requirements. supports the development of performance monitoring tools as it relates to shipbuilder performance (i.e. pm metrics dashboard). key responsibilities include identifying issues; conducting complex analysis and assessment of these issues; and providing advice to major program project leaders. knowledge, skill and abilities: proficient with developing enterprise architecture models, program protection plans, and acquisition cybersecurity plans, and implementing rmf plans. familiarity with utilization of emass (enterprise mission assurance support service) and development of performance monitoring tools (dashboards). vector csp, llc is an equal opportunity employer. we do not discriminate in employment decisions based on race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status, or any other legally protected status. we are committed to providing reasonable accommodations to individuals with disabilities in the employment application process. eoe aa m f d v. for assistance, please contact our human resources department by telephone at  or by email at human.resources@vectorcsp.com . we offer medical, vision, ltd, std, life insurance, dental, 401k, pto, and tuition reimbursement to those who qualify. like us on facebook, https: www.facebook.com vectorcsp &amp; follow us on linkedin, https: www.linkedin.com company vectorcsp 

 ",dmv,2024
13," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
14," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
15," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
16," 

 job description:  we are seeking a highly skilled cloud security engineer to support the modernization of a portfolio of applications. the primary goal is to redesign and secure existing .net and python applications within the azure cloud environment, ensuring they are scalable, secure, and performant. the cloud security engineer will play a critical role in embedding security throughout the development lifecycle, integrating devsecops practices, and enhancing the overall security posture of the agency. this position is hybrid (on-site 2 days a week in bethesda, md). responsibilities: assess and analyze existing .net, python, and r studio applications. collaborate with stakeholders to gather requirements and establish security objectives. develop detailed design documents incorporating nist sp 800-53 controls. ensure secure coding standards and best practices are followed. implement security measures within azure cloud services including azure app services, azure functions, and azure kubernetes service (aks). database modernization and management: design secure, efficient, and scalable database schemas. implement robust data management jobs and maintain databases. ensure secure integration with nih data sources. develop secure, interactive data visualizations using tableau, power bi, and business objects. ensure data visualizations are compliant with security standards. develop and execute comprehensive security test plans. implement automated testing solutions and continuous monitoring. address security defects promptly. ensure new systems are securely integrated with existing azure services. optimize security within microsoft power platform applications. leverage ai and machine learning models to enhance security and efficiency. conduct thorough security assessments of existing applications. develop and implement security policies and procedures. embed security at every stage of the application development lifecycle. support nih security assessments, develop plan of action and milestones (poa&amp;m) for security findings. integrate security within ci cd pipelines. design and implement access controls and encryption mechanisms. ensure compliance with federal regulations including fisma and nist standards. provide training and support to development teams on secure coding practices. participate in agile methodologies including regular sprint planning, daily stand-ups, and retrospectives. qualifications: bachelor s degree in computer science, information technology, or a related field. 5+ years of experience in cloud security, particularly within azure cloud services. strong knowledge of secure coding standards and best practices. experience with devsecops practices and ci cd pipelines. familiarity with nist sp 800-53 controls and federal regulations (fisma, nist). proficiency in .net, python, and database management (azure sql database, cosmos db). experience with data visualization tools (tableau, power bi, business objects). excellent problem-solving skills and attention to detail. strong communication and collaboration skills. preferred skills: certifications such as cissp, cism, or azure security engineer. experience with microsoft power platform (power apps, power automate). knowledge of ai and machine learning models for security applications. familiarity with containerization technologies (docker, kubernetes). 

 ",dmv,2024
17," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
18," 

 job description:  job description: company overview: eager to join a team where your skills are valued, your growth is nurtured, and your impact is profound? look no further than markon, a premier consulting firm deeply dedicated to advancing our nation s most critical missions. at markon, we don t just offer jobs – we offer opportunities for personal and professional transformation. empowering our employees to lead, innovate, and excel, we foster an environment where new ideas are not just welcomed but celebrated. as a perennial washington post top workplace, we prioritize the well-being and success of our team members, ensuring they can bring their best selves to work. headquartered in falls church, virginia, markon has garnered national recognition for our unwavering dedication to excellence in serving the intelligence community, as well as federal civilian and defense agencies. our growing reach extends across 17 states, 116 countries, and 5 continents, where our team of dynamic professionals collaborates to deliver unparalleled program and project management services. markon values people and the tremendous impact each individual can make – which is why we re consistently recognized as one of the best places to work in federal government consulting. here, you can help solve the nation s most important challenges, surrounded by colleagues who help you grow, advance, and succeed. we are deeply dedicated to what matters – bringing out the best in each other to advance our clients missions. join us and make a meaningful impact. markon is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. description: markon s partner company is seeking a senior systems engineer to join our program supporting a key ic government customer. responsibilities may include: develop and manage infrastructure as code (iac) using languages such as ansible to automate infrastructure provisioning and management. implement and maintain system automation processes to enhance operational efficiency and reduce manual intervention. perform security reviews of applications and infrastructure to ensure compliance with security standards and best practices. develop and maintain applications using eclipse, github, devops tools, java, and python. collaborate effectively in agile activities, contributing to sprint planning, daily stand-ups, and retrospectives over a period of 4+ years. research and integrate new technologies in object-oriented programming to enhance software development practices and outcomes. utilize cloud-based services for application deployment and management, ensuring scalability and reliability of the solutions. job requirements: requirements: bachelor s or master s degrees in computer science are preferred with 11+ years of relevant experience. experience with infrastructure as a code (iac) languages, such as ansible. experience working with system automation. experience working with linux. eclipse developmental duties git hub, devops, java, and python. candidate should have experience in security review of applications and infrastructure. 4+ years experience participating in agile activities. research new technologies in object-oriented programming. experience in cloud based services. desired skills: experience with infrastructure automation technologies like docker, vagrant, etc. experience with build automation technologies like maven, jenkins, etc. experience with building apis and services using rest, soap, etc experience with scripting languages like perl, shell, etc. 

 ",dmv,2024
19," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
20," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
21," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
22," 

 job description:  job summary: it cyber security support for united stated coast guard (uscg) waterways commerce cutter (wcc) (cg-9327) program management offices (pmo). education and experience: relevant associates or bachelor of science degree twelve (12) years of experience, including four (4) years of information technology cyber specialist experience on a coast guard or dod major acquisition program. essential duties: program protection and cybersecurity activities support including preparation, coordination, and execution of events, meetings, artifacts, and documents. plans and supports specific business, management, functional, technical, professional or policy areas of the system related to information technology and cyber and the application and management of these throughout the program lifecycle. this includes supporting or leading complex efforts by coordinating and facilitating large diverse groups, accurately documenting program discussions decisions, managing performing strategic communications and outreach to include written documents, providing inputs, and preparing high-level briefings of strategic goals. supports systems engineering best practice by developing enterprise architecture models; supports the update and maintenance of key program documents including the program protection plan and acquisition cybersecurity plan; evaluates uscg, dod, and dhs policy and doctrine as it pertains to c5i integration and rmf implementation and execution; develops plans, submits engineering change requests (ecrs), and suggests allocation of resources in order to effectively integrate c5i solutions onto wcc, as well as efficiently implement rmf plans; reviews and evaluates rmf artifacts using the designated management tools (i.e. emass); evaluates and reviews design artifacts related to system security engineering and makes recommendations for adherence to policy and or system requirements. supports the development of performance monitoring tools as it relates to shipbuilder performance (i.e. pm metrics dashboard). key responsibilities include identifying issues; conducting complex analysis and assessment of these issues; and providing advice to major program project leaders. knowledge, skill and abilities: proficient with developing enterprise architecture models, program protection plans, and acquisition cybersecurity plans, and implementing rmf plans. familiarity with utilization of emass (enterprise mission assurance support service) and development of performance monitoring tools (dashboards). vector csp, llc is an equal opportunity employer. we do not discriminate in employment decisions based on race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status, or any other legally protected status. we are committed to providing reasonable accommodations to individuals with disabilities in the employment application process. eoe aa m f d v. for assistance, please contact our human resources department by telephone at  or by email at human.resources@vectorcsp.com . we offer medical, vision, ltd, std, life insurance, dental, 401k, pto, and tuition reimbursement to those who qualify. like us on facebook, https: www.facebook.com vectorcsp &amp; follow us on linkedin, https: www.linkedin.com company vectorcsp 

 ",dmv,2024
