numb_description,job_description,state,report_year
14," 

 job description:  job title: project manager (key personnel) job description: we are seeking a highly qualified project manager who will be responsible for overseeing and managing various a project to support translating documents into common resettled refugee languages and to provide on-site interpretation event space rental for small-scale events with stakeholders or refugees in locations throughout the united states (u.s). the successful candidate will have a strong background and expertise in these areas, along with a demonstrated track record of at least five years of relevant experience. key responsibilities: 1. act as the primary point of contact for the contracting officer s representative (cor), maintaining effective communication and building a strong working relationship. 2. oversee staffing requirements, ensuring that the team is adequately resourced and properly trained to meet project objectives. 3. develop and implement project management strategies and plans, guided by the cor-approved implementation plan, to ensure the successful delivery of the program. 4. establish work priorities and provide guidance to staff, ensuring that tasks and deliverables are completed within set timelines and with the expected level of quality. 5. conduct regular reviews and evaluations of staff performance, providing feedback and guidance for professional growth and development. 6. collaborate closely with the office of refugee resettlement (orr) and its stakeholders to ensure alignment of project goals and objectives. 7. identify and address training needs for onsite event interpretation staff, ensuring their ability to effectively communicate with program participants. 8. maintain accurate and up-to-date project documentation, including progress reports, financial records, and other relevant information as required. qualifications: 1. bachelor s degree or higher in a related field (e.g., social work, refugee studies, non-profit management, etc.). 2. a minimum of five years of relevant experience in social work, refugee resettlement, immigrant support, and or non-profit operations. 3. strong knowledge and understanding of relevant policies, regulations, and best practices in the field. 4. proven ability to manage and motivate teams, ensuring successful delivery of projects. 5. excellent communication and interpersonal skills, with the ability to effectively collaborate with diverse stakeholders. 6. strong organizational and time management abilities, with the capacity to prioritize tasks and meet deadlines. 7. proficient in using project management tools and software to track progress and manage tasks. 8. demonstrated problem-solving skills and the ability to make sound decisions in challenging situations. note: this job description is not exhaustive and may be subject to change in response to the evolving needs of the organization and the project. about us red carrot is an award-winning, woman-owned small business that is growing rapidly in the federal government space. our team is fueled by passion, backed by intelligence, and built on expertise. from our inception, we have leveraged industrial engineering principles and data analytics to craft highly efficient solutions for clients complex needs. as we have grown, we remain focused on research-centric, data-informed, and audience-oriented, while expanding our range of expert capabilities. headquartered in miami, florida, we have a strong and continually growing presence in washington, d.c., as well as team members and clients all over the country. we understand the importance of overcoming geographic limitations to provide the best, all-encompassing service to our clients. red carrot builds client capacity by implementing strategic communications, customer experience, management consulting, and human capital solutions on behalf of our clients. zfcrufjkjg 

 ",dmv,2024
15," 

 job description:  arcadis is the world s leading company delivering sustainable design, engineering, and consultancy solutions for natural and built assets. we are more than 36,000 people, in over 70 countries, dedicated to improving quality of life. everyone has an important role to play. with the power of many curious minds, together we can solve the world s most complex challenges and deliver more impact together. role description: the o&amp;q project manager will help manage project delivery by creating value through a unique product, service or result for a relevant lane or tower and ensure that a project team meets its goals. collaborates and communicates proactively with project management teams, tower specialists and or other stakeholders ensuring projects are delivered and service meet current and future business needs. collaborates with the o&amp;q project management community to develop, implement, optimize and maintain project management services. role accountabilities: this role entails making sure to perfectly execute the phases of project management; initiation, project planning, project execution, performance monitoring, and project close. the ability to manage time and prioritize tasks is essential, deciding the scope of product, estimation of cost and scheduling of tasks. ensuring a cohesive delivery approach where relevant stakeholders and internal- and external suppliers are involved (e.g. testing) and informed. depending on project type and size manage and motivate a (multidisciplinary) project team working towards a satisfying outcome. great communication and effective leadership to manage teams from different departments who may not be used to working together. awareness of how an organization is structured (in- and outside tech tower) and how project teams are formed withing lanes or across the towers, be proactive in finding new, potential problems rather than waiting to see if anything goes wrong. being excellent decision-makers and able to delegate responsibilities to the team members most equipped to handle them. be an ambassador to improve and follow the same methodology and stick to our pm principles manage planning, executing, monitoring, controlling, and closing out projects. accountable for the entire project scope, the project team and resources, the project budget, and the result of the project. be well aware of their responsibilities towards team, internal and external stakeholders. ensure the team follows the same pm methodology and stick to our pm principles, also by using our leading tool smartsheet qualifications &amp; experience: minimum of 5-7 years hands-on experience with (technology) projects and preferred at least 3 of which for major erp systems. demonstrated experience successfully planning and executing a project program in a global company with a multi-national, multi-vendor environment. proven track record of achieving service excellence, including maintaining positive stakeholder relationships and coordinating (multi-disciplinary) teams with internal and external resources why arcadis? we can only achieve our goals when everyone is empowered to be their best. we believe everyone s contribution matters. it s why we are pioneering a skills-based approach, where you can harness your unique experience and expertise to carve your career path and maximize the impact we can make together. you ll do meaningful work, and no matter what role, you ll be helping to deliver sustainable solutions for a more prosperous planet. make your mark, on your career, your colleagues, your clients, your life and the world around you. together, we can create a lasting legacy. join arcadis. create a legacy. our commitment to equality, diversity, inclusion &amp; belonging we want you to be able to bring your best self to work every day which is why we take equality and inclusion seriously and hold ourselves to account for our actions. our ambition is to be an employer of choice and provide a great place to work for all our people. we are an equal opportunity and affirmative action employer. women, minorities, people with disabilities and veterans are strongly encouraged to apply. we are dedicated to a policy of non-discrimination in employment on any basis including race, creed, color, religion, national origin, sex, age, disability, marital status, sexual orientation, gender identity, citizenship status, disability, veteran status, or any other basis prohibited by law. arcadis offers benefits for full time and part time positions. these benefits include medical, dental, and vision, eap, 401k, std, ltd, ad&amp;d, life insurance, paid parental leave, reward &amp; recognition program and optional benefits including wellbeing benefits, adoption assistance and tuition reimbursement. we offer nine paid holidays and 15 days pto that accrue per year. the salary range for this position is $93,000 - $110,000. actual salaries will vary and are based on several factors, such as experience, education, budget, internal equity, project and location. 

 ",dmv,2024
16," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
17," 

 job description:  job description position summary: the usaid guatemala energía sostenible para productividad y prosperidad (espp) activity proposed by the advancing modern power through utility partnerships (ampup) program will develop a rural electrification planning platform and design a financing mechanism to promote productive uses of electricity in guatemala. these activities will support increased access to electricity service in elected areas of rural guatemala including the western highlands, alta verapaz, baja verapaz, and other departments. the project manager will be responsible for overseeing nreca international engagement in all activities related to espp, including directing nreca employee and support personnel activities related to this project. essential duties and responsibilities: leads nreca team activities to support the guatemala ampup activity as proposed. identifies potential value chains that would be included in an eventual productive use of electricity loan program, evaluate viability, evaluate technology solutions, and identify financing required for implementation, with support from nreca international home office staff. oversees value chain mapping to identify the nexus of electrification expansion and productive uses. supervises data collection to identify affordability constraints and financing requirements. evaluates productive use demand and financing needs for productive use loans. directs development of a productive use loan fund that will be launched during project implementation. monitors espp activity progress. drafts and submits quarterly, semi-annual and annual progress reports to nreca and usaid. supervises nreca staff in guatemala. coordinates program progress with usaid and ministry of energy and mineral resources, cnee, inde, and other key electrification program entities. responsible for the security, management and disposal of any confidential information direct reports to this position: local nreca guatemala staff qualifications formal education required: bachelor s degree in business administration, public administration, non-profit management or a similar degree. master s degree preferred. experience and certifications required: a minimum of seven years of progressively responsible experience in electrification program and specifically productive use of electricity program development or management. flsa status: exempt knowledge, skills and abilities required (as demonstrated by prior work experience): spanish fluency required. ability to work with a wide variety of people to foster cooperation toward achievement of shared objectives. ability to lead people, with a track record of developing, motivating and delegating responsibilities across team members. ability to be persuasive, negotiate, and collaborate with individuals at all levels inside and outside of the organization interpersonal skills, member service orientation and ability to work in a team environment. ability to conceptualize, produce and disseminate high-quality materials. ability to effectively interact with others and work in a team environment and providing follow-up when needed. ability to communicate, both verbally and in writing, with a diverse membership, employees and or vendors in a clear and precise manner. ability to use microsoft office tools (excel, word, outlook, power point) and to operate various office equipment such as personal computer, copier, printer, fax machine or other job-related equipment. ability to provide service excellence by building relationships, being resourceful, responsive and respectful. ability to report to the office site as required. essential physical requirements: the worker is required to have close visual acuity to perform an activity such as: preparing and analyzing data and figures; transcribing; viewing a computer terminal and extensive reading. exerting up to 20 pounds of force occasionally, and or up to 10 pounds of force frequently, and or a negligible amount of force constantly to move objects. if the use of arm and or leg controls requires exertion of forces greater than that for sedentary work and the worker sits most of the time, the job is rated for light work. disclaimer statemen t : the preceding job description has been written to reflect management s assignment of essential functions. it does not prescribe or restrict the tasks that may be assigned . additional requirement: the preceding job description has been written to reflect management s assignment of essential functions. it does not prescribe or restrict the tasks that may be assigned. all qualified applicants will receive consideration for employment without regard to race, color, sex, sexual orientation, gender identity, religion, national origin, disability, veteran status, or other legally protected status. nreca is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. if you need special assistance or an accommodation while seeking employment, please e-mail humanresources@nreca.coop or call:  - nreca arlington human resources. please call  - nreca lincoln human resources, for lincoln, ne employment opportunities. we will make a determination on your request for reasonable accommodation on a case-by-case basis. the u.s. equal employment opportunity commission (eeoc) recently released the know your rights poster, which updates and replaces the previous ""eeo is the law"" poster and ""eeo is the law poster supplement"". pay transparency non-discrimination. nreca will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay. please see the pay transparency nondiscrimination provision for more information. e-verify. as a federal contractor, nreca is required to participate in the e-verify program to confirm eligibility to work in the united states. for information please click on the following link: e-verify . for more information about life at nreca please visit www.electric.coop . 

 ",dmv,2024
18," 

 job description:  votre rôle the aim of the job is to test and validate the project s solution and lead uat as per business requirement within the project defined planning while ensuring consistency and adherence to the best practices. the main activities of the job are: create test cases and data set in coordination with the business project team to ensure we are fitting business needs prepare test environments and perform functional and user acceptance test, ensure non-regression test and respect planning be responsible to organize and prepared end to end tests and by ensuring all the preliminary steps have been fulfilled prior to end-to-end test with all the parties lead and perform uat to ensure successful go-live provide a weekly (or daily depending on project criticality) status of the projects and ensure all projects status are updated in our project management platform store all the documentation on sharepoint proper update of tickets created and follow-up ensure correct status of ticket created, description of issues is clear with appropriate attachment and ensure that tickets are treated by responsible team ensure consistency in using templates for testing ensure knowledge transfer to new member other team members identify risk and raise alert appropriately during validation process and ensure blocking issues are followed work closely with development and business team to ensure continuity of work initiate workshops meeting to solve understand clarification issues request as and when required ensure mom are sent for your meetings for follow-up update tickets accordingly and quality tracker for quality kpi support the operational team to train the team members by using tests cases done votre profil 2 years of qa methodologies, automated non-automated testing tools and test strategies knowledge and passion for software qa methodologies &amp; processes strong experience in designing automated non-automated testing solutions from scratch expertise in breaking down feature requirements to design efficient targeted &amp; end-to-end testing scenarios test planning, prioritizing, and coordination excellent communication skills and ability to interact with all levels of end users and technical resources meticulous attention to detail previous experience taking ownership of validating features functionality and certifying projects end-to-end with high quality enjoys working with a diverse group of people with different expertise skill and comfort working in a rapidly moving environment with dynamic objectives and iteration with users early-stage data-centric startup experience le plus de l offre . contrat cdi 

 ",dmv,2024
19," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
20," 

 job description:  job description human capital talent acquisition marketing statement: wmata is looking for a skilled professional to assist with and oversee project management related tasks and duties as well as other day to day efforts to join our team and drive recruitment-related projects and tasks. in this role, the ideal candidate will: oversee and support recruitment related projects and initiatives, ensuring timely and effective execution; assist with the development and implementation of communication strategies that deliver accurate, timely, and transparent messaging across multiple platforms; collaborate with the talent acquisition team and partnering offices to enhance recruitment initiatives and operational efficiency; act as a key liaison between the office of talent acquisition and other partnering offices as well as perform other responsibilities and tasks that significantly impact our recruitment efforts. general hybrid work statement: this opportunity is a hybrid opportunity allowing for flexibility between virtual and in-person work subject to the authority s telework policy. minimum qualifications education bachelor s degree in business administration, business management or related field experience seven (7) years of progressively responsible experience analyzing business problems and coordinating business improvement projects in a large-scale organization demonstrated experience in developing, managing, and implementing complex, high-profile projects and programs certification licensure none preferred experience experience with a transit organization or progressively responsible managerial experience in a highly visible organization in the public service sector certification six sigma process improvement certification project management certification medical group: satisfactorily complete the medical examination for this position, if required. the incumbent must be able to perform the essential functions of this position either with or without reasonable accommodations. summary the project manager (non-technical) conducts research and gathers data from various sources in response to inquiries from internal and external entities and keeps department leadership apprised on matters that may have an impact on the delivery of the department s mission. the incumbent provides strategic support, guidance, and management for a broad range of projects to include program and policy assignments pertinent to the mission of the department. the project manager (non-technical) is responsible for ensuring the existence and operation of management systems for the purpose of organizing data information that facilitate the planning, development, direction, management, analysis and implementation of assigned project programs within the specific department. in addition, this incumbent develops, monitors, and coordinates viable strategic activities and programs to enhance organizational management development opportunities. the incumbent encounters and addresses sensitive and confidential matters on a routine basis. essential functions performs a wide range of project, programs and policy development duties, including conducting detailed issue and data analyses, framing recommendations and options for executive consideration, developing detailed project and program plans, leading project and program implementation efforts and assessing impacts and results. oversees all aspects of a project over the entire project life-cycle. sets deadlines, assigns responsibilities, monitors and summarizes progress of project in order to affirm a precise delivery timeframe. develops in-depth familiarity with functional business scope and project objectives. develops, coordinates and monitors the implementation and effectiveness of viable strategic plans pertaining to assigned projects or programs. reviews and responds or coordinates responses to high-profile, complex, and politically sensitive executive correspondence, including inquiries from federal, state, regional, and local government officials, board of directors, and the general public. assists in the development, implementation and oversight of departmental policies, procedures and policy instructions, regulations, goals, long-range strategies, and outreach initiatives. serves as liaison between offices within or outside of the department to ensure expeditious resolution to issues and provide necessary resources to appropriate customers. develops, implements, and executes strategies, processes, and best practices which effectively address authority-wide business goals. responsible and accountable for developing and submitting a realistic and reasonable project budget and for issuing appropriate progress reports as required to record the project s advancements or delays. the report shall include a register of completed tasks, all payments issued and any problems causing delays, redirection of focus or that impacts project delivery timeline or strategy. a progress report will be provided to ombs as well as the program s front office (elt member) as required. responsible for cost allocation to appropriate projects and for the timely and accurate review and approval of applicable invoices. the essential duties listed are not intended to limit specific duties and responsibilities of any particular position. nor is it intended to limit in any way the right of managers and supervisors to assign, direct and control the work of employees under their supervision. evaluation criteria consideration will be given to applicants whose resumes demonstrate the required education and experience. applicants should include all relevant education and work experience. evaluation criteria may include one or more of the following: skills and or behavioral assessment personal interview verification of education and experience (including certifications and licenses) criminal background check (a criminal conviction is not an automatic bar to employment) medical examination including a drug and alcohol screening (for safety sensitive positions) review of a current motor vehicle report closing wmata is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other status protected by applicable federal law. this posting is an announcement of a vacant position under recruitment. it is not intended to replace the official job description. job descriptions are available upon confirmation of an interview. 

 ",dmv,2024
21," 

 job description:  at xometry north bethesda, md xometry (nasdaq: xmtr) powers the industries of today and tomorrow by connecting the people with big ideas to the manufacturers who can bring them to life. xometry s digital marketplace gives manufacturers the critical resources they need to grow their business while also making it easy for buyers at fortune 1000 companies to tap into global manufacturing capacity. duties below: provide and manage project plan in line with customer and internal requirements lead cross-functional program team to meet product, quality and budget deliverables lead the definition and execution of program initiatives to drive quality, delivery and financial objectives, providing hands on support as required asses and manage program execution and effectively escalate issues partner with customer and functional teams in program problem solving effectively communicate program status through regular reporting and customer or internal reviews utilize data management systems including but not limited to xometry erp, salesforce, tableau, looker, purchasing systems, financial systems and tooling and capital tracking systems document program according to xometry and customer requirements, including xometry erp and asana or other project management tools manage to outcomes. flawless launch metrics (customer experience, program timeline adherence, delivery and quality objectives, program financial results) qualifications: able to work on a self-initiated basis or in a team environment multitasking team player with hands on approach broad general experience in the manufacturing field, specifically cnc sheet metal stamping die casting extrusions strong facilitator and problem solver outstanding verbal, written communication and presentation skills customer service oriented willingness to travel to manufacturing and customer locations elaborate on the duty around facilitation of technical manufacturing engineering problem solving, leveraging expertise from key stakeholders adding a pmp certificate as preferred under qualifications. #li-hybrid here at xometry we believe in diversity, equity, inclusion and belonging. we are committed to welcoming, respecting, and valuing people for who they are as individuals, learning from their differences, embracing their uniqueness, and providing a positive workplace for all. xometry is an equal opportunity employer. all applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status. xometry participates in e-verify and after a job offer is accepted, will provide the federal government with your form i-9 information to confirm that you are authorized to work in the u.s. 

 ",dmv,2024
22," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
23," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
24," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
25," 

 job description:  job description: company overview: eager to join a team where your skills are valued, your growth is nurtured, and your impact is profound? look no further than markon, a premier consulting firm deeply dedicated to advancing our nation s most critical missions. at markon, we don t just offer jobs – we offer opportunities for personal and professional transformation. empowering our employees to lead, innovate, and excel, we foster an environment where new ideas are not just welcomed but celebrated. as a perennial washington post top workplace, we prioritize the well-being and success of our team members, ensuring they can bring their best selves to work. headquartered in falls church, virginia, markon has garnered national recognition for our unwavering dedication to excellence in serving the intelligence community, as well as federal civilian and defense agencies. our growing reach extends across 17 states, 116 countries, and 5 continents, where our team of dynamic professionals collaborates to deliver unparalleled program and project management services. markon values people and the tremendous impact each individual can make – which is why we re consistently recognized as one of the best places to work in federal government consulting. here, you can help solve the nation s most important challenges, surrounded by colleagues who help you grow, advance, and succeed. we are deeply dedicated to what matters – bringing out the best in each other to advance our clients missions. join us and make a meaningful impact. markon is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. description: markon is seeking a project manager to support our intelligence community customer. in this job you will: provide expertise in the area of project management to ensure programs are best prepared to accomplish key milestones, identify risks and work within resource constraints develop and track schedules and ensure deliverables are delivered according to schedule assist customers in the development of strategic plans for it systems services and the development of a strategic vision facilitate discussions with senior leadership on all business planning activities advise sponsor on industry standards and best practices engage clients to ensure expectations are being met participate in program meetings and reviews develop executive level briefings job requirements: active ts sci fsp prior experience creating schedules with primavera or ms project server is a huge plus agile experience is a plus 

 ",dmv,2024
26," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
27," 

 job description:  easy dynamics is looking for a program manager. the candidate will work with business clients, software development teams, and subject matter experts to help drive the execution of projects and solutions. a successful candidate will be able to convey complicated issues using concise, easy-to-understand terminology. responsibilities: work cross-functionally across client business units, product management, and agile development teams to drive delivery of projects create and manage project plans, monitor risks issues, and manage other project management responsibilities experience managing development teams using the agile methodology support and participate in client communications and presentations evaluate project timelines regularly and create regular status reports on project status assist with day-to-day scheduling activities and meeting preparation, documentation, and meeting action items for clients research and provide leadership briefing materials and reports capable of creating customer-centric requirements and user stories to define product roadmap gather information from other team members on work processes, analyze the processes, and document them in workflows and other forms of documentation analyze, plan, and develop requirements and timelines in reference to planned and scheduled projects in coordination with the project team, design and develop tasks, create test plans, and track progress qualifications: 5+ years of demonstrated project and program management experience, working both internally to drive delivery on roadmap goals, and externally to evaluate and drive partnerships that advance product strategy strong written and verbal communication skills, including the ability to communicate technical concepts to both technical and non-technical audiences required. excellent time management, interpersonal and organizational skills, as well as attention to detail required. candidate must possess the ability to anticipate challenges, prioritize work, and multi-task in a dynamic environment understanding of nist 800 special publications 800 series, in particular sp 800-53 and 800-63 experience in stakeholder engagement activities such as workshop conference roundtable support and developing materials to communicate to the public about privacy related guidance or initiatives. experience with microsoft products (including word, excel, powerpoint, project) experience working within agile product frameworks and toolsets a metrics-driven approach to product management ability to identify issues and elevate in advance of realization must be able to present and interact effectively with a team of decision makers. bachelor s degree required about easy dynamics easy dynamics has nearly two decades of hands-on experience designing, deploying, and managing cybersecurity solutions across organizations of every size. we are builders, problem solvers, and trusted advisors who bring well-architected solutions and management consulting to our clients to align them with the best practices their missions demand. as industry leaders, we are committed to delivering unparalleled quality and service in all aspects of our organization and providing our customers with outstanding technical excellence and the business acumen to advise them on both tactical and strategic initiatives. easy dynamics culture is best described as “east coast address, west coast attitude, driven by a unique combination of talented individuals who routinely deliver with innovation, and technical excellence. by building a world-class team of engineers and subject-matter experts, we ve cemented our standing as a trusted provider of next-generation identity and risk management solutions. other core capabilities include velum cloud delivery, automation and resilience. easy dynamics is an equal opportunity employer. applicants are considered for positions without discrimination on the basis of race, color, religion, sex, national origin, age, disability, sexual orientation, gender identity, veteran status or any other consideration made unlawful by applicable federal state or local laws. lh2xqngyt0 

 ",dmv,2024
28," 

 job description:  job title: project manager (key personnel) job description: we are seeking a highly qualified project manager who will be responsible for overseeing and managing various a project to support translating documents into common resettled refugee languages and to provide on-site interpretation event space rental for small-scale events with stakeholders or refugees in locations throughout the united states (u.s). the successful candidate will have a strong background and expertise in these areas, along with a demonstrated track record of at least five years of relevant experience. key responsibilities: 1. act as the primary point of contact for the contracting officer s representative (cor), maintaining effective communication and building a strong working relationship. 2. oversee staffing requirements, ensuring that the team is adequately resourced and properly trained to meet project objectives. 3. develop and implement project management strategies and plans, guided by the cor-approved implementation plan, to ensure the successful delivery of the program. 4. establish work priorities and provide guidance to staff, ensuring that tasks and deliverables are completed within set timelines and with the expected level of quality. 5. conduct regular reviews and evaluations of staff performance, providing feedback and guidance for professional growth and development. 6. collaborate closely with the office of refugee resettlement (orr) and its stakeholders to ensure alignment of project goals and objectives. 7. identify and address training needs for onsite event interpretation staff, ensuring their ability to effectively communicate with program participants. 8. maintain accurate and up-to-date project documentation, including progress reports, financial records, and other relevant information as required. qualifications: 1. bachelor s degree or higher in a related field (e.g., social work, refugee studies, non-profit management, etc.). 2. a minimum of five years of relevant experience in social work, refugee resettlement, immigrant support, and or non-profit operations. 3. strong knowledge and understanding of relevant policies, regulations, and best practices in the field. 4. proven ability to manage and motivate teams, ensuring successful delivery of projects. 5. excellent communication and interpersonal skills, with the ability to effectively collaborate with diverse stakeholders. 6. strong organizational and time management abilities, with the capacity to prioritize tasks and meet deadlines. 7. proficient in using project management tools and software to track progress and manage tasks. 8. demonstrated problem-solving skills and the ability to make sound decisions in challenging situations. note: this job description is not exhaustive and may be subject to change in response to the evolving needs of the organization and the project. about us red carrot is an award-winning, woman-owned small business that is growing rapidly in the federal government space. our team is fueled by passion, backed by intelligence, and built on expertise. from our inception, we have leveraged industrial engineering principles and data analytics to craft highly efficient solutions for clients complex needs. as we have grown, we remain focused on research-centric, data-informed, and audience-oriented, while expanding our range of expert capabilities. headquartered in miami, florida, we have a strong and continually growing presence in washington, d.c., as well as team members and clients all over the country. we understand the importance of overcoming geographic limitations to provide the best, all-encompassing service to our clients. red carrot builds client capacity by implementing strategic communications, customer experience, management consulting, and human capital solutions on behalf of our clients. zfcrufjkjg 

 ",dmv,2024
29," 

 job description:  stgi is currently seeking applicant to support our contract with federal occupational health (foh) as an it project manager (management analyst) in rockville, maryland. duties and responsibilities as listed in the contract: foh it – 2024 major initiatives and priorities: 1) mange it projects to support the foh service areas and operational divisions. 2) mange and track foh system cyber security compliance. 3) inventory, manage, track all foh it budget request. 4) increase cyber security mitigation efforts to improve the security posture of foh applications. 5) mange, monitor and improve internal and external customer experience with foh it. 6) mange, track and analyze it request to prioritize and present to foh leadership. 7) troubleshoot, manage and log issues for foh systems and it requirement. 8) create and manage requirements documentation for current and future it investment including, but not limited to electronic health records system and broadband internets services. job specific duties and responsibilities: the management analyst leads and manages administrative projects tasks for foh information technology to support the mission of foh. tasks: lead, manage, and track various projects and tasks, identifying risks and blockers to progress. document findings, analyze problems, and prepare recommendations, including pros and cons of various options. assess business processes, identify process improvements, and document new processes, standards and or procedures. confer with stakeholders to ensure successful functioning of newly implemented processes and or procedures. assist in the development and tracking of performance metrics. analyze and manipulate data to summarize and report conclusions. review it documentation for accuracy and completeness. review forms and reports and confer with management and users about format, distribution, and purpose, identifying problems and improvements. design, evaluate, recommend, and approve changes of forms and reports. attend relevant business and it meetings. brief management regularly on project and task progress. communicate with stakeholders and other government entities outside of foh, if required by the project or task. follow up on it issues to ensure customer needs are identified and problems addressed prior to escalation thereby improving the experience of foh customers. key skills and abilities: analytical and critical thinking — using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions, or approaches to problems. communication — ability to communicate both orally and in writing with supervisors and co-workers. solving problems — analyzing information and evaluating results to recommend solutions and solve problems. organizing and planning— developing specific goals and plans to prioritize, organize, and accomplish tasks. attention to detail — job requires being careful about detail and thorough in completing work tasks. leadership — job requires a willingness to lead and offer opinions. staffing and reporting relationships: no direct reports. follows hhs and foh policy regarding the management and security of phi and pii and protects confidential and proprietary information. completes hhs and foh mandated training on schedule. conducts work professionally and treats customers and co-workers respectfully. uses government furnished equipment. ability to work both collaboratively and independently (complete work assignment with limited prompting). obtains approvals for inherently federal decisions. required skills microsoft office suite, specifically word, excel, and powerpoint knowledge and experience in project management, business analysis, and information technology. required experience minimum education requirements certification licensure experience: bachelor s degree with minimum 3 years experience in information technology 5 years experience in project management and business analysis. stg international, inc (stgi) is a workforce solutions company providing comprehensive healthcare delivery, head start and management consulting services and human capital solutions help our clients. our services and solutions help our clients sustain and enhance their operations to better accomplish their mission. stgi offers a competitive benefits package which includes medical, dental, vision, 401k with company match and a generous pto policy. stg international, inc. is committed to hiring and retaining a diverse workforce. we are proud to be an equal opportunity affirmative action employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. 

 ",dmv,2024
30," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
31," 

 job description:  assistant project manager| six mile, llc type of position: full-time, regular tier: i location: arlington, va schedule: varies flsa classification: exempt reports to: project manager job overview six mile, llc (sml) is seeking an assistant project manager to serve as the secondary point of contact to a facility support services contract for the pentagon memorial in arlington, va! as the assistant project manager, you are responsible for assisting the project manager in providing leadership, management, oversight, and execution of a wide variety of services to include preventative maintenance, landscaping and grounds maintenance, minor construction repairs, and snow and ice removal. what you ll be doing serve as the alternative project manager in the absence of the project manager and provide direction and guidance to the workforce for facilities management, operations, and maintenance. serve as the on-site technical representative during standard hours of operations when the project manager is not available. develops and implements processes, procedures, and initiatives to effectively and successfully execute contract requirements, monitor progress, enhance performance, and address and resolve performance. ensuring assigned projects are completed on time, and within approved scope and budget. maintaining an ""exceptional appearance"" condition of the memorial. maintaining effective communication with the government, sharing knowledge, demonstrating a business-like concern for the client s interests, and facilitating program integration. effective and efficient management and leadership of the contracting organization s resources to meet all specifications and expectations of the contract. assist in ensuring contract performance in accordance with the direction and policies of sml. monitors all work in-progress and adjusts work to meet variable workloads and or changes in work and schedules which cannot be accurately predicted. works closely with staff in developing and implementing strategies, processes, and initiatives in order to achieve customer satisfaction, and meet and or exceed performance requirements. perform other duties as assigned. about you minimum of five (5) years of experience in project management directly related to building operation and maintenance functions. high school diploma or equivalent is required; bachelor s degree is preferred. experience in maintenance and repair of electrical supply systems, water pumps, filter system, water treatment systems and ancillary components. proficiency in microsoft office applications. required to obtain a temporary department of defense (dod) building pass access card. our commitment to you at sml, we empower our employees in their careers. when you work with us, we will encourage you to follow your passions, and we promise to be committed to your safety, well-being, and professional development. we treat our team members well - because it s the right thing to do, and because it makes good business sense. at sml, you will contribute to our mission to provide solutions for our customers through unparalleled service reflective of our value-added, innovative approach, with respect for shareholders, the environment, and our traditional values. equal opportunity statement sml is an equal opportunity employer. all qualified applicants will receive consideration for employment, without regard to race, color, sex, national origin, religious beliefs, age, disability, u.s. veteran status, or any other legally protected characteristics. 

 ",dmv,2024
