numb_description,job_description,state,report_year
21," 

 job description:  overview: essential duties and responsibilities: gather and document the business requirements propose sharepoint and office 365 solutions to meet customer requirements develop and test the solution including work flows maintain current sharepoint sites and applications create test and training plans create technical support documentation and user guides servers as technical advisor to management and identifying solutions to complex technical problems in regards to sharepoint and office 365. performing other duties as may be appropriate for the accomplishment of organizational objectives, to include: eforms development using esignlive and nintex workflow suppor of changegear ticketing application support of onedrive and teams update current sharepoint sites, create custom sharepoint applications, as well as create ms teams sites, and workflows. build custom workflows using o365 sharepoint 2013 or newer. build custom sharepoint applications with the capability to integrate with current tools, ms o365 components and in-house (coldfusion) based applications. servers as technical advisor to management and identifying solutions to complex technical problems in regard to sharepoint, teams and office 365. required skills skills, knowledge and abilities: minimum of five (5) years significant experience in sharepoint development. minimum of five (5) years significant experience in business analyses. ability to adapt to changes in course while maintaining productivity. excellent interpersonal skills and the ability to build and maintain effective working relationships with all project(s) stakeholders. excellent oral and written communication skills. ability write technical documentation, standard operating procedures (sop) and user centric application guides and presentations. must be highly organized. excellent problem solving abilities. ability to plan, organize and keep up with multiple projects and multiple project deadlines with minimal supervision. preferred qualifications: bachelors degree from an accredited institution physical requirements: the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. while performing the duties of this job, the employee is regularly required to stand; walk; sit; use hands to finger, handle, or feel objects, tools or controls; reach with hands and arms; climb stairs; balance; stoop, kneel, crouch or crawl; talk or hear. the employee must occasionally lift and or move up to 25 pounds. specific vision abilities required by the job include close vision, distance vision, color vision, peripheral vision, depth perception, and the ability to adjust focus. work environment: work environment characteristics described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. work is typically performed in a controlled office environment. while performing the duties of this job, the employee may be exposed to weather conditions prevalent at the time. the noise level in the work environment is usually moderate. this position will be eligible for telework, up to 5 days per pay period, and must be capable of working remotely (including broadband internet access) or in an office environment as requested. supervisory responsibilities: none additional qualifying factors: as a condition of employment, must pass a pre-employment drug screening, as well as have acceptable reference and background check results. may be subject to a government security investigation and must meet eligibility requirements for access to classified information. only us citizens are eligible for a security clearance. must have or be eligible for security clearances. may require occasional travel. the tatitlek corporation gives hiring, promotion, training and retention preference to tatitlek shareholders, shareholder descendants and shareholder spouses who meet the minimum qualifications for the job. as an equal opportunity employer, the tatitlek corporation recognizes that our strength lies in our people. discrimination and all unlawful harassment, including sexual harassment, in employment is not tolerated. we encourage success based on our individual merits and abilities without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, disability, marital status, citizenship status, military status, protected veteran status or employment. salary: 120,000+ annually 

 ",dmv,2024
22," 

 job description:  overview: join the hjf team! hjf is seeking a programmer analyst ii to support the data coordinating and analysis center (dcac) for the military hiv research program (mhrp) and the emerging infectious diseases branch (eidb) of the walter reed army institute of research (wrair), whose home office is located at 6720a rockledge drive, bethesda, maryland. hjf provides scientific, technical, and programmatic support services to mhrp, eidb, and affiliated programs. dcac is an in-house centralized resource for clinical data management, biostatistical analysis, reporting, and training in support of clinical trials and scientific research . the programmer analyst ii will provide statistical support for new and ongoing hiv and other emerging infectious disease studies conducted by mhrp, eidb, and affiliated programs, involving clinical observational research, laboratory research, clinical trials, and other research studies. this includes database and statistical programming, programming for standard report generation, ad-hoc queries, analyses, data manipulation, extraction, and export. the incumbent should be familiar with commonly used concepts, practices, and procedures within the clinical data management analysis field. the incumbent will rely on intermediate experience and judgment to plan and accomplish programming goals for multiple clinical trials and studies with a wide degree of creativity and latitude with minimum supervision and mentorship. the henry m. jackson foundation for the advancement of military medicine (hjf) is a nonprofit organization dedicated to advancing military medicine. we serve military, medical, academic and government clients by administering, managing and supporting preeminent scientific programs that benefit members of the armed forces and civilians alike. since its founding in 1983, hjf has served as a vital link between the military medical community and its federal and private partners. hjf s support and administrative capabilities allow military medical researchers and clinicians to maintain their scientific focus and accomplish their research goals. responsibilities: adhere to a policy of strict confidentiality concerning all documents, data, and information maintained within the department. adhere to department standard operating procedures for all data management programming responsibilities. provide programming for data extraction, edit logic checks, data listings, summary statistics, analyses, reports, tabulations, creation of analytic data sets, and ad-hoc queries. generate and maintain administrative and statistical reports to be run on a periodic or ad-hoc basis. coordinate, program, analyze, and evaluate clinical data using the sas programming language. participate in development and implementation of quality assurance practices. assist principal investigators and scientists in retrieving and incorporating data from multiple sources using sas, r, sql, or other query tools. read research protocols and integrate protocol design requirements into programming objectives. review and test study setup in data management system to accomplish programming tasks. develop and or review: standard operating procedures (sops), data set documentation, other department, and protocol related documentation. review data management plans, data use agreements, data entry instructions, case report forms and case report form annotation. review business logic checks specification. extract, transform, and load (etl) clinical data to from data warehouse. contribute to final study reports. provide written documentation to include description of pertinent data sets, formats, and structures. ensure that data sets are complete and correct. mentor junior programmer analysts. perform other duties as required and responsibilities as assigned or directed by the supervisor. this may include attendance of and participation in required training for role. qualifications: education and experience bachelor s degree in computer science or related field minimum of 3-5 years experience required required knowledge, skills, and abilities knowledge of the sas programming language, especially basic sas procedures (cimport, graph, compare, contents, cport, export, format, freq, import, means or univariate, print, report, sort, sql) and the data step and the ability to perform programming tasks in a sas linux environment. experience handling large data sets, familiarity with data quality issues and with programming in a clinical research environment. ability to learn new data management software programs necessary for job completion. must be detail-oriented and possess problem solving skills. proficiency in ms word, excel, and powerpoint. must have strong oral and written communication skills. must be able to handle multiple projects simultaneously and deliver high quality deliverables on time. must be able to work independently and as part of a team setting with minimum supervision. work environment this position will take place primarily in an office setting. some positions or sites may require that the incumbent be fully vaccinated against covid-19. proof of vaccination may be required. employment with hjf is contingent upon successful completion of a background check, which may include, but is not limited to, contacting your professional references, verification of previous employment, education and credentials, a criminal background check, and a department of motor vehicle (dmv) check if applicable. any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the chief human resources officer. equal opportunity employer protected veterans individuals with disabilities the contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. however, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor s legal duty to furnish information. 41 cfr 60-1.35(c) any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the chief human resources officer. 

 ",dmv,2024
23," 

 job description:  job overview: we are seeking a talented senior programmer to join our team. the ideal candidate will be responsible for developing high-quality software solutions, leading projects sub-projects, and mentoring junior team members. responsibilities: - design, develop, and implement software solutions using cutting-edge technologies. - lead and participate in the full software development lifecycle. - collaborate with cross-functional teams to define, design, and ship new features. - mentor junior developers and provide technical guidance. - ensure code quality through code reviews and testing. - stay updated on emerging technologies and apply them to projects. qualifications: - b.s. degree in computer science, engineering or a related discipline with at least 10 years experience, or m.s. degree in one of those fields with at least 5 years experience - significant expertise in two or more of the following disciplines: systems engineering, database design &amp; architectures, software engineering &amp; architectures, c++ programming, java programming. - us citizen - active security clearance - in-depth knowledge of at least two portions of the minotaur codebase - strong problem-solving skills and attention to detail - excellent communication and teamwork abilities - ability to work independently and in a team environment - experience in leading software development projects is a plus job type: full-time pay: up to $200,000 per year benefits: 401(k) 401(k) matching dental insurance health insurance health savings account paid time off vision insurance experience: minotaur development: 2 years (required) ability to commute: laurel, md (preferred) work location: in person 

 ",dmv,2024
24," 

 job description:  job description: quevera is seeking a software engineer 2 to join an exciting, collaborative and innovative team. a place where you are positioned for more than just a job. where leadership partners with you, seek to cultivate and support career development, encouraging growth from within while striving to foster a diverse and inclusive environment that improves individual and organizational performance. highlights of working for quevera are: quevera employees voted quevera as a top employer in the baltimore dc area for 2020 (ranked #8 out of 150 companies) and 2022 (ranked #5 out of 150 companies). yearly $5,000 towards education training. employees are in control of their career path through our career pathway program. family and corporate events excellent health care coverage (100% paid premium option) and 401k matching (up to 4%). and many more! q-culture video q-careers duties and responsibilities: work with the defense civilian payroll system (dcps) software developed by the defense finance accounting service. collaborate within an integrated team encompassing strategic, program, engineering, financial, and acquisition management to deliver and operate complex defense systems. utilize ibm mainframe development tools for software development processes, including requirements analysis, software design, implementation, testing, integration, deployment installation, and maintenance. desired skills programming skills with experience in languages such as cobol, rexx, and familiarity with ibm mainframe development tools knowledge and experience in database systems, particularly in idms, sql, and db2. experience with additional tools such as focus for data management, analysis, and reporting would be considered advantageous. qualifications: a bachelor s degree in a technical discipline and six (6) years of experience in software development engineering. ten (10) years of experience in software development engineering may be substituted in lieu of a degree. willingness to learn new technologies. a strong understanding and experience in the software development process of gathering requirements, software design, implementation, testing, deployment, and integration. experience developing and updating technical documentation. must be willing able to work between the core hours of 10:00am – 2:00pm. exceptions will be considered on a case-by-case basis. quevera is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age or any other characteristic protected by law. 

 ",dmv,2024
25," 

 job description:  the contractor will serve as a meteorologist developer at the weather prediction center (wpc) and will have direct interaction with scientists within noaa as well as partners outside of noaa. this includes; ncep centers, nws weather forecast offices, noaa research facilities, academia, and the nws science and operations officer community. in this capacity the incumbent will work with the above partners to develop and enhance geo-referenced datasets and services as well as new forecaster tools and verification practices applied to operational and experimental forecasts. promising work will be transitioned to operations. the incumbent will provide training materials on the enhanced forecaster products and tools. the work will also strive to build the capacity to enhance impact decision support services (idss), effectively building a weather ready nation. areas of particular need and interest to be addressed include developing forecaster tools and verification practices for a multitude of precipitation products and services associated with wpc. heavy precipitation associated with fire burn scar areas. additional areas of focus include the use of ensemble model output to aid forecaster generation of probabilistic products. the ideal candidate will currently be able to identify pertinent datasets (satellite, land use, and meteorological) and develop forecaster tools that will feature map data products using gis reference materials as well as other web-mapping services assignments are typically received in terms of expected outcomes and incumbents are expected to act independently to develop required information, including selecting approach, and to provide sound analyses and recommendations. assigned projects may include analysis, application development, or other areas specific to the assignment. duties of the meteorologist developer selected may include but are not limited to: collaborate with meteorologists at ncep, nws field offices, academia, and outside partners to develop forecast tools for short to medium range time frames regarding hazardous rainfall. use scientific and technical meteorological expertise to develop tools for determination of hazard information. as appropriate, contribute to formal scientific publications, and or attending off-site conferences, symposia and hazardous-weather-related outreach events. collaborate to transition forecaster tools developed at wpc and elsewhere within noaa into operations at wpc and other noaa offices. develop web applications using modern industry languages and tools such as, gis, python, and php. development of programs used to generate and or analyze gis data sets including shapefile, kml kmz, and geojson formats. develop training materials to transition new tools and techniques into operations. perform related duties as assigned. the ideal meteorologist developer will have the following qualifications: advanced degree in meteorology, hydrology or related earth science fields (ms or above preferred) experience with deterministic and ensemble prediction system data sets and their application to hazardous weather diagnosis and prediction. experience with remote sensing datasets experience with software development support in a team environment experience with esri arcgis software tools and applications including but not limited to arcgis, arcims, arcsde, and applications of ms office suite experience with python and unix shell scripting within a unix linux environment. ability to organize, plan, and complete projects excellent written and oral communication skills for documentation and presentations experience with development frameworks for web based map applications ( e.g. arcgis, javascript, api) is a big plus about lynker lynker is a growing, employee owned, small business, specializing in professional, scientific and technical services. our continually expanding team combines scientific expertise with mature, results-driven processes and tools to achieve technically sound, cost effective solutions in hydrology water sciences, geospatial analysis, information technology, resource management, conservation, and management and business process improvement. we focus on putting the right people in the right place to be effective. and having the right people is critical for success. our streamlined organization enables and empowers our talented professionals to tackle our customers scientific and technical priorities – creatively and effectively. lynker offers a team-oriented work environment, and the opportunity to work in a culture of exceptionally skilled and diverse professionals who embrace sound science and creative solutions. lynker s benefits include the following: comprehensive healthcare for the employee at no monthly cost healthcare benefit covers medical, prescription drug, dental, and vision personal time off (pto) policy plus paid holidays highly competitive compensation plan regularly calibrated against industry and location benchmarks 401(k) retirement plan with company-matching employee stock ownership plan (esop) – we re all company owners! flexible spending accounts employee assistance program (eap) short- and long-term disability insurance life and accident insurance tuition assistance training workforce improvement reimbursement per year spot bonuses for exceptional performance annual employee recognition awards with bonuses employee referral program free centralized, self-directed learning management system to learn at your own pace personalized career growth plans for every employee lynker is an e-verify employer. lynker is proud to be an equal opportunity employer and encourages women, minorities, individuals with disabilities and veterans to apply. 

 ",dmv,2024
26," 

 job description:  viktech is seeking a linux unix systems administrator engineer with the ability to automate day to day tasks and develop build software and or services from the ground up. a good candidate must have strong linux unix systems administration knowledge, including shell scripting, and a proficiency in at least one development language. the systems development engineers on the team are responsible for maintaining the network tools systems described above within us govcloud and other us government air gapped regions. this includes troubleshooting problems with systems and services, regular deployment of new versions of the systems and their subcomponents, deployment system validation and testing, service monitoring, standing up new services tools, etc. the team works with many different internal software development teams to drive improvement of the systems services within the team s scope. it is important to be able to work collaboratively and independently to investigate and document issues and create solutions to solve them at scale. do you: calmly and quickly diagnose and fix critical systems failures in high pressure situations? manage and grow innovative, production-quality tools to solve real operational problems, in python, perl, ruby, shell, java, etc.? investigate complicated technical issues scientifically and thoroughly, and assist in fixing them so they don t come back? understand how a modern, cloud-hosted application stack works from top to bottom? know how to provide technical solutions to real business problems in a global organization? if you re a customer-focused system devops engineer who would like to contribute to a critical success story, we would love to hear from you! physical requirements: must be able to work in a 24x7 team on call rotation, with ability to drive into workplace for critical events needs. the ability to sit in front of computer during scheduled work hours with appropriate breaks while maintaining a high level of alertness and attention to detail. travel to data center systems sites and amazon customer offices as needed. experience dealing with customers during problem resolution and operating efficiently under pressure this position requires that the candidate selected be a us citizen and must currently possess and maintain an active ts sci security clearance with polygraph. we are open to hiring candidates to work out of the following locations: annapolis junction, md, usa at viktech: we re an eoe that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, or veteran status—to fearlessly drive change. medical dental vision-employee is 100% covered tuition- 5k tuition training reimbursement per year. roth 401k 18k maximum per employee contribution (does 10% matching (no vesting schedule payments are deposited monthly) short term long term and ad&amp;d are covered by employer flexible schedules and 4 weeks pto 8 holidays and 2 floating www.viktech.net

 ",dmv,2024
27," 

 job description:  job id: 2405657 location: chantilly, va, us date posted:  category: information technology subcategory: cloud comp engr schedule: full-time shift: day job travel: no minimum clearance required: ts sci with poly clearance level must be able to obtain: none potential for remote work: no description saic s national intelligence community (nic) business unit, usg mission and information technology division, provides solutions and services supporting digital modernization programs in areas such as systems engineering, multi-cloud computing, cybersecurity, data science and analytics, artificial intelligence and machine learning, quantum computing, application development, devsecops, cloud network operations, and secure communications. we are seeking a highly motivated cloud engineer to join our multi-million dollar national intelligence program supporting the cloud investment multi-cloud management (cimm) program. as a contributor to the intelligence community s first multi-cloud initiative, you will be at the epicenter of emergent cloud computing technologies, establishing a foundation that will evolve to include all agencies within the ic. as a cloud engineer , you will advise mission users on utilizing cloud-based it systems, provide support for development in, or transition to the cloud, and be responsible for the implementation, troubleshooting, and maintenance of cloud environments. additionally, you will manage system infrastructure and any processes related to these systems. your responsibilities will include the following: advising government stakeholders on multi-cloud, multi-agency collaborative activities that require navigating agency specific policy requirements providing cloud strategy services that cover all security fabrics and are available to the government to assist with the relocation of an organization s business applications, data, and workloads to ensure maximum effectiveness of the multi-cloud environment serving as a cloud agnostic evangelist and helping to educate the government customer on cloud services defining and documenting best practices and strategies regarding application deployment and infrastructure maintenance reviewing mission system requirements and facilitating recommendations for cloud service provider (csp) task order proposal requests (toprs) providing advisory services to the service provider and ic element for the discovery, adoption, and understanding of new and existing csp service offerings operating in the c2e environment advising the government on application performance, uptime, and scale best practices, maintaining high standards of code quality and thoughtful design ensuring the logical and systematic conversion of customer or product requirements into cloud solutions that acknowledge technical, schedule, and cost constraints may be required to provide cloud agnostic technical guidance in the formulation of customer multi-cloud work statements qualifications active ts sci with ci polygraph bachelors degree (additional 4 years of experience in lieu of degree) 2+ years of experience in a cloud and or hybrid environment 2+ years of demonstrated experience in one or more of the following activities: iaas, paas, and saas services (e.g., compute, storage, network, security, administration, automation, application services, and databases) in either native cloud or hybrid cloud environments developing and deploying cloud solutions to amazon web services (aws), microsoft azure, google cloud platform (gcp), ibm cloud, or oracle cloud infrastructure (oci) experience in building and deploying systems in the cloud using continuous integration and continuous delivery (ci cd) frameworks and infrastructure automation large-scale data architecture, data modeling, database design, and information systems implementation strong customer service skills, teaming skills, and the ability to collaborate within a cross-functional team, as well as the csps (aws, azure, google, ibm, and oracle) certifications in any of the following csps: azure aws oci gcp ibm desired : strong analysis and quality assessment skills experience with various linux and microsoft windows oss distributions experience with structured query language (sql) and databases experience migrating both custom built and enterprise apps to and from on-prem to cloud experience debugging performance and technical issues saic accepts applications on an ongoing basis and there is no deadline. covid policy: saic does not require covid-19 vaccinations or boosters. customer site vaccination requirements must be followed when work is performed at a customer site. 

 ",dmv,2024
28," 

 job description:  back end developer the opportunity: as a back-end developer, you know that a good site or system needs the right combination of clean code, apis, analytics, and infrastructure to develop a user-focused solution. we re looking for an experienced back-end developer with the software engineering skills it takes to identify potential risks, contribute to solution development, and create efficient and effective systems for our clients. as a back-end developer at booz allen, you ll use the latest architectural approaches and open-source frameworks and tools to deliver solutions. using your software engineering experience, you ll work with the development team to create custom tools, systems, and sites with consistent performance and scalability. in this role, you ll make a mission-forward impact as you further your skillset and career. work with us as we shape systems for the better. join us. the world can t wait. you have: 6+ years of experience with developing java software 2+ years of experience developing applications leveraging big data technologies, including elastic search, cassandra, or mongodb experience with spring boot and restful applications experience with developing enterprise applications experience with ci cd tools experience with sql documentation or nosql data storage knowledge of docker dhs suitability bachelor s degree or 8+ years of experience in software engineering in lieu of a degree nice if you have: experience with logical data modeling experience with graph analytics or advanced analytic techniques experience with developing in short agile sprints on a cloud infrastructure experience with kubernetes experience with unity engine vetting: applicants selected will be subject to a government investigation and may need to meet eligibility requirements of the u.s. government client; dhs suitability is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll develop your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $84,600 to $193,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. id16-c 

 ",dmv,2024
29," 

 job description:  maximize your potential with intelligenesis! intelligenesis llc has supported department of defense and intelligence community customers since 2007 by providing next generation capabilities for: offensive &amp; defensive cyber services, national security cyber training, data science &amp; decision-making analytics, intelligence analysis, and intelligence solutions engineering. intelligenesis offers an extremely competitive and generous benefits package that provides employees with both professional and personal satisfaction and growth while keeping focus on supporting the mission. additionally, our employees enjoy a company culture that emphasizes the importance of family and work life balance. our benefits include: medical, dental and vision insurance, 25 days of pto with the option to purchase up to an additional 5 days, 12 paid holidays, up to 10% 401k match, annual individual technology budget, unlimited education training reimbursements, and much more! we are seeking a software engineer 0 to develop, maintain, and enhance complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. required skills: must be us citizen ts sci clearance with polygraph required no demonstrated experience is required. bachelors degree in computer science or related discipline from an accredited college or university is required; four (4) years of swe experience on projects with similar software processes may be substituted for a bachelors degree. responsibilities: analyze user requirements to derive software design and performance requirements debug existing software and correct defects provide recommendations for improving documentation and software development process standards design and code new software or modify existing software to add new features integrate existing software into new or modified systems or operating environments develop simple data queries for existing or proposed databases or data repositories intelligenesis, llc is an eoe m f d v 

 ",dmv,2024
30," 

 job description:  requisition number: 17681 required travel: 0 - 10% employment type: full time salaried exempt security clearance: ts sci with poly level of experience: mid this opportunity resides with cyber &amp; electronic warfare , a business group within hii s mission technologies division. hii works within our nation s intelligence and cyber operations communities to defend our interests in cyberspace. our deep expertise in network architecture, software and hardware development, cybersecurity and the electromagnetic environment uniquely enables us to support sensitive missions for federal agency partners. meet hii s mission technologies division our team of more than 7,000 professionals worldwide delivers all-domain expertise and advanced technologies in service of mission partners across the globe. mission technologies is leading the next evolution of national defense - the data evolution - by accelerating a breadth of national security solutions for government and commercial customers. our capabilities range from c5isr, ai and big data, cyber operations and synthetic training environments to fleet sustainment, environmental remediation and the largest family of unmanned underwater vehicles in every class. find the role that s right for you. apply today. we look forward to meeting you. job description mission technologies a division of hii and their cyber, electronic, warfare &amp; space team is looking to hire a hardware &amp; software engineer developer joining a team a team of developers performing development for cryptanalysis and signals analysis, related to terrestrial or satellite rf technology. this is a collaborative effort supporting other members of our prototype development support group. our team works with the prototype development program and we are looking for someone with drive and ambition along with a strong work ethic who is passionate about new development and rapid prototyping. through rapid prototyping, new development, advanced technology research, analytical development - you have an amazing opportunity to enhance your skills, be challenged and come grow with mission technologies. if you are someone who can help us discover smarter, innovative approaches to support mission operations, discover new analytics and more we want to hear from you! essential job responsibilities work with a team of developers performing development for cryptanalysis and signals analysis, related to terrestrial or satellite rf technology. minimum qualifications clearance: must possess and maintain an active ts sci clearance with polygraph for consideration bachelor s degree computer science (cs) or related stem field plus 11 years of relevant experience, master s degree plus 9-years of relevant experience. doctoral degree plus 4 years of relevant experience. relevant experience must be designing, developing, and or constructing electronic hardware and software processing components and managing people or projects. developing software, writing code in red hat linux hardware and software integration, including building networked systems in a lab environment writing vhdl or assembly language experience with programmable logic, xilinx or other chips boards hardware. must be able to program c, c++, writing code for board interfaces. experience writing interfaces and or drivers. work independently on a small team. familiarity with digital signal processing #li-sg1 preferred requirements rf exploitation firmware manipulation reverse engineering satellite communications linux python rf experience in other languages and hardware performing research why hii we build the world s most powerful, survivable naval ships and defense technology solutions that safeguard our seas, sky, land, space and cyber. our diverse workforce includes skilled tradespeople; artificial intelligence, machine learning (ai ml) experts; engineers; technologists; scientists; logistics experts; and business administration professionals. recognized as one of america s top large company employers, we are a values and ethics driven organization that puts people s safety and well-being first. regardless of your role or where you serve, at hii, you ll find a supportive and welcoming environment, competitive benefits, and valuable educational and training programs for continual career growth at every stage of your career. together we are working to ensure a future where everyone can be free and thrive. today s challenges are bigger than ever, and the nation needs the best of us. it s why we re focused on hiring, developing and nurturing our diversity. we believe that diversity among our workforce strengthens the organization, stimulates creativity, promotes the exchange of ideas and enriches the work lives of all our employees. all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, physical or mental disability, age, or veteran status or any other basis protected by federal, state, or local law. do you need assistance? if you need a reasonable accommodation for any part of the employment process, please send an e-mail to buildyourcareer@hii-co.com and let us know the nature of your request and your contact information. reasonable accommodations are considered on a case-by-case basis. please note that only those inquiries concerning a request for reasonable accommodation will be responded to from this email address. additionally, you may also call 1- for assistance. press #3 for hii technical solutions. 

 ",dmv,2024
