numb_description,job_description
16," 

 job description:  overview: systems planning and analysis, inc. (spa) delivers high-impact, technical solutions to complex national security issues. with over 50 years of business expertise and consistent growth, we are known for continuous innovation for our government customers, in both the us and abroad. our exceptionally talented team is highly collaborative in spirit and practice, producing results that matter . come work with the best! we offer opportunity, unique challenges, and clear-sighted commitment to the mission. objective. responsive. trusted. spa s sea land air (sla) division supports a diverse portfolio of national security government clients, including the undersea enterprise, the navy surface community, the navy mpte enterprise, the air force, army, dod agencies, darpa, international clients including the canadian navy and australian defence force. our primary objective is to provide timely, objective and analytic assessments that integrate the policy, operational, technical, programmatic and acquisition aspects of our clients challenges. leveraging both in-domain and cross-domain expertise to maximize our clients success, sla division acts as trusted agents to senior decision-makers and key leaders and excels at providing data driven analytic insights, systems engineering, strategies and plans that address current and emerging challenges to national security. spa s air force and army programs group provides aviation-focused analysis and program management for life-cycle systems engineering and logistics support, rapid capabilities development and fielding, cyber warfare operations, nuclear c3, and integrated air and missile defense planning. we provide advanced studies, wargame development, and analysis to support materiel operations, supply strategies, and fleet readiness. spa has a near tearm need for a senior data analyst to join our growing team in washington, dc. responsibilities: responsibilities will include supporting the design of wargames to meet a variety of purposes and objectives. analyzing, interpreting, and preparing briefings on operational concepts, military strategy, and doctrine as they pertain to wargaming design and objectives. preparing reports, talking papers, and related material regarding the wargames, to include briefings, documents and presentations to senior af and dod leadership. supporting the development and tailoring of wargame scenarios and vignettes. building wargame specific documents (such as wargame orders, tasking directives, and calling messages). developing, maintaining, modernizing, managing, and employing the wargame information environment (wie) and related components. providing and maintaining a high level of subject-matter expertise for wargame support, participation, adjudication, facilitation, and analysis. qualifications: required qualifications: graduate degree with a minimum of 10 years of experience in modeling, simulations, or operations research analysis excellent oral and written communication skills documented experience developing wargame tools and in providing wargame or operational analysis ts sci eligible security clearance is mandatory, with the ability to maintain it throughout employment 

 "
17," 

 job description:  responsibilities: noblis is seeking to hire a data analysis and visualization specialist with acitve secret clearance in springfield, va as a data analysis and visualization specialist at noblis you will be responsible for collaborating with clients on the collection and visualization of data to inform leadership on making effective data-driven decisions. you will be responsible for data collection and management and as well as educating the client on best practices as it relates to data. in this role, you will work collaboratively with senior leaders to inform them on best data visualization and address challenges and solutioning as it relates to the data. potential for hybrid work schedule. lead the development and implementation of data visualization solutions which inform, influence, and support business decisions for internal and external stakeholders. build and maintain user friendly dashboards which empower operational and exploratory analysis for both technical and non-technical audiences. leverage technical expertise and creative problem solving to build, enhance, and automate analytics and dashboarding capabilities for the team. effectively manage and prioritize multiple concurrent projects that require input and communication from diverse cross-functional stakeholders while balancing impact on business needs. develop and enforce data collection and management best practices. required qualifications: must possess an active secret clearance with ability obtain a ts sci and ci polygraph. bachelors degree with at least 1 year of experience related to data analytics and visualization experience working with tableau. experience with python and or sql (or similar language aimed at querying relational databases). experience manipulating and validating large data sets from multiple systems, tools, and reports using statistical software or other methods. desired qualifications: ts sci with ci polygraph. bs degree in a field that emphasizes data visualization and analysis (e.g., information science, computer science, social sciences, physical sciences, cognitive science, engineering, or statistics). experience with an agile project management approach that emphasizes communication, coordination, flexible reassessment of plans, and iterative phases of work. experience in interacting with non-technical stakeholders and their reactive needs to ambiguous and changing priorities even when all the information is not readily available. willingness to readily take ownership of tasks and problems, which often extend beyond initial scope of responsibility to troubleshoot and develop solutions. overview: noblis and our wholly owned subsidiaries, noblis esi, and noblis msd tackle the nation s toughest problems and apply advanced solutions to our clients most critical missions. we bring the best of scientific thought, management, and engineering expertise together in an environment of independence and objectivity to deliver enduring impact on federal missions. noblis works with a wide range of government clients in the defense, intelligence and federal civil sectors. learn more at noblis -about us why work at a noblis company? our employees find greater meaning in their work and balance the other things in life that matter to them. our people are our greatest asset. they are exceptionally skilled, knowledgeable, team-oriented, and mission-driven individuals who want to do work that matters and benefits the public. noblis has won numerous workplace awards. noblis maintains a drug-free workplace. salary range explanation: at noblis we recognize and reward your contributions, provide you with growth opportunities, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, and work-life programs. our award programs acknowledge employees for exceptional performance and superior demonstration of our service standards. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in our benefit programs. other offerings may be provided for employees not within this category. we encourage you to learn more about our total benefits by visiting the benefits page on our careers site. salary at noblis is determined by various factors, including but not limited to, the combination of education, certifications, knowledge, skills, competencies, and experience, internal and external equity, location, and clearance level, as well as contract-specific affordability and organizational requirements and applicable employment laws. the projected compensation range for this position is provided within the posting and are based on full time status. part time staff receive a prorated salary based on regularly scheduled hours. the estimated minimum and maximum displayed represents the broadest range for this position (inclusive of high geographic and high clearance requirements), and is just one component of noblis total compensation package for employees. posted salary range: usd $64,300 - usd $112,500 yr. equal employment opportunity: noblis is an equal opportunity employer. employment decisions are made without regard to race (as well as because of or on the basis of traits historically associated with race, including hair texture, hair type, and protective hairstyles such as braids, locks, and twists), color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, pregnancy, childbirth, lactation and related medical conditions, genetic factors, military veteran status, or other characteristics protected by law. noblis is committed to the full inclusion of all qualified individuals. as part of this commitment, noblis will ensure that persons with disabilities are provided reasonable accommodations. if reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and or to receive other benefits and privileges of employment, please contact employee-relations@noblis.org . 

 "
18," 

 job description:  job summary as affiliates of the pci federal services group of companies, pci government services llc has a passion for our team members and their personal mission for success. we offer excellent insurance, leave and developmental benefits along with some flexibility for remote work opportunities. come join our organization and be part of an exciting team supporting our federal, dod and private sector customers! we are seeking a highly analytical and detail-oriented acquisition business analyst to join our team. as an acquisition business analyst, you will play a critical role in supporting our acquisition activities by conducting thorough analyses of acquisition requirement packages. the ideal candidate will have a strong background in business analysis, and financial analysis, coupled with excellent problem-solving and communication skills. duties and responsibilities collaborate with the acquisition team to gather requirements, objectives, and priorities for potential acquisitions. collaborate with cross-functional teams to identify integration requirements, assess operational impact, and develop implementation plans for successful acquisition. provide insights and recommendations to senior management. monitor and track the progress of ongoing acquisitions, ensuring adherence to timelines, objectives, and key performance indicators (kpis). stay up-to-date with industry trends, regulations, and best practices related to mergers and acquisitions. job requirements qualifications 8 years experience bachelor s degree in business administration, finance, economics, or a related field. strong financial analysis skills, including financial modeling, valuation techniques, and cost-benefit analysis. proficiency in using financial software and tools, such as excel, financial databases, and statistical analysis software. solid understanding of financial statements, financial ratios, and key performance indicators (kpis). excellent analytical and problem-solving abilities, with a keen attention to detail. strong communication and presentation skills, with the ability to effectively communicate complex information to stakeholders at various levels. ability to work collaboratively in cross-functional teams and build positive relationships with team members and stakeholders. familiarity with project management methodologies and tools. ability to work in a fast-paced environment and manage multiple priorities simultaneously. physical requirements the physical demands described herein are representative of those which may need to be met by an employee to successfully perform the essential functions of the job. employees must possess the ability to work in an office environment. if required, employees must be able to operate a motor vehicle which may require sitting for prolonged periods of time to visit other company sites. must have hearing and speech to communicate in person, before groups and over the telephone. standing in work areas and walking between work areas may be required. this position may require an employee to bend, stoop, kneel, crouch, crawl, climb or balance, reach, push, and pull. the employee may also be required to lift and or move up to 20 pounds. pci government services llc (pci-gs) is an equal opportunity employer. pci-gs does not discriminate on the basis of age, sex, race, national origin, religion, marital status, sexual orientation or identity, veterans or disability status. preference may be extended to qualified native american indian candidatesin accordance with applicable federal law. 

 "
19," 

 job description:  required clearance: n a place of performance: joint base langley eustis (jble) job purpose: check defense is a fast-growing federal contractor seeking a qualified and experienced professional analyst integrator. the analyst integrator will support and enhance the performance of tsse (training support system enterprise) programs and products. the analyst integrator position plays a critical role in assisting tsaid s off-campus analytics branch in making informed decisions and justifying budget allocations for tss-e. duties and responsibilities: sustainable range program (srp) and integrated training area management (itam) program: analyze and assess the performance of srp and itam programs. provide support to enhance program sustainability. mission command training support program (mctsp): integrate mctsp data and reports into the tsse system. contribute to mctsp program improvements. soldier training support program (stsp): analyze and report on stsp performance. identify opportunities for program development. combat training center (ctc) modernization program: integrate ctc modernization program data into the tsse framework. contribute to ctc program enhancement. training information infrastructure (tii) program: analyze and assess tii program performance. support the integration of tii data into the tsse system. training support system enterprise (tsse) governance integration and analysis: analyze data related to command unit status reports (cusr, usr, isr) and tss utilization. assist in tsse governance integration and reporting for commanders. joint capabilities integration development system (jcids): develop a comprehensive knowledge of jcids and its impact on training and simulations. training analysis: conduct in-depth training analysis to enhance program effectiveness. capabilities needs analysis (cna): support cna initiatives to align tsse programs with organizational needs. training, leadership, and education future requirements: stay informed about future training, leadership, and education requirements and align tsse accordingly. army warfighting challenges (awfcs): analyze and assess awfcs data to improve the tsse framework. additional responsibilities: run utilization reports in ts-mats (training support materiel analysis tool). generate quarterly reports for higher-level dod leadership, including more than 100 different reports. manage the inventory for the army training support centers to ensure resources are available as needed. serve as a key resource to provide the necessary manpower for in-depth analysis that tsaid requires. required qualifications: united states citizen. bachelor s degree in business, leadership, or a related field. valid us issued driver s license. ability to pass a background investigation. minimum three (3) years demonstrated relevant experience as an analyst integrator. comprehensive knowledge of jcids, cna, army campaign of learning, and awfcs. strong analytical and reporting skills. excellent data analysis capabilities. experience in program integration and development. proficiency in using ts-mats and other relevant tools. strong organizational and inventory management skills. ability to work collaboratively with cross-functional teams. effective communication and presentation skills. eligibility for a security clearance. preferred qualifications: master s degree in business, leadership, or a related field. working condition: office environment. physical requirements: the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. do repetitive tasks. requires frequently standing, walking, sitting, and driving a motor vehicle. required to climb or balance, stoop under or squat, kneeling, crouching, and able to move quickly. able to reach with your hands and arms, talk, and hear. lifting: frequently lift and move up to 35lbs. vision: required by this job include close vision, distance vision, peripheral vision, depth perception and ability to adjust focus. position contingent upon contract award 

 "
20," 

 job description:  about us: are you someone who seeks opportunity and has a true desire to grow your career with an organization that has enriched the lives of its clients and communities in the greater washington region for more than 150 years? if so, sandy spring bank may be the perfect fit for you! sandy spring bank is a growing financial services company focused on creating real experiences for our employees, clients, shareholders and communities. we are proud to have been certified as a great place to work® , recognized by the washington post and the baltimore sun as a top workplace, by forbes magazine as the #1 bank in maryland. it is our employees who play an integral role in shaping who we are as a company and upholding what matters most to us: people and relationships. to help us attract the highest quality individuals, we offer a comprehensive benefits package to those who qualify. we offer competitive market salaries, paid time off, multiple retirement savings options, full health care options, life insurance, health care and dependent care flexible spending accounts, career development opportunities, tuition assistance and volunteer opportunities. we are proud to offer those, and so much more, making sandy spring bank a remarkable place to work and build a career. about the job: sandy spring bank is currently recruiting for a bsa aml analyst. with minimal to no supervision, the bsa aml analyst is responsible for day-to-day monitoring and or investigation of potentially suspicious activity, ensuring accurate and timely submission of all required reports (i.e., sars), conducting suspicious activity reviews, and analysis of higher-risk customers including new or existing high-risk customer relationships for the bank.); reviewing, processing, and filing sars.. the candidate must understand the regulatory mandates, discretion of highly confidential information, adherence to sensitivity timelines, and overall responsibilities under a bsa aml department. major job accountabilities: completes reviews of various reports, applications, and platforms utilized by the fiu performs review of customer information and related transactions, analyzing complex data to assist in determining if ctr filing is required and if activity appears suspicious. refers potentially suspicious activity for sar consideration. documents findings in concise, detailed, and accurate manner consistent with policy, procedure, and enhanced due diligence when needed keeps informed of current laws, regulations, and common practices in the bank secrecy act, ofac, usa patriot act, and anti-money laundering financial crimes fields. conducts investigations to appropriately resolve potential matches generated by the bank s ofac watch list screening through monitoring system and performing cdd edd investigations when needed review and analyze bi-monthly fincen 314(a) issued lists for possible matches within the bank s database, wire activity, monetary instrument report, and any other relevant reporting; timely response to 314b requests be a resource for the front line, business lines, and business partners as a subject matter expert review of complex business formation and governance documents, ensuring adherence to cdd edd-beneficial ownership rule provides assistance in preparation of monthly reports to keep management informed of department activities, such as: sar, ctr s, and other statistics assigned ensure accuracy and identify enhancements of relevant policy and procedures (p&amp;ps) and process workflows. may assists with more complex investigations that are generally non-system generated (e.g. subpoenas, higher risk reviews) achieve and sustain a high level of quality, accuracy, and efficiency in the firm s response to bsa, aml and ofac matters. required skills: knowledge, skills, and abilities: a minimum of 2 years of bsa aml experience required or other related experience required. college degree preferred. must possess working knowledge of the bank secrecy act and its implementing regulations. must have experience with the bank s monitoring and reporting systems or similar monitoring and reporting systems for bsa aml compliance and risk surveillance. must have demonstrated experience and be comfortable making critical decisions in a time sensitive and regulatory mandated environment experience working with money laundering terrorist financing sar or equivalent investigations preferred must have demonstrated experience in applying strong problem solving, judgment and analysis to detect and deter money-laundering activities ability to work independently, but cohesively within a team of specialized associates, with high integrity and ethics highly self-motivated with excellent communication skills and ability to manage and analyze data excellent written and oral formats, including presentations to regulators, auditors, analysts, senior managers exceptional analytical skills, judgment, attention to detail, and ability to prioritize tasks and work under pressure experience with case management platforms a must. exposure to platform implementation enhancement environment a plus. related industry certification (acam, acfe, etc.) is preferred but not required. specific physical requirements: work requires reasonable mobility in and around the work area. ability to use standard computer and phone systems is required working conditions: normal office environment where there is almost no discomfort due to temperature, dust, noise, or other disagreeable elements. work includes little or no potential exposure to hazardous conditions. must be able to travel to remote company and or client locations. the above statements are intended to describe the general nature and level of work being performed by people assigned to this classification. they are not intended to be construed as an exhaustive list of all responsibilities, duties and skills required of personnel so classified. additional information: sandy spring bank provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. this policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. if you require a reasonable accommodation to apply for a position, please call our job line at 1- and select option 5. requests are considered on a case-by-case basis. sandy spring bank partners with various job boards to advertise our openings. please visit our website, www.sandyspringbank.com to confirm the validity of the job posting to avoid any potential fraudulent activity. we encourage and recommend all candidates to apply via our website. 

 "
21," 

 job description:  job id: 2402341 location: washington, dc, us date posted:  category: information technology subcategory: data governance schedule: full-time shift: day job travel: no minimum clearance required: none clearance level must be able to obtain: top secret potential for remote work: no description the vanguard 2.2.1 contract is seeking a data governance analyst to support the data analysis and reporting capability for the data analytics and assessment unit (daau) within the bureau of information resource management at the department of state. the team is seeking a motivated individual with a background in data evaluation and analysis. we are seeking a highly organized and detail-oriented data catalog specialist to join our team. the ideal candidate will have a strong understanding of data management principles and will be responsible for ensuring accurate and efficient cataloging of data assets within our organization. the data governance analyst will collaborate with various teams to gather data requirements, define metadata standards, and maintain a centralized data catalog. this position requires excellent communication skills, a keen eye for detail, and the ability to work effectively in a fast-paced environment. the position may allow temporary hybrid remote work due to covid-19. position may be called back onsite at any time at the customer s request. summary: responsible for collecting, interpreting, analyzing, and presenting and or reporting on results using statistical methods, with a focus on presenting this information in the splunk environment. acquire data from multiple data sources and maintain resulting databases, data warehouses, and or data lakes. develop and implement data collection systems, organize data to efficiently normalize and attain accurate results. turn data into information, and information into shareable knowledge and business insight via a visually positive user experience. design and build presentations, reports, dashboards, and other visual representations of the data for executives, stakeholders, service area owners, and the general user community, with a focus on using splunk as the platform. duties: work directly with customers to collaborate with it teams to maintain and enhance data catalog tools and systems. provide guidance and support to users on data catalog usage and best practices. identify and recommend improvements to data management processes and workflows. stay up-to-date with industry trends and best practices in data cataloging and data management. qualifications required education, experience, knowledge &amp; skills bachelor s degree in computer science, information management, or a related field; may accept additional equivalent experience in lieu of degree 2 or more years experience in data management or data governance roles familiarity with data governance frameworks and practices is a plus strong understanding of data management principles and best practices experience with data cataloging tools and systems (e.g., collibra, alation, informatica) proficiency in sql and data profiling tools excellent analytical and problem-solving skills strong attention to detail and organizational skills effective communication and interpersonal skills ability to work independently as well as in a team environment required clearance us citizenship ability to obtain a top secret clearance ability to obtain interim top secret clearance prior to starting work. preferred prior government experience demonstrable experience leading teams and building collaborative projects saic accepts applications on an ongoing basis and there is no deadline. covid policy: saic does not require covid-19 vaccinations or boosters. customer site vaccination requirements must be followed when work is performed at a customer site. 

 "
22," 

 job description:  we are small, technology consulting firm assisting federal financial agencies and corporate clients in data analytics, modeling and application development in the financial domain. we are looking for a data analyst data scientist who will be the vital link between our information technology capacity and our business objectives by supporting and ensuring the successful completion of analytical, building, testing and deployment tasks of our software product s features. responsibilities define configuration specifications and business analysis requirements perform quality assurance define reporting and alerting requirements own and develop relationship with partners, working with them to optimize and enhance our integration help design, document and maintain system processes report on common sources of technical issues or questions and make recommendations to product team communicate key insights and findings to product team constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer requirements us citizenship; ability to acquire public trust clearance candidate should have a minimum of 5-7 years of working experience in the intersection of finance and technology ability to code in python and familiarity with packages like pandas, numpy, plotly, dash etc. aws quicksight experience a degree in it math finance solid experience in writing sql queries sas r aws development experience is viewed favorably exposure to risk management is a nice to have experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools candidates should have a financial background with exposure to one of the asset classes including mortgages, derivatives, equities, bonds etc. strong written and verbal communication skills including technical writing skills job type: full-time pay: $130,000 - $150,000 per year benefits: 401(k) health insurance retirement plan schedule: 8 hour shift monday to friday experience: python: 3 years (required) aws quicksight: 1 year (required) work: 5 years (preferred) work location: in person 

 "
23," 

 job description:  mayvin is seeking a budget analyst to provide a wide variety of professional-level budget analysis and development duties involving the preparation, administration, maintenance, review, and controls for the prisoner operations division (pod) within the u.s. marshals service (usms). must be a u.s. citizen. must undergo a background investigation (bi) responsibilities : gather, assemble, format data, and prepare preliminary analysis for budget preparation. prepare budget presentation materials budget tracking, reporting, and generate reports develop forecasts; prepare baseline budget and revisions as needed conduct studies of new and existing programs and special projects to determine feasibility and resolve problems, including organizational, budget, and fiscal research and analysis prepares narrative, graphical, and statistical reports with alternative solutions for resolving issues compiles data related to agency financial transactions and operations, revenues, and expenditures analyzes financial information concerning personnel, capital projects, supplies and equipment, professional services, and other expenses participates in surveys, studies, and meetings concerning agency financial requirements provides assistance to agency managers and supervisors in preparing budget estimates and proposals conducts research and analysis on factors affecting budget requirements develop agency budget work programs compare financial reports using current data mining processes analyze data to create sound solutions to real-world business problems qualifications : bachelor s degree in accounting or a related field from an accredited college or university knowledge of the principles and practices of government budget preparation and accounting experience in administrative, professional, technical, or other responsible work that utilizes knowledge of management principles and practices experience analyzing problems, drawing logical conclusions, and communicating effectively with others strong analytical and planning abilities intermediate knowledge of microsoft office, such as word, excel, and powerpoint ability to compile, review, categorize, prioritize, analyze, and interpret data and information ability to work effectively with minimum supervision preferred qualifications : previous government agency experience previous experience utilizing unified financial management system (usms) about mayvin : mayvin was founded and is led by former government, military, and civilian employees dedicated to protecting the interests of the united states. we made a commitment to deliver unparalleled service to the national security establishment while treating employees with unwavering dignity and respect. come join us in tackling our nation s hardest problems in a place where #peoplematter. reimagine your mission. as part of our innovative culture, you ll enjoy excellent benefits and amenities , an inclusive work environment, ongoing career development and support, rewards, and recognition to honor your hard work, and more. most importantly, you will be heard. mayvin is committed to the principles and practices of equal opportunity affirmative action. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. if you need assistance in the recruiting process due to a disability, please contact the mayvin recruiting email: recruiting@mayvin.com or call . 

 "
24," 

 job description:  kda consulting is a disabled veteran, woman-owned, certified disadvantaged small business, comprised of a diverse team of professionals driven to tackle the demanding national defense and intelligence challenges through it solutions. we emphasize teamwork and focus on achieving goals to complete deliverables efficiently, on-time, and under budget. we are currently seeking a systems engineer – sme (data analyst) to join our team. primary job duties &amp; required job qualifications: data analyst with a minimum of 16 years experience will work closely with sponsor leadership to develop and maintain a security and governance approach for multi-tenancy on the splunk soar platform. experience working with it enterprise data (desktops, servers, network devices, and applications) to determine issues. experience utilizing and configuring key performance indicators (kpis) and glass tables using splunk it service intelligence (itsi). experience briefing external customers as well as sponsor leadership on data analysis as it correlates with network performance. working with various cloud and on premises system configurations. working within various ticketing systems to track work and log potential threats and issues (eg; jira, servicenow). preferred skills: splunk certification strong background with splunk enterprise and splunk enterprise security ability to interpret, modify, and create scripts using python or shell desired certifications: splunk job requirements active ts sci + full scope poly u.s. government security is required bachelors degree 16 years minimum of relevant professional work experience ability to maintain discretion and confidentiality strong interpersonal skills, especially the ability to network and establish professional relationships ability to prioritize, demonstrated strong organizational skills, and ability to meet or exceed deadlines physical demands: position will require frequent sitting, standing, and or mobility within an office setting. employee must be able to use hands to complete work at a workstation computer, be able to reach, type and manipulate with hands, fingers, and arms; lift and or move up to 20 pounds; talk, see and hear. work environment : work is performed on client site in a professional office environment with moderate stress and noise levels. position requires employee to effectively use a computer, potentially for long periods of time, and to accommodate potentially frequent interruptions. candidate should be both customer-focused and present a team approach to overall work. schedule: business core hours are monday through friday, from 9:30 a.m. to 2:30 p.m. et. standard work hours may vary for this position based upon contract requirements. position will be located onsite at a customer facility. americans with disabilities act (ada): kda is committed to the full inclusion of all qualified individuals. as part of this commitment, kda will ensure that persons with disabilities are provided reasonable accommodations in the hiring process. we encourage qualified individuals with disabilities to apply. if a reasonable accommodation is needed to participate in the job application or interview process or to perform essential job functions, please contact our hr team at hr@kda-consulting.com. for persons who are deaf, hard of hearing, deafblind, or deaf-disabled, kda will provide an american sign language (asl) interpreter where needed as a reasonable accommodation for the hiring processes. eeoc: kda is an equal opportunity employer. all applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status. 

 "
25," 

 job description:  program analyst, mid the opportunity: are you searching for a position where you can grow your organization and analytical skills to support a project from concept to completion? a program requires a significant investment of limited resources. with that level of complexity, you need to keep the project on a productive path. that s why we need you, a program analyst who can help ensure success through careful analysis and effective communication. the right mixture of great ideas and program management can create change. in a complex organization, allocating funding to where it can be most effective can be challenging. as a program analyst on our team, you ll study the creation of a program management strategy to help enhance the ability of industrial base policy (ibp) to strengthen and maintain a defense industrial base (dib) that is able to meet warfighter s needs. you ll help the team to implement policy for the client by bringing in-depth understanding and expertise to one or more aspects of service or joint missions, processes, and culture. you will analyze laws and executive orders and dod directives, instructions, and decisions to determine the impact on u.s. military programs and efforts. on our team, you ll implement and maintain organizational programs in support of the client. you ll work with program leadership to review contracts, project cost accounting, and tactical planning using tools like microsoft excel, powerpoint, and other specific financial management tools. the real power of project management comes from communication to ensure the program achieves its goals and meets our quality standards. at booz allen, we recognize that we must continuously grow as a team to bring the best support to our clients, so here you ll have all the resources to succeed. this is a chance to directly impact a meaningful mission while learning how to develop and maintain program strategy. work with us and help make sure our client accomplishes its program goals within budget. join us. the world can t wait. you have: 4+ years of experience with dod operational, research, and development organizations 4+ years of experience with supporting and managing integrated schedules and program budgets, plans, staffing requirements, and roadmaps 3+ years of experience in engaging with technical teams experience conducting technical research and compiling results into detailed reports experience with technical writing and editing knowledge of microsoft powerpoint presentation development ability to analyze data to inform program decisions secret clearance bachelor s degree in business or finance nice if you have: experience with industrial base development experience with developing resource loaded schedules and earned value management experience with performing schedule risk assessments possession of excellent data gathering, analytical, and problem-solving skills clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; secret clearance is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll build your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $52,100 to $119,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. 

 "
26," 

 job description:  ```overview: we are seeking highly skilled and detail-oriented recent 2024 college graduates with a political science degree to provide highly technical writing in support of our proposal development department at terrestris, llc . as a technical writer analyst, you will be responsible for conducting research, analyzing data, and providing contractor award winning technical writing on government proposals and solicitations and developments. this is an exciting opportunity to contribute to our organization s understanding of the federal research market and be a part of a small corporate team. our company is growing rapidly so we are looking to invest in some smart folks who have a deep passion for writing and who have a strong work ethic. we will this person to review, write highly technical and scientific responses to the us government on work that we are bidding. one day one corporate benefits start, 401k, medical, dental, vision, tuition reimbursement and unlimited pto. duties: - conduct in-depth research on federal proposals and rfps rfis, - analyze data from various sources, such as sam.gov, gsa schedule and our competitors. - identify trends and patterns in data and provide actionable insights - prepare highly technical proposal response some up to 50-60 pages , presentations, and briefings to the federal government - collaborate with cross-functional teams to provide analysis and recommendations to the federal government agencies - stay up-to-date with current events, and changes in the government contracting arena. - assist in the development of strategies, policies, and win themes. - assist in the development of graphics, charts to make our proposals look better utilizing the best industry tools possible. ability to work from home as needed and come to the office 2-3 times a week. experience : bachelors degree in political science or similar degree in with strong writing emphasis. proven experience as a writer with strong passion for english literature and writing proven experience as a writer with strong passion for english literature and writing strong analytical skills with the ability to interpret complex data sets proficiency in technical writing and word processing software excellent proofreading skills with a keen eye for detail ability to effectively communicate research findings to both technical and non-technical stakeholders strong research skills with the ability to gather information from various sources must have strong work ethic. job type: full-time pay: $39,000 - $59,007.71 per year benefits: dental insurance health insurance vision insurance experience level: no experience needed application question(s): did you just graduate with a political science degree? are you local to the occoquan virginia fairfax area? willing to come into the office 2-3 times a week or as needed in the beginning until properly trained? tell me why you enjoy writing and why you think this would be a great fit for you? terrestris llc bids federal contracts to do work in human capital, trainign and development and scientific research and consulting. do you beleive you would understand the mission and the requirements of this job and the ability to write a complex solution? do you understand how government contracting works and have you ever worked or dealt with the military or any other agency? what is your salary expectations as a new graduate? education: bachelor s (required) ability to relocate: fairfax, va 22030: relocate before starting work (required) work location: in person 

 "
