numb_description,job_description
25," 

 job description:  we are looking for a business analyst ensuring our client s it products meet customer needs and align with business goals. responsibilities : analyzing and understand business needs and translating them into the governance artifacts and product backlog items. performing aoas and assessing courses of action by a variety of factors to include value, cost, feasibility, and risk performing estimation and complexity assessments of customer it requests creation and management of conceptual delivery schedules and product roadmaps. generating and managing artifacts and knowledge bases. generating and managing body of evidence (boe) generation and submission. assist in test planning and management. facilitating and refining team level ceremonies. identifying, mapping, and tracking dependencies internal and external to the team. collaborating with cross-functional teams to ensure efficient product development and delivery. utilizing product management tools such as jira, confluence, and m365 to accomplish daily duties. qualifications : bachelor s degree ts-sci clearance. understanding of the software development lifecycle (sdlc). a general understanding of popular backend and frontend technologies 2 years of experience working on, or in direct support of a software development team or in an enterprise architecture organization experience working in agile and scrum methodologies. familiarity with cloud environments, particularly aws. experience with confluence and jira. experience with the microsoft 365 (m365) suite. experience in backlog management, including epic, feature, user story development, and refinement ability to be on-site 60% of the time at a client scif located in washington d.c. strong verbal and non-verbal communication skills. strong interpersonal skills, with the ability to work effectively in a team environment and build strong relationships with team members. nice to haves : familiarity and experience performing analysis of alternatives (aoas) familiarity and experience with the intelligence community (ic), and the intel cycle. familiarity and experience with the department of homeland security (dhs). familiarity and experience with government risk management frameworks (rmf) and cyber security authorization processes master s degree or equivalent experience in a related field. previous experience in a similar role. familiarity and experience operating within the full software development lifecycle (sdlc). strong track record of successfully supporting the delivery valuable software products. experience working with cross-functional teams in an agile environment. knowledge of user research methodologies and the ability to derive actionable insights. proficiency in additional project management and collaboration tools. a passion for staying up-to-date with industry trends and emerging technologies. strong stakeholder management skills and experience. cloud budgeting and forecasting experience. relevant certifications. what blu omega can offer you: competitive benefits including health insurance, 401k w match, paid time off and more. results driven culture that embrace our core values rewarding work contributing to our nation s mission critical programs blu omega is a woman owned small business federal technology services firm headquartered in washington dc and supporting clients nationally. we provide technology solutions for enterprise and government customers. our team has a past performance in a diverse range of programs including those for data management, cloud infrastructure, software development and enterprise applications. an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability. 

 "
26," 

 job description:  company overview: we are a world-class team of professionals who deliver next generation technology and products in robotic and autonomous platforms, ground, soldier, and maritime systems in 50+ locations world-wide. much of our work contributes to innovative research in the fields of sensor science, signal processing, data fusion, artificial intelligence (ai), machine learning (ml), and augmented reality (ar). qinetiq us s dedicated experts in defense, aerospace, security, and related fields all work together to explore new ways of protecting the american warfighter, security forces, and allies. being a part of qinetiq us means being central to the safety and security of the world around us. partnering with our customers, we help save lives; reduce risks to society; and maintain the global infrastructure on which we all depend. why join qinetiq us? if you have the courage to take on a wide variety of complex challenges, then you will experience a unique working environment where innovative teams blend different perspectives, disciplines, and technologies to discover new ways of solving complex problems. in our diverse and inclusive environment, you can be authentic, feel valued, be respected, and realize your full potential. qinetiq us will support you with workplace flexibility, a commitment to the health and well-being of you and your family and provide opportunities to work with a purpose. we are committed to supporting your success in both your professional and personal lives. position overview: qinetiq us seeks a highly skilled data analyst responsible for collecting, analyzing, and interpreting data to drive informed business decisions and improve operational efficiency. your expertise in utilizing microsoft power suite, python programming, data visualization, and sql will be crucial in extracting insights from complex datasets and providing valuable recommendations to stakeholders. responsibilities: data analysis and interpretation: collect, organize, and analyze large datasets using various tools and techniques, ensuring data integrity and accuracy. apply statistical methods to identify trends, patterns, and correlations in the data, translating findings into actionable insights. interpret data and present findings to stakeholders in a clear and concise manner. data visualization: design and create visually appealing and interactive dashboards, reports, and visualizations using tools such as microsoft power bi, tableau, or similar platforms. develop intuitive and user-friendly data visualizations to effectively communicate complex information to non-technical stakeholders. continuously enhance data visualizations to improve data storytelling and maximize impact. data management: develop and maintain data pipelines and workflows to ensure efficient data collection, storage, and retrieval. perform extract, transform, and load (etl) on data sets as required to ensure that the visualization platform is receiving well-behaved and properly formatted data. ensure data quality and consistency by implementing data cleaning, transformation, and validation processes. collaborate with cross-functional teams to establish data governance frameworks and adhere to data management best practices. inform other data science team members and stakeholders about changes to databases and other data sources that impact the maintenance or ongoing development of a stakeholder dashboard. business insights and reporting: collaborate with business stakeholders to understand their requirements and deliver actionable insights based on data analysis. generate regular reports and presentations to communicate findings, trends, and performance metrics to management. provide recommendations for process improvements, cost optimization, and strategic decision-making based on data-driven insights. programming and database skills: utilize python programming for data manipulation, extraction, and transformation tasks. query databases using sql to retrieve and analyze data efficiently. collaborate with data engineering teams to optimize data pipelines and enhance database performance. required qualifications: bachelor s degree in a relevant field, such as data science, statistics, business analytics, or a related discipline. a master s degree is preferred. proven experience (three to eight years) as a data analyst, management analyst, or similar role. strong judgement and ability to navigate stakeholder priorities and interests and solve client challenges and problems. entrepreneurial spirit with the ability to learn new issues and plans, design and implement internal and external initiatives that advance client leaderships priorities. proficiency in microsoft power suite, including power bi, excel, and powerpoint. strong programming skills in python for data manipulation and analysis tasks. experience with sql for querying databases and retrieving data. familiarity with data visualization tools such as tableau, microsoft power bi, or similar platforms. strong analytical and problem-solving abilities, with a keen attention to detail. excellent communication and presentation skills, with the ability to convey complex information to non-technical stakeholders. ability to work collaboratively in cross-functional teams and manage multiple priorities. knowledge of statistical analysis techniques and data modeling concepts is a plus. creativity, teamwork, and time management skills. comfortable with shifting priorities and the ability to navigate complex stakeholder requests. excellent interpersonal, communication, and organizational skills. data analytics visualization tools skills are desired. agile scrum master experience desired. strong business writer and communicator. analytical mindset and intellectual curiosity. ability to manage multiple priorities and quick turn deliverables. ability to thrive in a dynamic, team-based work environment. ability to interact professionally and confidently with client leadership and executives. ability to quickly learn and master complex concepts and terminology. attention to detail. ability to maintain discretion and confidentiality of sensitive information. ability to maintain a security clearance from the u.s. government. preferred qualifications: experience setting and managing client relationships and expectations. experience effectively communicating with team, client, and company stakeholders. ability to set priorities, plan, and organize tasks and deliverables as needs evolve. previous experience working for a federal government client. company eeo statement: accessibility accommodation: if because of a medical condition or disability you need a reasonable accommodation for any part of the employment process, please send an e-mail to staffing@us.qinetiq.com or call  opt. 4 and let us know the nature of your request and contact information. qinetiq us is an equal opportunity affirmative action employer. all qualified applicants will receive equal consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status. 

 "
27," 

 job description:  at rma, we exceed the traditional role of a cpa and consulting firm. we are a team of seasoned professionals deeply committed to empowering our federal government clients to achieve their missions, improve operational efficiency, and deliver tangible value to our citizens. our expertise lies in tailoring our services to meet unique needs. as trusted, value-added advisors, our unwavering commitment lies in delivering measurable, long-lasting outcomes through innovative solutions as we have done and continue to do so for our clients spanning the federal government. our corporate foundation is built upon core principles, including dedication to meaningful work, cultivation of mutual respect, pursuit of professional excellence, and a culture of continuous learning. these foundational principles drive us to engage collaboratively with our clients, gain a comprehensive understanding of their challenges, and together, work toward effective resolutions. allow rma to provide expertise within the intricate landscape of federal governance, aiding you in achieving your goals. job summary: the data analyst performs segments of client engagements under the direct supervision of an audit senior or manager. assists with audits of federal government agencies, departments, or organizations to ensure compliance with federal regulations. the ideal candidate will be highly skilled in all aspects of data analytics, including mining, generation, and visualization. additionally, this person should be committed to transforming data into readable, goal-oriented reports that drive innovation and growth. responsibilities: < h1> prepares clear and concise audit reports outlining findings, recommendations, and compliance status. communicates with clients to request information, discuss audit progress, and address any questions or concerns. maintains awareness of changes in federal regulations, audit standards, and industry best practices to build expertise. collaborates with colleagues and works effectively as part of a multidisciplinary audit team. works closely with the senior associate or manager to understand and maintain focus on their analytics needs, including critical metrics and kpis, and deliver actionable insights to relevant decision-makers. proactively analyzes data to answer key questions for stakeholders, with an eye on what drives business performance, and investigates and communicates which areas need improvement in efficiency and productivity. creates and maintains rich interactive visualizations through data interpretation and analysis, with reporting components from multiple data sources. defines and implements data acquisition and integration logic, selecting an appropriate combination of methods and tools within the defined technology stack to ensure optimal scalability and performance of the solution. develops and maintains databases by acquiring data from primary and secondary sources, and builds scripts that will make our data evaluation process more flexible or scalable across datasets. assists in research projects focusing on determining data needed to fill gaps in the overall government program for statistics. supports investigative projects requiring the application of demographic and statistical theory. assists in the development of special projects, analyses, and studies to facilitate understanding of the problems and issues involved to support national-level policymaking. qualifications: < h1> minimum experience level requirement: minimum experience includes at least two years of general audit and or consulting experience, including one year of government experience. minimum education requirement: the minimum education requirement includes a bachelor s degree in accounting, information systems, business, or equivalent, and keeping current with applicable continuing professional education (cpe) requirements. experience with database and model design and segmentation techniques. practical experience in statistical analysis through the use of statistical packages. proficiency in microsoft office suite, specifically excel. intermediate-to-senior level familiarity with excel and sas, tableau, arcgis, and or rstata. possesses the organizational, time management, analytical, problem-solving, and communication skills necessary to successfully perform the key responsibilities of the position. what rma offers: < h1> competitive base salary + 401k match opportunities to work cross-functionally on various projects pathways for career advancement competitive benefits package team-oriented and social atmosphere offered benefits: < h1> heath, dental, vision, and life insurance employer-sponsored benefits: employee assistance program, and short-term disability plans employee coaching and mentoring program flexible spending accounts (fsa) commuter benefit accounts (cba) professional membership and certification reimbursement tuition reimbursement health and wellness plan physical demands and work environment: < h1> occasionally required to stand, walk, and sit. continually required to utilize hand and finger dexterity. continually required to talk or hear. continually required to utilize visual acuity to operate equipment (computer), read technical information, and or use a keyboard. work is conducted in a typical office environment. the above is intended to describe the general content of and requirements for the performance of this job. it is not to be construed as an exhaustive statement of duties, responsibilities, or physical requirements. nothing in this job description restricts management s right to assign or reassign duties and responsibilities to this job at any time. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. rma associates is an equal opportunity employer and will consider all applications without regard to race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, protected veteran status, genetics, disability status, or any other characteristic protected by federal, state, or local laws. 

 "
28," 

 job description:  overview: the data analyst position shall provide individuals who possess working-level knowledge in the field of data analysis and data analytics to support caeds nelo integrated data repository. the data analyst must understand the types of data deliverables received by navy acquisition programs and how they relate to each other. responsibilities: this contractor position shall work as part of the government data research team. the contractor shall, at the government s request, will defend and explain their analysis to caed leadership. this position will provide work that is compliant with all applicable caed, don, dod standards and policies as identified by the government. qualifications: the data analyst requires 3-7 years of relevant experience. the data analyst position will strive to maintain a workforce proficient in the latest cost analysis and ipm tools, techniques, technical knowledge, and methodologies. this position often offers formal training courses to its government workforce. we are committed to an inclusive and diverse workplace that values and supports the contributions of each individual. this commitment along with our common vision and values of integrity, respect, and responsibility, allows us to leverage differences, encourage innovation and expand our success in the global marketplace. vectrus is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, national origin, protected veteran status or status as an individual with a disability. eoe minority female disabled veteran. 

 "
29," 

 job description:  company overview: at validatek, we modernize and optimize it services to solve some of the most critical challenges facing federal civilian and defense agencies. from customers to partners to top-talent employees, validatek puts people first, empowering them to exceed expectations and transform government organizations. our success starts and ends with our people, so we built a company where great people can do great things, with the resources and autonomy to make decisions that transform organizations. we operate as one team of diverse people, united by a passion for continuous growth and optimization. our commitment to quality and performance optimization is the reason why our it service projects and new development projects have been appraised at cmmi maturity level 5, positioning us as one of a handful of elite companies to receive the highest form of third-party validation. www.validatek.com summary: does time in excel excite you more than scrolling through instagram? are you process-driven and solution-oriented? do you enjoy problem solving and performing root cause analysis? are you willing to learn the tools of the trade on the job? if you answered yes to the questions above, please keep reading. validatek is seeking an attention-to-detail-oriented junior business analyst to support our enterprising program management office (pmo) team. this critical role will collaborate with every layer of the organization from: corporate services, delivery operations, business development, and executive leadership. the ideal candidate will develop, design and implement process quality and improvement programs and initiatives. collaborate with quality, business process owners, and other functional areas on strategic planning for process quality improvements. evaluate results of process analysis, audits, and plan implementation to determine organizational efficiency. analyze and resolve process quality issues and needs as they relate to the organization s process performance and adherence to quality requirements. responsibilities: collects and maintains performance metrics and analyzes data to make recommendations for process improvements. maintains updated documentation of business processes and policies. prepares and provides performance-related presentations and reports. creates and develops initiatives to improve performance and productivity. researches industry trends for application of process improvement techniques and best practices. uses quantitative analysis methodology to perform data, cost benefit, and or process measurement analysis. partners with peers on creating and executing strategic initiatives. this is not intended to be an all-inclusive list of job duties and responsibilities. other duties, responsibilities and activities may change or be assigned at any time with or without notice. role, job scope knowledge - applies knowledge through education or past experience. limited use and or application of basic principles, theories, and concepts. problem solving - solves routine problems of limited scope and complexity following established policies and procedures. discretion latitude - work is closely supervised. follows specific, detailed instructions and guidelines. impact - contributions are usually task-related activities. errors or failure to achieve results do not have serious effect on organization, schedules or programs. liaison leadership - contacts are primarily with immediate supervisor, project leaders, and other staff in the section or group. qualifications: minimum bachelor s degree, or equivalent experience. preferred degrees: business administration, data analytics, data science, and or information systems eligible for a top secret clearance must possess a heightened level of attention-to-detail proficiency in excel - required. eeo statement: validatek is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, age, protected veteran status, or disability status. applicants who are selected for employment will be required to verify authorization to work in the united states. offers of employment will be contingent upon passing a post-offer background check. job type: full-time benefits: 401(k) 401(k) matching ad&amp;d insurance continuing education credits dental insurance disability insurance flexible schedule flexible spending account health insurance health savings account life insurance paid holidays paid time off prescription drug insurance professional development assistance retirement plan vision insurance work from home experience level: 1 year no experience needed under 1 year work location: in person v role=""separator"" aria-orientation=""horizontal"" class=""css-1cflm8p e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
30," 

 job description:  company overview: for the past 15+ years, etelligent group has consistently delivered excellent services that are demonstrated through our exceptional past performances. as a small business, we have distinguished our company as effective problem solvers with innovative, scalable solutions. we integrate cmmi dev v2.0 level 3 processes, tools, and techniques with innovative, cost-efficient, and secure solutions to address complex challenges. we also hold iso 9001:2015, iso iec 27001:2013, and iso iec 20000-1:2018 certifications. description: we are seeking a versatile technical business analyst with a broad skill set including sharepoint administration, site navigation, powerbi reporting, powerautomation, powerflow, and exceptional powerpoint skills. the ideal candidate will have a strong technical background, excellent communication skills, and the ability to engage effectively with executive stakeholders. key responsibilities: sharepoint administration : administer sharepoint environments, ensuring optimal performance, security, and user access. collaborate with development teams to implement and maintain sharepoint solutions aligned with program objectives. site navigation : design and optimize sharepoint site navigation for enhanced user experience. provide expertise in site architecture and content management within the program. power platform expertise : utilize powerbi for reporting and analytics, creating insightful dashboards and reports for executive consumption. leverage powerautomation and powerflow to streamline and automate business processes within the program. executive stakeholder engagement : act as a primary point of contact for executive stakeholders, translating technical concepts into business value. deliver compelling presentations using advanced powerpoint skills to convey complex information to non-technical audiences. requirements analysis : collaborate with business units to gather and analyze requirements related to sharepoint, power platform, and other technical aspects of the program. documentation and reporting : generate comprehensive documentation, including technical specifications, user guides, and executive-level reports. communicate project status, risks, and milestones to executive stakeholders. education and requirements: bachelor s degree in business, information technology, or related field. proven experience as a technical business analyst with expertise in sharepoint administration and the power platform. experience with powerbi, powerautomation, and powerflow. strong analytical, problem-solving, and communication skills. proficient in microsoft office suite, especially powerpoint. minimum eligibility : candidates must meet requirements to obtain and maintain a minimum background investigation (mbi) clearance (active moderate risk mbi clearance is a plus). candidates must be a us citizen or a legal permanent resident (green card status) for at least three (3) years, and federal tax compliant. location : remote; preferably in the dmv area. commitment to diversity - etelligent group provides equal employment opportunity to all individuals regardless of their race, color, creed, religion, gender, age, sexual orientation, national origin, disability, veteran status, or any other characteristic protected by state, federal, or local law. further, the company takes affirmative action to ensure that applicants are employed, and employees are treated during employment without regard to any of these characteristics. discrimination of any type will not be tolerated. 

 "
31," 

 job description:  company overview: we are a world-class team of professionals who deliver next generation technology and products in robotic and autonomous platforms, ground, soldier, and maritime systems in 50+ locations world-wide. much of our work contributes to innovative research in the fields of sensor science, signal processing, data fusion, artificial intelligence (ai), machine learning (ml), and augmented reality (ar). qinetiq us s dedicated experts in defense, aerospace, security, and related fields all work together to explore new ways of protecting the american warfighter, security forces, and allies. being a part of qinetiq us means being central to the safety and security of the world around us. partnering with our customers, we help save lives; reduce risks to society; and maintain the global infrastructure on which we all depend. why join qinetiq us? if you have the courage to take on a wide variety of complex challenges, then you will experience a unique working environment where innovative teams blend different perspectives, disciplines, and technologies to discover new ways of solving complex problems. in our diverse and inclusive environment, you can be authentic, feel valued, be respected, and realize your full potential. qinetiq us will support you with workplace flexibility, a commitment to the health and well-being of you and your family and provide opportunities to work with a purpose. we are committed to supporting your success in both your professional and personal lives. position overview: qinetiq us seeks a highly skilled data analyst responsible for collecting, analyzing, and interpreting data to drive informed business decisions and improve operational efficiency. your expertise in utilizing microsoft power suite, python programming, data visualization, and sql will be crucial in extracting insights from complex datasets and providing valuable recommendations to stakeholders. responsibilities: data analysis and interpretation: collect, organize, and analyze large datasets using various tools and techniques, ensuring data integrity and accuracy. apply statistical methods to identify trends, patterns, and correlations in the data, translating findings into actionable insights. interpret data and present findings to stakeholders in a clear and concise manner. data visualization: design and create visually appealing and interactive dashboards, reports, and visualizations using tools such as microsoft power bi, tableau, or similar platforms. develop intuitive and user-friendly data visualizations to effectively communicate complex information to non-technical stakeholders. continuously enhance data visualizations to improve data storytelling and maximize impact. data management: develop and maintain data pipelines and workflows to ensure efficient data collection, storage, and retrieval. perform extract, transform, and load (etl) on data sets as required to ensure that the visualization platform is receiving well-behaved and properly formatted data. ensure data quality and consistency by implementing data cleaning, transformation, and validation processes. collaborate with cross-functional teams to establish data governance frameworks and adhere to data management best practices. inform other data science team members and stakeholders about changes to databases and other data sources that impact the maintenance or ongoing development of a stakeholder dashboard. business insights and reporting: collaborate with business stakeholders to understand their requirements and deliver actionable insights based on data analysis. generate regular reports and presentations to communicate findings, trends, and performance metrics to management. provide recommendations for process improvements, cost optimization, and strategic decision-making based on data-driven insights. programming and database skills: utilize python programming for data manipulation, extraction, and transformation tasks. query databases using sql to retrieve and analyze data efficiently. collaborate with data engineering teams to optimize data pipelines and enhance database performance. required qualifications: bachelor s degree in a relevant field, such as data science, statistics, business analytics, or a related discipline. a master s degree is preferred. proven experience (three to eight years) as a data analyst, management analyst, or similar role. strong judgement and ability to navigate stakeholder priorities and interests and solve client challenges and problems. entrepreneurial spirit with the ability to learn new issues and plans, design and implement internal and external initiatives that advance client leaderships priorities. proficiency in microsoft power suite, including power bi, excel, and powerpoint. strong programming skills in python for data manipulation and analysis tasks. experience with sql for querying databases and retrieving data. familiarity with data visualization tools such as tableau, microsoft power bi, or similar platforms. strong analytical and problem-solving abilities, with a keen attention to detail. excellent communication and presentation skills, with the ability to convey complex information to non-technical stakeholders. ability to work collaboratively in cross-functional teams and manage multiple priorities. knowledge of statistical analysis techniques and data modeling concepts is a plus. creativity, teamwork, and time management skills. comfortable with shifting priorities and the ability to navigate complex stakeholder requests. excellent interpersonal, communication, and organizational skills. data analytics visualization tools skills are desired. agile scrum master experience desired. strong business writer and communicator. analytical mindset and intellectual curiosity. ability to manage multiple priorities and quick turn deliverables. ability to thrive in a dynamic, team-based work environment. ability to interact professionally and confidently with client leadership and executives. ability to quickly learn and master complex concepts and terminology. attention to detail. ability to maintain discretion and confidentiality of sensitive information. ability to maintain a security clearance from the u.s. government. preferred qualifications: experience setting and managing client relationships and expectations. experience effectively communicating with team, client, and company stakeholders. ability to set priorities, plan, and organize tasks and deliverables as needs evolve. previous experience working for a federal government client. company eeo statement: accessibility accommodation: if because of a medical condition or disability you need a reasonable accommodation for any part of the employment process, please send an e-mail to staffing@us.qinetiq.com or call  opt. 4 and let us know the nature of your request and contact information. qinetiq us is an equal opportunity affirmative action employer. all qualified applicants will receive equal consideration for employment without regard to race, age, color, religion, creed, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status. 

 "
32," 

 job description:  we are looking for a business analyst ensuring our client s it products meet customer needs and align with business goals. responsibilities : analyzing and understand business needs and translating them into the governance artifacts and product backlog items. performing aoas and assessing courses of action by a variety of factors to include value, cost, feasibility, and risk performing estimation and complexity assessments of customer it requests creation and management of conceptual delivery schedules and product roadmaps. generating and managing artifacts and knowledge bases. generating and managing body of evidence (boe) generation and submission. assist in test planning and management. facilitating and refining team level ceremonies. identifying, mapping, and tracking dependencies internal and external to the team. collaborating with cross-functional teams to ensure efficient product development and delivery. utilizing product management tools such as jira, confluence, and m365 to accomplish daily duties. qualifications : bachelor s degree ts-sci clearance. understanding of the software development lifecycle (sdlc). a general understanding of popular backend and frontend technologies 2 years of experience working on, or in direct support of a software development team or in an enterprise architecture organization experience working in agile and scrum methodologies. familiarity with cloud environments, particularly aws. experience with confluence and jira. experience with the microsoft 365 (m365) suite. experience in backlog management, including epic, feature, user story development, and refinement ability to be on-site 60% of the time at a client scif located in washington d.c. strong verbal and non-verbal communication skills. strong interpersonal skills, with the ability to work effectively in a team environment and build strong relationships with team members. nice to haves : familiarity and experience performing analysis of alternatives (aoas) familiarity and experience with the intelligence community (ic), and the intel cycle. familiarity and experience with the department of homeland security (dhs). familiarity and experience with government risk management frameworks (rmf) and cyber security authorization processes master s degree or equivalent experience in a related field. previous experience in a similar role. familiarity and experience operating within the full software development lifecycle (sdlc). strong track record of successfully supporting the delivery valuable software products. experience working with cross-functional teams in an agile environment. knowledge of user research methodologies and the ability to derive actionable insights. proficiency in additional project management and collaboration tools. a passion for staying up-to-date with industry trends and emerging technologies. strong stakeholder management skills and experience. cloud budgeting and forecasting experience. relevant certifications. what blu omega can offer you: competitive benefits including health insurance, 401k w match, paid time off and more. results driven culture that embrace our core values rewarding work contributing to our nation s mission critical programs blu omega is a woman owned small business federal technology services firm headquartered in washington dc and supporting clients nationally. we provide technology solutions for enterprise and government customers. our team has a past performance in a diverse range of programs including those for data management, cloud infrastructure, software development and enterprise applications. an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability. 

 "
33," 

 job description:  title: data analyst location: washington, d.c. job type: full-time company description: sanford federal, inc. (sanford) headquartered in stafford, va., is a premier, service-disabled veteran-owned federal professional services company, primarily engaged in providing advanced information technology, cybersecurity, management systems support, as well as business and infrastructure management services. we are among the most innovative, respected, and ethical providers of technology solutions to the united states government. our mission is to provide superior quality, innovative, information technology solutions that help federal agencies best aid, serve, and protect the american people. role overview: we are seeking a skilled data analyst to join our team. this role is essential in analyzing data, creating visualizations, and providing insights to support strategic decision-making. active security clearence is required. key qualifications: education: bachelor s degree in statistics, operations research, engineering, economics, data science, or a related field. an advanced degree or specialized training in a related area can substitute for some years of experience. experience: at least 4 years of relevant experience in data analysis. technical skills: proficiency in parametric modeling, visualization techniques, and data management. familiarity with various analytic methods is preferred. responsibilities: perform detailed data analysis using parametric modeling and other analytical methods. develop and implement clear visualizations to communicate complex data insights effectively. manage and optimize data for analysis, ensuring accuracy and integrity. collaborate with various teams to understand their data needs and provide actionable insights. continuously improve data analysis techniques and methodologies. desired skills: strong analytical and problem-solving skills. excellent ability in data visualization and presentation. proficient in the use of data analysis tools and software. good organizational and project management skills. ability to work independently and as part of a team. additional information: familiarity with the latest trends and best practices in data analysis is beneficial. the role may require occasional travel for team meetings or professional development. we offer: competitive salary and benefits. opportunities for professional development and career advancement. a supportive and innovative work environment. sanford federal, inc. is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability. job type: full-time education: bachelor s (required) experience: data analysis: 4 years (required) security clearance: secret (required) work location: in person v role=""separator"" aria-orientation=""horizontal"" class=""css-1cflm8p e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
34," 

 job description:  at rma, we exceed the traditional role of a cpa and consulting firm. we are a team of seasoned professionals deeply committed to empowering our federal government clients to achieve their missions, improve operational efficiency, and deliver tangible value to our citizens. our expertise lies in tailoring our services to meet unique needs. as trusted, value-added advisors, our unwavering commitment lies in delivering measurable, long-lasting outcomes through innovative solutions as we have done and continue to do so for our clients spanning the federal government. our corporate foundation is built upon core principles, including dedication to meaningful work, cultivation of mutual respect, pursuit of professional excellence, and a culture of continuous learning. these foundational principles drive us to engage collaboratively with our clients, gain a comprehensive understanding of their challenges, and together, work toward effective resolutions. allow rma to provide expertise within the intricate landscape of federal governance, aiding you in achieving your goals. job summary: the data analyst performs segments of client engagements under the direct supervision of an audit senior or manager. assists with audits of federal government agencies, departments, or organizations to ensure compliance with federal regulations. the ideal candidate will be highly skilled in all aspects of data analytics, including mining, generation, and visualization. additionally, this person should be committed to transforming data into readable, goal-oriented reports that drive innovation and growth. responsibilities: < h1> prepares clear and concise audit reports outlining findings, recommendations, and compliance status. communicates with clients to request information, discuss audit progress, and address any questions or concerns. maintains awareness of changes in federal regulations, audit standards, and industry best practices to build expertise. collaborates with colleagues and works effectively as part of a multidisciplinary audit team. works closely with the senior associate or manager to understand and maintain focus on their analytics needs, including critical metrics and kpis, and deliver actionable insights to relevant decision-makers. proactively analyzes data to answer key questions for stakeholders, with an eye on what drives business performance, and investigates and communicates which areas need improvement in efficiency and productivity. creates and maintains rich interactive visualizations through data interpretation and analysis, with reporting components from multiple data sources. defines and implements data acquisition and integration logic, selecting an appropriate combination of methods and tools within the defined technology stack to ensure optimal scalability and performance of the solution. develops and maintains databases by acquiring data from primary and secondary sources, and builds scripts that will make our data evaluation process more flexible or scalable across datasets. assists in research projects focusing on determining data needed to fill gaps in the overall government program for statistics. supports investigative projects requiring the application of demographic and statistical theory. assists in the development of special projects, analyses, and studies to facilitate understanding of the problems and issues involved to support national-level policymaking. qualifications: < h1> minimum experience level requirement: minimum experience includes at least two years of general audit and or consulting experience, including one year of government experience. minimum education requirement: the minimum education requirement includes a bachelor s degree in accounting, information systems, business, or equivalent, and keeping current with applicable continuing professional education (cpe) requirements. experience with database and model design and segmentation techniques. practical experience in statistical analysis through the use of statistical packages. proficiency in microsoft office suite, specifically excel. intermediate-to-senior level familiarity with excel and sas, tableau, arcgis, and or rstata. possesses the organizational, time management, analytical, problem-solving, and communication skills necessary to successfully perform the key responsibilities of the position. what rma offers: < h1> competitive base salary + 401k match opportunities to work cross-functionally on various projects pathways for career advancement competitive benefits package team-oriented and social atmosphere offered benefits: < h1> heath, dental, vision, and life insurance employer-sponsored benefits: employee assistance program, and short-term disability plans employee coaching and mentoring program flexible spending accounts (fsa) commuter benefit accounts (cba) professional membership and certification reimbursement tuition reimbursement health and wellness plan physical demands and work environment: < h1> occasionally required to stand, walk, and sit. continually required to utilize hand and finger dexterity. continually required to talk or hear. continually required to utilize visual acuity to operate equipment (computer), read technical information, and or use a keyboard. work is conducted in a typical office environment. the above is intended to describe the general content of and requirements for the performance of this job. it is not to be construed as an exhaustive statement of duties, responsibilities, or physical requirements. nothing in this job description restricts management s right to assign or reassign duties and responsibilities to this job at any time. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. rma associates is an equal opportunity employer and will consider all applications without regard to race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, protected veteran status, genetics, disability status, or any other characteristic protected by federal, state, or local laws. 

 "
