numb_description,job_description
18," 

 job description:  posting details posting details position number: 129386 title: it programmer analyst functional title: meteorological full-stack developer category status: 33-exempt regular applicant search category: staff university authorized fte: 100 unit: cmns-atmospheric &amp; oceanic science campus college information: founded in 1856, university of maryland, college park is the state s flagship institution. our 1,250-acre college park campus is just minutes away from washington, d.c., and the nexus of the nation s legislative, executive, and judicial centers of power. this unique proximity to business and technology leaders, federal departments and agencies, and a myriad of research entities, embassies, think tanks, cultural centers, and non-profit organizations is simply unparalleled. synergistic opportunities for our faculty and students abound and are virtually limitless in the nation s capital and surrounding areas. the university is committed to attracting and retaining outstanding and diverse faculty and staff that will enhance our stature of preeminence in our three missions of teaching, scholarship, and full engagement in our community, the state of maryland, and in the world. background checks offers of employment are contingent on completion of a background check. information reported by the background check will not automatically disqualify you from employment. position summary purpose of position: the department of atmospheric and oceanic sciences (aosc) at the university of maryland-college park (umcp) is seeking applications for a meteorological full-stack developer. this position is a 12-month appointment, renewable upon continued funding, that will create data visualization applications and programs that synthesize impactful weather information, analytics, and insight to support regional government and industry decisions. the applicant will also maintain and assist aosc staff in running maryland mesonet s existing linux based server infrastructure in a resilient operational environment. in addition, the incumbent will work with the mesonet manager to engage stakeholders, funding partners, and the scientific community. this position will be located in college park, maryland. benefits summary top benefits and perks: exempt benefits summary minimum qualifications: bachelor s degree in atmospheric science, meteorology, computer science, statistics, or related physical or computational, scientific field of study minimum 2 (two) years of work or research experience in one or more of the following areas: software development, front-end development, scientific data visualization and analysis. program development experience for use in operational linux server environments. including shell bash scripting, sql, and a scientific programming language such as python familiarity with collaborative development environments (eg. version control, bug tracking, documentation, testing validation, life cycles) ability to analyze and solve problems independently and with peers in the community ability to plan, prioritize, and organize work based on external needs preferences: experience with linux systems administration in an uptime predicated production environment. database administration experience in sql-based database systems (mariadb, postgresql, ms sql server) web development experience using javascript (e.g. react, jquery, etc.), html 5, css and php knowledge of standard scientific data formats (e.g., grib, netcdf, hdf, etc.) experience in working with academia in handling large datasets for research. experience designing scientific data visualizations for both the research community and general public additional certifications: additional information: job risks not applicable to this position physical demands work is performed in an office environment and requires the ability to operate standard office equipment and keyboards. must have the abilityto walk short distances, and or drive a vehicle to deliver and pick up materials posting date: 04 22 2024 closing date: open until filled no best consideration date 05 10 2024 diversity statement: the university of maryland, college park, an equal opportunity affirmative action employer, complies with all applicable federal and state laws and regulations regarding nondiscrimination and affirmative action; all qualified applicants will receive consideration for employment. the university is committed to a policy of equal opportunity for all persons and does not discriminate on the basis of race, color, religion, sex, national origin, physical or mental disability, protected veteran status, age, gender identity or expression, sexual orientation, creed, marital status, political affiliation, personal appearance, or on the basis of rights secured by the first amendment, in all aspects of employment, educational programs and activities, and admissions. 

 "
19," 

 job description:  vibrint is a trusted provider of mission-critical systems and analysis that transform our customers capacity and capability in harvesting and harnessing data. working alongside many of the most talented professionals in public service, we work tirelessly to create and sustain new solutions and services that meet the stringent demands across a variety of customer missions. our people know they ll be doing work that matters at the heart of the national security mission, exploring new possibilities at the cutting edge of technology. they know they will be well-rewarded and recognized for their commitment. and, they know they will enjoy plentiful opportunities to grow, thrive, and have fun as a member of the vibrint family. join vibrint, where your career is a priority, and your future is our shared goal. ______________________________________________________________________ we are seeking a software engineer i who will develop, maintain, and enhance complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-timc systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves softwarce problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. position requires an active ts sci with polygraph level clearance. us citizenship is required. position required skills: c and matlab experience analyze user requirements to derive software design and performance requirements debug existing software and correct defects provide recommendations for improving documentation and software development process standards design and code new software or modify existing software to add new features integrate existing software into new or modified systems or operating environments develop simple data queries for existing or proposed databases or data repositories write or review software and system documentation qualifications: seven (7) years experience as a swe, in programs and contracts of similar scope, type, and complexity is required. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. ______________________________________________________________________ upon request the salary range for this job will be made available. please email your request for information along with the job listing to recruiting@vibrint.com. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, citizenship, family structure, marital status, disability, veteran or military status or any other characteristic protected by law in all phases of the employment process and in compliance with applicable federal, state, and local laws and regulations. an equal opportunity employer disability vet. policy-statement_eeo-employeesandcandidates.pdf (vibrint.com). equal opportunity legal notices can be viewed on the following pdfs: know your rights: workplace discrimination is illegal and pay transparency nondiscrimination provision. we are happy to offer a sign on bonus to qualified applicants. please apply for immediate consideration. 

 "
20," 

 job description:  discover a career of innovation and impact at arservices, limited (arservices). with decades of excellence in tackling complex challenges in defense, security, and national intelligence, we re leading the way forward. join our dynamic team of experts, where agility, reliability, and success are not just values but a way of life. as a graduated 8(a) company and small disadvantaged business headquartered in falls church, va, with a national presence, arservices offers an exciting opportunity to shape the future while advancing your career. join us and be part of something extraordinary. arservices is seeking a programmer to work in the falls church, va area. a qualified candidate will perform the following duties and responsibilities, but are not limited to: apply computer science and information management expertise to tackle automation challenges. develop, modify, and adapt computer programs using various programming languages. interface with minicomputer and mainframe systems to address project objectives. utilize innovative mathematical and algorithmic approaches to design and integrate data processing systems. formulate architectural designs, functional specifications, and documentation for hardware or software systems. research unconventional applications of software and operating systems to develop new methodologies. responsible for creating program management plans, guidelines, and controls. requirements security clearance requirement: active current secret clearance is required. required qualifications: bachelor s degree in computer science, information systems, mathematics, operations research, statistics, engineering, or related field from an accredited college or university, and 8+ years of relevant experience. high school diploma with 12 years of relevant experience may be substituted in lieu of degree. 4+ years of programming experience. must be able to travel to washington, dc as needed. arservices is an equal opportunity affirmative action employer committed to hiring and retaining a diverse workforce, including protected veterans and individuals with disabilities. 

 "
21," 

 job description:  dcca is a veteran-owned it business specializing in providing innovative solutions to a variety of government agencies and commercial enterprises since 1982. dcca is proud to offer career growth opportunities and a competitive compensation and benefits package. visit our website at: www.dcca.com release coordinator key tasks: works with testing teams, sdets and application systems analyst programmers to manage and coordinate the code and testing environments. required skills: testing on a federal health it program desired skills: experience with healthcare claims data and processes required education certifications: computer science degree or bachelor s degree in a related major or ee 6 years of experience covid safety requirements dcca is committed to the safety of our workforce and customers, adhering to covid-19 safety protocols as required by the company, our customers and the safer federal workforce task force. some customer facilities require all employees to provide proof of vaccination status as a condition of employment, subject to approved medical or religious accommodations. mask wearing and frequent covid testing attestation may also be required. dcca is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, or disability status. 

 "
22," 

 job description:  description: the software engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. qualifications: an active ts sci clearance + fs polygraph no demonstrated experience is required. bachelors degree in computer science or related discipline from an accredited college or university is required; four (4) years of swe experience on projects with similar software processes may be substituted for a bachelors degree. columbia technology partners is an equal opportunity employer. we consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law. our eeo policy reflects our commitment to ensure equality and promote diversity and inclusion in the workplace. our policy applies to all employees, job candidates, contractors, stakeholders, partners, and visitors. nebohnpqie 

 "
23," 

 job description:  2+ years of non-internship professional software development experience 1+ years of designing or architecting (design patterns, reliability and scaling) of new and existing systems experience 7+ years of administrative experience in networking, storage systems, operating systems and hands-on systems engineering experience knowledge of systems engineering fundamentals (networking, storage, operating systems) experience programming with at least one modern language such as c++, c#, java, python, golang, powershell, ruby 3+ years of experience as a database administrator, systems architect or related fields. at aws, we re working to be the most customer centric company on earth. to get there, we need exceptionally talented, smart, and driven individual. the data center availability team works with the hundreds of aws data centers around the globe to deliver the highest quality and lowest cost physical security, availability, capacity, and scaling results for our customers. our aim is to standardize operations globally by delivering tools, policy, processes and procedures to our internal teams. the availability team is seeking a systems development engineer to design, develop, and implement software solutions for our global asset management systems. our mission is to provide critical data to operators and engineers that enables them to make informed decisions for maintenance of data center facilities. our team of systems development engineers builds web-based tools to provide data collection interfaces, as well as data aggregation processes that vend the data to partner teams for further analytics. aws infrastructure services owns the design, planning, delivery, and operation of all aws global infrastructure. in other words, we re the people who keep the cloud running. we support all aws data centers and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. we work on the most challenging problems, with thousands of variables impacting the supply chain — and we re looking for talented people who want to help. you ll join a diverse team of software, hardware, and network engineers, supply chain specialists, security experts, operations managers, and other vital roles. you ll collaborate with people across aws to help us deliver the highest standards for safety and security while providing seemingly infinite capacity at the lowest possible cost for our customers. and you ll experience an inclusive culture that welcomes bold ideas and empowers you to own them to completion. key job responsibilities as a systems development engineer, you will: dive deep and take ownership for critical design of asset management systems and along with overall system performance. help develop our eam application and related tools to improve the reliability of our assets and lead the optimizing and scaling of the application. participate in design reviews for complex systems, simulations, algorithms, and software development optimize existing designs and identify solutions to enhance network coverage and channel capacity define and or refine system requirements, participate in the development and delivery of features such as system health monitoring, diagnostics, repair, and other self-healing automation. implement key metrics, set system performance kpis, design debug tools and integrate with backend solutions to continuously monitor and improve on our network solutions deploy rdbms software in performance-critical, high available environments and provide support for system upgrades, new system releases, perform database monitoring using aws tools amazon web services (aws) is the world s most comprehensive and broadly adopted cloud platform. we pioneered cloud computing and never stopped innovating — that s why customers from the most successful startups to global 500 companies trust our robust suite of products and services to power their businesses. amazon values diverse experiences. even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. if your career is just starting, hasn t followed a traditional path, or includes alternative experiences, don t let it stop you from applying. we value work-life harmony. achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. when we feel supported in the workplace and at home, there s nothing we can t achieve in the cloud. here at aws, it s in our nature to learn and be curious. our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. ongoing events and learning experiences, including our conversations on race and ethnicity (core) and amazecon (gender diversity) conferences, inspire us to never stop embracing our uniqueness. we re continuously raising our performance bar as we strive to become earth s best employer. that s why you ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional. amazon web services (aws) is committed to a diverse and inclusive workplace to deliver the best results for our customers. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status; we celebrate the diverse ways we work. for individuals with disabilities who would like to request an accommodation, please let us know and we will connect you to our accommodation team. you may also reach them directly by visiting please https: www.amazon.jobs en disability us. we are open to hiring candidates to work out of one of the following locations: herndon, va, usa | seattle, wa, usa experience with powershell (preferred), python, ruby, or java experience working in an agile environment using the scrum methodology 5+ years of experience managing and supporting large and complex mission-critical production eam application (hexagon eam preferred). amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us. our compensation reflects the cost of labor across several us geographic markets. the base pay for this position ranges from $103,400 year in our lowest geographic market up to $201,200 year in our highest geographic market. pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. amazon is a total compensation company. dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and or other benefits. for more information, please visit https: www.aboutamazon.com workplace employee-benefits. this position will remain posted until filled. applicants should apply via our internal or external career site.

 "
24," 

 job description:  do you have a drive to contribute to our nation s security and have direct impact on mission? maxar has an urgent and immediate need for a software application developer to support mission-critical work full time on customer site in mclean, va. life with us project: we are a team working to advance today s most pressing intelligence mission goals in support of our customer. our daily efforts provide direct impact on national security priorities. your career: we are supporting a cutting edge mission in the customer space and this opportunity will provide ample opportunity for skills development and growth. we offer: dedicated professional development time peer groups education reimbursement student loan forgiveness and much more... day-to-day with your colleagues support our nation s intelligence mission lead the development of new applications, tools and processes within cots standalone and web-based software products be responsible for the successful completion of application development tasks, using various programming languages, to enhance the sponsor s data analysis and data visualization capabilities interface with the application development teams in other parts of the sponsor s organization in pursuit of existing applications, tools, or custom code that can enable the successful completion of requirements minimum requirements: us citizen with current active ts sci security clearance with polygraph. professional technical degree in computer science, and or related field where computer programming is required. five years or more of professional work experience in areas relevant to the required tasks for the position described earlier professional experience with a programming language such as python, java, and or nodejs javascript #cjpost #li-rd #li-onsite our salary ranges are market-driven and set to allow for flexibility. individual pay will be competitive based on a candidate s unique set of knowledge, skills, and geographic diversity, with earnings potential commensurate with experience. the range for this position is: $150,000 - $251,000 annually. maxar employees must follow all applicable maxar policies and covid-19 requirements as well as those of maxar customers and third parties. individual job requirements may vary, and maxar reserves the right to modify its policies and requirements as it deems appropriate in accordance with applicable law. maxar technologies values diversity in the workplace and is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law. 

 "
25," 

 job description:  alpha omega integration llc is an award-winning federal it solutions provider. since its inception in september 2016, we have grown from a start-up to a $100m year business. alpha omega s growth stems from our mission focus: to make the us government the best in the world . we achieve that via advanced capabilities in the areas of design &amp; product management, devsecops &amp; cloud engineering, intelligent automation, and cybersecurity. our consistent growth has fostered a series of accolades including inc. 5000 and washington technology s fast 50 awards for five consecutive years, virginia business best places to work ten years in a row, and maryland technology council s 2022 government contract of the year over $50 million dollars award, to name a few. we are seeking passionate federal it professionals to join our team. come support our nation s government agencies and make a difference! why us? we have h.e.a.r.t. ! alpha omega s core values – (h) harmony, (e) engagement, (a) accountability, (r) resourcefulness, and (t) tenacity - collectively are an acrostic reminder of the values that guide the work we do. we foster a culture that recognizes and rewards hard work. our h.e.a.r.t. program invites colleagues and managers from across the organization to recognize each other for living out our core values. spotlighted employees enjoy a detailed nomination about their core-values-aligned actions which are then shared with their manager. ready to embark on a rewarding, challenging, and fulfilling career in the federal it solutions space? come grow with us! job title: mid-level gis developer work location: ft. collins, co or remote clearance required: us citizen &amp; public trust alpha omega is looking for a highly skilled mid-level gis developer with at least 3 years of experience and a bachelor s degree to join our team. the mid-level gis developer will provide extremely high-level subject matter expertise for tasks related to gis development. this role involves advanced technical knowledge and analysis of highly specialized applications and operational environments, including high-level functional systems analysis, design, integration, documentation, training, and implementation advice on complex problems. the ideal candidate will possess proficiency in gis software and tools such as arcgis, qgis, or similar, along with strong analytical and problem-solving skills. experience in the federal space is a plus. excellent communication, teamwork, attention to detail, and the ability to work independently are essential for success in this role. responsibilities: provide extremely high-level subject matter expertise for gis development tasks. offer advanced technical knowledge and analysis of highly specialized applications and operational environments. conduct high-level functional systems analysis, design, integration, documentation, training, and implementation advice on complex problems. apply principles, methods, and knowledge of specific functional areas of expertise to specific task order requirements. provide advice on esoteric problems that require extensive knowledge of the subject matter. design and prepare technical reports, studies, and related documentation. create charts and graphs to record results and prepare and deliver presentations, training, and briefings as required by the task order. requirements: bachelor s degree in a related field. minimum of 3 years of experience as a gis developer or in a similar role. proficiency in gis software and tools such as arcgis, qgis, or similar. experience in the federal space is a plus. strong analytical and problem-solving skills. excellent communication and teamwork abilities. attention to detail and a commitment to data accuracy. ability to work independently and manage multiple tasks efficiently. preferred qualifications: master s degree in gis or a related field. experience with gis development in federal projects. familiarity with geospatial data formats and standards. knowledge of gis web services and apis. experience with spatial analysis and modeling techniques. alpha omega integration, llc (alpha omega) is committed to the development of a creative, diverse, and inclusive work environment. in accordance with the law and our organizational values, all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, age, national origin, disability, veteran status, or any other characteristic protected by law (referred to as ""protected status)”. final hiring decisions at alpha omega will be based on merit, qualifications, and abilities. black, indigenous, and people of color (bipoc), lgbtqia, women, people over 40, and differently-abled folks are strongly encouraged to apply. equal opportunity employer protected veterans individuals with disabilities the contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. however, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor s legal duty to furnish information. 41 cfr 60-1.35(c) 

 "
26," 

 job description:  stratum networks is a rapidly growing information assurance and cybersecurity solutions company that provides high-end network and security consulting to department of defense and intelligence community clients. we are looking for a talented and passionate candidate who would support one of our clients located in the annapolis junction, md area. candidates are required to have an active ts sci with polygraph to be considered for the position. software engineer (swe) skill level - 1 the software engineer develops, maintains, and enhances complex and diverse software systems (e.g.,processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade• offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. this position requires past experience in java software development preferred qualifications: an ability to analyze user requirements to derive software design and performance requirements an ability to design and code new software or modify existing software to add new features experience with debugging existing software and correcting defects an ability to integrate existing software into new or modified systems or operating environments experience with developing simple data queries for existing or proposed databases or data repositories assisting with developing and executing test procedures for software components qualifications: 7 years of experience as a software engineer in programs and contracts of similar scope, type, and complexity with a bachelor s degree in computer science or related discipline from an accredited college or university. - 11 years of experience as a swe in programs and contracts of similar scope, type, and complexity with no degree can also be accepted. stratum networks overview: stratum networks is a rapidly growing information assurance and cybersecurity solutions company with expert knowledge of implementing secure infrastructure, providing security integration, development, assessment and training solutions. our high-end network and security consulting to department of defense and intelligence community clients create robust, secure network infrastructure, policies, and procedures for local and global, terrestrial and satellite networks. as leading experts in their fields, our certified and highly experienced network, software development, it support and security professionals are able to provide the necessary design, implementation, and consulting services to meet the demanding requirements of mission-critical networks. to learn more, visit www.stratumnet.com . stratum networks, inc is an equal opportunity employer, who participates in e-verify. all qualified applicants will receive consideration for employment without regard to race, color, national origin, gender, religion, age, disability, veteran s status, or any other classification as required by applicable law. 

 "
27," 

 job description:  overview: join constellation! come join bethesda game studios , the award-winning development team behind starfield , the elder scrolls and fallout . bethesda game studios strives to offer its employees a well-balanced home and work life by providing competitive salaries, a generous benefits program, and offices located in some of north america s best cities. with a goal of creating a culture as fun and diverse as our games and our players, we welcome applicants with unique skillsets, experience levels and backgrounds. if you are passionate about making a meaningful contribution to some of the most significant games in the industry we d love to hear from you! responsibilities: your daily life at bethesda game studios as senior systems programmer , you will… write clear, maintainable, highly functional code and portable c++ code plan and designs code in collaboration with team members jump into lots of different systems, tackling everything from entire systems to random tasks support and maintain existing systems accurately estimate your schedules and deliver high quality work products to that schedule provide technical expertise to develop cutting-edge technologies to include: architecture, design, prototype, implement, test, debug, document, profile, maintain, and support review codes from other team members qualifications: what makes you s.p.e.c.i.a.l. you have at least 4 years game industry c++ development programming experience with at least 3+ years of engine experience you ve obtained a bachelor s degree in computer science, software engineering or equivalent experience you have excellent analytic and mathematical skills you have very strong c++ design and coding experience you are experienced in building multithreaded, real-time systems you are experienced in writing systems balancing performance and maintainability you have experience profiling and optimizing both cpu and gpu utilization you have a passion for making great games preferred skills: bonus skills you have experience with animation, 3d graphics, audio, ai, or gameplay programming; you have development experience on game consoles (xbox one ps4). salary range: sr. systems programmer - the typical base pay range for this position at the start of employment is expected to be between $100,000 - $215,000 per year. zenimax has different base pay ranges for different work locations within the united states, which allows us to pay employees competitively and consistently in different geographic markets. the range above reflects the potential base pay across the u.s. for this role; the applicable base pay range will depend on what ultimately is determined to be the candidate s primary work location. individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties requirements, and relevant experience and skills. base pay ranges are reviewed and typically updated each year. offers are made within the base pay range applicable at the time. at zenimax certain roles are eligible for additional rewards, such as merit increases and discretionary bonuses. these awards are allocated based on individual performance and are not guaranteed. benefits perks listed here may vary depending on the nature of employment with zenimax and the country work location. u.s.-based employees have access to healthcare benefits, a 401(k) plan and company match, short-term and long-term disability coverage, basic life insurance, wellbeing benefits, paid vacation time, paid sick and mental health time, and several paid holidays, among others. applicant privacy notice: zenimax media california applicant privacy notice e-verification notice: e-verify_participation_poster ier_right_to_work_poster 

 "
28," 

 job description:  dcca is a veteran-owned it business specializing in providing innovative solutions to a variety of government agencies and commercial enterprises since 1982. dcca is proud to offer career growth opportunities and a competitive compensation and benefits package. visit our website at: www.dcca.com software engineer 2 candidate must have an active ts sci w poly dcca is the prime contractor for this government program that delivers important technical solutions and products using emerging technologies for high-speed sigint processing systems. the program is tactically important to the national security of the united states and the work on these missions are frequently recognized for their results. our teams are always looking for the best talent who wants to contribute to support our customers unique and mission-critical work. ts sci with poly required. key words linux, git, frontend engineer, user interface, react.js, kendo ui, 508-compliance, javascript, html, css required skills education fourteen (14) years experience as a swe in programs and contracts of similar scope, type, and complexity is required. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. required skills the swe2 candidate should have strong java skills that includes knowledge of hyperthreading multithreading java. desired skills: experience with docker and kubernetes. working knowledge of wireless and telephony protocols in addition to strong hands-on engineering skills. working knowledge of digital multiplexers, analog and digital signals, voice vocoders, tdms, spread spectrum, sonet sdh otn, ethernet, pcm, vsat, osi model and computer to computer (c2c) structure, protocols, and data such as: mpls, psuedowire, tdmop, atm, frame relay, cisco, nortel, x.25, ppp, ip, tcp, udp, voip, vofr, and fragmentation. covid safety requirements dcca is committed to the safety of our workforce and customers, adhering to covid-19 safety protocols as required by the company, our customers and the safer federal workforce task force. some customer facilities require all employees to provide proof of vaccination status as a condition of employment, subject to approved medical or religious accommodations. mask wearing and frequent covid testing attestation may also be required. dcca is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, or disability status . 

 "
29," 

 job description:  overview: bluehalo, a trailblazer in the defense and technology sectors, is committed to delivering innovative solutions that address the complex challenges of today and tomorrow. we are expanding our team and seeking cloud engineers across various experience levels to join us in our mission. if you re passionate about cloud computing and eager to work on projects that make a significant impact, eqlipse is where you can build your career. what you will do: cloud engineers are pivotal in designing, implementing, and managing our cloud-based systems. this role involves collaborating with cross-functional teams to ensure our cloud architecture supports our strategic goals effectively. whether you re starting your career or bringing years of experience, you ll find eqlipse offers a stimulating environment for professional growth. key responsibilities: design, develop, and deploy scalable and secure cloud infrastructure solutions. work with aws, azure or other cloud providers to optimize cloud services. implement automation tools for efficient cloud operations and management. monitor cloud environments, analyzing and optimizing performance based on project requirements. ensure cloud security practices are followed, including managing access controls and compliance standards. collaborate with development teams to integrate cloud services into software applications. stay updated with emerging cloud technologies and trends, recommending improvements as needed. what qualifications you will bring: bachelor s degree in computer science, information technology, or related field. experience may compensate for the degree at different levels. proven experience in cloud engineering, with roles available from entry-level (1-3 years) to senior-level (5+ years). strong understanding of cloud computing services (aws, azure, gcp) including iaas, paas, and saas. experience with cloud automation tools (terraform, cloudformation, ansible). knowledge of cloud security best practices and compliance frameworks. excellent problem-solving abilities and communication skills. ability to work collaboratively in a dynamic team environment. clearance: ts sci with poly eeo statement: bluehalo is committed to hiring and retaining a diverse workforce. we are proud to be an equal opportunity affirmative action employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. u.s. citizenship is required for most positions. if you are an individual with a disability and would like to request a reasonable workplace accommodation for any part of the employment process, please send an email to recruiting@bluehalo.com. please indicate the specifics of the assistance needed. this option is reserved only for individuals who are requesting a reasonable workplace accommodation. it is not intended for other purposes or inquiries. 

 "
30," 

 job description:  information review and release analyst - senior nightwing is seeking an information review and release analyst in the herndon, va area to support a dynamic intelligence community-customer, in a fast-paced environment. the position is full-time and offers a flexible work schedule. the ideal candidate will primarily be responsible for managing an array of cases and will be involved in reviewing and thoroughly researching the content of documents, according to one or more of the following: executive order (eo) 13526, freedom of information act (foia) and or privacy act (pa). the selected candidate in this position will serve as the case manager and reviewer for the various case types to include, but not limited to foia, litigation, and appeals. the selected candidate will formulate responses to the requester and will be amenable to working with a dynamic team that may, from time to time, provide additional information that pertains to the request. the selected candidate will be responsible for managing and creating response letters, request for information (rfi) letters, creating initial response letters, and researching prior requests. this work also includes collaborating with other government agency (oga) counterparts, prior to the final response and release decisions. the ideal candidate must successfully apply critical-thinking skills when evaluating each unique case and have experience using customer proprietary systems and tools, which assist in the review and release process. due to the complexity of most requests, time management and the ability to collaborate with other team members is a must. the selected candidate must be able to consistently deliver high-quality, accurate work, and be willing to perform ad hoc duties as needed. candidates are able to explore their creative side for identifying process improvement ideas. required education: a bachelors degree 3 + years of relevant experience or high school diploma and 6+ years of experience specific to the skills listed. candidate resumes must provide sufficient experience and or education, knowledge, skills, and abilities to perform the duties of the specific position mentioned above and with the sponsor. mandatory skills ***must have in depth knowledge of freedom of information act (foia), privacy act (pa), and executive order mandatory declassification review (eomdr) programs and executive order (eo) 13526 directive***. knowledge of sponsor culture and requirements. must have excellent customer service skills. strong analytical, problem solving, and critical thinking skills must have robust communication and interpersonal skills, as well as experience working in a collaborative team environment. solid knowledge of the intelligence community with developed analytical skills background. strong work ethic; organizational and time management skills. proficiency in on-line tools and desktop applications such as, ms word, excel, and access, and other required systems, in order to be able to perform the duties. must be flexible and adaptable to changes, when needed. ability to multi-task is a must. optional skills experience working with litigation documents very helpful. 

 "
