numb_description,job_description,state,report_year
13," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
14," 

 job description:  the project director is a temporary grant-funded position (through june 30, 2025). position term will be extended based on successful performance and additional grant funding. in june 2024, uwpnw was awarded $2.5 million (with a contract from june 1, 2024 through june 30, 2025) from the washington state department of commerce to implement the uwpnw community reinvestment plan asset-building project. uwpnw and local united way organizations in washington state will engage in activities to deliver community reinvestment account dollars to black, latine, and tribal communities in washington state, prioritizing clark, king, pierce, snohomish, spokane, and yakima counties. the community reinvestment plan (crp), published in october 2023, outlines investment of $200m of state funds to support grant programs intended to “address racial, economic, and social disparities in washington communities” intended for “individuals disproportionately harmed by the historical design and enforcement of state and federal criminal laws and penalties for drug possession.” uwpnw, in partnership with local united way organizations, will engage in asset-building activities that include: providing outreach and technical assistance to support by for organizations, including those associated with local advisory teams within the six prioritized washington counties: clark, king, pierce, snohomish, spokane, and yakima. supporting asset building initiative projects that promote and advance policies and programs to help black, latine, and tribal communities. these projects will provide opportunities for participants to build, maintain, and preserve financial assets. planning and implementing a statewide volunteer income tax assistance scheduling system and exploring opportunities to scale vita services in regions of the state and to populations who don t currently access the program. overseeing and implementing an individual development account (ida) project to provide matched savings accounts, up to $10,000, to participants using their savings from earned income. 

 ",dmv,2024
15," 

 job description:  at freddie mac, you will do important work to build a better housing finance system and you ll be part of a team helping to make homeownership and rental housing more accessible and affordable across the nation. position overview: the enterprise operations + technology execution board drives collaboration and prioritization to deliver enterprise transparency and alignment on prioritized technology efforts. the execution board project management professional helps the execution board project management office (pmo) to carry out the day-to-day responsibilities of the pmo. key responsibilities include ensuring commitments are provided by the execution board members on prioritized commitments; ensuring consistency in application of the eo+t technology governance processes related to the execution board oversight; and driving leadership in eo+t and the business units to align on committed priorities. our impact: eo+t execution board pmo is responsible for working across business divisions and eo+t to: integrate business-led technology strategy, investments, and initiatives provide clear understanding and transparency of eo+t technology investments and delivered capability manage the enterprise alignment process for new demand to ensure scope, timeline, budget, and business outcomes are defined provide tools and guidance to supervise okrs for sophisticated initiatives provide effective communication and leadership briefings to support eo+t technology strategic vision, initiative implementation, and value realization at freddie mac your impact: you will be an integral part of supporting the eo&amp;t technology strategy, initiative implementation, risk management, and value realization reporting by assisting the execution board pmo with the following key responsibilities: monitoring the prioritized efforts list to product actionable outcomes that drive efforts towards enterprise alignment monitoring the eo+t technology pipeline to stay informed of new tech submissions managing logistics for the execution board meetings thinking through and producing business process flows that describe the execution board work and recommended process improvements. maintaining the execution board governance documentation to identify when updates are needed and obtain approval of updated documents. carrying out activities that help to drive and acquire enterprise agreement on prioritized commitments. qualifications: a minimum of 3-5+ years of relevant experience. strong quantitative, analytical, and project management skills. business process skills. excellent verbal and written communication skills. keys to success in this role: commitment to excellence: takes initiative, pays attention to detail, and achieves results focus on collaboration: shows executive presence, manages collaborative relationships, and facilitates effective meetings willingness to learn: seeks to gain knowledge of the eo+t and execution board governance processes, and uses that knowledge to understand the needs of our business partners and stakeholders analytical thinker: displays sound professional judgement, identifies solutions, and asks critical questions current freddie mac employees please apply through the internal career site. today, freddie mac makes home possible for one in four home borrowers and is one of the largest sources of financing for multifamily housing. join our smart, creative and dedicated team and you ll do important work for the housing finance system and make a difference in the lives of others. we are an equal opportunity employer and value diversity and inclusion at our company. we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by applicable law. we will ensure that individuals with differing abilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. please contact us to request accommodation. notice to external search firms: freddie mac partners with bountyjobs for contingency search business through outside firms. resumes received outside the bountyjobs system will be considered unsolicited and freddie mac will not be obligated to pay a placement fee. if interested in learning more, please visit www.bountyjobs.com and register with our referral code: mac. time-type:full time flsa status:non-exempt freddie mac offers a comprehensive total rewards package to include competitive compensation and market-leading benefit programs. information on these benefit programs is available on our careers site. this position has an annualized market-based salary range of $76,000 - $114,000 and is eligible to participate in the annual incentive program. the final salary offered will generally fall within this range and is dependent on various factors including but not limited to the responsibilities of the position, experience, skill set, internal pay equity and other relevant qualifications of the applicant. 

 ",dmv,2024
16," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
17," 

 job description:  essential job functions properly scopes projects including cost and price assessment and resources required manages projects from business development to implementation and execution ensures projects meet on-time delivery expectations, profitability expectations and are executed within the scope of the client s expectations facilitates any deviations with management through ongoing communication actively participates in the sharing of best practices and organizational skill development develops capability in out-of-gauge and oversize transportation manages vendors suppliers and coaches internal team members to achieve project objectives other duties as assigned other skills &amp; abilities excellent written and verbal communication skills general understanding of the truckload industry to include equipment types, carrier capabilities, pricing and regulations strong understanding of us geography excellent organizational and problem solving skills proficient in microsoft excel works well in a team environment. physical requirements talking, hearing and using hands to operate computer equipment vision abilities required by this job include close vision and the ability to adjust focus education &amp; experience high school diploma or ged bachelor s degree preferred minimum 7 years industry experience or combination experience and education minimum 3 years project management experience experience utilizing industry capacity pricing boards (dat, getloaded, truckstop, etc.) experience operating a transportation management system certifications &amp; licenses professional certification may be required in some areas. must complete pi assessment in order to be considered for the position: https: assessment.predictiveindex.com bo 28w candidate_link why should you work for crane? at crane, we believe in providing our employees with excellent benefits at a great place to work. we offer: quarterly incentive plan 136 hours of paid time off which equals 17 days for the year, that can be used for sick time or for personal use excellent medical, dental and vision benefits tuition reimbursement for education related to your job employee referral bonuses employee recognition and rewards program paid volunteer time to support a cause that is close to your heart and contributes to our communities employee discounts wellness incentives that can go up to $100 per year for completing challenges, in addition to a discount on contribution rates come join the leader in logistics and take your career in the right direction. disclaimer: the above statements are intended to describe the general nature and level of work being performed by people assigned to this position. they are not to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified. all personnel may be required to perform duties outside of their normal responsibilities from time to time, as needed. the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. we maintain a drug-free workplace and perform pre-employment substance abuse testing. this position requires the final candidate to successfully pass an e-verify check. more information: http: www.dhs.gov e-verify company benefits are contingent upon meeting eligibility requirements and plan conditions. education required high school or better 

 ",dmv,2024
18," 

 job description:  (id: ) axle informatics is a bioscience and information technology company that offers advancements in translational research, biomedical informatics, and data science applications to research centers and healthcare organizations around the globe. with experts in biomedical science, software engineering, and program management, we focus on developing and applying research tools and techniques to empower decision-making and accelerate research discoveries. we work with some of the top research organizations and facilities in the country including multiple institutes at the national institutes of health (nih). benefits: 100% medical, dental &amp; vision coverage for employees paid time off (including holidays) employee referral bonus 401k match tuition reimbursement and professional development opportunities flexible spending accounts: healthcare (fsa) parking reimbursement account (prk) dependent care assistant program (dcap) transportation reimbursement account (trn) overview axle is seeking a highly ambitious, adaptable, structured, and detail-oriented fioa scientific program manager to join our vibrant team at the national institutes of health (nih), national institute of allergy and infectious diseases (niaid), office of the director (od), office of science management and operations (osmo). technical requirements: research, analyze and evaluate data for information request responses, write final response letters with no redactions or with routine applicable exemption. apply knowledge of the foia, the privacy act, dhhs foia regulations, nih policy and court decisions to review requests for information, determine the appropriateness of the release and review and make recommendations regarding appeals. independently process foia requests, including correspondence, memoranda, and redacting documents. refer foia and pa requests to the appropriate niaid or ic service center client divisions and offices for response documents. consult with members of the public, attorneys, congressional staffers, niaid management and nih intramural or extramural staff to resolve requests for sensitive documents which may involve proprietary commercial and financial information, invasions of personal privacy, ongoing investigations, or pre-decision and deliberative material. draft memoranda for nih od foia office proposing a final determination on requests denied in part or full. conduct research on relevant disclosure laws, regulations, policies, and precedents in order to reach conclusions regarding the release of requested information, and document results. review documents and responses to ensure compliance with the acts and the regulations and policies issued pursuant to them. consult with the dhhs foi office and the office of general counsel in reviewing and arriving at recommendations regarding requests involving administrative appeals. review appeals for non-release of information or fees charged under the foia. evaluate appeals considering applicable laws, regulations, and or additional justifications provided by the requester. recommend approval or disapproval of the appeal and write responses to the hhs foia officer who decides administrative appeals. coordinate information requests with other offices; maintain a record of information in case file as appropriate. analyze regulations, case decisions, policies and procedures to determine whether private or confidential information can be released; draft memoranda based on findings. participate in meetings and discussions with attorneys on how best to respond to lawsuits over information requests via phone and electronic correspondence. analyze and provide written analyses of new regulations to determine their impact on existing policies and procedures. use automated tracking systems to monitor requests for confidential information to ensure their timely resolution; extract information from multiple sources for use in writing reports. respond to inquiries for the formal release of documents, negotiate informal agreements and support formal agreements to resolve conflicts between the requesters and providers of information; determine what is needed by a requester and assist the requester in formulating a request that will satisfy the requesters information needs. communicate with consumers, the public or special interest groups on behalf of niaid. specific qualifications: this position requires at minimum a bachelor s degree in governmental affairs, public policy, or a related field. the candidate should have extensive knowledge of the freedom of information act and the privacy act. the candidate should possess strong oral and written communication skills, and should have extensive experience with policy briefs and writing. the diversity of axle s employees is a tremendous asset. we are firmly committed to providing equal opportunity in all aspects of employment and will not tolerate any illegal discrimination or harassment-based age, race, gender, religion, national origin, disability, marital status, covered veteran status, sexual orientation, status with respect to public assistance, and other characteristics protected under state, federal, or local law and to deter those who aid, abet, or induce discrimination or coerce others to discriminate. accessibility: if you need an accommodation as part of the employment process please contact: careers@axleinfo.com disclaimer: the above description is meant to illustrate the general nature of work and level of effort being performed by individual s assigned to this position or job description. this is not restricted as a complete list of all skills, responsibilities, duties, and or assignments required. individuals may be required to perform duties outside of their position, job description or responsibilities as needed. #ind 

 ",dmv,2024
19," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
20," 

 job description:  overview: **position contingent on contract award – anticipated start date: late september, 2024. details below are subject to change based on final contract award.** come join a company that strives for extraordinary people and exceptional performance ! eagle one solutions, inc., a chenega professional services company, is looking for a business operations specialist to support a large federal it organization. the business operations specialist will support implementation of zero trust architecture (zta), management of business processes, development of pre-acquisition activities, monitor lifecycle management &amp; cost drivers, and review &amp; manage it investments. this is a highly visible position and will require a self-motivated, well-versed, and knowledgeable candidate to support the organization. our company offers employees the opportunity to join a team where there is a robust employee benefits program, management engagement, quality leadership, an atmosphere of teamwork, recognition for performance, and promotion opportunities. we actively strive to channel our highly engaged employee s knowledge, critical thinking, innovative solutions for our clients. responsibilities: coordinate requirements with pmos to maintain forward momentum in achieving zta security posture, tracking the required resources, drafting and monitoring implementation plans, and supporting resource proposals (rps). track legislation, conduct research for further impacts, and suggest recommended actions. plan, identify, and assess program, portfolio, capability, and system analysis impacts, as well as updating documentation where enhancements and improvements are made. assist in the development of multi-organizational, end-to-end functional ingestion (in-take) and requirements tools to streamline the acquisition process and enable a more transparent and seamless approach to gathering and vetting requirements. coordinate with the appropriate funds managers and program reviewers, and support funding reporting to executive department and other federal entities as required by law and policy. monitor the performance of operational investments to focus on identifying means of maintaining or improving investment performance (e.g., customer satisfaction, strategic and business results, and financial performance). assist in the development of a funds traceability methodology resulting in a roadmap for multi-year budget estimates. qualifications: bachelor s degree in business management or similar degree. 5 years experience in government project management. excellent written and verbal communication with a commitment to high-quality output possess a public trust clearance, but should have ability to go through security clearance process if required experience with management information systems (e.g., financial, accounting, budget, purchasing, etc.) knowledge, skills and abilities: highly organized, with the ability to work efficiently and effectively with others. self-motivated and proactive, both with respect to managing workload and own professional development. people oriented, with the ability to remain objective and communicate well with a range of personalities and audiences. close attention to detail and accuracy of your work. strong written and verbal communication skills. effective communicator in a wide range of audiences and personality types. strategic-oriented, always looking for opportunities for the customer to streamline, gain efficiencies. computer skills to include but not limited to, skills in operating microsoft office software, with emphasis on word, onedrive, sharepoint, excel, power point, and visio. knowledge of section 508 compliance and the creation of 508 compliant documents. ability to manage large, complex spreadsheets and database tools. final salary determination based on skill-set, qualifications, and approved funding. many of our jobs come with great benefits – some offerings are dependent upon the role, work schedule, or location, and may include the following: paid time off pto vacation – 5.67 hours accrued per pay period 136 hours accrued annually paid holidays - 11 california residents receive an additional 24 hours of sick leave a year health &amp; wellness medical dental vision prescription employee assistance program short- &amp; long-term disability life and ad&amp;d insurance spending account flexible spending account health savings account health reimbursement account dependent care spending account commuter benefits retirement 401k 401a voluntary benefits hospital indemnity critical illness accident insurance pet insurance legal insurance id theft protection teleworking permitted?: false estimated salary wage: usd $85,000 yr. up to usd $93,000 yr. 

 ",dmv,2024
21," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
22," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
23," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
24," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
25," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
26," 

 job description:  job description: company overview: eager to join a team where your skills are valued, your growth is nurtured, and your impact is profound? look no further than markon, a premier consulting firm deeply dedicated to advancing our nation s most critical missions. at markon, we don t just offer jobs – we offer opportunities for personal and professional transformation. empowering our employees to lead, innovate, and excel, we foster an environment where new ideas are not just welcomed but celebrated. as a perennial washington post top workplace, we prioritize the well-being and success of our team members, ensuring they can bring their best selves to work. headquartered in falls church, virginia, markon has garnered national recognition for our unwavering dedication to excellence in serving the intelligence community, as well as federal civilian and defense agencies. our growing reach extends across 17 states, 116 countries, and 5 continents, where our team of dynamic professionals collaborates to deliver unparalleled program and project management services. markon values people and the tremendous impact each individual can make – which is why we re consistently recognized as one of the best places to work in federal government consulting. here, you can help solve the nation s most important challenges, surrounded by colleagues who help you grow, advance, and succeed. we are deeply dedicated to what matters – bringing out the best in each other to advance our clients missions. join us and make a meaningful impact. markon is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. description: markon is seeking a software license project manager to support our intelligence customer. responsibilities may include: assist the customer with managing a large software program help manage software license agreements understand contract terms and conditions and advice the customer on possible options to various software contracts help to develop a methodology to better track in-use licenses work across the organization to understand license requirements assist with the financial impact to the organization help recover costs for customer requested licenses job requirements: requirements: understanding of contracts is a plus familiarity with software asset management is a plus be comfortable working with large data sets 

 ",dmv,2024
27," 

 job description:  are you an experienced, passionate pioneer in supply chain who wants a daily collaborative environment, think-tank feel and share new ideas with your colleagues - without the extensive demands of travel? if so, consider an opportunity with deloitte under our project delivery talent model. project delivery model (pdm) is a talent model that is tailored specifically for long-term, onsite client service delivery. pdm practitioners are local to project locations, minimizing extensive travel, and provides you with a full career path within the firm. work you ll do responsibilities the candidate will provide strategic program management support to division director. this includes, but is not limited to, serving as the daily operational representative to the team, driving workstream operations, customer service, and communications to include writing and briefing preparation and potentially presentation delivery. the candidate will provide direct client-facing support to the region director as needed and on a daily basis and the various branch chiefs. the team: our supply chain networks team helps clients transform their value chains into competitive weapons. we drive efficiency, improve flexibility, and increase responsiveness through proactive insights and decision-making. we advise, implement, and operate transformational solutions that bring world-class supply network and operational capabilities to our clients. we provide operational know-how, digital technologies, advanced analytics, and industry-specific hybrid solutions to deliver unprecedented client value. additionally, we improve operations, product, and material flow across the breadth of the value chain and create greater supply network synergy and value through m&amp;a events. qualifications: required bachelor s degree. must be legally authorized to work in the united states without the need for employer sponsorship, now or at any time in the future. must be able to obtain and maintain the required clearance for this role (top secret). u.s. customs and border protection public trust required. ability to travel up to 25% on average, based on the work you do and the clients and industries sectors you serve. minimum 3+ years of experience with: strong core consulting skills, including excellent communication and interpersonal skills, client management, writing, time management and organizational skills, critical thinking, ability to manage tasks in a fast-paced environment, and ability to adapt to tight unexpected timelines exceptional written and verbal communication skills to include the ability the streamline information, edit documents, present information concisely and clearly, and draft detailed notes in meetings (powerpoint, excel) ability to effectively communicate complex ideas and information to various audiences to drive decision-making demonstrated experience with drafting process documents to include process flows, narratives, sop s, work instructions etc. experience identifying opportunities to improve processes experience with sharepoint and ms teams preferred experience with real estate development and activities experience &amp; familiarity with project management principles and applications such as ms project and or visio the wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. the disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. at deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. a reasonable estimate of the current range is $97,875-$163,125. you may also be eligible to participate in a discretionary annual incentive program, subject to the rules governing the program, whereby an award, if any, depends on various factors, including, without limitation, individual and organizational performance. information for applicants with a need for accommodation: https: www2.deloitte.com us en pages careers articles join-deloitte-assistance-for-disabled-applicants.html #li-wg1 recruiting tips from developing a stand out resume to putting your best foot forward in the interview, we want you to feel prepared and confident as you explore opportunities at deloitte. benefits at deloitte, we know that great people make a great organization. we value our people and offer employees a broad range of benefits. our people and culture our diverse, equitable, and inclusive culture empowers our people to be who they are, contribute their unique perspectives, and make a difference individually and collectively. it enables us to leverage different ideas and perspectives, and bring more creativity and innovation to help solve our client most complex challenges. this makes deloitte one of the most rewarding places to work. our purpose deloitte s purpose is to make an impact that matters for our clients, our people, and in our communities. we are creating trust and confidence in a more equitable society. at deloitte, purpose is synonymous with how we work every day. it defines who we are. we are focusing our collective efforts to advance sustainability, equity, and trust that come to life through our core commitments. professional development from entry-level employees to senior leaders, we believe there s always room to learn. we offer opportunities to build new skills, take on leadership opportunities and connect and grow through mentorship. from on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career. as used in this posting, ""deloitte"" means deloitte consulting llp, a subsidiary of deloitte llp. please see www.deloitte.com us about for a detailed description of the legal structure of deloitte llp and its subsidiaries. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law. requisition code: 188781 

 ",dmv,2024
28," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
29," 

 job description:  an>&amp;nbsp;< span>< span>

 ",dmv,2024
30," 

 job description:  duties you will support the fulfillment of strategic goals and objectives, direct management improvement activities, and administer related programs. you will provide administrative oversight regarding the performance of highly complex financial transactions, contract administration, security, and logistic activities. you will lead meetings with cross functional team members and network with internal and external stakeholders. you will ensure each functional lead is applying appropriate resources and authority to provide efficient customer support. you will develop, manage, and update long range plans, goals, and objectives. requirements conditions of employment must be a us citizen. must be determined suitable for federal employment. must participate in the direct deposit pay program. new employees to the department of the navy will be required to successfully pass the e-verify employment verification check. to learn more about e-verify, including your rights and responsibilities, visit e-verify.gov within the department of defense (dod), the appointment of retired military members within 180 days immediately following retirement date to a civilian position is subject to the provisions of 5 united states code 3326. males born after 12-31-59 must be registered for selective service. you will be required to obtain and maintain an interim and or final security clearance prior to entrance on duty. failure to obtain and maintain the required level of clearance may result in the withdrawal of a job offer or removal. successful completion of a pre-employment drug test (including marijuana) is required. a tentative offer of employment will be rescinded if you fail to report to the drug test appointment or fail the test. you will be subject to random testing. this position is covered under the defense acquisition workforce improvement act (dawia). certification in the acquisition functional area and category assigned to the position is required within established category timeframes. supervisors in the executive branch have a heightened personal responsibility for advancing government ethics. you will be required to review the 14 general principles of ethical conduct at 5 cfr 2635.101. you must acknowledge in writing that you are accepting an appointment in the excepted service which does not confer competitive status, prior to appointment. qualifications your resume must also demonstrate at least one year of specialized experience at or equivalent to the gs-14 grade level or pay band in the federal service or equivalent experience in the private or public sector. specialized experience must demonstrate the following: 1) overseeing the day to day performance of the administrative and management analyst staff members; 2) providing administrative oversight regarding performance of highly complex financial transaction, contract administration, security oversight and logistics activities associated with customers and programs; 3) leading meetings with cross functional team members and network with internal and external stakeholders, to develop strategies and plans to achieve program success; 4) establishing and maintaining liaison with organizational counterparts to promote best practices and implement innovative approaches for delivering optimum levels of services; 5) interfacing with senior leaders including members of the senior executive service, u.s. general office, and flag office to identify and resolve internal organizational issues that may adversely impact customer support and mission objectives; and 6) determining and managing measurements (metrics) for progress evaluation and quality improvements. additional qualification information can be found from the following office of personnel management website: https: www.opm.gov policy-data-oversight classification-qualifications general-schedule-qualification-standards 0300 program-management-series-0340 experience refers to paid and unpaid experience, including volunteer work done through national service programs (e.g., professional, philanthropic, religious, spiritual, community, student, social). volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. education this job does not have an education qualification requirement. additional information this position is covered by the department of defense priority placement program. several vacancies may be filled. a tentative offer of employment will be rescinded if the selectee fails to meet the pre-employment requirements, including failure to report to any of the scheduled appointments. federal annuitant information: the selection of an annuitant is subject to the department of defense and department of the navy policy on the employment of annuitants. policy information may be found at: http: www.secnav.navy.mil donhr documents civilianjobs fedcivannuitants.pdf. additional points are not added for veterans preference; however, preference is still applied. applicants eligible for veteran s preference will receive selection priority over non-veterans. if selected, you may be required to provide supporting documentation. certain incentives (such as recruitment, relocation or student loan repayment) may be authorized to eligible selectees. a relocation incentive is generally a single payment intended to offset some of the relocation costs experienced by the selectee. a relocation incentive may be authorized. this position is subject to a random counter intelligence (ci) polygraph. employee must achieve and maintain all command required certifications. this position is in the excepted service and does not confer competitive status. benefits a career with the u.s. government provides employees with a comprehensive benefits package. as a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. opens in a new windowlearn more about federal benefits. review our benefits eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. contact the hiring agency for more information on the specific benefits offered. how you will be evaluated you will be evaluated for this job based on how well you meet the qualifications above. in order to qualify for this position, your resume must provide sufficient experience and or education, knowledge, skills, and abilities to perform the duties of the specific position for which you are being considered. your resume is the key means we have for evaluating your skills, knowledge, and abilities as they relate to this position. therefore, we encourage you to be clear and specific when describing your experience. as vacancies occur, the human resources office will review your resume to ensure you meet the hiring eligibility and qualification requirements listed in this flyer. you will be rated based on the information provided in your resume, along with your supporting documentation. if selected, you may be required to provide additional supporting documentation. if after reviewing your resume and supporting documentation, a determination is made that you inflated your qualifications and or experience, you may be found ineligible not qualified. please follow all instructions carefully. errors or omissions may affect your rating or consideration for employment. all qualification requirements must be met before being considered for any vacancies. benefits a career with the u.s. government provides employees with a comprehensive benefits package. as a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. opens in a new windowlearn more about federal benefits. review our benefits eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. contact the hiring agency for more information on the specific benefits offered. required documents as a new or existing federal employee, you and your family may have access to a range of benefits. your benefits depend on the type of position you have - whether you re a permanent, part-time, temporary or an intermittent employee. you may be eligible for the following benefits, however, check with your agency to make sure you re eligible under their policies. a complete resume is required. your resume must show relevant experience, job title, duties and accomplishments. your resume must show complete information for each job entry to support minimum qualifications. the following information should be provided in your resume, but it is acceptable to provide elsewhere in your application package: employer s name, starting and end dates (mo yr), hours per week, and pay plan, series and grade level (e.g. gs-0201-09) for relevant federal experience. tip: a good way to ensure you include all essential information is to use the resume builder in usajobs to create your resume. are you claiming membership in any professional organizations, or possession of a license, certificate or credentials? check the conditions of employment section above to see if any are required. if you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package. are you using education as a substitute for some or all of the experience requirement? is there a basic education requirement for this position? check the education section above to see what is allowed and what is required. any claims you make in your resume or assessment questionnaire regarding education or degrees must be supported by submitting with your application official or unofficial transcripts or a list of courses, grades earned, completion dates, and quarter and semester hours earned issued from your school. while unofficial transcripts are acceptable for initial application, an official transcript will ultimately be required if you are selected for the position. you may submit a copy your degree(s) if specific coursework does not have to be verified. are you a veteran claiming 5-point veterans preference or claiming sole survivorship preference? you must submit a copy of your latest dd-214 certificate of release or discharge from active duty (any copy that shows all dates of service, as well as character of service [honorable, general, etc.] is acceptable) or a va letter that shows dates of service or service connected disability and character of service. if you have more than one dd-214 for multiple periods of active duty service, submit a copy for each period of service. if you were issued a dd-215 to amend aforementioned information on the dd-214 you must submit that too. if you are not sure of your preference eligibility, visit the department of labor s website: veterans preference advisor are you a disabled veteran or claiming 10-point veterans preference? if you are eligible to claim 10 point veterans preference you must submit a dd-214 certificate of release or discharge from active duty as described above for 5-point preference. you must also provide the applicable supporting documentation of your disability (e.g. disability letter from the va) as described on standard form-15 (sf-15). http: www.opm.gov forms pdf_fill sf15.pdf. are you an active duty service member? active duty service members are required to submit a statement of service printed on command letterhead and signed by the command. the statement of service must provide the branch of service, rate rank, all dates of service, the expected date of discharge and anticipated character of service (honorable, general, etc.). documents submitted as part of the application package, to include supplemental documents, may be shared beyond the human resources office. some supplemental documents contain personal information such as ssn and dob and some documents such as military orders and marriage certificates may contain personal information for someone other than you. you may sanitize these documents to remove said personal information before you submit your application. you must provide an un-sanitized version of the documents if you are selected. how to apply interested applicants must submit resumes application packages to: stephanie.t.williams-stevenson.civ@us.navy.mil email subject line: application for announcement de--24-bmh please include the location you are applying to: joint base anacostia-bolling, district of columbia suitland, maryland norfolk, virginia facsimile applications will not be considered. all resumes applications must be received no later than the close date of this flyer. it is the applicant s responsibility to verify that all information in their resume and documents, are received, legible, and accurate. hr will not modify answers documents submitted by an applicant. failure to submit a complete application package will result in an ineligible rating and loss of consideration. agency contact information department of navy eic email doneic@us.navy.mil address naval systems management activity department of the navy washington, dc 20373 us next steps qualified applicants will be referred to the hiring manager. the selecting official may choose to conduct interviews. our evaluation will be based on the information you provide. you should expect that we will verify performance, suitability, and security information and take that information into account in making employment offers. fair and transparent the federal hiring process is set up to be fair and transparent. please read the following guidance. criminal history inquiries equal employment opportunity (eeo) policy financial suitability new employee probationary period privacy act reasonable accommodation policy selective service signature and false statements social security number request required documents a complete resume is required. your resume must show relevant experience, job title, duties and accomplishments. your resume must show complete information for each job entry to support minimum qualifications. the following information should be provided in your resume, but it is acceptable to provide elsewhere in your application package: employer s name, starting and end dates (mo yr), hours per week, and pay plan, series and grade level (e.g. gs-0201-09) for relevant federal experience. tip: a good way to ensure you include all essential information is to use the resume builder in usajobs to create your resume. are you claiming membership in any professional organizations, or possession of a license, certificate or credentials? check the conditions of employment section above to see if any are required. if you claim membership, license, certification, or credentials, you must submit a copy of said document in your application package. are you using education as a substitute for some or all of the experience requirement? is there a basic education requirement for this position? check the education section above to see what is allowed and what is required. any claims you make in your resume or assessment questionnaire regarding education or degrees must be supported by submitting with your application official or unofficial transcripts or a list of courses, grades earned, completion dates, and quarter and semester hours earned issued from your school. while unofficial transcripts are acceptable for initial application, an official transcript will ultimately be required if you are selected for the position. you may submit a copy your degree(s) if specific coursework does not have to be verified. are you a veteran claiming 5-point veterans preference or claiming sole survivorship preference? you must submit a copy of your latest dd-214 certificate of release or discharge from active duty (any copy that shows all dates of service, as well as character of service [honorable, general, etc.] is acceptable) or a va letter that shows dates of service or service connected disability and character of service. if you have more than one dd-214 for multiple periods of active duty service, submit a copy for each period of service. if you were issued a dd-215 to amend aforementioned information on the dd-214 you must submit that too. if you are not sure of your preference eligibility, visit the department of labor s website: veterans preference advisor are you a disabled veteran or claiming 10-point veterans preference? if you are eligible to claim 10 point veterans preference you must submit a dd-214 certificate of release or discharge from active duty as described above for 5-point preference. you must also provide the applicable supporting documentation of your disability (e.g. disability letter from the va) as described on standard form-15 (sf-15). http: www.opm.gov forms pdf_fill sf15.pdf. are you an active duty service member? active duty service members are required to submit a statement of service printed on command letterhead and signed by the command. the statement of service must provide the branch of service, rate rank, all dates of service, the expected date of discharge and anticipated character of service (honorable, general, etc.). documents submitted as part of the application package, to include supplemental documents, may be shared beyond the human resources office. some supplemental documents contain personal information such as ssn and dob and some documents such as military orders and marriage certificates may contain personal information for someone other than you. you may sanitize these documents to remove said personal information before you submit your application. you must provide an un-sanitized version of the documents if you are selected. help this job is open to the public u.s. citizens, nationals or those who owe allegiance to the u.s. clarification from the agency all us citizens 

 ",dmv,2024
