numb_description,job_description,state,report_year
17," 

 job description:  at accenture federal services, nothing matters more than helping the us federal government make the nation stronger and safer and life better for people. our 13,000+ people are united in a shared purpose to pursue the limitless potential of technology and ingenuity for clients across defense, national security, public safety, civilian, and military health organizations. join accenture federal services to do the work you love in an inclusive, collaborative, and caring community, where you can be empowered to grow, learn and thrive through hands-on experience, certifications, industry training and more. join us to drive positive, lasting change that moves missions and the government forward! you are: a curious person who likes solving complex problems with data. whether it s building dashboards, using algorithms to create images, or identifying trends, you re totally in your element. unlike the rest, you have an edge that allows you to see and apply your work through a human lens. you know some people are visual learners and just need to see things on paper to get it. you lead the charge to work with business stakeholders to understand their goals and determine how data can be used to impact every us resident. ready to work with some of the brightest minds in this space? then join us, where you ll be able to create solutions for clients that bring data to life! the work: develop and maintain dashboards for stakeholders work with clients to identify additional opportunities to apply analytic capabilities for new and existing dashboards while potentially leading a technical team provide the organization with reporting, analysis, and data visualization support as needed for day-to-day activities present complex information in a clear and concise manner to technical and non-technical audiences here is what experience you need: demonstrated experience working with business stakeholders to understand business process, pain points, and insights that will deliver greatest value to the mission building and maintaining visualizations and dashboards in enterprise business intelligence tools (such as tableau, powerbi, qlik, microstrategy) or custom coding (d3, react, css) performing complex data pre-processing (joins, unions, aggregations) using tools and languages like sql, r, or python bachelor s degree bonus points if: master s degree in math, computer science, and or data science experience managing business intelligence products in an enterprise capacity (i.e. managing visualizations hosted on a bi server) consulting or similar field requiring client collaboration, presentation, and delivery compensation for roles at accenture federal services varies depending on a wide array of factors including but not limited to the specific office location, role, skill set and level of experience. as required by local law, accenture federal services provides a reasonable range of compensation for roles that may be hired in california, colorado, new york or washington as set forth below and information on benefits offered is here. role location: range of starting pay for role california: - $90,700 - $170,200 colorado: - $90,700 - $147,100 new york: - $83,900 - $170,200 washington: - $96,600 - $156,600 what we believe we have an unwavering commitment to diversity with the aim that every one of our people has a full sense of belonging within our organization. as a business imperative, every person at accenture federal services has the responsibility to create and sustain an inclusive environment. inclusion and diversity are fundamental to our culture and core values. our rich diversity makes us more innovative and more creative, which helps us better serve our clients and our communities. read more here equal employment opportunity statement accenture federal services is an equal opportunity employer. we believe that no one should be discriminated against because of their differences, such as age, disability, ethnicity, gender, gender identity and expression, religion or sexual orientation. all employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law. accenture is committed to providing veteran employment opportunities to our service men and women. for details, view a copy of the accenture equal opportunity and affirmative action policy statement . requesting an accommodation accenture federal services is committed to providing equal employment opportunities for persons with disabilities or religious observances, including reasonable accommodation when needed. if you are hired by accenture federal services and require accommodation to perform the essential functions of your role, you will be asked to participate in our reasonable accommodation process. accommodations made to facilitate the recruiting process are not a guarantee of future or continued accommodations once hired. if you are being considered for employment opportunities with accenture federal services and need an accommodation for a disability or religious observance during the interview process or for the job you are interviewing for, please speak with your recruiter. other employment statements applicants for employment in the us must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the united states. candidates who are currently employed by a client of accenture federal services or an affiliated accenture business may not be eligible for consideration. job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process. the company will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. additionally, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the company s legal duty to furnish information. 

 ",dmv,2024
18," 

 job description:  job id: 20231110005131 location: springfield, va _________________________________________________________________________________________________ masego is an award-winning small business that specializes in geoint services. as a service-disabled veteran-owned small business (sdvosb), we recognize and award your hard work. description we are looking for an l3 ts sci-cleared business analyst to join our team. responsibilities provide support to the source foundation (sf) technical executive (tx), integration program office-foundation (ipf) mission owner, and sfc to investigate and assess technical challenges and obstacles across the sf offices that are impacting the foundation geoint (fg) mission. provide support to the sf tx and the ipf mission owner to conduct requirements collection across the sf offices and consolidate the input received. provide support to the sf tx and the ipf mission owner to collaborate with the sf office txs as needed. provide support to the sf tx and the ipf mission owner to coordinate with the sf office txs, the ipf, and cio-t as needed. provide technical guidance and input on ad-hoc activities to the sf tx and the ipf mission owner. provide support to the sf tx, the ipf, the ipf mission owner, and sfc on information technology (it) modernization efforts as needed. provide support to the sf tx, ipf mission owner, and sfc on other duties as assigned. minimum required qualifications: at least 7-10 of relevant experience demonstrated experience in performing research, providing input in the preparation of analytical technical reports, publications, and maintaining hard soft copy files. demonstrated experience in creating and maintaining databases, spreadsheets, and intelink websites. demonstrated experience in communicating both orally and in writing with technical executives. demonstrated experience in professional networking, building relationships, and driving towards results. demonstrated experience navigating ambiguity effectively. demonstrated experience using microsoft office suite for preparing briefings, building spreadsheets, consolidating input across the sf offices, and updating as needed. demonstrated knowledge and experience with the ic community. bachelor s degree in a related field security clearance requirement: active ts sci, must be willing to take and pass a ci polygraph salary range: $88,590 - $101,690 based on ability to meet or exceed stated requirements job number: to1_sfc-ba-001-019 about masego masego inc. provides expert geospatial intelligence solutions in addition to activity based intelligence (abi) and geoint instructional services. masego provides expert-level geospatial collection management, full motion video; human geography; information technology and cyber; technical writing; and abi, agile, and other professional training. masego is a service-disabled veteran-owned small business headquartered in fredericksburg, virginia. with high-level expertise and decades of experience, coupled with proven project management systems and top-notch client support, masego enhances the performance capabilities of the department of defense and the intelligence community. pay and benefits we seek to provide and take care of our team members. we currently offer medical, dental, vision, 401k, generous pto, referral bonuses, and more! diversity masego, inc. is an equal opportunity equal access affirmative action employer fully committed to achieving a diverse workforce and complies with all applicable federal and virginia state laws, regulations, and executive orders regarding nondiscrimination and affirmative action in its programs and activities. masego, inc. does not discriminate on the basis of race, color, religion, ethnic or national origin, gender, genetic information, age, disability, sexual orientation, gender identity, gender expression, and veteran s status. yxtxkoazfx 

 ",dmv,2024
19," 

 job description:  company overview: integrated data services (ids) is a leading provider of custom software products and government financial management services. ids was founded in 1997 in el segundo, ca, and since that time has seen tremendous growth and success. currently, ids has offices supporting customers nationwide. by providing customers with fast, efficient and reliable information systems and support services, ids has become a preferred provider of financial and programmatic systems, services and solutions across a wide variety of government agencies. position description: ids is seeking a motivated and proactive individual to fulfill the role of business data analyst, providing invaluable support in data analytics to the office of the assistant secretary of defense for nuclear, chemical, and biological defense programs (oasd(ncb)). in this position, you will collaborate with oasd(ncb) senior leadership to provide data analytics support including data extraction, cleansing, analysis, visualization, and storytelling. we are looking for candidates with a proven track record of analyzing data from various department of defense (dod) systems, including finance, logistics, personnel, acquisition, and contracting. responsibilities include, but are not limited to, the following: gather business requirements, analyze source systems, define underlying data sources and transformation requirements, design data models, and develop metadata for data analysis and visualization. acquire and analyze data and metrics across the enterprise to learn how they can be incorporated into data visualizations and dashboards. collaborate with business areas and project teams to elicit, identify, prioritize, and document data visualization and business intelligence requirements. serve as a functional and technical data visualization and business intelligence subject matter expert. translate business analysis and business needs into prototypes concepts of reports and dashboards and contribute to design and visualization best practices. utilize business intelligence tools to take dashboard requirements and develop deliverable solutions. document data acquisition, data management and data governance processes. make and implement process improvements and efficiencies. create training materials and user guides. conduct group and one-on-one training sessions with end users. knowledge and skills: this position requires a minimum of five (5) years of experience performing data analytics. this position requires a minimum of two (2) years of experience with dod cost, budget and systems acquisition data. this position requires experience using modern business intelligence (bi) tools such as qlik sense, tableau or power bi. candidates with qlik sense experience are preferred. candidates with advana or project management resource tools (pmrt) system experience are preferred. education and work experience: this position requires a minimum of a bachelor s degree from an accredited college or university in business management, engineering, computer science, mathematics, accounting, economics or other related discipline. experience in lieu of education may be considered if the individual has seven (7) or more years of relevant experience. physical &amp; mental qualifications: must be able to sit, type, hear, see, and speak for extended periods of time. must consistently work and type on a computer for prolonged periods of time. must be able to able to communicate accurate information and ideas so others will understand. must be able to lift carry at least 15 lbs. may be required to move about inside an office to access file cabinets, office supplies, etc. security clearance: applicants selected for employment will be subject to a federal background investigation and must meet additional eligibility requirements for access to classified information or materials. travel: some travel may be required. hours: normal work schedule hours may vary, monday through friday. may be required to work additional hours and or weekends, as needed, to meet deadlines or to fulfill travel obligations. salary range: $110,000-$150,000 per year the estimated salary range listed is a good faith determination of potential base compensation that may be offered to a successful applicant for this position at the time of this job posting and may be modified in the future. the disclosed salary range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. when determining an applicant s compensation, various factors are taken into consideration including, but not limited to: geographic location, relevant prior work experience, relevant training, special skills competencies, education, clearance, licenses certifications, labor categories contract rates and other business needs. ids offers a robust benefits package including employer paid health, dental, vision, disability, ad&amp;d and life insurance plans for eligible employees. ids also offers a variety of elective plans to eligible employees including flexible spending accounts, voluntary life insurance and supplemental insurance plans. benefits become effective the first of the month following the start date of employment unless starting on the 1st of the month, in which case benefits are effective immediately upon the eligible employee s start date. ids offers eligible employees eleven (11) paid holidays, generous pto accruals starting at three (3) weeks per year to, as well as a 401(k) safe harbor contribution upon eligibility. ids also offers generous employee referral bonuses. ids is an equal opportunity employer and all qualified applicants will receive consideration for employment without regards to age (40 and over), color, physical or mental disability, gender identity or expression, genetic information (including family medical history), national origin or ancestry, race, religion, sex, pregnancy (including childbirth and related medical conditions), sexual orientation, citizenship status, veteran status, uniformed service member status, or any other characteristic protected by federal, state, or local law. ids participates in e-verify. to learn more about e-verify, including your rights and responsibilities, please visit www.e-verify.gov . a submission of a resume is an expression of interest and not considered an application. for more information, visit www.get-integrated.com. disclaimer: this job description is intended to provide an overview of job responsibilities that are subject to change. **u.s. citizenship is required; h1-b visas and other visas are not being sponsored. relocation expenses are not compensated. all jobs are employer paid; no fees to candidates. third parties or agency inquiries are not being accepted at this time.** #ids 

 ",dmv,2024
20," 

 job description:  overview: join the hjf team! hjf is seeking a data analyst i to provide analytic and research support to epidemiologists, biostatisticians, and scientists and ensure data quality and data integrity. this position will be in support of the center for rehabilitation sciences research (crsr). this position will support research examining differences in neuromusculoskeletal injury trends following the covid-19 pandemic and determine the impact of the pandemic on rehabilitation care and delivery among active duty military service members and support research examining musculoskeletal injury trends in female active duty service members since their full integration into all combat occupations. the henry m. jackson foundation for the advancement of military medicine (hjf) is a nonprofit organization dedicated to advancing military medicine. we serve military, medical, academic and government clients by administering, managing and supporting preeminent scientific programs that benefit members of the armed forces and civilians alike. since its founding in 1983, hjf has served as a vital link between the military medical community and its federal and private partners. hjf s support and administrative capabilities allow military medical researchers and clinicians to maintain their scientific focus and accomplish their research goals. this part time position is funded for one year, currently scheduled to end in 09 2025. responsibilities: imports, cleans, transforms, validates, analyzes, and or models data. makes conclusions from the data for decision making and public health purposes. consults with health data scientists and epidemiologists concerning the outline of data requirements. assists in making data accessible to epidemiologists, health data scientists, and other analysts. tests data to identify data integrity issues. responsible for the validity of data contained in a database file. troubleshoots problems concerning database records and communicate with co-workers and end users of the system. performs data archive procedures within established guidelines. participates in data-related projects, including but not limited to data normalization, data maintenance, data research, data standardization, data product development, and data quality assurance. may perform other duties and responsibilities as assigned or directed by the supervisor. this may include attendance of and participation in required training for role. qualifications: education and experience bachelor s degree required and master s preferred in public health, statistics, or business analytics. minimum of 0-2 years experience required. required knowledge, skills and abilities knowledge and application of data cleansing and migration techniques are mandatory. formal training or experience in survival models. training or experience with machine learning models is a plus. demonstrated analytical skills and passion for analyzing data. sas, sql, and r training and previous use is a necessity. experience with sas macros is a plus. ability to investigate data issues and participate in remediation activities. statistical and data analysis skills are a must to assist gathering and solving data quality issues. ability to review detailed documents to validate data in operating systems. work environment hybrid or possible remote office work. compensation the likely hourly rate for this position is $24.08 - $31.25 per hour. this is not, however, a guarantee of compensation or salary. final salary will be determined based on market analysis, experience, and education. security requirements: us citizenship required, ability to obtain and maintain a t3 secret clearance. some positions or sites may require that the incumbent be fully vaccinated against covid-19. proof of vaccination may be required. employment with hjf is contingent upon successful completion of a background check, which may include, but is not limited to, contacting your professional references, verification of previous employment, education and credentials, a criminal background check, and a department of motor vehicle (dmv) check if applicable. any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the chief human resources officer. equal opportunity employer protected veterans individuals with disabilities the contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. however, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor s legal duty to furnish information. 41 cfr 60-1.35(c) any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the chief human resources officer. 

 ",dmv,2024
21," 

 job description:  tgs job id 2390227 tuknik government services , a koniag government services company , is seeking a bi application administrator with a top-secret security clearance to support tgs and our government customer in washington, dc. we offer competitive compensation and an extraordinary benefits package including health, dental and vision insurance, 401k with company matching, flexible spending accounts, paid holidays, three weeks paid time off, and more. we are seeking an experienced bi application administrator ( active top-secret clearance required) to join a data warehouse (dw) and business intelligence (bi) team supporting our federal customer s financial dashboard and reporting system. the candidate for this role should be a quick learner, self-starter, and be able to work with minimal customer requirements and turn them into requested reports and analytical dashboards. this is a full-time position on a multi-year contract with on-site work performed at the client s office located in washington, d.c. responsibilities : install, configure, and maintain bi tools, such as tibco webfocus serve as a single point of contact for application administration efforts. manage bi tools configuration. support development of bi reports deploy new reports and other system enhancements into multiple environments. perform webfocus v9.2 console administration. maintain on prem windows enterprise servers maintain multiple environments for system development, testing, and usage. support disaster recovery efforts perform system backups and restores as necessary. plan, implement, and follow best practices, procedures, and processes to improve operations efficiency and ensure high quality of the developed bi reports. plan and implement security architecture in multiple environments. ensure compliance with fisma requirements including coordination, planning, testing, installation, and verification of system patches and software upgrades. interact with multiple stakeholders to coordinate system upgrades. required skills: active top-secret clearance on-site, 5 days a week bi tools administration bi reports development windows server  2019 data migrator etl oracle 11g 12c single sign-on integration of ldap active directory security sql configuration management team building and communication. familiarity with bi application administration for bi tools, such as webfocus, tableau, microstrategy, business objects, sap, or momentum familiarity with jira and confluence familiarity with agile methodologies including scrum and kanban desired skills: webfocus v9.2 linux aws cloud amazon redshift understanding of financial, acquisition, and budget data release management and sdlc proficiency with agile methodologies including scrum and kanban applicants selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. working environment &amp; conditions this job operates in a professional office environment and has a noise level of mostly low to moderate. this role routinely uses standard office equipment such as computers, phones, photocopiers, filing cabinets and fax machines. this position is primarily indoors, consistent with a standard office position and has a noise level of mostly low to moderate. the incumbent is required to stand, walk; sit; use hands to finger, handle, or feel objects, tools, or controls; reach with hands and arms; talk and hear. the workload may require the incumbent to sit for extended periods of time. the incumbent must be able to read, do simple math calculations and withstand moderate amounts of stress. the incumbent must occasionally lift and or move up to 25 lbs. specific vision abilities required by the job include close vision, distance vision, color vision, depth perception, and the ability to adjust focus. our equal employment opportunity policy the company is an equal opportunity employer. the company shall not discriminate against any employee or applicant because of race, color, religion, creed, sex, sexual orientation, gender, or gender identity (except where gender is a bona fide occupational qualification), national origin, age, disability, military veteran status, marital status, genetic information, or any other factor protected by law. we are committed to equal employment opportunity in all decisions related to employment, promotion, wages, benefits and all other privileges, terms, and conditions of employment. the company is dedicated to seeking all qualified applicants. if you require accommodation to navigate or to apply for a position on our website, please contact heaven wood via e-mail at accommodations@koniag-gs.com or by calling  to request accommodation. koniag government services (kgs) is an alaska native owned corporation supporting the values and traditions of our native communities through an agile employee and corporate culture that delivers enterprise solutions, professional services and operational management to federal government agencies. as a wholly owned subsidiary of koniag, we apply our proven commercial solutions to a deep knowledge of defense and civilian missions to provide forward leaning technical, professional, and operational solutions. kgs enables successful mission outcomes for our customers through solution-oriented business partnerships and a commitment to exceptional service delivery. we ensure long-term success with a continuous improvement approach while balancing the collective interests of our customers, employees, and native communities. for more information, please visit www.koniag-gs.com. equal opportunity employer veterans disabled. shareholder preference in accordance with public law 88-352 

 ",dmv,2024
22," 

 job description:  we are looking for a mid to senior business analyst to join our talented analysis team. requirements experience gathering requirements experience designing mock-ups using tools such as balsamiq familiarity with information architecture appreciation of visual and interaction design ability to organize information that team members can comprehend ability to rate implementation feasibility based on visual design ability to write agile user stories with accuracy, clarity, and comprehensiveness ability to communicate clearly desired skills experience working with c-level executives ability to differentiate existing vs. new requirements strong analytical skills strong desire to learn and comply with best practices excellent communication skills location is alexandria, va near king st. metro station contact careers@kastling.com with your resume and desired salary to apply for this position. 

 ",dmv,2024
23," 

 job description:  team cathexis elevates the government contracting experience through rapid response, deep skill, and thoughtful problem-solving and communication. our core capabilities are our top-tier program and project management, data analytics, and audit services, the backbone of which is our integrated approach to operational excellence. you worked hard to get to where you are. you strive to make every day better than the day before. so do we. team cathexis operates with an all-in mindset. we are working together to create a company that supports our shared values and individual goals. our values are centered around respect, engagement, customer service, integrity, teamwork, and excellence in everything we do for our employees, clients, partners, and communities. we believe success is best when we listen and lead with empathy, model high standards of ethics to provide a rewarding candidate experience, work hard, have fun, and appreciate the strengths we all bring to the team, and empower our employees to create innovative and trusted results. we are looking for a dynamic healthcare data analyst to join our team at our headquarters in falls church, va! the idea data analyst (healthcare) will work in support of the department of veterans affairs - financial audit of invoices and billing practices under the va s medical disability examination (mdes) contracts. this is a remote position. responsibilities: provide analytical and data sampling support to ongoing audits of medical invoices for compliance with specific coding, service, and billing practices combines data into single tables to extract samples for audit team for analysis completes comprehensive analytical review of all electronic invoices to ensure accuracy and completeness apply advanced analytical techniques to identify potential anomalies and irregularities as part of the audit team records methods and results as directed by the audit team lead in compliance with the audit methodologies utilizes idea auditing software to develop auditing methods and tests, and export those results for audit team analysis ensures results and finding are delivered on time and accurately perform invoice testing and document processes and results using idea (audit software) identify missing data fields, the use of incorrect codes, and other billing irregularities collaborate with the audit team to support audit research and root cause analysis develop idea analysis methods and scripts that are repeatable and applicable for each audit to ensure standardization of approach and accuracy of results minimum requirements: bachelor s degree or equivalent experience of 4 years as a healthcare data analyst minimum of five (5) years experience, including at least a year of relevant healthcare experience must be eligible to receive security clearance required skills : demonstrated past analytical expertise and the ability to master idea is necessary for this position proficient working knowledge of microsoft office suite, especially excel and familiarity with access and sql preferred ability to manage multiple issues, keep track of status, and contact to clients ability to govern workload and demonstrated time management skills demonstrated ability to function within a team-based work environment excellent organizational skills must be able to identify and resolve problems in a timely manner gather and analyze information skillfully demonstrate resourcefulness and initiative in dealing with daily assumptions ability to collaborate with multiple organizations excellent attention to detail ability to multi-task and willingness to complete tasks as assigned strong oral and written communications skills strong analytical skills desired skills: idea scripting strong statistical analysis skills cathexis is an equal employment opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability eeo is the law. the company invites any applicant and or employee to review the company s written affirmative action plan. this plan is available for inspection upon request by contacting info@cathexiscorp.com . if you are an individual with a disability and would like to request a reasonable accommodation as part of the employment selection process, please contact the recruiting department recruitingteam@cathexiscorp.com 

 ",dmv,2024
24," 

 job description:  overview of position : responsibility for development, identification, generation, qualification and prioritization of new opportunities as well as supporting re-competes and expansion of existing contracts. provide independent and in-depth evaluations and or perspectives relating to new business and follow-on pursuits. respond to requests for proposal. write proposals in collaboration with business development and other staff. coordinate business development, capture, and proposal activities with internal managers and staff as well as potential vendors and contractors from initial opportunity through successive decision points. essential roles and responsibilities: · work with business development to develop short and long range plans for penetration expansion of potential programs, including the identification and pursuit of potential expansion and or follow-on business within existing and developing business areas · participate in evaluating business opportunities and recommending bid no bid positions; prepare milestone reviews · conduct analysis of market opportunities and perform gap analysis between customer needs and current group offerings to identify future capabilities · maintain competitive landscape knowledge by assessing and reporting on competitor activities, capabilities, perceived strategies and new developments · develop sr value proposition, differentiators, and win themes and messages to support proposal development · prepare program capture plan for selected opportunities detailing the win strategy, discriminators, win theme, cost-to-win estimates, action plans, and operations concept · prepare rfp responses; identify all resources necessary including consultants, technical support and sme s when appropriate · partner with business development and other staff with proposal writing · perform interim and quality review of proposals and delivery to prospective clients · manage capture budget and corporate resources to win contracts efficiently within approved budget required skills: · proven structured business development, capture, and proposal process knowledge · knowledge of federal acquisition life-cycle and associated regulations understanding of non-disclosure agreements, teaming agreements, and various contracting vehicles common to federal contracting i.e., gsa, sole sourcing etc. · highly organized; comfortable working with multiple simultaneous priorities projects · ability to establish and maintains effective liaison interface at various levels within the organization and customer structure · ability to shape opportunities and project approach to deliver value and impact · ability to make sound business decisions and use appropriate judgment · self-initiator with ability to work with limited direction · excellent oral and written communication and editing skills · strong organization and attention to details · excellent teamwork, flexibility and ability to handle multiple tasks experience: 0 – 3 years of experience in as an analyst role preferably in federal contracting education: · bachelor s degree in business administration management or related field job type: full-time pay: $75,000 - $85,000 per year benefits: 401(k) 401(k) matching dental insurance disability insurance health insurance life insurance paid holidays paid time off professional development assistance vision insurance compensation package: bonus opportunities performance bonus yearly pay experience level: 1 year 2 years 3 years schedule: monday to friday ability to relocate: gaithersburg, md: relocate before starting work (required) work location: in person 

 ",dmv,2024
25," 

 job description:  lumark technologies, inc . is a rapidly growing small business providing professional services and consulting to government and commercial clients. lumark fosters a work environment built on process and technology that provides an effective method for meeting our clients needs. lumark has an exciting opportunity for a foia analyst to join our team in support of the federal aviation administration (faa) team onsite 5 days a week with the possibility for some remote hybrid work. the foia analyst independently reviews foia requests and determines if the information being requested falls within the freedom of information act. this individual also files requests for appeals and file letters to governments in order to have information released. this position will require some additional work as an executive assistant. duties enter new foia requests into the foia database, utilizing the agency foia online tracking system. make assignment of foia requests. make fee waiver and expedited processing determination recommendations and draft correspondence. work within foia online to assist in the processing of foia requests. work with program office to complete foia requests. conduct and conclude searches for responsive document. maintain records, is privy to confidential information, which may not be discussed freely. prepares and files a variety of records and documents. maintains office files and oversees filing procedures as necessary. analyze data collected to produce formal request responses. review documents and redact information which requires protection through redaction utilizing adobe. answer phone calls emails and provide assistance. prepare routine correspondence. work on special projects related to foia processing. determine and document foia request search terms. provide documents to end-users in consumable and useable formats. work on special projects related to foia processing; including metrics and reporting. maintain records according to laws, regulations, and policies. perform other duties, as assigned. possibility of 1-2 days of work remote per week. qualifications at minimum a public trust clearance. located in the dmv or d.c. metro area. bachelor s degree in related discipline. 5 years of independent foia experience. knowledge training of the foia exemptions. we thank you for your consideration of the job and wish you the best. jobid: dt-5102 job types: full-time, contract pay: $75,000 - $100,000 per year benefits: 401(k) 401(k) matching dental insurance flexible schedule health insurance health savings account life insurance paid time off professional development assistance referral program tuition reimbursement vision insurance schedule: 8 hour shift monday to friday education: bachelor s (preferred) experience: freedom of information act (foia): 5 years (required) license certification: nara foia training (preferred) security clearance: confidential (preferred) work location: hybrid remote in washington, dc 

 ",dmv,2024
26," 

 job description:  location: washington, dc; reston, va; silver spring, md (remote flexibility) description: metric5 is looking for a motivated senior business analyst with strong project management expertise. you will be working in agile environment on a cots (peoplesoft) product. as a senior business analyst, you will be responsible for collaborating with the product owner, smes, and stakeholders to analyze tasks and requests to create user stories with acceptance criteria. you will also manage the sprint backlog, lead sprint demos, and participate in all major program ceremonies. you are comfortable working in a customer-facing role in an agile environment, and you are proactive in identifying risks, and developing solutions. the successful candidate will work directly with customers, developers, and other team members throughout all stages of the development lifecycle to implement application enhancements. position responsibilities : manage the product backlog and design artifacts in jira and confluence lead requirements elicitation and refinement sessions to uncover business, functional, and technical needs facilitate collection of user feedback and metrics tracking translate customer needs and requirement into epics, features, and user stories maintain requirements traceability and ensure development aligns with business objectives perform gap analysis support business process modeling, and human centered design activities work directly with the development teams to clarify requirements translate user stories into test cases and support qa testing activities support organizational change strategy and artifacts to support a smooth system roll-out develop executive briefing artifacts and info-graphics diagrams develop and deliver training material such as user guides, quick reference guides, learning videos, and instructor-led training support daily weekly quarterly agile ceremonies required skills: 8 or more years of experience in the it field focused on eliciting requirements and user story writing must have excellent communication skills experience in agile business analysis, product ownership, or management knowledge and experience in several agile frameworks (e.g., kanban, scrum, xp, lean, devops) strong writing and communication skills working knowledge and documented experience using requirements management tools such as jira and confluence experience with functional and end-to-end testing, such as conducting manual test cases and writing bdd test scripts experience providing end user training desired skills and certifications: peoplesoft certifications are highly desirable experience working in a safe agile environment technical understanding to connect technical concepts to both technical and non-technical audiences innovative thinking – ability to learn new tools and techniques and apply them to the program education: bachelors degree years of experience: 8+ years of relevant experience clearance: must be a united states citizen and able to obtain a security clearance for this government position. 

 ",dmv,2024
27," 

 job description:  title – business analyst(capital market-asset management) location – md, washington d.c and reston, va(hybrid 2 days in office every week) duration – full time job description: should have minimum 10+ years of capital markets - asset management ba experience. should have worked on valuations projects for any capital markets assets (discounted cash flow model, public equity valuation models - asset based valuation, multiplier ratios). should have knowledge of micro (company specific) and macro factors (leading economic indicators) used in valuations, should be aware of recent events and be able connect the economic events and be able to tell the story. must be a good learner and be good trainer. should have worked on min 2 projects full life cycle from end to end and should have created business requirements artifacts. should have good understanding of agile and should be a good team player. should have excellent written and verbal communication. should have worked in direct client engagement role and be able to understand &amp; manage client expectations. should provide thought leadership to the team. should have worked in multi-location delivery model. should be able to answer developer qa in easy-to-understand language. should have done functional testing, have prepared uat scripts with customer. should have created artifacts for client knowledge repository. should have managed team of business analysts. good understanding of private equity domain ability to train team on valuations and taxonomy. knowledge of valuation templates in private equity understanding of macro economic models understanding of azure power bi job type: full-time salary: $110,000 - $115,000 per year benefits: 401(k) health insurance paid time off experience level: 10 years schedule: 8 hour shift application question(s): fulltime experience: asset management: 6 years (required) business analysis: 10 years (required) ability to commute: reston, va (required) work location: on the road 

 ",dmv,2024
