numb_description,job_description,state,report_year
19," 

 job description:  about eab at eab, our mission is to make education smarter and our communities stronger. we work with more than 2,500 institutions to drive transformative change through data-driven insights and best-in-class capabilities. from kindergarten to college to career, eab partners with leaders and practitioners to accelerate progress and drive results across five major areas: enrollment, student success, institutional strategy, data &amp; analytics, and diversity, equity, and inclusion (de&amp;i). we work with each partner differently, tailoring our portfolio of research, technology, and marketing and enrollment solutions to meet the unique needs of every leadership team, as well as the students and employees they serve. at eab, we serve not only our partner institutions but each other—that s why we are always working to make sure our employees love their jobs and are invested in their communities. see how we ve been recognized for this dedication to our employees by checking out our recent awards. for more information, visit our careers page. the role in brief: business analyst, edify the business analyst manages a pool of clients through the technical implementation of the technology s web-based platform. the incumbent manages the partner relationship, sets and executes against project milestones, and manages the quality, partner satisfaction and engagement throughout the implementation lifecycle. the role is also responsible for contributing to the team s process improvement efforts and finding innovative ways to make positive impacts to the business. this hire may be based in washington, dc. primary responsibilities: effectively manage technical projects for a portfolio of partners design and lead implementation strategy based on institutional structure and data availability work with the partners technical staff, to extract and validate data assist team in improving process, and developing scalable solutions analyze partner data for validity, identify trends and statistical significance master the functionality of the edify platform and develop expertise in industry product terrain foster executive level relationships within the institution facilitate phone calls and in person presentations with partners basic qualifications: bachelor s degree minimum 1 year of continuous work experience valid driver s license willingness to travel up to 30% domestically attention to detail service orientation ability to work in a collaborative environment strong communication skills demonstrable analytical reasoning and problem solving ability time management skills ideal qualifications: relevant project management experience experience working with analytic tools (excel, sql, unix) partner management experience demonstrates personal responsibility and assertiveness commitment to valuing diversity, practicing inclusive behaviors, and contributing to an equitable working and continual learning environment in support of eab s de&amp;i promise if you ve reached this section of the job description and are unsure of whether to apply, please do! at eab, we welcome diversity of background and experience. we would encourage you to submit an application if this is a role you would be passionate about doing every day. compensation: the anticipated starting salary (base) range for this role is $42,000 - $62,500 per year. actual salary varies due to factors that may include but not be limited to relevant experience, skills, and location. at eab, it is not typical for an individual to be hired at or near the top of the starting salary range for their role. this hire will additionally be eligible for discretionary bonus or incentive compensation. variable compensation may depend on various factors, including, without limitation, individual and organizational performance. benefits: consistent with our belief that our employees are our most valuable resource, eab offers a competitive and inclusive benefits package. our benefits currently include: medical, dental, and vision insurance plans; dependents and domestic partners eligible 20+ days of pto annually, in addition to paid firm and floating holidays daytime leave policy for community service and flextime for fitness activities (up to 10 hours per month each) 401(k) retirement savings plan with annual discretionary company matching contribution health savings account, healthcare and dependent care flexible spending account, and pre-tax commuter plans employee assistance program with counseling services and resources available to all employees and immediate family wellness programs including gym discounts, incentives to promote healthy living, and family access to the leading app for sleep, meditation, and relaxation gender affirming care coverage fertility treatment coverage and adoption or surrogacy assistance paid parental leave with phase back to work program for birthing and non-birthing parents access to milk shipping service to support nursing employees during business travel discounted pet health insurance coverage for dog and cat family members company-provided life, ad&amp;d, and disability insurance financial wellness resources and membership in a robust employee discount program access to employee resource groups, merit-based advancement, and dynamic professional growth opportunities benefits kick in day one; learn more at eab.com careers benefits. at eab, we believe that to fulfill our mission to “make education smarter and our communities stronger” we need team members who bring a diversity of perspectives to the table and are committed to fostering a workplace where each team member is valued, respected and heard. to that end, eab is an equal opportunity employer, and we make employment decisions on the basis of qualifications, merit and business need. we don t discriminate on the basis of race, religion, color, sex, gender identity or expression, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. 

 ",dmv,2024
20," 

 job description:  entrevation llc, a management consulting firm located in washington, dc, is proud to present you with a great opportunity as an entry-level business analyst. we are looking for a business analyst who will be the vital link between our information technology capacity and our business objectives by supporting and ensuring the successful completion of analytical, building, testing and deployment tasks of our software product s features. location: washington, dc virginia area responsibilities define configuration specifications and business analysis requirements perform quality assurance define reporting and alerting requirements own and develop relationship with partners, working with them to optimize and enhance our integration help design, document and maintain system processes report on common sources of technical issues or questions and make recommendations to product team communicate key insights and findings to product team constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer basic qualifications some experience in business systems analysis or quality assurance a degree in information systems computer science business management or other applicable fields proven experience in eliciting requirements and testing experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools solid experience in writing sql queries basic knowledge in generating process documentation strong written and verbal communication skills including technical writing skills

 ",dmv,2024
21," 

 job description:  role: : data analyst: location: : : washington, dc or reston, va (onsite occasional only for meeting): duration: : 12+ months (with further extension possibilities): job responsibilities: you should be comfortable liaising with business stakeholders to understand and document requirements, as well as facilitating walkthroughs of deliverables with technology partners development team. need experience with on data analysis. expertise reviewing sql scripts, capturing, and translating requirements and creating source-to-target mapping documents. conduct data profiling to identify data differences between current and target state database. need experience on data profiling. facilitate walkthroughs of deliverables with business and technology partners r python able to read the script: table and column, able to track, pick the data. (need understanding of this) document test cases and perform user acceptance testing. tableau or microstrategy (nice to have) 

 ",dmv,2024
22," 

 job description:  usac s target compensation range for a new hire into this position is $50,000 - $65,000 usd per year. actual salary may vary depending on job-related factors based on knowledge, skills, and experience, as evaluated throughout the interview process. in addition, this position may be eligible for an annual performance bonus. usac has a comprehensive benefits package that includes medical, dental, vision, 401 (k), fsa, life insurance, paid time off, commuter benefits and wellness programs. why work here? our mission to achieve universal service addresses america s current critical needs to build out broadband capabilities for telehealth, online learning, and keeping families connected. join us and help usac accomplish our mission to bridge the digital divide. through its administration of the $10 billion universal service fund (usf) programs on behalf of the fcc, usac works to promote the availability of quality services at just, reasonable and affordable rates and to increase access to advanced telecommunications services throughout the nation. additional information on usf programs can be found at: https: www.usac.org about benefits usac supports our employees well beyond their salary with a system of benefits that rivals the top organizations in the country. simply put: if you are committed to improving the lives of others, we are committed to improving yours. usac provides low-premium, top-of-the-line medical, dental, and vision insurance in addition to disability and life coverage. generous 401k contribution, federal and floating holidays, paid sick leave and vacation time that increases every year. regular telework schedule and opportunities to take professional development courses and training. a multicultural team we have actively built an organization that doesn t just celebrate our diversity; we depend on it. the challenges of achieving universal service require creative and unique perspectives. our accepting and inclusive community will challenge you to grow and learn from others while always recognizing the value of your contribution. usac employees are passionate about our mission. our work contributes to the success of all americans. we ve worked together to build a culture that is collaborative, ambitious, outcome-oriented, and feedback-focused. as usac continues to support universal service impacting health care providers, educators, and consumers, it is critical now more than ever that we hire people equally passionate and committed to helping fulfill our mission. we are currently seeking an experienced, dynamic and collaborative professional to serve as an assistant program analyst on our lifeline team. reporting to the associate manager of program management you will: analyze data to support one of usac s four core programs by identifying process improvements and efficiencies, analyzing program eligibility requests, requests for services, funding requests, and invoices and ensuring compliance with all applicable rules and regulations. this is an outstanding career opportunity for an individual interested in a genuine professional challenge in support of a public-spirited mission. working in a creative and fast-paced environment, the assistant program analyst will provide support to analyze program eligibility and ensure compliance with all applicable rules and regulations. among others, your responsibilities will include the following: analyze applicant information to assess compliance, identify issues and areas of concern, and provide recommendations to make recommendations. strategically assess business processes and procedures to improve day to day operations. continuously developing and reviewing internal program procedures for program efficiencies and compliance. perform test work (either individually or as a team) to ensure entities are in compliance with federal rules and regulations access data to make programmatic decisions, identify trends, and manage work queue volumes. support various data report analysis efforts related to data gathering to support requests for service or modify program measurements. prepare communications to both internal and external stakeholders. track and ensure successful resolution of open issues and escalate them to management, as needed. review outgoing communications, convey project status updates, and maintain checklists. collaborate with various teams to determine needs, establish priorities and coordinate efforts related to the program. assist in identifying and implementation of continuous process improvement. other specific duties as assigned. about you the successful candidate will excel at operating in a diverse and fluid environment and will be crucial for the success of the lifeline program. bachelor s degree with no preferred certification. two years of relevant professional-level work experience may be substituted for one year of the required education. one (1) to three (3) years of professional directly related experience proficient with microsoft office suite (word, excel, outlook, powerpoint, visio) usac is committed to providing a safe and healthy workplace for all employees. all offers of employment with usac are conditioned on completing and passing a background and reference check. usac is an equal opportunity employer. no agencies please. 

 ",dmv,2024
23," 

 job description:  we have an immediate need for a microsoft office 365 analyst. the position is located in washington dc (must live a commutable distance from any client business location). this is a full time permanent position. ideal candidates must have 1+ years of sharepointmicrosoft office 365 experience. responsibilities: the analyst will work with the microsoft 365 collaboration team on large scale projects as well as self-manage smaller scale projects for both internal and client billable projects. the analyst will gather and document business requirements and determine an appropriate solution leveraging the microsoft 365 platform assist in defining project objectives, scheduling and prioritizing work with a project team to design, prototype, and build solutions based on documented requirements and acts as microsoft 365 subject matter experts (sme). some examples of projects or work that may be performed office 365 creating custom forms to take in required information creating workflows to automate and track the progress of business processes via task lists, email notifications, etc. responsible for all sharepointo365 related help desk tickets. preferred education bachelor s degree in management information systems or equivalent 

 ",dmv,2024
24," 

 job description:  disclaimer : by submitting your resume for this job posting, you authorize cmt services, inc. to forward your resume to all applicable internal and external managers, agencies, and recruitment personnel for review and consideration to hire. about us: cmt services, inc. is a dynamic and growing small business supporting federal, state, and local government agencies. as a sba-certified hubzone, woman owned small business (wosb), we deliver quality, professional services to support the missions and strategic business goals of our clients. leaning on our core values of integrity &amp; commitment, cmt s mission is to continue delivering the highest quality services to our customers by applying best practices from our team of industry experts ensuring not only our customers success, but the establishment of cmt services as their reliable partner of choice. essential functions responsible for taking the knowledge transfer of 50 (approximately) existing reports developed using power bi reporting tool and sql server database. performs data validation of the reports using ms excel, ms access, and other internal dcw systems. responsible for the delivery of existing 50 reports to business users. responsible for upgrading the existing reports for automation and performance improvement. develops new reports based on business needs while maintaining the existing 50 reports. ability to document reports execution and validation procedures. evaluates and recommends improvements to the current reports. creates business requirements, data flow diagrams, test data, test scenarios and design documents for the new reports. closely work with the reports end-users by providing facilitating necessary training, support, and troubleshooting. collects user input regarding reports functionality and explores feasibility of potential improvements enhancements to the reports. identifies, coordinates, and resolves reports related issues by working with dc water business and it teams. facilitates the creation of reports using the power bi and other reporting tools provided by dcw team. ability to learn any new reporting tools introduced by dcw. performs a variety of self-directed and management directed tasks. relies on extensive experience and judgment to plan and accomplish goals. interacts with employees, contractors, and management at all levels. requirements the minimum qualifications listed below are representative of the knowledge, skill, and ability necessary for an individual to perform each essential function satisfactorily. reasonable amounts of training are provided. requires a bachelor s degree in finance, accounting, business management, or information technology (or related field) from an accredited college university, and five (5) years of hands-on experience in microsoft power bi reports and sql server database. understanding of financial and accounting methods. experience in creating reports, dashboards, and data visualization using microsoft power bi. – must have experience in developing programs related to data transfer across multiple systems using sql server procedures, functions, and related development tools. – must have experience in sql server integrations services and sql management studio for development of queries. – must have expertise with ongoing maintenance and troubleshooting of power bi-driven reporting, including query tuning. – must have strong ms excel skills including formula building, pivot tables etc. understanding of microsoft access and sql or similar database tools. experience presenting dashboards and quantitative data to stakeholders and leadership. ability to work well independently and follow detailed instructions for completing tasks. strong problem-solving skills and ability to quickly adapt to changing priorities or tasks. excellent communication, analytical, and organizational skills are required. working knowledge or training of oracle cloud erp (financials or procurement or payroll or budgeting epm) system is highly desirable. physical demands of the work environment the work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. hybrid – three days onsite, two days remote general office conditions. 

 ",dmv,2024
25," 

 job description:  data engineer analyst – defense &amp; intelligence onsite location: springfield, va clearance required: ts sci with polygraph people centered. data driven elder research inc. is a data science consulting firm specialized in providing analytic solutions to clients in commercial and government industries. providing analytic solutions to hundreds of companies across numerous industries, our team enjoys a great variety in the type of work they do and exposure to a wide range of techniques and tools. we are trusted advisors to our clients, building lasting relationships and partnering as preferred analytics providers. we use a variety of programming languages and tools to create analytic solutions, often fitting within our clients environment and needs. as a data engineer analyst, you will support robust and repeatable data manipulation, large scale infrastructure for data ingestion, and stunning data visualization for custom client applications. essential functions: ability to work on-site for 36 hours during a typical week ts sci with ci-polygraph experience supporting the geospatial intelligence mission space work collaboratively with data scientists, business consultants, and software engineers to create and deploy dynamic data applications that help our customers make meaningful business decisions ability and the willingness to tailor applications to a client s business goals using an iterative methodology communicate clearly both verbally and in writing to teammates and clients excellent organizational skills and attention to detail able to multitask, prioritize, and manage time problem-solving aptitude data fluency including data manipulation, data understanding and the ability to identify issues with data. familiarity with data transformation (etl) – aggregations, transformations, loading (academic or brief experience). interacted with sql or nosql databases via a programming language such as r, python, java, javascript understanding of databases and database designs perform other technical tasks as needed, including writing project reports, managing, implementing, and or maintaining technical infrastructure, etc. desired skills: experience with data wrangling, dashboards and visualization of large datasets using commercial or open-source tools (ex. apache hive, elastic search and kibana, tableau) bachelors or master s degree in technical or related field, and 1 years experience or 3+ years of relevant experience about elder research, inc. elder research is a fast growing consulting firm specializing in predictive analytics and machine learning. elder research has been in the data science business for over 20 years providing analytic solutions to hundreds of companies and organizations across numerous industries. at elder research, you ll be part of a fun, friendly community. in keeping with our entrepreneurial spirit, we want candidates that are self-motivated with an innate curiosity and strong team work ethic. we work hard to provide the best value to our clients and allow each person to contribute their ideas and put their skills to use immediately. achieving success on defense, intelligence and security projects requires a data science team with broad experience, critical thinking, a proven ability to solve complex problems, and the ability to effectively communicate results. our scientists conduct analysis in a collaborative environment that frequently brings together the expertise of decision-makers, analysts, agents, investigators, and even behavioral scientists. our team relies on well-trained technical personnel who have experience with tools, algorithms, best practices, and custom software development to navigate the frontier of unsolved problems we typically encounter. our team enjoys great variety in the type of work they do and exposure to a wide range of analytic techniques and tools. elder research, inc. is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability. 

 ",dmv,2024
26," 

 job description:  association analytics, the leading analytics solution provider in the association space is looking for a sr. business analyst to join our customer experience. as a senior business analyst, you will work directly with our clients to understand their unique business requirements, mapping them onto concrete technical tasks to be executed on in collaboration with our project managers, developers, quality engineers, trainers, and other core team members to execute projects effectively. this will include the development and management of processes and staff that support the hands-on deployment, configuration, training, and validation of deliverables for our clients. candidate must be assertive and have the ability to manage details and have superior analysis, problem solving and data organization skill set. your business acumen, communication, documentation, and analytical skills will be critical to project success. this role can be in the arlington, va hq 2 days per week or fully remote. specific responsibilities will include: being one of the key liaisons between the customer and teams driving business requirement workshops with customers and documenting business processes assisting delivery teams with the mapping of customer business process to products developing solutions to solve customer problems maintaining customer expectations on what s in-scope for the project and what s out of scope maintaining requirements traceability matrix to ensure contracted scope is delivered working with customers and internal teams to develop and document system designs creating system design documents and obtain sign off from customers drive user acceptance tests and enable user adoption by working with customers and customer success team. supporting uat and training adhering to delivery and project management methodologies helping identify and mitigate project risks facilitating change management in partnership with our customers ideal candidate will have: strong organizational, operational, and analytical skills experience working with associations and or nonprofits experience in the field of business intelligence, analytics, and or big data demonstrated ability to structure and transition complex problems to solutions excellent attention to detail, oral, written and presentation skills ability to see the big picture, innovate, and adapt to change the motivation to go above and beyond and succeed in a collaborative environment ability to identify and analyze complex program, process and tool requirements works independently with minimal supervision required strong partnering, influencing &amp; communication skills for all levels requirements: ba bs degree 5+ years in the software or it industries experience working with a variety of association platforms preferred knowledge of project management methodologies authorized to work for any u.s. employer 

 ",dmv,2024
27," 

 job description:  we re going places, hop on board. our value is in our employees – smart, passionate, and fun people. grow with us! as a growing business, every nuaxis innovations employee impacts the success and direction of this company. we all share a true passion for technology and enjoy working together to develop solutions, share ideas, and exchange knowledge. at nuaxis innovations, we celebrate diversity and the unique perspective each team member brings to his her job, team, and community. we are currently seeking a talented and motivated servicenow business analyst for a full time remote position. open to remote work. travel may be required once or twice a year based on client needs. essential functions: extensive customer-facing experience working in a collaborating environment able to translate customer requirements into practical use case stories. ability to understand the customer requirement and when necessary advise them of more practical alternatives that meet their goals. system and integration requirements through customer engagement resulting in the development of user stories that facilitate developers with their coding. be able to translate requirements to project manager, developers, and testers through use cases and systems documentation be able to analyze requirements through the standard type of quality paradigm that includes: atomic uniquely identified complete consistent and unambiguous traceable prioritized testable experience with prototyping, wireframe analysis, and use case testing lead the current team on-site and be the customer poc for project management and customer issues. serve as the primary point of contact for all operational support issues related to a servicenow instance used by multiple groups within a u.s. government agency provide administrator functions such as managing users (groups and roles), developing reports and dashboards, and management maintenance of other global data sets manage enhancements and defects including working with the system owner to define, prioritize, configure, test, and deploy. identify system deficiencies and recommend solutions ensure appropriate tools and processes are in place to have a development production environment that is reliable and reproducible ensure tool configuration consistency across development, test, and production environments maintain and develop the services operations dynamic reporting sites create information dashboards for specific team purposes per their business processes build and maintain an interface between incident, problem, cmdb, and change to allow proactive and reactive impact analysis develop all automated system reporting and ensure relevant information interfaces with the work management system (servicenow) for all technology teams develop reports to support problem management and continual service improvement work to display a reduction of incidents, business impact, increased productivity, and cost savings analyze data extracts and reports to identify trends and data points. establish key indicators and solutions for use by management and business-unit associates. consult with managers in the use of analytical and reporting tools to develop effective cost, quality, operational, and customer satisfaction outcomes. may act as a liaison to collaborate with other operating groups to resolve problems or make recommendations for program process changes. develop strategic and tactical analytics that support dashboards, data summaries, and key indicators. required knowledge &amp; skills: itil v3 or itilv4 foundation and strong knowledge of itil service operation comprehensive understanding of service level agreements and performance metrics strong understanding of relational database models, schema, and systems in-depth experience with is work management systems (servicenow) and reporting capabilities solid written and verbal communications skills (including report writing) solid presentation preparation and display skills (from a business perspective) knowledge of enterprise it environments experience working in a fast-moving and changing large enterprise it environment intermediate knowledge of business analysis, business management data systems, it risk management, project management and technical problem resolution. education: bachelor s degree in business servicenow admin certification 3-5 years of related experience with emphasis on information systems controls or data management. does this opportunity sound like a fit for you? if so, join our talent community and click to apply now!! our profile: nuaxis is an it services firm providing innovative solutions to the u.s. federal government using state-of-the-art technologies, architectures, and life cycle management. we are a certified microsoft partner with extensive microsoft technologies experience. our services portfolio includes project management, application development, infrastructure management, and security management. we offer competitive salaries, an attractive benefits package, and the opportunity to learn from experts. high technology small business with long-standing u.s. federal government experience * visionary executive leadership * expert professional services team comprises highly skilled engineers and software developers * rapid growth over the last several years. nuaxis is an equal opportunity affirmative action employer including vets and disabled. employment contingent upon successful completion of a background investigation at nuaxis innovations, we are committed to a comprehensive employee benefits program that helps our employees stay healthy, feel secure, and maintain a healthy work life balance. nuaxis innovations benefits include medical, dental, vision, spending accounts, disability, basic and supplemental life insurance, a 401(k) plan, paid time off, and additional voluntary benefits. more specific information on benefits eligibility will be provided as part of the interview process. #dice #nai 

 ",dmv,2024
28," 

 job description:  who is recruiting from scratch: recruiting from scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. our team is 100% remote and we work with teams across the united states to help them hire. we work with companies funded by the best investors including sequoia capital, lightspeed ventures, tiger global management, a16z, accel, dfj, and more. our client our client is a medium sized education software business with 800 employees and founded in 2000. they are a leader in creating immersive, rigorous digital learning experiences that look great, play great, and help students expect great things of themselves. they have been described as the best tech company in education, and the best education company in tech. as a member of the engineering organization, you will join a talented team taking on the toughest problems in education with the best ideas in technology – including user experience, apis and services, data analysis, and deployment pipelines. you ll play an active role in inventing and improving product design and the classroom experience. what you ll do our client s data governance team is responsible for ensuring our data s quality, accuracy, security, and consistency through a mix of visibility and controls. they truly believe in a culture of data enablement and strive to empower our teams to achieve their objectives through the use of data. the purpose is to encourage users to explore and be confident in the data, not put up gates to limit or restrict. they believe that data has the power to drive our business, improve the efficacy of our products, and, most importantly, change the lives of teachers and students - and to do that, the data governance team ensures the data is well-defined, discoverable, secure, and high quality. delivery: drive the successful technical delivery of the data catalog support the data domain and stewardship teams with data governance efforts, such as business glossary definitions and asset enrichment execute the rollout of data governance initiatives and policies communication and collaboration: partner with data stakeholders across the organization to promote data governance goals, assist with breaking down invisible data barriers, and understand catalog, and steward key data assets for the company to gain a comprehensive understanding of the data assets change management: assist in the development of policies, procedures, and self-service governance tools within the metadata catalog to help all functions meet their governance needs leadership: be a key leader in the data organization provide leadership to our data stakeholders during key initiatives such as launch of the data catalog metadata management tool and building strong data stewardship teams. people skills: foster strong relationships and navigate diverse stakeholder perspectives in order to gain consensus for data governance work efforts strategy: assist in helping to drive data governance security and access policies, help define data quality example projects you might work on rollout of the data catalog metadata management tool: own key technical aspects of a data catalog implementation by assisting with requirements gathering, metadata collection monitoring, developing automation scripts and other related tasks data quality: help to establish data quality standards and launch efforts to measure and improve data quality metadata definition: assist data stewards in defining key metadata for data domains data access and security: work with data governance leaders and data stakeholder to assist with defining and articulating data access and security policies basic requirements of the data governance analyst 3+ years of professional data analytics engineering experience, or in a data-intensive field 3+ years of experience working in a data governance or data management function 3+ years working directly on the implementation of atlan or other data catalog, glossary or metadata management tools such as secoda, alation, data.world, or colibra hands on experience with business intelligence and reporting tools excellent communication skills in writing and conversation, especially with non-technical partners drive to understand data and its relevance to our business and product decisions preferred requirements of the data governance analyst familiar with working with data quality data observability tools such as monte carlo experience working with a cloud-based data warehousing and analytics stack (airflow, dbt, snowflake, aws) experience with tools we use every day: storage: snowflake, aws storage services (s3, rds, glacier, dynamodb) etl bi: airflow, dbt, fivetran, matillion, looker, tableau cloud infrastructure: aws lambda, api gateway, terraform experienced and knowledgeable with development languages like sql, python, r understanding of etl elt pipelines and data warehousing design, tooling, and support experience with tools we don t use, but should proven passion and talent for teaching fellow engineers and non-engineers experience in education, ed-tech, or other fields with significant privacy, security, and compliance requirements the compensation includes: 401(k) plan, competitive health insurance and mental health options basic life insurance paid time off, parental leave access to best-in-class development programs. the gross annualized salary range for this role is $66,900 - $93,400. this role is eligible to receive an annual discretionary bonus that rewards individual and company performance. 

 ",dmv,2024
29," 

 job description:  job title: data support analyst location: gaithersburg, md introduction to role: are you a problem-solver with an interest in data analysis and algorithm design? we re seeking a data support analyst with a solid understanding of planisware s algorithm design, development, and resource forecasting. this role is pivotal in the technical design, development, testing, implementation, and maintenance of algorithms for r&amp;d functions within planisware. if you re ready to analyze existing algorithms, understand their potential and limitations, and suggest areas for improvement, we want to hear from you! accountabilities: as a data support analyst, you ll be responsible for the technical design and creation of planisware algorithms that deliver project plan forecasts quickly, accurately, and efficiently. you ll improve the outputs and performance of existing algorithms and analyze data interpretation of resource forecasts to inform the priority and appropriateness of algorithm outputs. you ll also work closely with planisware experts to ensure the newly developed algorithms are compatible with existing and upcoming system updates. also, maintain knowledge of industry trends and emerging technologies to ensure our resource forecasting approach evolves and keeps with industry best practices. you will also be responsible for the maintenance and update of ‘resource breakdown structure within planisware to reflect latest organizational structure and skills. essential skills experience: bachelors degree (or equivalent 8 years experience) in computer sciences, data sciences or programming. 3-5 years experience of coding scripting (for example, java). experience working in the pharmaceutical industry and knowledge of the pharmaceutical drug development process. good knowledge and experience of planisware or equivalent ppm tools. strong analytical skills to effectively create recommendations, influence decision-making, assess impacts, compare solutions, problem solve, and achieve business and or technical objectives. excellent problem-solving and troubleshooting skills good communication and collaboration skills, with experience of effective working in a multi-cultural team. exceptional customer focus engagement stakeholder management skills flexibility to react to different customer needs for data information advice and to suggest innovative solution to problems when we put unexpected teams in the same room, we unleash bold thinking with the power to inspire life-changing medicines. in-person working gives us the platform we need to connect, work at pace and challenge perceptions. that s why we work, on average, a minimum of three days per week from the office. but that doesn t mean we re not flexible. we balance the expectation of being in the office while respecting individual flexibility. join us in our unique and ambitious world. why astrazeneca? at astrazeneca, we re committed to making a bigger impact on patients lives. we re a global team that helps make excellence and breakthroughs possible. here, you can apply your skills and abilities to genuinely impact patients lives. join us at an exciting time of growth through innovation for astrazeneca. shape this journey by reimagining the way we work, at every turn we re innovating and taking intelligent risks. we do this to steer the enterprise, powering every function to run faster, more efficiently, and achieve more. ready to make an impact? apply today! 

 ",dmv,2024
30," 

 job description:  who is recruiting from scratch: recruiting from scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. our team is 100% remote and we work with teams across the united states to help them hire. we work with companies funded by the best investors including sequoia capital, lightspeed ventures, tiger global management, a16z, accel, dfj, and more. our client our client is a medium sized education software business with 800 employees and founded in 2000. they are a leader in creating immersive, rigorous digital learning experiences that look great, play great, and help students expect great things of themselves. they have been described as the best tech company in education, and the best education company in tech. as a member of the engineering organization, you will join a talented team taking on the toughest problems in education with the best ideas in technology – including user experience, apis and services, data analysis, and deployment pipelines. you ll play an active role in inventing and improving product design and the classroom experience. what you ll do our client s data governance team is responsible for ensuring our data s quality, accuracy, security, and consistency through a mix of visibility and controls. they truly believe in a culture of data enablement and strive to empower our teams to achieve their objectives through the use of data. the purpose is to encourage users to explore and be confident in the data, not put up gates to limit or restrict. they believe that data has the power to drive our business, improve the efficacy of our products, and, most importantly, change the lives of teachers and students - and to do that, the data governance team ensures the data is well-defined, discoverable, secure, and high quality. delivery: drive the successful technical delivery of the data catalog support the data domain and stewardship teams with data governance efforts, such as business glossary definitions and asset enrichment execute the rollout of data governance initiatives and policies communication and collaboration: partner with data stakeholders across the organization to promote data governance goals, assist with breaking down invisible data barriers, and understand catalog, and steward key data assets for the company to gain a comprehensive understanding of the data assets change management: assist in the development of policies, procedures, and self-service governance tools within the metadata catalog to help all functions meet their governance needs leadership: be a key leader in the data organization provide leadership to our data stakeholders during key initiatives such as launch of the data catalog metadata management tool and building strong data stewardship teams. people skills: foster strong relationships and navigate diverse stakeholder perspectives in order to gain consensus for data governance work efforts strategy: assist in helping to drive data governance security and access policies, help define data quality example projects you might work on rollout of the data catalog metadata management tool: own key technical aspects of a data catalog implementation by assisting with requirements gathering, metadata collection monitoring, developing automation scripts and other related tasks data quality: help to establish data quality standards and launch efforts to measure and improve data quality metadata definition: assist data stewards in defining key metadata for data domains data access and security: work with data governance leaders and data stakeholder to assist with defining and articulating data access and security policies basic requirements of the data governance analyst 3+ years of professional data analytics engineering experience, or in a data-intensive field 3+ years of experience working in a data governance or data management function 3+ years working directly on the implementation of atlan or other data catalog, glossary or metadata management tools such as secoda, alation, data.world, or colibra hands on experience with business intelligence and reporting tools excellent communication skills in writing and conversation, especially with non-technical partners drive to understand data and its relevance to our business and product decisions preferred requirements of the data governance analyst familiar with working with data quality data observability tools such as monte carlo experience working with a cloud-based data warehousing and analytics stack (airflow, dbt, snowflake, aws) experience with tools we use every day: storage: snowflake, aws storage services (s3, rds, glacier, dynamodb) etl bi: airflow, dbt, fivetran, matillion, looker, tableau cloud infrastructure: aws lambda, api gateway, terraform experienced and knowledgeable with development languages like sql, python, r understanding of etl elt pipelines and data warehousing design, tooling, and support experience with tools we don t use, but should proven passion and talent for teaching fellow engineers and non-engineers experience in education, ed-tech, or other fields with significant privacy, security, and compliance requirements the compensation includes: 401(k) plan, competitive health insurance and mental health options basic life insurance paid time off, parental leave access to best-in-class development programs. the gross annualized salary range for this role is $66,900 - $93,400. this role is eligible to receive an annual discretionary bonus that rewards individual and company performance. 

 ",dmv,2024
