numb_description,job_description
18," 

 job description:   class=""jobsearch-jobdescriptiontext jobsearch-jobcomponent-description css-kqe8pq eu4oa1w0"">junior backend developer location:washington,district of columbia

 "
19," 

 job description:  job description the software engineer develops, maintains, and enhances complex and diverse software systems (e.g. processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. required skills four (4) years demonstrated experience developing software with high-level languages such as java, c, c++, etc. demonstrated ability to work experience with open-source (nosql) products such as hbase, accumulo, big table. at least three (3) years of experience developing software for unix linux (red hat versions 3-5) operating systems. experience in python, kubernetes familiarity sa work with ste stn about nyla technology solutions nyla technology solutions is a women-owned small business that is forward-thinking and bold at every step which has earned us a solid reputation of being technical trendsetters within the industry. headquartered in the heart of baltimore city, maryland, nyla delivers exceptional software systems engineering and data science services for the u.s. government. our customers like how we tackle their toughest problems and so nyla is adding people who have a passion for doing fun, impactful work. if you are a person who welcomes opportunities to apply your skills in new ways, nyla has challenges for you. we seek out people with agile, diverse mindsets who are looking for a place to grow—professionally and personally. we create opportunities for you to share your knowledge and experience with the team, and learn from others via training, mentoring, and movement across the many contracts nyla supports. nyla endeavors to give back to our community—lending our energy and talents to support local area organizations helping people in need. at nyla, you will have a place to grow, get, and give where you are passionate. how we show up every day team nyla shows up every day with the intention to be awesome—proactively working to accurately interpret and fully understand our client s challenges and add value to solving those challenges. knowing the mission, context, and end-users is how we deliver optimal, creative, and innovative solutions. we design our systems with precision, logic, and adaptability, solving the technical and engineering needs of today with an eye on scaling for tomorrow. we endeavor to meet the highest standards of personal conduct, acting as a trusted-provider for our clients-this is how we develop and maintain our enduring relationships with customers and business partners. taking care of all of you if you have the unique experience and expertise we are seeking, along with the desire and determination to invest your time and energy as a part of nyla s team, we will provide you with a first-class compensation package along with our uniquely nyla benefits. at nyla we talk about employee investment, not employee costs. we provide our great people with benefits that ensure their overall well-being. nyla offers group benefits, 100% paid by nyla, that include carefirst medical, dental, and vision coverage. to support your personal goals for overall well-being and health, we provide a healthy living and fitness benefit of up to $500 per anniversary year. we believe that an ongoing investment in your professional learning and development is a cornerstone to our success, so we go all-in and provide up to $5,000 per anniversary year to support your growth or tuition assistance of up to $5,250 per year. we want to protect you and your future—nyla provides, at no cost to you, short-term and long-term disability, and life insurance. and, to augment your financial beyond today s salary, nyla offers up to 10% employer contribution match in our retirement plan. lastly, we understand the importance of recharging and replenishing yourself, so we provide new employees with 4 weeks of paid annual leave and 11 holidays, plus each year you are with the company, you get an extra day off. we also provide 8 hours a year to use for volunteering as our corporate goal is to make the world a better place for all of us, starting with our local communities. to learn more about nyla s culture and our exceptional benefit packages click here. we are an equal opportunity employer-but we are more than that – we are open-minded, and care only about your capability, your drive, and your desire and determination to contribute your gifts and talents fully. 

 "
20," 

 job description:  we have made our referral policy more attractive. we will pay upto us $1000 for each candidate referred by our employees and hired by us. this referral amount will be paid as us $200 month for the first 10 months of the referred candidates employment. location: ashburn, va, with possible relocation to unanticipated worksites throughout the us requirements : master of science in information systems, computer science, engineering, or related equivalent + 2 years of related experience (or b.sc. + 5 years experience) responsibilities : design specifications, documents, data modeling and data warehousing. analyze existing database schemas and designing star schema models to support the users reporting needs and requirements. modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance. develop and direct software system testing and validation procedures, programming, and documentation. create delivery pipelines to replace old software packaging systems using industry standard software compilations and systems related to maven and similar technologies. confer with systems analysts, engineers, programmers and others to design system and to obtain information on project limitations and capabilities, performance requirements and interfaces. conduct continuous integration system migration and set-up virtual machines using cloud-based technologies. analyze user needs and software requirements to determine feasibility of design within time and cost constraints. perform migration initiative into distributed version control systems. design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design. implement programs and address user experience using angular js, javascript, html5, and related technologies. obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration. this position is eligible for the incentives offered under js info employee referral program resumes to: 43401 barnstead drive, ashburn, va 20148. may be relocated to unanticipated worksites around the us 

 "
21," 

 job description:  gotab is looking for a highly-motivated, self-driven technical deployment engineer to lead logistics, installation and activation processes associated with onboarding new customers, along with customer support for existing gotab customers. as a deployment engineer , you will be responsible for understanding the technical environment of customer sites during the onboarding process and formulating the appropriate deployment solutions given the known requirements, constraints and expected outcomes. you will be a consultant whose recommendations must be based on a desire to deliver the best possible outcome for customers. you will identify and assemble the hardware and software components required for a successful installation, and configure gotab point of sale hardware, routers, printers, network equipment and other peripherals required to fulfill the proposed technical solution. you will also assist with logistics and fulfillment of gotab hardware to customers from our headquarters in arlington, va. you will primarily provide remote installation support for customers who will be deploying gotab hardware within their properties. you will execute on-site deployments at customer locations both in and around the washington, dc metropolitan area, and at customer sites in other areas of the country. as local travel is a key part of the job requirement, you will be responsible for having personal transportation. if you think you fit the bill, then let s talk. we are building the next disruptive movement in unified commerce, point of sale, contactless mobile ordering, and payments for the hospitality industry. we want you to be a part of this thrilling journey. skills &amp; requirements in office monday-friday at gotab s arlington, va headquarters (located at courthouse metro) to help execute shipping and logistics of gotab hardware solid understanding of ip networking (both wired and wireless) familiarity with linux environment and command line utilities, including connecting to remote devices over ssh and sftp. previous usage of iot or low-power computing devices such as raspberry pi, arduino or beaglebone is a plus knowledge of vim, emacs, nano or another command line text editors familiarity with use, programming and or administration of common point of sale systems such as micros, positouch, aloha, simphony, toast, breadcrumb, or others familiarity with side-loading apps on android hardware strong sense of responsibility and initiative ""can do"" attitude with respect to creatively sourcing, assembling and distributing hardware to customers under tight and sometimes unpredictable timelines problem solver and can think quickly on your feet must project a professional and presentable demeanor, as you will be a representative face of the company to customers about gotab gotab is a financial technology company established to create unified commerce, point of sale,mobile ordering, and payment products that enhance the restaurant experience for both merchants and their customers. the company aims to build internet of things (iot) inventions that take advantage of opportunities in big data and security. gotab brings simplicity, speed, and convenience to the hospitality industry which results in bolstered merchant revenues and delighted customers. eeo gotab is fully committed to equal employment opportunity and to attracting, retaining, developing, and promoting the most qualified employees without regard to their race, color, religion, creed, sex, gender, sexual orientation, gender identity, gender expression, age, national origin, genetic information, marital familial status, disability, military status, veteran status, or any other protected status. we are dedicated to providing a work environment free from discrimination and harassment, where employees are treated with respect and dignity. 

 "
22," 

 job description:  must have ts with polygraph develops, maintains, and enhances complex and diverse software systems process intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design approaches appropriate to the development setting. analyze user requirements to obtain software design and performance necessities. integrate existing software into new or modified systems. develop simple data queries for existing or proposed databases or data vessels. provide suggestions for improving documentation and software development. benefits sabre engineering knows that our employees are our biggest asset. therefore, we have created an amazing benefits package to make sure we take care of our employees and their families. paid time off (pto) sabre generously offers 6-weeks of paid time off to all of our full time employees. this includes ten (10) federal holidays with no distinction between vacation and sick time off. this allows flexibility to our employees to use their pto for what is important to them. 401(k) sabre truly believes in taking care of our employees over the long-term. sabre contributes an amount equal to 10% of the employee s salary into a 401k retirement plan each pay period. 100% of it is vested immediately. healthcare sabre covers 75% of the premium for medical insurance, and 100% of premiums for dental and vision insurance for employees and their families. if our employees do not elect our health insurance, sabre will pay an annual stipend up to $5,000. life insurance and short term disability sabre offers life insurance and short term disability on a voluntary basis. long term disability sabre provides long term disability insurance at no expense to our employees. this provides employees with the assurance that they will have financial peace of mind, despite any unfortunate events. professional development &amp; training sabre is committed to increasing and improving our employees skills. each employee has an annual allowance of $5,000 to spend on job related courses and professional training. we also provide a $500 annual allowance for purchasing technical books, professional memberships, and subscriptions. referrals employee referrals are sabre s best source of recruiting new employees. we value our employees and when they refer a candidate to us, it s quite the compliment. we offer employees 3 days of pto or $5,000 cash as a referral bonus when someone they refer is hired by us. 

 "
23," 

 job description:  clarity innovations connects human creativity with emerging technology to design, develop, and deploy software that enhances mission success. our focus is redefining the government s relationship with technology by encouraging the use of devsecops and agile methodologies, small-teams constructs, modern tech stacks, and automation. our software improves the lives and work of our end users and enhances innovation. we fulfill our responsibility to our country by delivering mission-changing results that help shape a better and safer world. description your main objective: work with data scientist team to capture cyber knowledge at scale transitioning to more traditional software development. leverage data science tradecraft using python to access apis and transform the clean and normalized data into json for other applications. analyze, design, verify, validate, implement, apply, and maintain software systems. write software standards and practices documentation. present briefings and demonstrations to stakeholders. support a wide-range of cyber knowledge development priorities to include workflows, requirements specification management, custom dashboard and tool support, knowledge capture and documentation. minimum qualifications: bachelor s degree plus 8 years of relevant experience or master s degree in plus 6 years of relevant experience. an associate s degree plus 10 years of relevant experience or high school diploma ged plus 12 years of relevant experience may be considered for individuals with in-depth experience that is clearly related to the position computer science (cs) degree or related field strong python skills. familiarity with json format. experience with jupyter notebooks and gitlab. you might also have: experience with javascript and typescript. understanding of cyber mission. understanding of mitre att&amp;ck framework. ability to work with a team. clearance: ts sci with polygraph clarity innovations provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, or any other protected class. 

 "
24," 

 job description:  description: itc is a woman owned small business delivering exceptional consultation to the u.s. government in systems software engineering, cybersecurity solutions, mission operations intel analysis, and management services in order to enable our customers to solve the most challenging problems. with continued growth comes opportunity, and we are currently searching for a top-secret sci with polygraph-cleared software engineer. responsibilities: the software engineer develops, maintains, and enhances complex and diverse software systems based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software tradeoffs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. essential duties: maintaining and enhancing the existing gui and developing backend apis to the database requirements: ts sci with fs polygraph seven (7) years experience as a swe in programs and contracts of similar scope, type and complexity is required. bachelor s degree in computer science ore related discipline from an accredited college or university is required. four (4) additional years of swe experience on projects with similar software processes may be substituted for a bachelor s degree. typescript and angular 14+ experience in full stack, with java script experience with json iat level 2 certification desired: experience in java experience in python mongodb, kubernetes (docker) relational data bases (mysql, postgres, orable, sybase, etc…) itc is an equal opportunity employer. qualified applicants or employees will receive consideration for employment without regard to race, color, religion, ethnic or national origin, ancestry, age, sex, sexual orientation, gender identity, pregnancy (including childbirth or related condition) citizenship, familial status, mental or physical disability status, veteran status, genetic information, other non-disqualifying disability, or any other characteristic protected by law. 

 "
25," 

 job description:  description: analyze user requirements to derive software design and performance requirements (u) design and code new software or modify existing software to add new features debug existing software and correct defects integrate existing software into new or modified systems or operating environments (u) develop simple data queries for existing or proposed databases or data repositories provide recommendations for improving documentation and software development process standards develop or implement algorithms to meet or exceed system performance and functional standards assist with developing and executing test procedures for software components (u) write or review software and system documentation develop software solutions by analyzing system performance standards, confer with users or system engineers; analyze systems flow, data usage and work processes; and investigate problem areas serve as team lead at the level appropriate to the software development process being used on any particular project modify existing software to correct errors, to adapt to new hardware, or to improve its performance design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design design or implement complex database or data repository interfaces queries qualifications: an active ts sci clearance + fs polygraph. seven (7) years experience as a swe, in programs and contracts of similar scope, type, and complexity is required. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. columbia technology partners is an equal opportunity employer. we consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law. our eeo policy reflects our commitment to ensure equality and promote diversity and inclusion in the workplace. our policy applies to all employees, job candidates, contractors, stakeholders, partners, and visitors. 6tkws2gh9m 

 "
26," 

 job description:  3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience experience programming with at least one software programming language aws has the most services and more features within those services, than any other cloud provider–from infrastructure technologies like compute, storage, and databases–to emerging technologies, such as machine learning and artificial intelligence, data lakes and analytics, and internet of things. aws platform is the glue that holds the aws ecosystem together. whether its identity features such as access management and sign on, cryptography, console, builder &amp; developer tools, and even projects like automating all of our contractual billing systems, aws platform is always innovating with the customer in mind. the aws platform team sustains over 1 billion transactions per second. the aws identity team owns and operates highly scalable, highly available distributed systems that are used by all aws customers and internal service teams alike. we are pioneers in areas such as identity, access management, security and providing massively scaled, distributed platform capabilities to all of aws. we enable our customers to control and secure the most sensitive data on the internet. we are building some of the largest and most complex distributed systems in the world, and we need brilliant engineering leaders to work with us on this new initiative! our software handles every single request across all aws services. think of scale at millions of requests sec! if this sounds exciting to you, we should connect. our mission is to build the most secure, reliable, scalable and performant authentication and authorization platform on the planet, which enables every aws customer to have a secure access to their resources. we are looking for a talented software engineer who is passionate about taking complex problems and creating simple, scalable, maintainable solutions in authentication and authorization space. we re looking for engineers to design, evangelize and implement state of the art solutions at massive scale. you must have an established background in building large distributed systems, strong technical skills, excellent project management skills, great communication skills, and a motivation to achieve results in a fast paced environment. it is a highly technical space. you are a strong technical leader who effectively partners with other technical leaders in the team, understands the big picture, drives prioritization, builds consensus and rallies the team behind it. responsibilities include design and implementation of complex components while maintaining an uncompromising bar on quality. about us inclusive team culture here at aws, we embrace our differences. we are committed to furthering our culture of inclusion. we have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. we have innovative benefit offerings, and host annual and ongoing learning experiences, including our conversations on race and ethnicity (core) and amazecon (gender diversity) conferences. amazon s culture of inclusion is reinforced within our 14 leadership principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust. work life balance our team puts a high value on work-life balance. it isn t about how many hours you spend at home or at work; it s about the flow you establish that brings energy to both parts of your life. we believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. we offer flexibility in working hours and encourage you to find your own balance between your work and personal lives. mentorship &amp; career growth our team is dedicated to supporting new members. we have a broad mix of experience levels and tenures, and we re building an environment that celebrates knowledge sharing and mentorship. we care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future. we are open to hiring candidates to work out of one of the following locations: arlington, va, usa 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience bachelor s degree in computer science or equivalent amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us.

 "
27," 

 job description:  2+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience experience programming with at least one software programming language the cloudtrail team builds and manages one of the largest audit logging systems in the world, providing our users visibility into user activity and resources changes in aws. our data is a vital part of how aws customers demonstrate compliance with internal policies or regulatory standards, create event-based workflows and alarming, perform security analysis, and troubleshoot operational issues. every single aws customer has cloudtrail enabled by default, which means we work with nearly every other aws service and build scalable systems that process massive amounts of data. we have many interesting problems to solve. customers want us to be broader, deeper, faster, and smarter. this is a full-stack, experienced development position, leaning towards back-end work. key job responsibilities help define the system architecture, own and implement specific components, and help shape the overall experience build highly available, secure, scalable, distributed and event-driven systems. contribute to planning, architecture design, implementation, testing, and process improvement. this position involves on-call responsibilities, typically for one week every two months. a day in the life be part of something really big, as you are working on a key pillar of aws s extensive service portfolio. learn from the best, as you are working on challenging engineering tasks in a team of very experienced experts that are close to support you. be part of a great team, as we invest a lot to create an inclusive environment that allows you to perform at your best, while maintaining a fun atmosphere. about the team our team is intentional about attracting, developing, and retaining amazing talent from diverse backgrounds. yes we do get to build a really cool service, but we also think a big reason for that is the inclusive and welcoming culture we try to cultivate every day. we re looking for a new teammate who is enthusiastic, empathetic, curious, motivated, reliable, and able to work effectively with a diverse team of peers; someone who will help us amplify the positive &amp; inclusive team culture we ve been building. we are open to hiring candidates to work out of one of the following locations: arlington, va, usa 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience bachelor s degree in computer science or equivalent amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us.

 "
28," 

 job description:  information review and release analyst - expert seeking an information review and release analyst. this position offers a flexible work schedule, ample and convenient parking at a great location in the herndon, va area, and provides support for a dynamic, fast-paced intel community office on the kodiak program. this position requires an individual to review and redact documents electronically and or manually, using the criteria of executive order (eo) 13526, or as amended, the freedom of information act (foia) and privacy act laws. the successful candidate will review standards of special searches and historical collections and internal declassification guidance as provided by the sponsor. this individual will support the freedom of information act (foia) tasks to provide accurate, efficient responses within a specific timeframe. the individual will provide case management support for privacy, foias, appeals, and eom requests. the individual will provide the rationale for redactions on the electronic version of the documents using redaction codes provided in the sponsor s declassification guide; provide recommendations regarding the release of the documents for sponsor approval; and record decisions in the sponsor s automated systems. the individual will determine if a record contains other government agency (oga) equities and requires external referral or if the record requires non-routine handling. the selected candidate must be ready to provide delivery with quality, accuracy, and consistency along with managing the referral process. additional duties include the organizing documents in preparation for declassification review and correctly assigning these items to the proper equity holder. this individual will research previous declassification release decisions as necessary to ensure accuracy and consistency and provide feedback to the sponsor. the individual must be willing to perform ad hoc duties as needed. **this is a part time position for 32 hours a week. mandatory skills required skills: must have excellent customer service skills. must have excellent reviewer and analytical skills; problem solving and critical thinking skills. must have excellent communications and interpersonal skills, as well as experience working independently and or team environment. knowledge of freedom of information act (foia), privacy act (pa), and executive order mandatory declassification review (eomdr) programs and executive order (eo) 13526 directive; strong knowledge of the intelligence community with a strong analytical skills background. strong organizational and time management skills. must be proficient in computer utilization. must have multi-tasking ability must be flexible and adaptable to changes, when needed. knowledge of sponsor culture and requirements. desired skills: the ability to assist with process improvement initiatives. required education: a bachelor degree and or high school diploma and 11+ years of experience specific to the skills listed candidate resumes must provide sufficient experience and or education, knowledge, skills, and abilities to perform the duties of the specific position mentioned above and with the sponsor. hours of operations are from 6 am to 6 pm monday-friday; 40 hour work week. 

 "
29," 

 job description:  center 1 (19052), united states of america, mclean, virginia senior software engineer, back end do you love building and pioneering in the technology space? do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? at capital one, you ll be part of a big group of makers, breakers, doers and disruptors, who love to solve real problems and meet real customer needs. we are seeking back end software engineers who are passionate about marrying data with emerging technologies. as a capital one software engineer, you ll have the opportunity to be on the forefront of driving a major transformation within capital one. team description: we are a passionate, inclusive, and collaborative team tackling interesting challenges regarding marketed offers that reach millions of our customers. our team is looking into innovative solutions using the latest cloud technologies and enterprise tools to modernize our application. come join us and be a part of the marketing journey at capital one!! what you ll do: collaborate with and across agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal &amp; external technology communities, mentoring other members of the engineering community collaborate with digital product managers, and deliver robust cloud-based solutions that drive powerful experiences to help millions of americans achieve financial empowerment utilize programming languages like java, python, sql, node, go, and scala, open source rdbms and nosql databases, container orchestration services including docker and kubernetes, and a variety of aws tools and services basic qualifications: bachelor s degree at least 4 years of professional software engineering experience (internship experience does not apply) preferred qualifications: 5+ years of experience in at least one of the following: java, scala, python, go, or node.js 1+ years of experience with aws, gcp, azure, or another cloud service 3+ years of experience in open source frameworks 2+ years of experience in agile practices at this time, capital one will not sponsor a new applicant for employment authorization for this position. capital one offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. learn more at the capital one careers website. eligibility varies based on full or part-time status, exempt or non-exempt status, and management level. this role is expected to accept applications for a minimum of 5 business days. no agencies please. capital one is an equal opportunity employer committed to diversity and inclusion in the workplace. all qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. capital one promotes a drug-free workplace. capital one will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, article 23-a of the new york correction law; san francisco, california police code article 49, sections ; new york city s fair chance act; philadelphia s fair criminal records screening act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries. if you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact capital one recruiting at 1- or via email at recruitingaccommodation@capitalone.com. all information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations. for technical support or questions about capital one s recruiting process, please send an email to careers@capitalone.com capital one does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site. capital one financial is made up of several different entities. please note that any position posted in canada is for capital one canada, any position posted in the united kingdom is for capital one europe and any position posted in the philippines is for capital one philippines service corp. (copssc). 

 "
30," 

 job description:  cybertrend s leadership has 40 years of experience in the industry, and the company continues to serve as a technology leader on many defense projects and programs. formed in 2010, cybertrend has long-standing partnerships and clients, including partners like aws and ibm, government agencies, the intelligence community, and defense contractors. we provide talented and exceptionally qualified it, architectural, system, and software engineering personnel. requires ts sci with poly clearance the software engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. seven (7) years experience as a swe, in programs and contracts of similar scope, type, and complexity is required. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. qualifications analyze user requirements to derive software design and performance requirements design and code new software or modify existing software to add new features debug existing software and correct defects integrate existing software into new or modified systems or operating environments develop simple data queries for existing or proposed databases or data repositories provide recommendations for improving documentation and software development process standards develop or implement algorithms to meet or exceed system performance and functional standards assist with developing and executing test procedures for software components write or review software and system documentation develop software solutions by analyzing system performance standards, confer with users or system engineers; analyze systems flow, data usage and work processes; and investigate problem areas serve as team lead at the level appropriate to the software development process being used on any particular project modify existing software to correct errors, to adapt to new hardware, or to improve its performance design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design design or implement complex database or data repository interfaces queries required skills: seeking a full stack java developer focused mainly on backend support but comfortable in the following: aws java spring spring boot kubernetes linux gitlab mongodb postgres nifi pressurewave testing &amp; analytical experience benefits: generous and competitive paid time off, scaled based on time in service, plus eleven paid annual holidays. cybertrend pays 100% of the cost for the following benefits for its full-time employees: including medical (base plan), dental, vision, disability, life, eap, and more. cybertrend contributes 10% of your monthly gross salary to a sep-ira account. this retirement plan is non-contributory for the employee, has no vesting period, and is 100% owned and managed by the employee. educational assistance up to $5,250 annually for work-related acitivies upon prior approval training assistance up to $3,000 annually for work-related activities upon prior approval cybertrend provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. this policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training. 

 "
31," 

 job description:  must have active ts sci with polygraph yellow duck is seeking an experienced kubernetes engineer. the candidate should have the following qualifications: a deep understanding of kubernetes and the corresponding cloud native computing foundation ecosystem (e.g., helm, istio). experience monitoring, configuring, and administering a multi-tenet kubernetes cluster across multiple regions. ckad or cka certifications are a huge plus. 

 "
32," 

 job description:  job description: the cloud engineer is a critical position for our company and will be responsible for daily operations and support of our servers, applications, and services. the candidate will be performing project based work around system administration tasks. you ll be interfacing with the devops, service ops, and development teams. the qualified candidate will need to be comfortable with the linux and windows command lines, maintaining services such as ldap, dns, apache, mysql, and sqlserver. experience working with aws is required, specifically with automation leveraging infrastructure as code (terraform, cloudformation) and implementing security controls. experience with windows server 2019+, iis and .net application deployment is preferred. responsibilities: improving existing processes and establishing automation (iac) and maturing an existing hybrid environment at an established client. running and growing a large scale, high availability server environment. configuration of credential management, security controls, cost budget alerts and notifications support existing client workloads in linux and windows cloud environments improving and refining our service monitoring. executing large system changes using the latest technologies. maturing and expanding the use of third party cloud tools. job requirements: required skills: bachelor s degree or the equivalent in computer science, information systems or technical discipline minimum 3 years relevant experience hands-on experience with linux, windows hands-on experience with a cloud-based environment, particularly amazon web services (aws) familiarity with build automation tools (jenkins, aws code pipeline) familiarity with configuration management tools knowledge of source code control management systems, configuration management, and code branching merging strategies; git is preferred experience with infrastructure as code. desired skills: some experience with sql and relational database administration (mysql, sqlserver) strong written and verbal communication skills ability to work in a fast-paced, constantly changing environment clearance required: ability to obtain a public trust clearance ctac is an equal opportunity employer. qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, or protected veteran status. vevraa federal contractor 

 "
