numb_description,job_description
62," 

 job description:   class=""jobsearch-jobcomponent-description css-16y4thd eu4oa1w0"">summary the fbi office of the chief information officer (ocio) is seeking to fill a position in the cloud assessments and strategies unit (casu). casu is responsible for the fbi s enterprise cloud strategy, migration, and readiness assessments. casu collaborates with multiple fbi, intelligence community, and commercial cloud providers partners. in addition to the above, casu consults on network architecture, cloud services and responds to external data calls about the fbi s work in the cloud. this job is open to career transition (ctap, ictap, rpl) federal employees who meet the definition of a ""surplus"" or ""displaced"" employee. federal employees - competitive service current or former competitive service federal employees. federal employees - excepted service current excepted service federal employees. individuals with disabilities internal to an agency current federal employees of this agency. military spouses the public u.s. citizens, nationals or those who owe allegiance to the u.s. veterans clarification from the agency all u.s. citizens. duties perform analysis of current fbi cloud posture as a multi-cloud agency as well as coordinate and educate on potential fbi cloud enterprise expansion. as the cloud pmo project manager, administer and develop documentation for processes requirements, standards, compliance, and governance to support system application owners for cloud migrations. liaise between hq divisions, field offices, external partners and cybersecurity stakeholders in relation to cloud services, capabilities, usage, and adoption. develop strategies and implement plans for various cloud migration and technical research projects within the fbi s overall cloud portfolio. provide strategic information to ocio and executive management through presentations, reports, correspondence, briefings, charts, tables, and graphs. establish and maintain close relationships with high-level management personnel within and outside of the ocio to: resolve complex administrative issues and problems; obtain required approvals; respond to inquiries; and obtain information necessary to formulate accurate conclusions. conduct research on policies, directives, laws, and regulations, then interpret and integrate into capu best practices for the cloud. requirements conditions of employment must be a u.s. citizen. must be able to obtain a top secret-sci clearance. qualifications gs-14: applicant must possess at least one (1) year of specialized experience equivalent to the gs- 13 grade level. se is defined as follows: experience in communicating orally and in writing. experience in providing guidance to leadership to on projects and initiatives. experience developing, interpreting, and applying process best practices to the delivery of enterprise-wide programs. experience assessing, analyzing, and managing communications around risk to assist management in making decisions. desired skills desired skills are not mandatory and will not be utilized to minimally qualify applicants. desired skills are: knowledge of cloud technology to identify, define, forecast, analyze, and research a variety of potential cloud solutions based on system requirements. strong writing, critical thinking, and program project management skills. must be able to communicate information to senior executive audiences. education this job does not have an education qualification requirement. additional information as the federal agency whose mission is to ensure the fair and impartial administration of justice for all americans, the department of justice is committed to fostering a diverse and inclusive work environment. to build and retain a workforce that reflects the diverse experiences and perspectives of the american people, we welcome applicants from the many communities, identities, races, ethnicities, backgrounds, abilities, religions, and cultures of the united states who share our commitment to public service. memorandum for record: work performed outside assigned duties (that would not normally be documented on an sf-50, i. e., back-up duties), has to be documented in detail by an immediate supervisor in order to receive full credit for amount of time worked in that position. if no documentation is furnished no credit will be given for time worked in that position. the following notations must be specified in the documentation (memorandum for record): percent of time worked in the particular position (cannot conflict with main duties). the month year work began. frequency worked (i.e., daily, monthly, etc.). specific duties performed. key words: aws, azure, cloud, migration, diagram, services, funding, manage, research, strategy benefits how you will be evaluated you will be evaluated for this job based on how well you meet the qualifications above. your application will be evaluated and rated under the fbi s candidate rating procedures. your resume and supporting documentation will be used to determine whether you meet the job qualifications listed in this announcement and will be compared to your responses to the online assessment questionnaire. high self-assessment in the vacancy questions that is not supported by information in your resume, and or supporting documents may eliminate you from most competitive status. your application will then be placed in one of three categories: most competitive, competitive, or least competitive. names of candidates in the most competitive category will be sent to the hiring official for employment consideration. veterans preference will be applied. all applicants will be rated on the following competencies: collaboration communication customer service information management technology awareness required documents your resume, specifically noting relevant work experience and associated start and end dates a complete assessment questionnaire other supporting documents (if applicable): college transcripts, if qualifying based on education or if there is a positive education requirement. notification of personnel action, sf-50; not applicable to current fbi employees. memorandum for record (mfr), please see additional information. most recent performance appraisal; not applicable to current fbi employees. veterans: dd 214; disabled veterans: dd 214, sf-15, and va letter dated 1991 or later. how to apply to apply for the it specialist-cloud project manager position, please click here. the official title of this position is it specialist. agency contact information mary arbelo email marbelo@fbi.gov address federal bureau of investigation 935 pennsylvania ave, nw washington, dc 20535 us next steps once your complete application is received we will conduct an evaluation of your qualifications and determine your ranking. the most competitive candidates will be referred to the hiring manager for further consideration and possible interview. you will be notified of your status throughout the process. v role=""separator"" aria-orientation=""horizontal"" class=""css-1v43wac e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
63," 

 job description:  job description: company overview: eager to join a team where your skills are valued, your growth is nurtured, and your impact is profound? look no further than markon, a premier consulting firm deeply dedicated to advancing our nation s most critical missions. at markon, we don t just offer jobs – we offer opportunities for personal and professional transformation. empowering our employees to lead, innovate, and excel, we foster an environment where new ideas are not just welcomed but celebrated. as a perennial washington post top workplace, we prioritize the well-being and success of our team members, ensuring they can bring their best selves to work. headquartered in falls church, virginia, markon has garnered national recognition for our unwavering dedication to excellence in serving the intelligence community, as well as federal civilian and defense agencies. our growing reach extends across 17 states, 116 countries, and 5 continents, where our team of dynamic professionals collaborates to deliver unparalleled program and project management services. markon values people and the tremendous impact each individual can make – which is why we re consistently recognized as one of the best places to work in federal government consulting. here, you can help solve the nation s most important challenges, surrounded by colleagues who help you grow, advance, and succeed. we are deeply dedicated to what matters – bringing out the best in each other to advance our clients missions. join us and make a meaningful impact. markon is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. description: markon s partner company is seeking an it project manager to support our intelligence customer. responsibilities may include: manage it projects from concept to completion. perform pmf programmatics for assigned it project(s) (schedule, control gates, prepare slides, distribute minutes, review verify deliverables, etc.) track project schedule in both ms project and pmtool other customer data visualization tools. perform technical writing project documentation. version control draft and baseline documentation. track team project action items. project purchasing, documentation and research. develop project schedules, timelines. develop and present briefings. produce project status reports. leverage experience across the group, and external offices. create update project documentation to include pmf deliverables coordinate with customer s security elements for project certification and accreditation job requirements: requirements: experience managing technical it projects for the customer; managing technical resources, working through control gates, technical review boards, customer acceptance. strong understanding of customer field environment. ability to work coordinate with internal external customers vendors to gather requirements, develop plans and execute to budgets timelines as required. ability to work and deliver on short suspense tasking products in a fast paced potentially stressful environment. excellent written and oral communication skills. ability to effectively manage several projects simultaneously in a rapidly paced environment. experience with customer s project management framework. working knowledge of customer s official message system working knowledge of customer s organization, internal policies and processes experience with project organization tracking. expert with microsoft word, excel, and powerpoint experience with microsoft project, visio, and access willing to “go the extra mile” in customer service and effort in ensuring that time critical requirements are met. ability to work independently and as part of a team of very strong personalities in a very dynamic environment. highly mission oriented. desired skills: servicenow, powerbi knowledge experience with field communications and coordination. 

 "
64," 

 job description:  management systems international (msi), a tetra tech company, is a washington, d.c. metro area management consultancy with a 40-year history of delivering results for our clients. our expertise is in the fields of monitoring and evaluation; democracy and governance; peace and stability; rule of law and accountability; education; gender and inclusion; strategic communications; and leadership and organizational development. msi has implemented projects in 90 countries around the world such as colombia, indonesia, jordan, kenya, mexico, nigeria, pakistan, syria and ukraine, and works domestically. we support clients ranging from the u.s. government (e.g., the u.s. agency for international development, u.s. department of defense, u.s. departments of state and labor, and the millennium challenge corporation) to large bilateral and multilateral donors (e.g., the world bank and the united nations development program). we also work with national and local governments, nongovernmental organizations (ngos), think tanks, foundations and universities. for more information, please visit our website at www.msiworldwide.com. **please note: u.s. work authorization is required for this position** position summary: the senior project manager will oversee financial, administrative, and compliance aspects of at least two projects of considerable cost and or technical complexity. this position may also include management oversight of other africa and europe and eurasia (ee) portfolio projects, where msi is a subcontractor or a prime contractor. the candidate will possess specialized knowledge, skills, abilities, and experience to use judgment in the performance of their duties and be capable of carrying out work with little guidance or supervision. this position reports to the director of operations and will also supervise project managers. the preferred location for this role is in the washington, d.c. metropolitan area. responsibilities: responsible for contractual and or financial management of large international projects. assist in work planning process and development of activity budgets. assist in development of procedures, policies, recordkeeping, and duties as required related to overall administration of projects, including procurement, and preparation of consultant agreements. work with other departments, public agencies, subcontractors, and independent consultants on the implementation of complex project tasks, programming, and other activities for assigned projects. participate in or manage the selection, hiring, and development of project staff and consultants. plan, prepare, and communicate schedules and progress records of projects activities and expenditures, and assist others in establishing project schedules and milestones. develop critical path or project flow diagrams to plan, set, and evaluate progress on project tasks. establish systems for efficient management of subcontractor activities. review, examine, and prepare reports and other correspondence on all activities and transactions related to assigned tasks. provide timely information and status updates on assigned tasks. supervise the project management team. act as start-up team leader on new field projects when required. perform other related duties as required. qualifications: bachelor s degree in international development or a related field required. master s degree strongly preferred. minimum seven years of experience in international development required, including extensive administrative experience with project management functions. experience in usaid contracting and grants and other usg international regulations. experience leading cost estimating and tracking and scheduling for international development projects. experience and knowledge of far, usaid ads, aidar and business practices. experience living or working in a developing country in africa preferred. knowledge of project management procedures for planning and processing international development projects, and for establishing plans, specifications, monitoring, and management of the development projects. experience in and knowledge of the principles and practices of personnel supervision and management. ability to solve technical, managerial, or operational problems and evaluate options based on relevant information, resources, well-rounded experience, and knowledge. ability to travel internationally to developing countries required. strong verbal and writing communication skills in english required. fluency in french or any other language is highly desirable. at msi tetra tech, health and safety play a vital role in our success. msi tetra tech s employees work together to comply with all applicable health &amp; safety practices and protocols, including health orders and regulations related to covid-19 that are mandated by local, state and federal authorities. msi is an equal opportunity employer that values diversity and inclusion. we strive to develop and maintain a culture that honors the perspectives and identities of our employees, our communities and those impacted by our work. we do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. in accordance with applicable law, we make reasonable accommodations for applicants and employees religious practices and beliefs, as well as any mental health or physical disability needs. msi is an equal opportunity employer affirmative action americans with disabilities veterans employer. pay transparency statement: we are committed to taking a thoughtful, compliant and equitable approach to employment compensation. we commit to providing a holistic comprehensive salary analysis, including reviews of individual skill sets and compensable factors related to qualifications, business needs, internal compensation data, and industry and labor market surveys. the anticipated pay range for this position is $85,000 to $108,000 usd. reasonable accommodations : msi is dedicated to hiring an inclusive workforce. if you would like to request reasonable accommodations during the application process, please visit tetra tech s disability assistance page. our recruitment team looks forward to engaging in an interactive process to provide reasonable accommodations for candidates. only candidates who have been selected for an interview will be contacted. no phone calls, please. 

 "
65," 

 job description:  lagan construction, llc is a third-generation family-owned general contractor specializing in airfield construction. we have successfully completed airfield projects for ronald reagan national airport, minot air force base, nasa wallops flight facility, nava air station whiting field, biggs army airfield, joint base andrews, marine corps base quantico, westover air reserve base, farmville regional airport, lonesome pine airport. and pensacola. we have an opportunity for an experienced project manager to join our airfield construction specialist team. the project manager will have overall responsibility for the management and delivery of projects in a safe environment, to specified quality requirements, on schedule and being commercially successful whilst providing leadership to the project team in line with the company policies and procedures and enhancing customer relations. promote a collaborative environment within the project team including staff, client, designers, subcontractors, supplier and other key stakeholders work with the project superintendent and or construction manager to ensure adequate personnel, resources and equipment are in place for the project execution. ensure that site staff and subcontractors comply with current safety legislation and company procedures to deliver the project in a safe manner whilst ensuring that health, safety and welfare is a core value of all staff lead by example and act in a professional manner, always representing lagan construction, llc in an exemplary manner and encourage similar behavior in the project team be aware of project risks and working with the project management team to ensure these risk are managed effectively understand specification and contract requirements to ensure works executed to correct standards prepare monthly payment applications and progress reports to clients as well as internal monthly reporting requirements to lagan s senior management team ensure good cost and quality control measures are implemented effectively in line with company procedures and ensure direct reports understand production outputs and cost awareness at all times be aware of the commercial strategy, management of change to ensure value recovery and minimizing costs. make key decisions independently whilst keeping the senior management team informed and in line with company procedures and dla s. delegate appropriately and promote independence, decision making and accountability within the project team communicate key issues to project management and senior management teams ensure effective and appropriate written communications and reports to project manager and clients in line with company procedures and project requirements attend daily and weekly internal briefings and progress meetings respectively identify and assist with preparation of supply requirements of material and equipment to ensure the timely delivery to site of required items to achieve project schedule. 

 "
66," 

 job description:  overview: join the department of defense s chief digital and artificial intelligence office (cdao) and play a pivotal role in accelerating the dod s adoption of data, analytics, and ai from the boardroom to the battlefield. as a key team member, you ll manage crucial administrative tasks, coordinate impactful events, and support project execution with your organizational and communication expertise. this dynamic position offers a chance to make a significant difference in national security while working in a collaborative, fast-paced environment. this is an onsite position that will require the employee to work onsite at offices in falls church, va. responsibilities: maintaining organizations charts, recall rosters, and email distribution lists scheduling appointments and making arrangements for meetings, to include agenda and calendar reminders attending meetings, recording actions, and preparing minutes for distribution creating various weekly, biweekly, and monthly reports planning and executing periodic events and information sessions for government workforce this includes identifying the topics, handling all event logistics, preparing presentation materials, and marketing the event developing outlines and drafts for review and approval by technical specialists and management, ensuring that final documents meet applicable contract requirements and government regulations supporting the program manager on budget, scheduling, operations, and project execution decision making. planning project budgets and funding execution across agile schedules creating work breakdown structures (wbs) for software projects creating and ensuring consistent alignment to project scope creating and tracking project schedules and gantt charts, following agile best practices coordinating operations of project event planning and technical demonstrations qualifications: ability to work in a highly collaborative, virtual, and versatile environment handling an array of duties and responsibilities, with particular focus on coordination, event organization, team facilitation, time management, and multi-tasking abilities strong communications skills ability to proactively engage members both inside and outside of your team excellent written and oral communication skills demonstrable experience making presentations for and interacting with end-users ability to synthesize requirements underlying feature requests, recommend alternative business approaches, and coordinate engineering efforts to meet timelines strong organizational, project management, and problem-solving skills advanced level proficiency in ms office suite fedwriters is an equal opportunity employer, including disability vets. starting pay: usd $0 yr. why join our team: at fedwriters, our primary focus is our employees! be a part of a growing company, where we believe in promoting from within and work with you to develop your career goals. as an employee we want to engage you with skill development and provide feedback to promote team collaboration. in addition, we recognize our employees based on their performance. one of the many other reasons to join is our benefits listed below: health insurance dental insurance vision insurance long-term and short-term disability life insurance 401 k holiday pay paid time off 

 "
67," 

 job description:  about peraton peraton is a next-generation national security company that drives missions of consequence spanning the globe and extending to the farthest reaches of the galaxy. as the world s leading mission capability integrator and transformative enterprise it provider, we deliver trusted, highly differentiated solutions and technologies to protect our nation and allies. peraton operates at the critical nexus between traditional and nontraditional threats across all domains: land, sea, space, air, and cyberspace. the company serves as a valued partner to essential government agencies and supports every branch of the u.s. armed forces. each day, our employees do the can t be done by solving the most daunting challenges facing our customers. visit peraton.com to learn how we re keeping people around the world safe and secure. responsibilities peraton is currently seeking to hire a program management analyst for its department of state program. in this role, you will become part of peraton s department of state (dos) diplomatic security cyber mission (dscm) program providing leading cyber and technology security experience to enable innovative, effective and secure business processes. peraton s dscm program encompasses technical, engineering, data analytics, cyber security, management, operational, logistical and administrative support to aid and advise dos cyber &amp; technology security (cts) directorate. this includes protecting a global cyber infrastructure comprising networks, systems, information, and mobile devices all while identifying and responding to cyber risks and threats. those supporting peraton s dscm program strive to leverage their expert knowledge and propose creative solutions to real-world cybersecurity challenges. location: arlington rosslyn, va; hybrid role. in this role, you will: perform a variety of project administration support services involving data review, reporting, project coordination, budget review, and other related duties in support of the project program manager. provide support to the project program manager in planning, managing, and monitoring projects through its life cycle. work on overall project planning through reporting on project schedules and deliverables. brief management on the status of action items and metrics to track contract performance. coordinate projects; develop system for data collection, reporting criteria and records; research and compile statistics and data for projects; may assist in writing narratives for reports. monitor project timeline; tracks document submissions; creates, monitors and maintains audit files. identify, communicate, and resolve risks. identify and resolve issues to eliminate or mitigate the occurrence of consequences that may impact the success of the project. for program compliance, design and implement procedures to fulfill project objectives and criteria; may prepare memorandums; work with agencies to resolve concerns and issues. prepare monthly variance reports with associated footnotes. #dscm qualifications required: bachelors degree or hs and 4 years of relevant experience. experience providing communication support as correspondence liaison with a varitey of teams. must be able to generate, coordinate and deliver cross contract deliverables to the client on a weekly, monthly, and quarterly basis. one or more of the following certifications required prior to starting: ccna security; ceh; cissp; cysa+; gicsp; gsec; security+ ce; cnd; sscp; project + u.s. citizenship and the ability to obtain a secret security clearance. target salary range $66,000 - $106,000. this represents the typical salary range for this position based on experience and other factors. sca union intern rate or range eeo an equal opportunity employer including disability veteran. our values benefits at peraton, our benefits are designed to help keep you at your best beyond the work you do with us daily. we re fully committed to the growth of our employees. from fully comprehensive medical plans to tuition reimbursement, tuition assistance, and fertility treatment, we are there to support you all the way. paid time-off and holidays retirement life &amp; disability insurance career development tuition assistance and student loan financing paid parental leave additional benefits medical, dental, &amp; vision care 

 "
68," 

 job description:  3+ years of program or project management experience 3+ years of defining and implementing process improvement initiatives using data and metrics experience knowledge of excel (pivot tables, vlookups) at an advanced level and sql experience using data and metrics to determine and drive improvements experience working cross functionally with tech and non-tech teams aws infrastructure services owns the design, planning, delivery, and operation of all aws global infrastructure. in other words, we re the people who keep the cloud running. we support all aws data centers and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. we work on the most challenging problems, with thousands of variables impacting the supply chain — and we re looking for talented people who want to help. you ll join a diverse team of software, hardware, and network engineers, supply chain specialists, security experts, operations managers, and other vital roles. you ll collaborate with people across aws to help us deliver the highest standards for safety and security while providing seemingly infinite capacity at the lowest possible cost for our customers. and you ll experience an inclusive culture that welcomes bold ideas and empowers you to own them to completion. the aws infrastructure capacity planning team is searching for a passionate and talented regional capacity planner to drive capacity planning across multiple aws regions, resulting in a single plan of record for each region. you will have goals to improve infrastructure utilization as well as availability. you will work across the aws organization to align demand with data center capacity and coordinate execution planning across aws. if you love being at the forefront of industry growth and development, applying your people skills and your analytical skills to drive insight into the business and improve the quality of key inputs, then this is a spot for you. this is a high impact role offering an opportunity work cross-functionally on lasting solutions that impact the long-term future of aws. key job responsibilities plan data center capacity for the 0-24-month horizon. plan for rack retirements and migrations based on infra needs. plan for network requirements per site for order plan and network reserve. plan and initiate dedicated spine builds, intercept builds and resize per the recommended planning values. intercept builds for emerging customer requirements and communicate changes per established process. resolve racks on hold blockers to meet the org goals. resolve blocked order blockers to meet the org goals. resolve position usability defects to meet the org goals. initiate and manage projects to meet power usage targets. perform customer impact analysis as needed. work with supply chain and service owners to prioritize rack landings in constrained regions. prepare and present mitigated views in weekly review meetings. deep dive and communicate supply changes (wow, mom). perform position inventory and build updates as needed. work with brick planners and network tpms on resolving position constraints. about the team why aws* amazon web services (aws) is the world s most comprehensive and broadly adopted cloud platform. we pioneered cloud computing and never stopped innovating — that s why customers from the most successful startups to global 500 companies trust our robust suite of products and services to power their businesses. diverse experiences* amazon values diverse experiences. even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. if your career is just starting, hasn t followed a traditional path, or includes alternative experiences, don t let it stop you from applying. work life balance* we value work-life harmony. achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. when we feel supported in the workplace and at home, there s nothing we can t achieve in the cloud. inclusive team culture* here at aws, it s in our nature to learn and be curious. our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. ongoing events and learning experiences, including our conversations on race and ethnicity (core) and amazecon (gender diversity) conferences, inspire us to never stop embracing our uniqueness. mentorship and career growth* we re continuously raising our performance bar as we strive to become earth s best employer. that s why you ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional. 3+ years of driving end to end delivery, and communicating results to senior leadership experience 3+ years of driving process improvements experience experience in stakeholder management, dealing with multiple stakeholders at varied levels of the organization experience building processes, project management, and schedules amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us. our compensation reflects the cost of labor across several us geographic markets. the base pay for this position ranges from $66,800 year in our lowest geographic market up to $142,800 year in our highest geographic market. pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. amazon is a total compensation company. dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and or other benefits. for more information, please visit https: www.aboutamazon.com workplace employee-benefits. this position will remain posted until filled. applicants should apply via our internal or external career site. v role=""separator"" aria-orientation=""horizontal"" class=""css-1v43wac e15p7aqh1"">an&amp;nbsp;< span>< span>

 "
69," 

 job description:  summary : manages a team of project accountants that perform accounting and financial activities to measure and monitor project financial performance. oversees the creation and maintenance of project level accounts. ensures that all postings, allocations, accruals, and payments for the project are completed according to schedule. reviews monthly project status reports prior to project reviews. supports project leaders to address changes in project scope or timeline and resolve any financial issues that might impede project timelines. tracks and analyzes consolidated financial results for all projects. responsibilities: lead a team of 6 to 8 consultants in providing financial reporting management services including monthly, quarterly, and annual financial reporting, account analyses, reconciliations, supporting audit and internal control remediation efforts, developing policies and procedures, and addressing various ad-hoc requests. experience preparing, reviewing, and analyzing federal financial statements, including the annual financial report. candidates must be able to articulate fiscal management issues into laypeople business language for senior government executives. review the work of assigned staff and provide coaching as needed. independently develop engagement deliverables. prepare weekly status reports regarding engagement progress. function as a liaison between the customer and empirical management. collaborate with the client management and empirical team to address any concerns. perform in-depth analysis of financial issues and provide creative solutions. continually work to identify and implement more efficient procedures and use of resources to improve workflow while maintaining a high level of accuracy. qualifications: bachelor s degree or higher in accounting finance or related field. 10 years of federal financial management supporting financial statement audit activities for cfo act agencies. 3 years of experience with cgi momentum financial, acquisition, and budget solution. experience with federal auditing, internal controls, a-123, developing improvement recommendations and interfacing with various levels of federal management. executive level oral and written communication skills needed to effectively provide technical advice to client. ability to work independently in analyzing and resolving problems. strong customer service and people skills ability to manage a moderately sized project to achieve high customer satisfaction. experience in defining creative solutions to client problems. ability to work well in a team environment. adaptive person with willingness to learn new tasks and business functions. proficient in the use of the ms office suite; specifically, excel, word, and powerpoint ability to occasionally work extra hours to meet deadlines. ability to complete a background investigation and credit check as well as being able to obtain a security clearance. u.s. citizenship is contractually required. benefits our corporate culture is designed to cultivate leadership and diversity and encourages the highest achievements at all levels of our organization. employees are the key to our business growth and success . we reward employees for continuing advancement, demonstrated accomplishments, and innovative achievements. empirical is committed to retaining talented and dedicated employees and values the unique set of skills and talents that everyone brings to our organization. we know that a competitive salary is only one component for a positive employment experience. empirical recognizes that overall job satisfaction is achieved through financial compensation, a healthy working environment, and advancement opportunities. empirical s competitive benefits package provides our employees with a wide variety of coverages and benefits: competitive compensation bonus program for outstanding achievements, accomplishments, and performance towards the company s goals and objectives, as well as obtaining certifications. additional compensation opportunities, including employee referrals and business development bonuses. paid time off – 10 paid holidays and vacation personal sick day pto competitive benefits, including health, dental, and vision. life and disability insurance matching 401k retirement plan reimbursement for certification exams and cpe, other education opportunities, and professional association membership dues empirical corporation is an equal opportunity employer and will consider all qualified applicants without regard to race, color, age, religion, sex, sexual orientation, gender identity, genetic information, national origin, disability, protected veteran status or any other classification protected by law. if you are a candidate in need of assistance or an accommodation in the application process, please contact human resources. please be advised that this contact information is for accommodation requests only and cannot be used to inquire 

 "
70," 

 job description:  votre rôle the aim of the job is to test and validate the project s solution and lead uat as per business requirement within the project defined planning while ensuring consistency and adherence to the best practices. the main activities of the job are: create test cases and data set in coordination with the business project team to ensure we are fitting business needs prepare test environments and perform functional and user acceptance test, ensure non-regression test and respect planning be responsible to organize and prepared end to end tests and by ensuring all the preliminary steps have been fulfilled prior to end-to-end test with all the parties lead and perform uat to ensure successful go-live provide a weekly (or daily depending on project criticality) status of the projects and ensure all projects status are updated in our project management platform store all the documentation on sharepoint proper update of tickets created and follow-up ensure correct status of ticket created, description of issues is clear with appropriate attachment and ensure that tickets are treated by responsible team ensure consistency in using templates for testing ensure knowledge transfer to new member other team members identify risk and raise alert appropriately during validation process and ensure blocking issues are followed work closely with development and business team to ensure continuity of work initiate workshops meeting to solve understand clarification issues request as and when required ensure mom are sent for your meetings for follow-up update tickets accordingly and quality tracker for quality kpi support the operational team to train the team members by using tests cases done votre profil 2 years of qa methodologies, automated non-automated testing tools and test strategies knowledge and passion for software qa methodologies &amp; processes strong experience in designing automated non-automated testing solutions from scratch expertise in breaking down feature requirements to design efficient targeted &amp; end-to-end testing scenarios test planning, prioritizing, and coordination excellent communication skills and ability to interact with all levels of end users and technical resources meticulous attention to detail previous experience taking ownership of validating features functionality and certifying projects end-to-end with high quality enjoys working with a diverse group of people with different expertise skill and comfort working in a rapidly moving environment with dynamic objectives and iteration with users early-stage data-centric startup experience le plus de l offre . contrat cdi 

 "
71," 

 job description:  date posted:  country: united states of america location: va543: 22270 pacific blvd, dulles 22270 pacific boulevard building cc5, sterling, va, 20166-6924 usa position role type: onsite nightwing is seeking an experience and cleared project manager in the herndon area. the right candidate will perform pmf programmatics for assigned it project(s) (schedule, control gates, prepare slides, distribute minutes, review verify deliverables, etc), track project schedule in both ms project and pm-tool other customer data visualization tools, perform technical writing project documentation, version control draft and baseline documentation, track team project action items, project purchasing, documentation and research, develop project schedules and timelines, develop and present briefings, produce project status reports, leverage experience across the group and external offices, create update project documentation to include pmf deliverables, coordinate with customer s security elements for project certification and accreditation. required skills experience managing technical it projects for the customer; managing technical resources, working through control gates, technical review boards, customer acceptance strong understanding of customer field environment ability to work coordinate with internal external customers vendors to gather requirements, develop plans and execute to budgets timelines as required ability to work and deliver on short suspense tasking products in a fast paced potentially stressful environment excellent written and oral communication skills ability to effectively manage several projects simultaneously in a rapidly paced environment experience with customer s project management framework creates, incorporates, implements changes to schedule(s) working knowledge of customer s official message system working knowledge of customer s organization, internal policies and processes project organization tracking expert with microsoft word, excel, and powerpoint experience with microsoft project, visio, and access willing to “go the extra mile” in customer service and effort in ensuring that time critical requirements are met ability to work independently and as part of a team of very strong personalities in a very dynamic environment highly mission oriented desired skills servicenow or powerbi knowledge experience with field communications and coordination additional requirements additional technical and specialty training certifications etc. years of experience required: 8+ years required education level major: bs management information systems or bs in another management or it field with emphasis on project management equivalent experience may be substituted for educational requirement must have ts sci security clearance with poly on day one and be eligible for crossover. this requisition is eligible for an employee referral award. all eligibility requirements must be met to receive the referral award. about nightwing previously part of a leading fortune 100 company and headquartered in dulles, va; nightwing became independent in 2024 but continues to support the nation s most mission impactful initiatives. when we formed nightwing, we brought a deep set of credentials and an unfaltering commitment to the mission. for over four decades, our team has been providing some of the world s most technically advanced full-spectrum cyber, data operations, systems integration and intelligence support services to the u.s. government on its most important missions. at nightwing, we value collaboration and teamwork. you ll have the opportunity to work alongside talented individuals who are passionate about what they do. together, we ll leverage our collective expertise to drive innovation, solve complex problems, and deliver exceptional results for our clients. thank you for considering joining us as we embark on this new journey and shape the future of cybersecurity and intelligence together as part of the nightwing team. the salary range for this role is 96,000 usd - 200,000 usd. the salary range provided is a good faith estimate representative of all experience levels. rtx considers several factors when extending an offer, including but not limited to, the role, function and associated responsibilities, a candidate s work experience, location, education training, and key skills. hired applicants may be eligible for benefits, including but not limited to, medical, dental, vision, life insurance, short-term disability, long-term disability, 401(k) match, flexible spending accounts, flexible work schedules, employee assistance program, employee scholar program, parental leave, paid time off, and holidays. specific benefits are dependent upon the specific business unit as well as whether or not the position is covered by a collective-bargaining agreement. hired applicants may be eligible for annual short-term and or long-term incentive compensation programs depending on the level of the position and whether or not it is covered by a collective-bargaining agreement. payments under these annual programs are not guaranteed and are dependent upon a variety of factors including, but not limited to, individual performance, business unit performance, and or the company s performance. this role is a u.s.-based role. if the successful candidate resides in a u.s. territory, the appropriate pay structure and benefits will apply. rtx anticipates the application window closing approximately 40 days from the date the notice was posted. however, factors such as candidate flow and business necessity may require rtx to shorten or extend the application window. rtx is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. privacy policy and terms: click on this link to read the policy and terms 

 "
